ENABLE,id,release_key,mst_dummy_user_id,mst_unit_id,level,rank,grade_level
e,435,202509010,Gold_1_user4,chara_spy_00101,25,1,1
e,436,202509010,Gold_1_user5,chara_dan_00001,25,1,1
e,437,202509010,Gold_1_user5,chara_bat_00001,25,1,1
e,438,202509010,Gold_1_user5,chara_aha_00001,25,1,1
e,439,202509010,Gold_1_user5,chara_ron_00001,25,1,1
e,440,202509010,Gold_1_user5,chara_sur_00201,25,1,1
e,441,202509010,Gold_1_user5,chara_jig_00301,25,1,1
e,442,202509010,Gold_1_user5,chara_dan_00101,25,1,1
e,443,202509010,Gold_1_user5,chara_sur_00301,25,1,1
e,444,202509010,Gold_1_user5,chara_sum_00201,25,1,1
e,445,202509010,Gold_1_user5,chara_dos_00101,25,1,1
e,446,202509010,Gold_1_user6,chara_mag_00001,25,1,1
e,447,202509010,Gold_1_user6,chara_gom_00001,25,1,1
e,448,202509010,Gold_1_user6,chara_spy_00001,25,1,1
e,449,202509010,Gold_2_user1,chara_bat_00001,30,2,1
e,450,202509010,Gold_2_user1,chara_sum_00201,30,2,1
e,451,202509010,Gold_2_user1,chara_sur_00201,30,2,1
e,452,202509010,Gold_2_user1,chara_mag_00101,30,2,1
e,453,202509010,Gold_2_user1,chara_chi_00201,30,2,1
e,454,202509010,Gold_2_user1,chara_spy_00101,30,2,1
e,455,202509010,Gold_2_user1,chara_kai_00002,30,2,1
e,456,202509010,Gold_2_user2,chara_aka_00101,30,2,1
e,457,202509010,Gold_2_user2,chara_ron_00001,30,2,1
e,458,202509010,Gold_2_user2,chara_gom_00101,30,2,1
e,459,202509010,Gold_2_user2,chara_sum_00001,30,2,1
e,460,202509010,Gold_2_user2,chara_kai_00101,30,2,1
e,461,202509010,Gold_2_user2,chara_chi_00002,30,2,1
e,462,202509010,Gold_2_user2,chara_yuw_00101,30,2,1
e,463,202509010,Gold_2_user3,chara_sur_00001,30,2,1
e,464,202509010,Gold_2_user3,chara_dos_00001,30,2,1
e,465,202509010,Gold_2_user3,chara_aha_00101,30,2,1
e,466,202509010,Gold_2_user3,chara_sum_00101,30,2,1
e,467,202509010,Gold_2_user3,chara_mag_00001,30,2,1
e,468,202509010,Gold_2_user3,chara_chi_00201,30,2,1
e,469,202509010,Gold_2_user3,chara_mag_00101,30,2,1
e,470,202509010,Gold_2_user3,chara_ron_00101,30,2,1
e,471,202509010,Gold_2_user4,chara_jig_00301,30,2,1
e,472,202509010,Gold_2_user4,chara_aka_00001,30,2,1
e,473,202509010,Gold_2_user4,chara_jig_00101,30,2,1
e,474,202509010,Gold_2_user4,chara_mag_00101,30,2,1
e,475,202509010,Gold_2_user4,chara_jig_00201,30,2,1
e,476,202509010,Gold_2_user4,chara_aka_00101,30,2,1
e,477,202509010,Gold_2_user4,chara_yuw_00101,30,2,1
e,478,202509010,Gold_2_user4,chara_jig_00001,30,2,1
e,479,202509010,Gold_2_user5,chara_dan_00001,30,2,1
e,480,202509010,Gold_2_user5,chara_aha_00001,30,2,1
e,481,202509010,Gold_2_user5,chara_jig_00301,30,2,1
e,482,202509010,Gold_2_user5,chara_sur_00301,30,2,1
e,483,202509010,Gold_2_user5,chara_kai_00301,30,2,1
e,484,202509010,Gold_2_user5,chara_tak_00001,30,2,1
e,485,202509010,Gold_2_user5,chara_gom_00001,30,2,1
e,486,202509010,Gold_2_user6,chara_dan_00001,30,2,1
e,487,202509010,Gold_2_user6,chara_dan_00101,30,2,1
e,488,202509010,Gold_2_user6,chara_sur_00301,30,2,1
e,489,202509010,Gold_2_user6,chara_dan_00002,30,2,1
e,490,202509010,Gold_2_user6,chara_tak_00001,30,2,1
e,491,202509010,Gold_2_user6,chara_dos_00101,30,2,1
e,492,202509010,Gold_2_user6,chara_spy_00001,30,2,1
e,493,202509010,Gold_3_user1,chara_aha_00001,35,2,1
e,494,202509010,Gold_3_user1,chara_jig_00301,35,2,1
e,495,202509010,Gold_3_user1,chara_bat_00001,35,2,1
e,496,202509010,Gold_3_user1,chara_sum_00201,35,2,1
e,497,202509010,Gold_3_user1,chara_kai_00101,35,2,1
e,498,202509010,Gold_3_user1,chara_gom_00101,35,2,1
e,499,202509010,Gold_3_user1,chara_sur_00101,35,2,1
e,500,202509010,Gold_3_user1,chara_spy_00101,35,2,1
e,501,202509010,Gold_3_user2,chara_kai_00301,35,2,1
e,502,202509010,Gold_3_user2,chara_gom_00001,35,2,1
e,503,202509010,Gold_3_user2,chara_chi_00201,35,2,1
e,504,202509010,Gold_3_user2,chara_jig_00101,35,2,1
e,505,202509010,Gold_3_user2,chara_chi_00301,35,2,1
e,506,202509010,Gold_3_user2,chara_dan_00101,35,2,1
e,507,202509010,Gold_3_user2,chara_ron_00001,35,2,1
e,508,202509010,Gold_3_user2,chara_spy_00201,35,2,1
e,509,202509010,Gold_3_user3,chara_ron_00101,35,2,1
e,510,202509010,Gold_3_user3,chara_sur_00201,35,2,1
e,511,202509010,Gold_3_user3,chara_sum_00201,35,2,1
e,512,202509010,Gold_3_user3,chara_chi_00301,35,2,1
e,513,202509010,Gold_3_user3,chara_kai_00101,35,2,1
e,514,202509010,Gold_3_user3,chara_mag_00001,35,2,1
e,515,202509010,Gold_3_user3,chara_dos_00001,35,2,1
e,516,202509010,Gold_3_user3,chara_sum_00101,35,2,1
e,517,202509010,Gold_3_user4,chara_dan_00001,35,2,1
e,518,202509010,Gold_3_user4,chara_kai_00301,35,2,1
e,519,202509010,Gold_3_user4,chara_kai_00101,35,2,1
e,520,202509010,Gold_3_user4,chara_ron_00001,35,2,1
e,521,202509010,Gold_3_user4,chara_sur_00201,35,2,1
e,522,202509010,Gold_3_user4,chara_jig_00101,35,2,1
e,523,202509010,Gold_3_user4,chara_spy_00101,35,2,1
e,524,202509010,Gold_3_user4,chara_tak_00001,35,2,1
e,525,202509010,Gold_3_user5,chara_sur_00301,35,2,1
e,526,202509010,Gold_3_user5,chara_sum_00201,35,2,1
e,527,202509010,Gold_3_user5,chara_dan_00101,35,2,1
e,528,202509010,Gold_3_user5,chara_kai_00002,35,2,1
e,529,202509010,Gold_3_user5,chara_tak_00001,35,2,1
e,530,202509010,Gold_3_user6,chara_dan_00001,35,2,1
e,531,202509010,Gold_3_user6,chara_sur_00301,35,2,1
e,532,202509010,Gold_3_user6,chara_aha_00001,35,2,1
e,533,202509010,Gold_3_user6,chara_chi_00201,35,2,1
e,534,202509010,Gold_3_user6,chara_sur_00101,35,2,1
e,535,202509010,Gold_3_user6,chara_tak_00001,35,2,1
e,536,202509010,Gold_3_user6,chara_dos_00101,35,2,1
e,537,202509010,Gold_3_user6,chara_spy_00001,35,2,1
e,538,202509010,Gold_4_user1,chara_bat_00101,40,3,1
e,539,202509010,Gold_4_user1,chara_chi_00301,40,3,1
e,540,202509010,Gold_4_user1,chara_chi_00001,40,3,1
e,541,202509010,Gold_4_user1,chara_sur_00201,40,3,1
e,542,202509010,Gold_4_user1,chara_mag_00101,40,3,1
e,543,202509010,Gold_4_user1,chara_dan_00101,40,3,1
e,544,202509010,Gold_4_user1,chara_sur_00301,40,3,1
e,545,202509010,Gold_4_user1,chara_chi_00002,40,3,1
e,546,202509010,Gold_4_user1,chara_yuw_00001,40,3,1
e,547,202509010,Gold_4_user2,chara_dan_00001,40,3,1
e,548,202509010,Gold_4_user2,chara_bat_00001,40,3,1
e,549,202509010,Gold_4_user2,chara_aha_00001,40,3,1
e,550,202509010,Gold_4_user2,chara_ron_00001,40,3,1
e,551,202509010,Gold_4_user2,chara_sur_00201,40,3,1
e,552,202509010,Gold_4_user2,chara_jig_00301,40,3,1
e,553,202509010,Gold_4_user2,chara_dan_00101,40,3,1
e,554,202509010,Gold_4_user2,chara_sur_00301,40,3,1
e,555,202509010,Gold_4_user2,chara_sum_00201,40,3,1
e,556,202509010,Gold_4_user2,chara_mag_00001,40,3,1
e,557,202509010,Gold_4_user3,chara_bat_00101,40,3,1
e,558,202509010,Gold_4_user3,chara_jig_00301,40,3,1
e,559,202509010,Gold_4_user3,chara_sum_00001,40,3,1
e,560,202509010,Gold_4_user3,chara_gom_00101,40,3,1
e,561,202509010,Gold_4_user3,chara_sur_00301,40,3,1
e,562,202509010,Gold_4_user3,chara_sum_00201,40,3,1
e,563,202509010,Gold_4_user3,chara_dan_00101,40,3,1
e,564,202509010,Gold_4_user3,chara_kai_00002,40,3,1
e,565,202509010,Gold_4_user3,chara_mag_00001,40,3,1
e,566,202509010,Gold_4_user4,chara_dan_00001,40,3,1
e,567,202509010,Gold_4_user4,chara_aha_00001,40,3,1
e,568,202509010,Gold_4_user4,chara_sur_00301,40,3,1
e,569,202509010,Gold_4_user4,chara_kai_00301,40,3,1
e,570,202509010,Gold_4_user4,chara_dan_00101,40,3,1
e,571,202509010,Gold_4_user4,chara_aha_00101,40,3,1
e,572,202509010,Gold_4_user4,chara_mag_00101,40,3,1
e,573,202509010,Gold_4_user4,chara_spy_00201,40,3,1
e,574,202509010,Gold_4_user4,chara_spy_00101,40,3,1
e,575,202509010,Gold_4_user5,chara_ron_00101,40,3,1
e,576,202509010,Gold_4_user5,chara_chi_00001,40,3,1
e,577,202509010,Gold_4_user5,chara_jig_00301,40,3,1
e,578,202509010,Gold_4_user5,chara_sur_00201,40,3,1
e,579,202509010,Gold_4_user5,chara_chi_00201,40,3,1
e,580,202509010,Gold_4_user5,chara_dos_00001,40,3,1
e,581,202509010,Gold_4_user5,chara_sur_00001,40,3,1
e,582,202509010,Gold_4_user5,chara_mag_00001,40,3,1
e,583,202509010,Gold_4_user5,chara_kai_00002,40,3,1
e,584,202509010,Gold_4_user6,chara_dan_00001,40,3,1
e,585,202509010,Gold_4_user6,chara_sur_00101,40,3,1
e,586,202509010,Gold_4_user6,chara_mag_00001,40,3,1
e,587,202509010,Gold_4_user6,chara_tak_00001,40,3,1
e,588,202509010,Gold_4_user6,chara_spy_00001,40,3,1
e,589,202509010,Platinum_1_user1,chara_ron_00101,50,4,1
e,590,202509010,Platinum_1_user1,chara_sum_00001,50,4,1
e,591,202509010,Platinum_1_user1,chara_dan_00002,50,4,1
e,592,202509010,Platinum_1_user1,chara_sum_00101,50,4,1
e,593,202509010,Platinum_1_user1,chara_mag_00001,50,4,1
e,594,202509010,Platinum_1_user1,chara_sur_00201,50,4,1
e,595,202509010,Platinum_1_user1,chara_sum_00201,50,4,1
e,596,202509010,Platinum_1_user1,chara_ron_00001,50,4,1
e,597,202509010,Platinum_1_user1,chara_dos_00001,50,4,1
e,598,202509010,Platinum_1_user1,chara_chi_00301,50,4,1
e,599,202509010,Platinum_1_user2,chara_tak_00001,50,4,1
e,600,202509010,Platinum_1_user2,chara_sur_00301,50,4,1
e,601,202509010,Platinum_1_user2,chara_gom_00201,50,4,1
e,602,202509010,Platinum_1_user2,chara_mag_00101,50,4,1
e,603,202509010,Platinum_1_user2,chara_mag_00001,50,4,1
e,604,202509010,Platinum_1_user2,chara_spy_00101,50,4,1
e,605,202509010,Platinum_1_user2,chara_bat_00001,50,4,1
e,606,202509010,Platinum_1_user2,chara_sum_00001,50,4,1
e,607,202509010,Platinum_1_user2,chara_kai_00101,50,4,1
e,608,202509010,Platinum_1_user2,chara_sur_00401,50,4,1
e,609,202509010,Platinum_1_user3,chara_tak_00001,50,4,1
e,610,202509010,Platinum_1_user3,chara_kai_00301,50,4,1
e,611,202509010,Platinum_1_user3,chara_bat_00101,50,4,1
e,612,202509010,Platinum_1_user3,chara_dan_00001,50,4,1
e,613,202509010,Platinum_1_user3,chara_aka_00001,50,4,1
e,614,202509010,Platinum_1_user3,chara_sur_00101,50,4,1
e,615,202509010,Platinum_1_user3,chara_sur_00201,50,4,1
e,616,202509010,Platinum_1_user3,chara_chi_00001,50,4,1
e,617,202509010,Platinum_1_user3,chara_dan_00101,50,4,1
e,618,202509010,Platinum_1_user3,chara_spy_00001,50,4,1
e,619,202509010,Platinum_1_user4,chara_tak_00001,50,4,1
e,620,202509010,Platinum_1_user4,chara_aka_00001,50,4,1
e,621,202509010,Platinum_1_user4,chara_spy_00201,50,4,1
e,622,202509010,Platinum_1_user4,chara_jig_00101,50,4,1
e,623,202509010,Platinum_1_user4,chara_dan_00101,50,4,1
e,624,202509010,Platinum_1_user4,chara_aka_00101,50,4,1
e,625,202509010,Platinum_1_user4,chara_rik_00001,50,4,1
e,626,202509010,Platinum_1_user4,chara_gom_00201,50,4,1
e,627,202509010,Platinum_1_user4,chara_spy_00101,50,4,1
e,628,202509010,Platinum_1_user4,chara_mag_00101,50,4,1
e,629,202509010,Platinum_1_user5,chara_chi_00001,50,4,1
e,630,202509010,Platinum_1_user5,chara_yuw_00001,50,4,1
e,631,202509010,Platinum_1_user5,chara_yuw_00101,50,4,1
e,632,202509010,Platinum_1_user5,chara_chi_00002,50,4,1
e,633,202509010,Platinum_1_user5,chara_spy_00101,50,4,1
e,634,202509010,Platinum_1_user5,chara_kai_00002,50,4,1
e,635,202509010,Platinum_1_user5,chara_sur_00101,50,4,1
e,636,202509010,Platinum_1_user5,chara_ron_00101,50,4,1
e,637,202509010,Platinum_1_user5,chara_kai_00001,50,4,1
e,638,202509010,Platinum_1_user5,chara_gom_00201,50,4,1
e,639,202509010,Platinum_1_user6,chara_tak_00001,50,4,1
e,640,202509010,Platinum_1_user6,chara_sur_00101,50,4,1
e,641,202509010,Platinum_1_user6,chara_spy_00201,50,4,1
e,642,202509010,Platinum_1_user6,chara_chi_00301,50,4,1
e,643,202509010,Platinum_1_user6,chara_gom_00201,50,4,1
e,644,202509010,Platinum_1_user6,chara_sur_00201,50,4,1
e,645,202509010,Platinum_1_user6,chara_sur_00301,50,4,1
e,646,202509010,Platinum_1_user6,chara_gom_00001,50,4,1
e,647,202509010,Platinum_1_user6,chara_dan_00001,50,4,1
e,648,202509010,Platinum_1_user6,chara_mag_00001,50,4,1
e,649,202509010,Platinum_2_user1,chara_tak_00001,50,4,1
e,650,202509010,Platinum_2_user1,chara_dan_00001,50,4,1
e,651,202509010,Platinum_2_user1,chara_kai_00001,50,4,1
e,652,202509010,Platinum_2_user1,chara_ron_00101,50,4,1
e,653,202509010,Platinum_2_user1,chara_bat_00001,50,4,1
e,654,202509010,Platinum_2_user1,chara_aha_00001,50,4,1
e,655,202509010,Platinum_2_user1,chara_chi_00001,50,4,1
e,656,202509010,Platinum_2_user1,chara_kai_00002,50,4,1
e,657,202509010,Platinum_2_user1,chara_mag_00001,50,4,1
e,658,202509010,Platinum_2_user1,chara_spy_00001,50,4,1
e,659,202509010,Platinum_2_user2,chara_sur_00201,50,4,1
e,660,202509010,Platinum_2_user2,chara_sur_00101,50,4,1
e,661,202509010,Platinum_2_user2,chara_kai_00301,50,4,1
e,662,202509010,Platinum_2_user2,chara_sur_00001,50,4,1
e,663,202509010,Platinum_2_user2,chara_sur_00301,50,4,1
e,664,202509010,Platinum_2_user2,chara_sur_00401,50,4,1
e,665,202509010,Platinum_2_user2,chara_kai_00001,50,4,1
e,666,202509010,Platinum_2_user2,chara_kai_00101,50,4,1
e,667,202509010,Platinum_2_user2,chara_kai_00002,50,4,1
e,668,202509010,Platinum_2_user2,chara_tak_00001,50,4,1
e,669,202509010,Platinum_2_user3,chara_tak_00001,50,4,1
e,670,202509010,Platinum_2_user3,chara_aka_00001,50,4,1
e,671,202509010,Platinum_2_user3,chara_aka_00101,50,4,1
e,672,202509010,Platinum_2_user3,chara_bat_00001,50,4,1
e,673,202509010,Platinum_2_user3,chara_rik_00001,50,4,1
e,674,202509010,Platinum_2_user3,chara_rik_00101,50,4,1
e,675,202509010,Platinum_2_user3,chara_dan_00101,50,4,1
e,676,202509010,Platinum_2_user3,chara_jig_00101,50,4,1
e,677,202509010,Platinum_2_user3,chara_jig_00001,50,4,1
e,678,202509010,Platinum_2_user3,chara_spy_00201,50,4,1
e,679,202509010,Platinum_2_user4,chara_tak_00001,50,4,1
e,680,202509010,Platinum_2_user4,chara_gom_00101,50,4,1
e,681,202509010,Platinum_2_user4,chara_chi_00002,50,4,1
e,682,202509010,Platinum_2_user4,chara_sum_00001,50,4,1
e,683,202509010,Platinum_2_user4,chara_ron_00001,50,4,1
e,684,202509010,Platinum_2_user4,chara_jig_00001,50,4,1
e,685,202509010,Platinum_2_user4,chara_jig_00201,50,4,1
e,686,202509010,Platinum_2_user4,chara_yuw_00101,50,4,1
e,687,202509010,Platinum_2_user4,chara_kai_00301,50,4,1
e,688,202509010,Platinum_2_user4,chara_spy_00001,50,4,1
e,689,202509010,Platinum_2_user5,chara_tak_00001,50,4,1
e,690,202509010,Platinum_2_user5,chara_sur_00101,50,4,1
e,691,202509010,Platinum_2_user5,chara_spy_00201,50,4,1
e,692,202509010,Platinum_2_user5,chara_chi_00301,50,4,1
e,693,202509010,Platinum_2_user5,chara_gom_00201,50,4,1
e,694,202509010,Platinum_2_user5,chara_sur_00201,50,4,1
e,695,202509010,Platinum_2_user5,chara_sur_00301,50,4,1
e,696,202509010,Platinum_2_user5,chara_dan_00001,50,4,1
e,697,202509010,Platinum_2_user5,chara_mag_00001,50,4,1
e,698,202509010,Platinum_2_user5,chara_spy_00001,50,4,1
e,699,202509010,Platinum_2_user6,chara_tak_00001,50,4,1
e,700,202509010,Platinum_2_user6,chara_aka_00001,50,4,1
e,701,202509010,Platinum_2_user6,chara_aka_00101,50,4,1
e,702,202509010,Platinum_2_user6,chara_bat_00001,50,4,1
e,703,202509010,Platinum_2_user6,chara_rik_00001,50,4,1
e,704,202509010,Platinum_2_user6,chara_dan_00101,50,4,1
e,705,202509010,Platinum_2_user6,chara_jig_00101,50,4,1
e,706,202509010,Platinum_2_user6,chara_jig_00001,50,4,1
e,707,202509010,Platinum_2_user6,chara_spy_00201,50,4,1
e,708,202509010,Platinum_2_user6,chara_spy_00001,50,4,1
e,709,202509010,Platinum_3_user1,chara_tak_00001,60,5,1
e,710,202509010,Platinum_3_user1,chara_dan_00001,60,5,1
e,711,202509010,Platinum_3_user1,chara_kai_00001,60,5,1
e,712,202509010,Platinum_3_user1,chara_ron_00101,60,5,1
e,713,202509010,Platinum_3_user1,chara_bat_00001,60,5,1
e,714,202509010,Platinum_3_user1,chara_sur_00201,60,5,1
e,715,202509010,Platinum_3_user1,chara_sur_00301,60,5,1
e,716,202509010,Platinum_3_user1,chara_kai_00002,60,5,1
e,717,202509010,Platinum_3_user1,chara_mag_00001,60,5,1
e,718,202509010,Platinum_3_user1,chara_spy_00001,60,5,1
e,719,202509010,Platinum_3_user2,chara_chi_00001,60,5,1
e,720,202509010,Platinum_3_user2,chara_yuw_00001,60,5,1
e,721,202509010,Platinum_3_user2,chara_yuw_00101,60,5,1
e,722,202509010,Platinum_3_user2,chara_tak_00001,60,5,1
e,723,202509010,Platinum_3_user2,chara_dan_00001,60,5,1
e,724,202509010,Platinum_3_user2,chara_kai_00002,60,5,1
e,725,202509010,Platinum_3_user2,chara_sur_00101,60,5,1
e,726,202509010,Platinum_3_user2,chara_ron_00101,60,5,1
e,727,202509010,Platinum_3_user2,chara_kai_00001,60,5,1
e,728,202509010,Platinum_3_user2,chara_gom_00201,60,5,1
e,729,202509010,Platinum_3_user3,chara_gom_00001,60,5,1
e,730,202509010,Platinum_3_user3,chara_sur_00101,60,5,1
e,731,202509010,Platinum_3_user3,chara_spy_00201,60,5,1
e,732,202509010,Platinum_3_user3,chara_dos_00001,60,5,1
e,733,202509010,Platinum_3_user3,chara_dos_00101,60,5,1
e,734,202509010,Platinum_3_user3,chara_sur_00201,60,5,1
e,735,202509010,Platinum_3_user3,chara_sur_00301,60,5,1
e,736,202509010,Platinum_3_user3,chara_kai_00301,60,5,1
e,737,202509010,Platinum_3_user3,chara_gom_00201,60,5,1
e,738,202509010,Platinum_3_user3,chara_spy_00001,60,5,1
e,739,202509010,Platinum_3_user4,chara_aka_00001,60,5,1
e,740,202509010,Platinum_3_user4,chara_aka_00101,60,5,1
e,741,202509010,Platinum_3_user4,chara_bat_00001,60,5,1
e,742,202509010,Platinum_3_user4,chara_kai_00002,60,5,1
e,743,202509010,Platinum_3_user4,chara_kai_00101,60,5,1
e,744,202509010,Platinum_3_user4,chara_ron_00101,60,5,1
e,745,202509010,Platinum_3_user4,chara_kai_00001,60,5,1
e,746,202509010,Platinum_3_user4,chara_sum_00001,60,5,1
e,747,202509010,Platinum_3_user4,chara_ron_00001,60,5,1
e,748,202509010,Platinum_3_user4,chara_jig_00001,60,5,1
e,749,202509010,Platinum_3_user5,chara_aka_00001,60,5,1
e,750,202509010,Platinum_3_user5,chara_aka_00101,60,5,1
e,751,202509010,Platinum_3_user5,chara_spy_00201,60,5,1
e,752,202509010,Platinum_3_user5,chara_spy_00101,60,5,1
e,753,202509010,Platinum_3_user5,chara_spy_00001,60,5,1
e,754,202509010,Platinum_3_user5,chara_sur_00201,60,5,1
e,755,202509010,Platinum_3_user5,chara_sur_00301,60,5,1
e,756,202509010,Platinum_3_user5,chara_sur_00101,60,5,1
e,757,202509010,Platinum_3_user5,chara_sur_00001,60,5,1
e,758,202509010,Platinum_3_user5,chara_sur_00401,60,5,1
e,759,202509010,Platinum_3_user6,chara_tak_00001,60,5,1
e,760,202509010,Platinum_3_user6,chara_dan_00002,60,5,1
e,761,202509010,Platinum_3_user6,chara_sum_00101,60,5,1
e,762,202509010,Platinum_3_user6,chara_chi_00002,60,5,1
e,763,202509010,Platinum_3_user6,chara_aka_00001,60,5,1
e,764,202509010,Platinum_3_user6,chara_aka_00101,60,5,1
e,765,202509010,Platinum_3_user6,chara_spy_00201,60,5,1
e,766,202509010,Platinum_3_user6,chara_sur_00401,60,5,1
e,767,202509010,Platinum_3_user6,chara_spy_00001,60,5,1
e,768,202509010,Platinum_3_user6,chara_dos_00101,60,5,1
e,769,202509010,Platinum_4_user1,chara_ron_00101,60,5,1
e,770,202509010,Platinum_4_user1,chara_sum_00001,60,5,1
e,771,202509010,Platinum_4_user1,chara_dan_00002,60,5,1
e,772,202509010,Platinum_4_user1,chara_sum_00101,60,5,1
e,773,202509010,Platinum_4_user1,chara_sum_00201,60,5,1
e,774,202509010,Platinum_4_user1,chara_ron_00001,60,5,1
e,775,202509010,Platinum_4_user1,chara_dos_00001,60,5,1
e,776,202509010,Platinum_4_user1,chara_chi_00301,60,5,1
e,777,202509010,Platinum_4_user1,chara_aka_00101,60,5,1
e,778,202509010,Platinum_4_user1,chara_jig_00001,60,5,1
e,779,202509010,Platinum_4_user2,chara_chi_00001,60,5,1
e,780,202509010,Platinum_4_user2,chara_yuw_00001,60,5,1
e,781,202509010,Platinum_4_user2,chara_yuw_00101,60,5,1
e,782,202509010,Platinum_4_user2,chara_tak_00001,60,5,1
e,783,202509010,Platinum_4_user2,chara_dan_00001,60,5,1
e,784,202509010,Platinum_4_user2,chara_kai_00002,60,5,1
e,785,202509010,Platinum_4_user2,chara_sur_00101,60,5,1
e,786,202509010,Platinum_4_user2,chara_ron_00101,60,5,1
e,787,202509010,Platinum_4_user2,chara_aha_00001,60,5,1
e,788,202509010,Platinum_4_user2,chara_aha_00101        ,60,5,1
e,789,202509010,Platinum_4_user3,chara_tak_00001,60,5,1
e,790,202509010,Platinum_4_user3,chara_dan_00001,60,5,1
e,791,202509010,Platinum_4_user3,chara_kai_00001,60,5,1
e,792,202509010,Platinum_4_user3,chara_ron_00101,60,5,1
e,793,202509010,Platinum_4_user3,chara_bat_00001,60,5,1
e,794,202509010,Platinum_4_user3,chara_kai_00002,60,5,1
e,795,202509010,Platinum_4_user3,chara_mag_00001,60,5,1
e,796,202509010,Platinum_4_user3,chara_sur_00301,60,5,1
e,797,202509010,Platinum_4_user3,chara_sur_00101,60,5,1
e,798,202509010,Platinum_4_user3,chara_spy_00001,60,5,1
e,799,202509010,Platinum_4_user4,chara_ron_00101,60,5,1
e,800,202509010,Platinum_4_user4,chara_sum_00001,60,5,1
e,801,202509010,Platinum_4_user4,chara_dan_00002,60,5,1
e,802,202509010,Platinum_4_user4,chara_sum_00101,60,5,1
e,803,202509010,Platinum_4_user4,chara_mag_00001,60,5,1
e,804,202509010,Platinum_4_user4,chara_sur_00201,60,5,1
e,805,202509010,Platinum_4_user4,chara_sum_00201,60,5,1
e,806,202509010,Platinum_4_user4,chara_ron_00001,60,5,1
e,807,202509010,Platinum_4_user4,chara_sur_00101,60,5,1
e,808,202509010,Platinum_4_user4,chara_spy_00001,60,5,1
e,809,202509010,Platinum_4_user5,chara_sur_00201,60,5,1
e,810,202509010,Platinum_4_user5,chara_sur_00101,60,5,1
e,811,202509010,Platinum_4_user5,chara_kai_00301,60,5,1
e,812,202509010,Platinum_4_user5,chara_sur_00001,60,5,1
e,813,202509010,Platinum_4_user5,chara_sur_00301,60,5,1
e,814,202509010,Platinum_4_user5,chara_sur_00401,60,5,1
e,815,202509010,Platinum_4_user5,chara_kai_00002,60,5,1
e,816,202509010,Platinum_4_user5,chara_tak_00001,60,5,1
e,817,202509010,Platinum_4_user5,chara_sum_00001,60,5,1
e,818,202509010,Platinum_4_user5,chara_spy_00001,60,5,1
e,819,202509010,Platinum_4_user6,chara_tak_00001,60,5,1
e,820,202509010,Platinum_4_user6,chara_aka_00001,60,5,1
e,821,202509010,Platinum_4_user6,chara_aka_00101,60,5,1
e,822,202509010,Platinum_4_user6,chara_bat_00001,60,5,1
e,823,202509010,Platinum_4_user6,chara_rik_00001,60,5,1
e,824,202509010,Platinum_4_user6,chara_rik_00101,60,5,1
e,825,202509010,Platinum_4_user6,chara_jig_00001,60,5,1
e,826,202509010,Platinum_4_user6,chara_spy_00201,60,5,1
e,827,202509010,Platinum_4_user6,chara_ron_00101,60,5,1
e,828,202509010,Platinum_4_user6,chara_sum_00001,60,5,1
