前提,,,,,,,,,,,,,,,,
,,,,,,,,,,コエンマ,,,,,,
,,,,,,,,,,修羅,,,,,,
,,,,,,,,,,,,,,,,
,,,,専用の交換所が必要　※3/17より追加で報酬をいれる,,,,,,,,,,,,
,,,報酬,,目玉報酬：いいジャン祭チケット(仮)×2、★3以上確定チケット×2、★5確定チケットのかけら×1,,,,,,,,,,,
,,,,,その他報酬：強化書、友情ポイント、コイン、ジャン魂などイベントキャラを強化する助けになるラインナップ,,,,,,,,,,,
,,,,,エントリー〜ライト：4日〜5日で目玉報酬がすべて取り切れる,,,,,,,,,,,
,,,,,ミドル〜コア：3日で目玉報酬を取り切れる,,,,,,,,,,,
,,,,,コア以上：2日で目玉報酬を取り切れる,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,3/17追加報酬,"腕章の蓄えがあると思うので、交換レートは1回目よりも高めに設定したい
団バトも始まっているので、手配書集めできる一石二鳥のイベントにしたい(〜コア＆IPファン向け)",,,,,,,,,,
,,,,,目玉報酬：いいジャン祭チケット(仮)×2、宝玉3種1個ずつ,,,,報酬の宝玉について後藤さんと要相談→1/21,,,,,,,
,,,,,その他報酬：強化書、友情ポイントなど,,,,,,,,,,,
,,,,,エントリー〜ミドル：3日〜4日取り切れる,,,,,,,,,,,
,,,,,コア以上：2日〜3日で取り切れる,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,備考,,,,,,,,,,,,,
,,,,・祭り施策のアイテム入手対象,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,FIX【超級〜超絶級】跳ね馬 来る!（ディーノ）,,,,,,,,,,目次へ,,,,
,,,URL：,https://docs.google.com/spreadsheets/d/1cAU633pftNAm84avnHm-arwgvF52F3isUDI-wob7yqI/edit#gid=105770841,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,FIX【超級〜超絶級】跳ね馬 来る!（ディーノ）,,,,,,,,,
,,,,,難易度,,FALSE,初級,,,,,,,,
,,,,,,,FALSE,中級,,,,,,,,
,,,,,,,TRUE,上級,,,,,,,,
,,,,,,,TRUE,超級,,,,,,,,
,,,,,,,TRUE,超絶級,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,クエストスケジュール,,通常通り表示,,,,,,,,,
,,,,,クエストバナー下文言,,★5ディーノGET!!,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,目的,,コア以上が運MAXキャラを獲得するために頑張るイベント,,,背景,,,,,,,,
,,,,,,,,"ステージ1_300570
",汎用：屋上,→バナーはこちらでお願いします,,,,,,
,,,かけら,,超級で「ディーノのかけら(仮名)」ドロップあり,,,ステージ2_100070,汎用：森（昼）,,,,,,,
,,,,,,,,ステージ3_100020,曜日クエスト青（汎用）,,,,,,,
,,,内容,,通常の超絶級イベント,,,ステージ4_100010,汎用：岩山（昼）,,,,,,,
,,,,,"企画書に記載してあるとおり、いろんなところで修行するディーノ。
難易度で背景を変更したい。",,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,ミッション,,,,,,,,,,,,
,,,,No,ミッション名,,報酬,,,,,,,,,
,,,,1,「跳ね馬 来る! 上級」を1回クリアしよう,,ディーノ(運1) × 1,,,,,,,,,
,,,,2,「跳ね馬 来る! 超級」を1回クリアしよう,,ディーノ(運2) × 1,,,,,,,,,
,,,,3,「跳ね馬 来る! 超絶級」を1回クリアしよう,,ルビー × 20,,,,,,,,,
,,,,4,「跳ね馬 来る!」を2回クリアしよう,,ディーノ(運2) × 1,,,,,,,,,
,,,,5,「跳ね馬 来る!」を3回クリアしよう,,ディーノ(運2) × 1,,,,,,,,,
,,,,6,「跳ね馬 来る!」を4回クリアしよう,,ディーノ(運2) × 1,,,,,,,,,
,,,,7,「跳ね馬 来る!」を5回クリアしよう,,ディーノ(運4) × 1,,,,,,,,,
,,,,8,「跳ね馬 来る!」を10回クリアしよう,,ディーノ(運6) × 1,,,,,,,,,
,,,,9,「跳ね馬 来る!」を15回クリアしよう,,ディーノ(運8) × 1,,,,,,,,,
,,,,10,「跳ね馬 来る!」を20回クリアしよう,,ディーノ(運10) × 1,,,,,,,,,
,,,,11,「ディーノ」の運を20にしよう,,必殺の秘伝巻物 × 3,,,,,,,,,
,,,,12,「ディーノ」の運を40にしよう,,友情の秘伝巻物 × 3,,,,,,,,,
,,,,13,「ディーノ」の運を60にしよう,,特性の秘伝巻物 × 3,,,,,,,,,
,,,,14,「ディーノ」を運MAXにしよう,,★5確定チケットのかけら × 1,,,,,,,,,
,,,,,,,,,,,,,,,,
,,【上級〜超絶】鎮魂歌の雨 (スクアーロ),,,,,,FIX,,,,目次へ,,,,
,,,URL：,,https://docs.google.com/spreadsheets/d/1iIESvJMZIis85gcvU4UlIlDfj41EoKDdiGWjl2MwhFE/edit#gid=1937775050,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,【上級〜超絶】鎮魂歌の雨 (スクアーロ),,,,,,,,,
,,,,,難易度,,TRUE,上級,,,,,,,,
,,,,,,,TRUE,超級,,,,,,,,
,,,,,,,TRUE,超絶級,,,,,,,,
,,,,,,,FALSE,究極級,,,,,,,,
,,,,,,,FALSE,超究極級,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,クエストスケジュール,,通常通り表示,,,,,,,,,
,,,,,クエストバナー下文言,,★5スペルビ・スクアーロGET!!,,,,,,,,,
,,,,,バナー上バッジ,,,,,,,,,,,
,,,,,,,※上級~超級でかけらドロップ,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,目的,,コア以上向けイベント,,,,,,,,,,,
,,,,,スクアーロをGETして運MAXしてもらう,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,かけら,,超絶級でスクアーロのかけらどろっぷ,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,企画書に「フィールドターン効果あり」と記載ありますが、無しとなりました。,,,,,,,,,,,
,,,,,究極級でスクアーロのキャラドロップあり,,,,,,,,,,,
,,,,,スクアーロとザンザスが敵として出現し、どちらかを倒せば勝利となる。ex:鬼滅の鬼の棲む遊郭,,,,,,,,,,,
,,,,,敵は敗北時撤退して欲しい,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,No,ミッション名,,報酬,,,,,,,,,
,,,削除,1,【期間限定】「スペルビ・スクアーロ」を運MAXにしよう,,REBORN!チケット × 1,,コア以上に頑張らせたい,,,,,,,
,,,,2,「鎮魂歌の雨 上級」を1回クリアしよう,,ディーノ(運1) × 1,,,,,,,,,
,,,,3,「鎮魂歌の雨 超級」を1回クリアしよう,,ディーノ(運2) × 1,,,,,,,,,
,,,,4,「鎮魂歌の雨 超絶級」を1回クリアしよう,,ルビー × 20,,,,,,,,,
,,,,5,「鎮魂歌の雨」を2回クリアしよう,,ディーノ(運2) × 1,,,,,,,,,
,,,,6,「鎮魂歌の雨」を3回クリアしよう,,ディーノ(運2) × 1,,,,,,,,,
,,,,7,「鎮魂歌の雨」を4回クリアしよう,,ディーノ(運2) × 1,,,,,,,,,
,,,,8,「鎮魂歌の雨」を5回クリアしよう,,ディーノ(運4) × 1,,,,,,,,,
,,,,9,「鎮魂歌の雨」を10回クリアしよう,,ディーノ(運6) × 1,,,,,,,,,
,,,,10,「鎮魂歌の雨」を15回クリアしよう,,ディーノ(運8) × 1,,,,,,,,,
,,,,11,「鎮魂歌の雨」を20回クリアしよう,,ディーノ(運10) × 1,,,,,,,,,
,,,,12,「スペルビ・スクアーロ」の運を20にしよう,,必殺の秘伝巻物 × 3,,,,,,,,,
,,,,13,「スペルビ・スクアーロ」の運を40にしよう,,友情の秘伝巻物 × 3,,,,,,,,,
,,,,14,「スペルビ・スクアーロ」の運を60にしよう,,特性の秘伝巻物 × 3,,,,,,,,,
,,,,15,「スペルビ・スクアーロ」を運MAXにしよう,,★5確定チケットのかけら × 1,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,備考,,,,,,,,,,,,,
,,,,・祭り施策のアイテム入手対象,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,【超究極級】超時空の独裁者（白蘭）,,,,,,FIX,,,,目次へ,,,,
,,,URL：,https://docs.google.com/spreadsheets/d/1P_I9F5IM1M-2bx27Dw2tFas0OtURghOkycCQkJVbrWA/edit#gid=1937775050,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,杉山,#REF!,,,,,,,,
,,,,,施策名称,,【超究極級】超時空の独裁者（白蘭）,,,,,,,,,
,,,,,,,TRUE,超級,,,,,,,,
,,,,,,,TRUE,超絶級,,,,,,,,
,,,,,,,TRUE,究極級,,,,,,,,
,,,,,,,TRUE,超究極級,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,クエストスケジュール,,通常通り表示,,,,,,,,,
,,,,,クエストバナー下文言,,★5 白蘭GET!,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,目的,,ボス敵立ち位置。ここに向かってユーザーに頑張ってもらう。,,,,,,,,,,,
,,,,,コア以上向けイベント。白蘭をGETしてもらう。,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,8兆のパラレルワールドを征服した白蘭がいよいよジャンプチの世界を征服せんと襲来！,,,,,,,,,,,
,,,,,修行で強くなったファミリー(仲間)と一緒に、白蘭を倒そう！,,,,,,,,,,,
,,,,,白蘭のかけら,,,,,,,,,,,
,,,ドロップ,,究極級：白蘭,,,,,,,,,,,
,,,,,超究極級：オーラ,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,No,ミッション名,,報酬,,,,,,,,,
,,,,1,「超時空の独裁者」を1回クリアしよう,,白蘭(運1) × 1,,,,,,,,,
,,,,2,「超時空の独裁者 究極級」を1回クリアしよう,,ルビー × 20,,,,,,,,,
,,,,3,「超時空の独裁者」を5回クリアしよう,,白蘭(運2) × 1,,,,,,,,,
,,,,4,「超時空の独裁者 」を10回クリアしよう,,白蘭(運3) × 1,,,,,,,,,
,,,,5,「超時空の独裁者」を15回クリアしよう,,白蘭(運4) × 1,,,,,,,,,
,,,,6,「超時空の独裁者」を20回クリアしよう,,白蘭(運5) × 1,,,,,,,,,
,,,,7,「超時空の独裁者 」を25回クリアしよう,,白蘭(運5) × 1,,,,,,,,,
,,,,8,「白蘭」の運を50にしよう,,★5確定チケットのかけら × 1,,,,,,,,,
,,,,9,「白蘭」の運を55にしよう,,白蘭(運5) × 1,,,,,,,,,
,,,,10,「白蘭」の運を75にしよう,,白蘭(運5) × 1,,,,,,,,,
,,,,11,「白蘭」を運MAXにしよう,,★5確定チケットのかけら × 1,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,備考,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,【復刻】ザンザス,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,【復刻】ザンザス,,,,,,,,,
,,,,,難易度,,TRUE,超級,,,,,,,,
,,,,,,,TRUE,超絶級,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,クエストスケジュール,,通常通り表示,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,目的,,,,,,,,,,,,,
,,,,新規・復帰のリボーンファンに既存のリボーンイベントを遊んでもらうため,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,ミッション・ステージ追加なし,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,備考,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,復刻イベント,,,,,,,,,,,,,,
,,【チャレンジ】冥王!〜神話から蘇りし者〜（復刻）,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,【チャレンジ】冥王!〜神話から蘇りし者〜（復刻）,,,,,,,,,
,,,,,難易度,,FALSE,超級,,,,,,,,
,,,,,,,FALSE,超絶級,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,クエストスケジュール,,通常通り表示,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,目的,,,,,,,,,,,,,
,,,,新規・復帰のリボーンファンに既存のリボーンイベントを遊んでもらうため,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,ミッション・ステージ追加なし,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,備考,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,【限界バトル】限界バトル キメラアントの王 メルエム（復刻）,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,【限界バトル】限界バトル キメラアントの王 メルエム（復刻）,,,,,,,,,
,,,,,難易度,,FALSE,超級,,,,,,,,
,,,,,,,FALSE,超絶級,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,クエストスケジュール,,通常通り表示,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,目的,,,,,,,,,,,,,
,,,,新規・復帰のリボーンファンに既存のリボーンイベントを遊んでもらうため,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,ミッション・ステージ追加なし,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,備考,Lv35に強化素材をドロップするようにする？要確認,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,【復刻】究極級,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,【復刻】究極級,,,,,,,,,
,,,,,難易度,,TRUE,超級,,,,,,,,
,,,,,,,TRUE,超絶級,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,クエストスケジュール,,通常通り表示,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,目的,,,,,,,,,,,,,
,,,,新規・復帰のリボーンファンに既存のリボーンイベントを遊んでもらうため,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,ミッション・ステージ追加なし,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,備考,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,決闘 : 家庭教師ヒットマンリボーンキャラボーナス,,,,,,FIX,,,目次へ,,,,,
,,URL：,,,,,,,,,,,,,,
,,,,項目,,内容,,,,,,,,,,
,,,,責任者,,#REF!,#REF!,,,,,,,,,
,,,,施策名称,,決闘 : 家庭教師ヒットマンリボーンキャラボーナス,,,,,,,,,,
,,,,,,3月16日,,,,,,,,,,
,,,,開催期間,,#REF!,,#REF!,,,,,,,,
,,,,,,,,,,,,,,,,
,,,目的,,,,,,,,,,,,,
,,,,復帰・新規ユーザーや決闘をあまり遊んでいないユーザーでも勝ちやすいようにフォローすることで決闘をなじみやすく感じてもらう,,,,,,,,,,,,
,,,,イベントで入手したキャラが多いほど得をするようにフォローする,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,,該当キャラ,設定前に左の表の内容に過不足がないか確認お願いします,,,,,,,,,,
,,,,,Xグローブのツナ(仮名),,,,,,,,,,,
,,,,,雲雀恭弥,,,,,,,,,,,
,,,,,六道骸,,,,,,,,,,,
,,,,,山本武,,,,,,,,,,,
,,,,,白蘭,,,,,,,,,,,
,,,,,スクアーロ,,,,,,,,,,,
,,,,,ランボ,,,,,,,,,,,
,,,,,ディーノ,,,,,,,,,,,
,,,,,沢田綱吉,,,,,,,,,,,
,,,,,リボーン,,,,,,,,,,,
,,,,,獄寺,,,,,,,,,,,
,,,,,XANXUS,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,備考,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,確認,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,課金動機,,,,,,,,,,,目次へ,,,,
,,※仕様書URLを貼る際にガチャ名称を正式なものに変更お願いします,,,,,,,,,,,,,,
,,いいジャン祭記念ガチャ　家庭教師ヒットマンリボーンXグローブツナ（仮）,,,,,名称未定,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,いいジャン祭記念ガチャ　家庭教師ヒットマンリボーンXグローブツナ（仮）,,,,,,,,,
,,,,,分類,,記念ガチャ,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,いいジャン祭ガチャ家庭教師ヒットマンりぼーん山本雲雀骸（仮）,,,,,名称未定,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,いいジャン祭ガチャ家庭教師ヒットマンりぼーん山本雲雀骸（仮）,,,,,,,,,
,,,,,分類,,新キャラガチャ,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,いいジャン祭新キャラパック,,,,,名称未定,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,いいジャン祭新キャラパック,,,,,,,,,
,,,,,分類,,新キャラガチャ,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,いいジャン祭記念 ルビー＆強化素材パック,,,,,名称未定,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,いいジャン祭記念 ルビー＆強化素材パック,,,,,,,,,
,,,,,分類,,新キャラガチャ,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,死ぬ気弾が強化アイテムで新規作成,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,宝玉パック,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,宝玉パック,,,,,,,,,
,,,,,分類,,新キャラガチャ,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,ホワイトデーパック,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,ホワイトデーパック,,,,,,,,,
,,,,,分類,,パック,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,超究極 白蘭対抗ガチャ,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,超究極 白蘭対抗ガチャ,,,,,,,,,
,,,,,分類,,新キャラガチャ,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,限界バトル対抗ガチャ,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,限界バトル対抗ガチャ,,,,,,,,,
,,,,,分類,,新キャラガチャ,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,内容,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,団結バトル 白蘭対抗ガチャ,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,団結バトル 白蘭対抗ガチャ,,,,,,,,,
,,,,,分類,,パック,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,ホーム画面が並盛町に！,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,ホーム画面が並盛町に！,,,,,,,,,
,,,,,分類,,,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,表示キャラ,,,,,,,,,,,
,,,,,リボーン ,,,,,,,,,,,
,,,,,沢田綱吉,ボンゴレ組がわちゃわちゃしている,,,,,,,,,,
,,,,,山本武,,,壁紙とタイトル画面について追記する,,,,,,,,
,,,,,獄寺隼人,,,,,,,,,,,
,,,,,雲雀恭弥,,,,,,,,,,,
,,,,,六道骸,,,,,,,,,,,
,,,,,ランボ,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,いいジャン祭ページ,,,,,,,,,,目次へ,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,いいジャン祭ページ,,,,,,,,,,目次へ,,,,
,,,URL：,,,,,,,,,,,,,
,,,,,項目,,内容,,,,,,,,,
,,,,,責任者,,#REF!,#REF!,,,,,,,,
,,,,,施策名称,,いいジャン祭ページ,,,,,,,,,
,,,,,分類,,,,,,,,,,,
,,,,,開催期間,,#REF!,〜,#REF!,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,あります！,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,◼︎その他．ルビー配布量,,,,,,,,,,,,,,,
,,,,,ルビー（ログイン）合計,#REF!,個,,,,,,,,,
,,,,,ルビー（プレイ）合計,#REF!,個,,,,,,,,,
,,,,,パール（ログイン）合計,0,個,,,,,,,,,
,,,,,パール（プレイ）合計,0,個,,,,,,,,,
