ENABLE,release_key,id,mst_artwork_fragment_id,position
e,202509010,artwork_fragment_kai_00316,artwork_fragment_kai_00316,10
e,202509010,artwork_fragment_sur_00101,artwork_fragment_sur_00101,1
e,202509010,artwork_fragment_sur_00102,artwork_fragment_sur_00102,7
e,202509010,artwork_fragment_sur_00103,artwork_fragment_sur_00103,3
e,202509010,artwork_fragment_sur_00104,artwork_fragment_sur_00104,8
e,202509010,artwork_fragment_sur_00105,artwork_fragment_sur_00105,12
e,202509010,artwork_fragment_sur_00106,artwork_fragment_sur_00106,15
e,202509010,artwork_fragment_sur_00107,artwork_fragment_sur_00107,13
e,202509010,artwork_fragment_sur_00108,artwork_fragment_sur_00108,10
e,202509010,artwork_fragment_sur_00109,artwork_fragment_sur_00109,14
e,202509010,artwork_fragment_sur_00110,artwork_fragment_sur_00110,11
e,202509010,artwork_fragment_sur_00111,artwork_fragment_sur_00111,16
e,202509010,artwork_fragment_sur_00112,artwork_fragment_sur_00112,4
e,202509010,artwork_fragment_sur_00113,artwork_fragment_sur_00113,5
e,202509010,artwork_fragment_sur_00114,artwork_fragment_sur_00114,6
e,202509010,artwork_fragment_sur_00115,artwork_fragment_sur_00115,2
e,202509010,artwork_fragment_sur_00116,artwork_fragment_sur_00116,9
e,202509010,artwork_fragment_sur_00201,artwork_fragment_sur_00201,11
e,202509010,artwork_fragment_sur_00202,artwork_fragment_sur_00202,12
e,202509010,artwork_fragment_sur_00203,artwork_fragment_sur_00203,10
e,202509010,artwork_fragment_sur_00204,artwork_fragment_sur_00204,7
e,202509010,artwork_fragment_sur_00205,artwork_fragment_sur_00205,4
e,202509010,artwork_fragment_sur_00206,artwork_fragment_sur_00206,2
e,202509010,artwork_fragment_sur_00207,artwork_fragment_sur_00207,3
e,202509010,artwork_fragment_sur_00208,artwork_fragment_sur_00208,14
e,202509010,artwork_fragment_sur_00209,artwork_fragment_sur_00209,1
e,202509010,artwork_fragment_sur_00210,artwork_fragment_sur_00210,6
e,202509010,artwork_fragment_sur_00211,artwork_fragment_sur_00211,16
e,202509010,artwork_fragment_sur_00212,artwork_fragment_sur_00212,5
e,202509010,artwork_fragment_sur_00213,artwork_fragment_sur_00213,8
e,202509010,artwork_fragment_sur_00214,artwork_fragment_sur_00214,13
e,202509010,artwork_fragment_sur_00215,artwork_fragment_sur_00215,9
e,202509010,artwork_fragment_sur_00216,artwork_fragment_sur_00216,15
e,202509010,artwork_fragment_sur_00301,artwork_fragment_sur_00301,7
e,202509010,artwork_fragment_sur_00302,artwork_fragment_sur_00302,14
e,202509010,artwork_fragment_sur_00303,artwork_fragment_sur_00303,5
e,202509010,artwork_fragment_sur_00304,artwork_fragment_sur_00304,9
e,202509010,artwork_fragment_sur_00305,artwork_fragment_sur_00305,13
e,202509010,artwork_fragment_sur_00306,artwork_fragment_sur_00306,1
e,202509010,artwork_fragment_sur_00307,artwork_fragment_sur_00307,12
e,202509010,artwork_fragment_sur_00308,artwork_fragment_sur_00308,16
e,202509010,artwork_fragment_sur_00309,artwork_fragment_sur_00309,2
e,202509010,artwork_fragment_sur_00310,artwork_fragment_sur_00310,10
e,202509010,artwork_fragment_sur_00311,artwork_fragment_sur_00311,4
e,202509010,artwork_fragment_sur_00312,artwork_fragment_sur_00312,15
e,202509010,artwork_fragment_sur_00313,artwork_fragment_sur_00313,6
e,202509010,artwork_fragment_sur_00314,artwork_fragment_sur_00314,3
e,202509010,artwork_fragment_sur_00315,artwork_fragment_sur_00315,8
e,202509010,artwork_fragment_sur_00316,artwork_fragment_sur_00316,11
e,202509010,artwork_fragment_rik_00101,artwork_fragment_rik_00101,13
e,202509010,artwork_fragment_rik_00102,artwork_fragment_rik_00102,12
e,202509010,artwork_fragment_rik_00103,artwork_fragment_rik_00103,2
e,202509010,artwork_fragment_rik_00104,artwork_fragment_rik_00104,7
e,202509010,artwork_fragment_rik_00105,artwork_fragment_rik_00105,14
e,202509010,artwork_fragment_rik_00106,artwork_fragment_rik_00106,1
e,202509010,artwork_fragment_rik_00107,artwork_fragment_rik_00107,6
e,202509010,artwork_fragment_rik_00108,artwork_fragment_rik_00108,16
e,202509010,artwork_fragment_rik_00109,artwork_fragment_rik_00109,15
e,202509010,artwork_fragment_rik_00110,artwork_fragment_rik_00110,4
e,202509010,artwork_fragment_rik_00111,artwork_fragment_rik_00111,9
e,202509010,artwork_fragment_rik_00112,artwork_fragment_rik_00112,5
e,202509010,artwork_fragment_rik_00113,artwork_fragment_rik_00113,8
e,202509010,artwork_fragment_rik_00114,artwork_fragment_rik_00114,3
e,202509010,artwork_fragment_rik_00115,artwork_fragment_rik_00115,11
e,202509010,artwork_fragment_rik_00116,artwork_fragment_rik_00116,10
e,202509010,artwork_fragment_rik_00201,artwork_fragment_rik_00201,4
e,202509010,artwork_fragment_rik_00202,artwork_fragment_rik_00202,7
e,202509010,artwork_fragment_rik_00203,artwork_fragment_rik_00203,1
e,202509010,artwork_fragment_rik_00204,artwork_fragment_rik_00204,6
e,202509010,artwork_fragment_rik_00205,artwork_fragment_rik_00205,10
e,202509010,artwork_fragment_rik_00206,artwork_fragment_rik_00206,14
e,202509010,artwork_fragment_rik_00207,artwork_fragment_rik_00207,13
e,202509010,artwork_fragment_rik_00208,artwork_fragment_rik_00208,5
e,202509010,artwork_fragment_rik_00209,artwork_fragment_rik_00209,2
e,202509010,artwork_fragment_rik_00210,artwork_fragment_rik_00210,11
e,202509010,artwork_fragment_rik_00211,artwork_fragment_rik_00211,16
e,202509010,artwork_fragment_rik_00212,artwork_fragment_rik_00212,3
e,202509010,artwork_fragment_rik_00213,artwork_fragment_rik_00213,15
e,202509010,artwork_fragment_rik_00214,artwork_fragment_rik_00214,8
e,202509010,artwork_fragment_rik_00215,artwork_fragment_rik_00215,9
e,202509010,artwork_fragment_rik_00216,artwork_fragment_rik_00216,12
e,202509010,artwork_fragment_rik_00301,artwork_fragment_rik_00301,2
e,202509010,artwork_fragment_rik_00302,artwork_fragment_rik_00302,11
e,202509010,artwork_fragment_rik_00303,artwork_fragment_rik_00303,1
e,202509010,artwork_fragment_rik_00304,artwork_fragment_rik_00304,3
e,202509010,artwork_fragment_rik_00305,artwork_fragment_rik_00305,15
e,202509010,artwork_fragment_rik_00306,artwork_fragment_rik_00306,5
e,202509010,artwork_fragment_rik_00307,artwork_fragment_rik_00307,4
e,202509010,artwork_fragment_rik_00308,artwork_fragment_rik_00308,7
e,202509010,artwork_fragment_rik_00309,artwork_fragment_rik_00309,12
e,202509010,artwork_fragment_rik_00310,artwork_fragment_rik_00310,6
e,202509010,artwork_fragment_rik_00311,artwork_fragment_rik_00311,10
e,202509010,artwork_fragment_rik_00312,artwork_fragment_rik_00312,14
e,202509010,artwork_fragment_rik_00313,artwork_fragment_rik_00313,8
e,202509010,artwork_fragment_rik_00314,artwork_fragment_rik_00314,9
e,202509010,artwork_fragment_rik_00315,artwork_fragment_rik_00315,16
e,202509010,artwork_fragment_rik_00316,artwork_fragment_rik_00316,13
e,202509010,artwork_fragment_sum_00101,artwork_fragment_sum_00101,2
e,202509010,artwork_fragment_sum_00102,artwork_fragment_sum_00102,14
e,202509010,artwork_fragment_sum_00103,artwork_fragment_sum_00103,11
e,202509010,artwork_fragment_sum_00104,artwork_fragment_sum_00104,12
e,202509010,artwork_fragment_sum_00105,artwork_fragment_sum_00105,5
e,202509010,artwork_fragment_sum_00106,artwork_fragment_sum_00106,7
e,202509010,artwork_fragment_sum_00107,artwork_fragment_sum_00107,16
e,202509010,artwork_fragment_sum_00108,artwork_fragment_sum_00108,15
e,202509010,artwork_fragment_sum_00109,artwork_fragment_sum_00109,6
e,202509010,artwork_fragment_sum_00110,artwork_fragment_sum_00110,10
e,202509010,artwork_fragment_sum_00111,artwork_fragment_sum_00111,3
e,202509010,artwork_fragment_sum_00112,artwork_fragment_sum_00112,9
e,202509010,artwork_fragment_sum_00113,artwork_fragment_sum_00113,13
e,202509010,artwork_fragment_sum_00114,artwork_fragment_sum_00114,8
e,202509010,artwork_fragment_sum_00115,artwork_fragment_sum_00115,1
e,202509010,artwork_fragment_sum_00116,artwork_fragment_sum_00116,4
e,202509010,artwork_fragment_sum_00201,artwork_fragment_sum_00201,10
e,202509010,artwork_fragment_sum_00202,artwork_fragment_sum_00202,13
e,202509010,artwork_fragment_sum_00203,artwork_fragment_sum_00203,11
e,202509010,artwork_fragment_sum_00204,artwork_fragment_sum_00204,12
e,202509010,artwork_fragment_sum_00205,artwork_fragment_sum_00205,5
e,202509010,artwork_fragment_sum_00206,artwork_fragment_sum_00206,15
e,202509010,artwork_fragment_sum_00207,artwork_fragment_sum_00207,2
e,202509010,artwork_fragment_sum_00208,artwork_fragment_sum_00208,7
e,202509010,artwork_fragment_sum_00209,artwork_fragment_sum_00209,16
e,202509010,artwork_fragment_sum_00210,artwork_fragment_sum_00210,3
e,202509010,artwork_fragment_sum_00211,artwork_fragment_sum_00211,8
e,202509010,artwork_fragment_sum_00212,artwork_fragment_sum_00212,6
e,202509010,artwork_fragment_sum_00213,artwork_fragment_sum_00213,1
e,202509010,artwork_fragment_sum_00214,artwork_fragment_sum_00214,4
e,202509010,artwork_fragment_sum_00215,artwork_fragment_sum_00215,14
e,202509010,artwork_fragment_sum_00216,artwork_fragment_sum_00216,9
e,202509010,artwork_fragment_sum_00301,artwork_fragment_sum_00301,7
e,202509010,artwork_fragment_sum_00302,artwork_fragment_sum_00302,2
e,202509010,artwork_fragment_sum_00303,artwork_fragment_sum_00303,16
e,202509010,artwork_fragment_sum_00304,artwork_fragment_sum_00304,15
e,202509010,artwork_fragment_sum_00305,artwork_fragment_sum_00305,14
e,202509010,artwork_fragment_sum_00306,artwork_fragment_sum_00306,6
e,202509010,artwork_fragment_sum_00307,artwork_fragment_sum_00307,9
e,202509010,artwork_fragment_sum_00308,artwork_fragment_sum_00308,10
e,202509010,artwork_fragment_sum_00309,artwork_fragment_sum_00309,11
e,202509010,artwork_fragment_sum_00310,artwork_fragment_sum_00310,3
e,202509010,artwork_fragment_sum_00311,artwork_fragment_sum_00311,4
e,202509010,artwork_fragment_sum_00312,artwork_fragment_sum_00312,5
e,202509010,artwork_fragment_sum_00313,artwork_fragment_sum_00313,13
e,202509010,artwork_fragment_sum_00314,artwork_fragment_sum_00314,8
e,202509010,artwork_fragment_sum_00315,artwork_fragment_sum_00315,12
e,202509010,artwork_fragment_sum_00316,artwork_fragment_sum_00316,1
e,202509010,artwork_fragment_mag_00101,artwork_fragment_mag_00101,12
e,202509010,artwork_fragment_mag_00102,artwork_fragment_mag_00102,7
e,202509010,artwork_fragment_mag_00103,artwork_fragment_mag_00103,15
e,202509010,artwork_fragment_mag_00104,artwork_fragment_mag_00104,10
e,202509010,artwork_fragment_mag_00105,artwork_fragment_mag_00105,4
e,202509010,artwork_fragment_mag_00106,artwork_fragment_mag_00106,1
e,202509010,artwork_fragment_mag_00107,artwork_fragment_mag_00107,13
e,202509010,artwork_fragment_mag_00108,artwork_fragment_mag_00108,16
e,202509010,artwork_fragment_mag_00109,artwork_fragment_mag_00109,8
e,202509010,artwork_fragment_mag_00110,artwork_fragment_mag_00110,9
e,202509010,artwork_fragment_mag_00111,artwork_fragment_mag_00111,2
e,202509010,artwork_fragment_mag_00112,artwork_fragment_mag_00112,11
e,202509010,artwork_fragment_mag_00113,artwork_fragment_mag_00113,3
e,202509010,artwork_fragment_mag_00114,artwork_fragment_mag_00114,6
e,202509010,artwork_fragment_mag_00115,artwork_fragment_mag_00115,5
e,202509010,artwork_fragment_mag_00116,artwork_fragment_mag_00116,14
e,202509010,artwork_fragment_mag_00201,artwork_fragment_mag_00201,6
e,202509010,artwork_fragment_mag_00202,artwork_fragment_mag_00202,10
e,202509010,artwork_fragment_mag_00203,artwork_fragment_mag_00203,12
e,202509010,artwork_fragment_mag_00204,artwork_fragment_mag_00204,14
e,202509010,artwork_fragment_mag_00205,artwork_fragment_mag_00205,15
e,202509010,artwork_fragment_mag_00206,artwork_fragment_mag_00206,2
e,202509010,artwork_fragment_mag_00207,artwork_fragment_mag_00207,5
e,202509010,artwork_fragment_mag_00208,artwork_fragment_mag_00208,11
e,202509010,artwork_fragment_mag_00209,artwork_fragment_mag_00209,8
e,202509010,artwork_fragment_mag_00210,artwork_fragment_mag_00210,16
e,202509010,artwork_fragment_mag_00211,artwork_fragment_mag_00211,9
e,202509010,artwork_fragment_mag_00212,artwork_fragment_mag_00212,7
e,202509010,artwork_fragment_mag_00213,artwork_fragment_mag_00213,4
e,202509010,artwork_fragment_mag_00214,artwork_fragment_mag_00214,3
e,202509010,artwork_fragment_mag_00215,artwork_fragment_mag_00215,13
e,202509010,artwork_fragment_mag_00216,artwork_fragment_mag_00216,1
e,202509010,artwork_fragment_mag_00301,artwork_fragment_mag_00301,7
e,202509010,artwork_fragment_mag_00302,artwork_fragment_mag_00302,8
e,202509010,artwork_fragment_mag_00303,artwork_fragment_mag_00303,5
e,202509010,artwork_fragment_mag_00304,artwork_fragment_mag_00304,14
e,202509010,artwork_fragment_mag_00305,artwork_fragment_mag_00305,11
e,202509010,artwork_fragment_mag_00306,artwork_fragment_mag_00306,1
e,202509010,artwork_fragment_mag_00307,artwork_fragment_mag_00307,2
e,202509010,artwork_fragment_mag_00308,artwork_fragment_mag_00308,13
e,202509010,artwork_fragment_mag_00309,artwork_fragment_mag_00309,10
e,202509010,artwork_fragment_mag_00310,artwork_fragment_mag_00310,4
e,202509010,artwork_fragment_mag_00311,artwork_fragment_mag_00311,12
e,202509010,artwork_fragment_mag_00312,artwork_fragment_mag_00312,15
e,202509010,artwork_fragment_mag_00313,artwork_fragment_mag_00313,3
e,202509010,artwork_fragment_mag_00314,artwork_fragment_mag_00314,6
e,202509010,artwork_fragment_mag_00315,artwork_fragment_mag_00315,9
e,202509010,artwork_fragment_mag_00316,artwork_fragment_mag_00316,16
e,202512020,artwork_fragment_osh_00101,artwork_fragment_osh_00101,16
e,202512020,artwork_fragment_osh_00102,artwork_fragment_osh_00102,11
e,202512020,artwork_fragment_osh_00103,artwork_fragment_osh_00103,8
e,202512020,artwork_fragment_osh_00104,artwork_fragment_osh_00104,15
e,202512020,artwork_fragment_osh_00105,artwork_fragment_osh_00105,7
e,202512020,artwork_fragment_osh_00106,artwork_fragment_osh_00106,2
e,202512020,artwork_fragment_osh_00107,artwork_fragment_osh_00107,3
e,202512020,artwork_fragment_osh_00108,artwork_fragment_osh_00108,6
e,202512020,artwork_fragment_osh_00109,artwork_fragment_osh_00109,4
e,202512020,artwork_fragment_osh_00110,artwork_fragment_osh_00110,5
e,202512020,artwork_fragment_osh_00111,artwork_fragment_osh_00111,14
e,202512020,artwork_fragment_osh_00112,artwork_fragment_osh_00112,1
e,202512020,artwork_fragment_osh_00113,artwork_fragment_osh_00113,10
e,202512020,artwork_fragment_osh_00114,artwork_fragment_osh_00114,12
e,202512020,artwork_fragment_osh_00115,artwork_fragment_osh_00115,9
e,202512020,artwork_fragment_osh_00116,artwork_fragment_osh_00116,13
e,202512020,artwork_fragment_osh_00217,artwork_fragment_osh_00217,15
e,202512020,artwork_fragment_osh_00218,artwork_fragment_osh_00218,7
e,202512020,artwork_fragment_osh_00219,artwork_fragment_osh_00219,11
e,202512020,artwork_fragment_osh_00220,artwork_fragment_osh_00220,6
e,202512020,artwork_fragment_osh_00221,artwork_fragment_osh_00221,2
e,202512020,artwork_fragment_osh_00222,artwork_fragment_osh_00222,13
e,202512020,artwork_fragment_osh_00223,artwork_fragment_osh_00223,10
e,202512020,artwork_fragment_osh_00224,artwork_fragment_osh_00224,3
e,202512020,artwork_fragment_osh_00225,artwork_fragment_osh_00225,1
e,202512020,artwork_fragment_osh_00226,artwork_fragment_osh_00226,16
e,202512020,artwork_fragment_osh_00227,artwork_fragment_osh_00227,5
e,202512020,artwork_fragment_osh_00228,artwork_fragment_osh_00228,12
e,202512020,artwork_fragment_osh_00229,artwork_fragment_osh_00229,14
e,202512020,artwork_fragment_osh_00230,artwork_fragment_osh_00230,4
e,202512020,artwork_fragment_osh_00231,artwork_fragment_osh_00231,8
e,202512020,artwork_fragment_osh_00232,artwork_fragment_osh_00232,9
e,202512020,artwork_fragment_osh_00333,artwork_fragment_osh_00333,5
e,202512020,artwork_fragment_osh_00334,artwork_fragment_osh_00334,15
e,202512020,artwork_fragment_osh_00335,artwork_fragment_osh_00335,6
e,202512020,artwork_fragment_osh_00336,artwork_fragment_osh_00336,8
e,202512020,artwork_fragment_osh_00337,artwork_fragment_osh_00337,14
e,202512020,artwork_fragment_osh_00338,artwork_fragment_osh_00338,3
e,202512020,artwork_fragment_osh_00339,artwork_fragment_osh_00339,4
e,202512020,artwork_fragment_osh_00340,artwork_fragment_osh_00340,13
e,202512020,artwork_fragment_osh_00341,artwork_fragment_osh_00341,16
e,202512020,artwork_fragment_osh_00342,artwork_fragment_osh_00342,12
e,202512020,artwork_fragment_osh_00343,artwork_fragment_osh_00343,1
e,202512020,artwork_fragment_osh_00344,artwork_fragment_osh_00344,11
e,202512020,artwork_fragment_osh_00345,artwork_fragment_osh_00345,2
e,202512020,artwork_fragment_osh_00346,artwork_fragment_osh_00346,9
e,202512020,artwork_fragment_osh_00347,artwork_fragment_osh_00347,7
e,202512020,artwork_fragment_osh_00348,artwork_fragment_osh_00348,10
e,202509010,artwork_fragment_event_kai_00001,artwork_fragment_event_kai_00001,9
e,202509010,artwork_fragment_event_kai_00002,artwork_fragment_event_kai_00002,1
e,202509010,artwork_fragment_event_kai_00003,artwork_fragment_event_kai_00003,14
e,202509010,artwork_fragment_event_kai_00004,artwork_fragment_event_kai_00004,3
e,202509010,artwork_fragment_event_kai_00005,artwork_fragment_event_kai_00005,8
e,202509010,artwork_fragment_event_kai_00006,artwork_fragment_event_kai_00006,15
e,202509010,artwork_fragment_event_kai_00007,artwork_fragment_event_kai_00007,5
e,202509010,artwork_fragment_event_kai_00008,artwork_fragment_event_kai_00008,12
e,202509010,artwork_fragment_event_kai_00009,artwork_fragment_event_kai_00009,4
e,202509010,artwork_fragment_event_kai_00010,artwork_fragment_event_kai_00010,2
e,202509010,artwork_fragment_event_kai_00011,artwork_fragment_event_kai_00011,16
e,202509010,artwork_fragment_event_kai_00012,artwork_fragment_event_kai_00012,13
e,202509010,artwork_fragment_event_kai_00013,artwork_fragment_event_kai_00013,7
e,202509010,artwork_fragment_event_kai_00014,artwork_fragment_event_kai_00014,11
e,202509010,artwork_fragment_event_kai_00015,artwork_fragment_event_kai_00015,10
e,202509010,artwork_fragment_event_kai_00016,artwork_fragment_event_kai_00016,6
e,202509010,artwork_fragment_event_kai_00101,artwork_fragment_event_kai_00101,12
e,202509010,artwork_fragment_event_kai_00102,artwork_fragment_event_kai_00102,3
e,202509010,artwork_fragment_event_kai_00103,artwork_fragment_event_kai_00103,16
e,202509010,artwork_fragment_event_kai_00104,artwork_fragment_event_kai_00104,13
e,202509010,artwork_fragment_event_kai_00105,artwork_fragment_event_kai_00105,11
e,202509010,artwork_fragment_event_kai_00106,artwork_fragment_event_kai_00106,8
e,202509010,artwork_fragment_event_kai_00107,artwork_fragment_event_kai_00107,6
e,202509010,artwork_fragment_event_kai_00108,artwork_fragment_event_kai_00108,1
e,202509010,artwork_fragment_event_kai_00109,artwork_fragment_event_kai_00109,7
e,202509010,artwork_fragment_event_kai_00110,artwork_fragment_event_kai_00110,15
e,202509010,artwork_fragment_event_kai_00111,artwork_fragment_event_kai_00111,4
e,202509010,artwork_fragment_event_kai_00112,artwork_fragment_event_kai_00112,9
e,202509010,artwork_fragment_event_kai_00113,artwork_fragment_event_kai_00113,14
e,202509010,artwork_fragment_event_kai_00114,artwork_fragment_event_kai_00114,5
e,202509010,artwork_fragment_event_kai_00115,artwork_fragment_event_kai_00115,10
e,202509010,artwork_fragment_event_kai_00116,artwork_fragment_event_kai_00116,2
e,202510010,artwork_fragment_event_spy_00001,artwork_fragment_event_spy_00001,7
e,202510010,artwork_fragment_event_spy_00002,artwork_fragment_event_spy_00002,8
e,202510010,artwork_fragment_event_spy_00003,artwork_fragment_event_spy_00003,4
e,202510010,artwork_fragment_event_spy_00004,artwork_fragment_event_spy_00004,13
e,202510010,artwork_fragment_event_spy_00005,artwork_fragment_event_spy_00005,11
e,202510010,artwork_fragment_event_spy_00006,artwork_fragment_event_spy_00006,1
e,202510010,artwork_fragment_event_spy_00007,artwork_fragment_event_spy_00007,5
e,202510010,artwork_fragment_event_spy_00008,artwork_fragment_event_spy_00008,14
e,202510010,artwork_fragment_event_spy_00009,artwork_fragment_event_spy_00009,6
e,202510010,artwork_fragment_event_spy_00010,artwork_fragment_event_spy_00010,12
e,202510010,artwork_fragment_event_spy_00011,artwork_fragment_event_spy_00011,9
e,202510010,artwork_fragment_event_spy_00012,artwork_fragment_event_spy_00012,2
e,202510010,artwork_fragment_event_spy_00013,artwork_fragment_event_spy_00013,10
e,202510010,artwork_fragment_event_spy_00014,artwork_fragment_event_spy_00014,15
e,202510010,artwork_fragment_event_spy_00015,artwork_fragment_event_spy_00015,3
e,202510010,artwork_fragment_event_spy_00016,artwork_fragment_event_spy_00016,16
e,202510010,artwork_fragment_event_spy_00101,artwork_fragment_event_spy_00101,6
e,202510010,artwork_fragment_event_spy_00102,artwork_fragment_event_spy_00102,9
e,202510010,artwork_fragment_event_spy_00103,artwork_fragment_event_spy_00103,14
e,202510010,artwork_fragment_event_spy_00104,artwork_fragment_event_spy_00104,13
e,202510010,artwork_fragment_event_spy_00105,artwork_fragment_event_spy_00105,12
e,202510010,artwork_fragment_event_spy_00106,artwork_fragment_event_spy_00106,7
e,202510010,artwork_fragment_event_spy_00107,artwork_fragment_event_spy_00107,15
e,202510010,artwork_fragment_event_spy_00108,artwork_fragment_event_spy_00108,4
e,202510010,artwork_fragment_event_spy_00109,artwork_fragment_event_spy_00109,2
e,202510010,artwork_fragment_event_spy_00110,artwork_fragment_event_spy_00110,10
e,202510010,artwork_fragment_event_spy_00111,artwork_fragment_event_spy_00111,5
e,202510010,artwork_fragment_event_spy_00112,artwork_fragment_event_spy_00112,11
e,202510010,artwork_fragment_event_spy_00113,artwork_fragment_event_spy_00113,8
e,202510010,artwork_fragment_event_spy_00114,artwork_fragment_event_spy_00114,16
e,202510010,artwork_fragment_event_spy_00115,artwork_fragment_event_spy_00115,1
e,202510010,artwork_fragment_event_spy_00116,artwork_fragment_event_spy_00116,3
e,202510020,artwork_fragment_event_dan_00001,artwork_fragment_event_dan_00001,10
e,202510020,artwork_fragment_event_dan_00002,artwork_fragment_event_dan_00002,3
e,202510020,artwork_fragment_event_dan_00003,artwork_fragment_event_dan_00003,11
e,202510020,artwork_fragment_event_dan_00004,artwork_fragment_event_dan_00004,8
e,202510020,artwork_fragment_event_dan_00005,artwork_fragment_event_dan_00005,6
e,202510020,artwork_fragment_event_dan_00006,artwork_fragment_event_dan_00006,13
e,202510020,artwork_fragment_event_dan_00007,artwork_fragment_event_dan_00007,12
e,202510020,artwork_fragment_event_dan_00008,artwork_fragment_event_dan_00008,16
e,202510020,artwork_fragment_event_dan_00009,artwork_fragment_event_dan_00009,2
e,202510020,artwork_fragment_event_dan_00010,artwork_fragment_event_dan_00010,7
e,202510020,artwork_fragment_event_dan_00011,artwork_fragment_event_dan_00011,14
e,202510020,artwork_fragment_event_dan_00012,artwork_fragment_event_dan_00012,9
e,202510020,artwork_fragment_event_dan_00013,artwork_fragment_event_dan_00013,1
e,202510020,artwork_fragment_event_dan_00014,artwork_fragment_event_dan_00014,15
e,202510020,artwork_fragment_event_dan_00015,artwork_fragment_event_dan_00015,5
e,202510020,artwork_fragment_event_dan_00016,artwork_fragment_event_dan_00016,4
e,202510020,artwork_fragment_event_dan_00101,artwork_fragment_event_dan_00101,6
e,202510020,artwork_fragment_event_dan_00102,artwork_fragment_event_dan_00102,15
e,202510020,artwork_fragment_event_dan_00103,artwork_fragment_event_dan_00103,13
e,202510020,artwork_fragment_event_dan_00104,artwork_fragment_event_dan_00104,14
e,202510020,artwork_fragment_event_dan_00105,artwork_fragment_event_dan_00105,2
e,202510020,artwork_fragment_event_dan_00106,artwork_fragment_event_dan_00106,11
e,202510020,artwork_fragment_event_dan_00107,artwork_fragment_event_dan_00107,16
e,202510020,artwork_fragment_event_dan_00108,artwork_fragment_event_dan_00108,9
e,202510020,artwork_fragment_event_dan_00109,artwork_fragment_event_dan_00109,12
e,202510020,artwork_fragment_event_dan_00110,artwork_fragment_event_dan_00110,3
e,202510020,artwork_fragment_event_dan_00111,artwork_fragment_event_dan_00111,5
e,202510020,artwork_fragment_event_dan_00112,artwork_fragment_event_dan_00112,10
e,202510020,artwork_fragment_event_dan_00113,artwork_fragment_event_dan_00113,7
e,202510020,artwork_fragment_event_dan_00114,artwork_fragment_event_dan_00114,4
e,202510020,artwork_fragment_event_dan_00115,artwork_fragment_event_dan_00115,8
e,202510020,artwork_fragment_event_dan_00116,artwork_fragment_event_dan_00116,1
e,202511010,artwork_fragment_event_mag_00001,artwork_fragment_event_mag_00001,10
e,202511010,artwork_fragment_event_mag_00002,artwork_fragment_event_mag_00002,8
e,202511010,artwork_fragment_event_mag_00003,artwork_fragment_event_mag_00003,1
e,202511010,artwork_fragment_event_mag_00004,artwork_fragment_event_mag_00004,11
e,202511010,artwork_fragment_event_mag_00005,artwork_fragment_event_mag_00005,14
e,202511010,artwork_fragment_event_mag_00006,artwork_fragment_event_mag_00006,6
e,202511010,artwork_fragment_event_mag_00007,artwork_fragment_event_mag_00007,7
e,202511010,artwork_fragment_event_mag_00008,artwork_fragment_event_mag_00008,3
e,202511010,artwork_fragment_event_mag_00009,artwork_fragment_event_mag_00009,9
e,202511010,artwork_fragment_event_mag_00010,artwork_fragment_event_mag_00010,15
e,202511010,artwork_fragment_event_mag_00011,artwork_fragment_event_mag_00011,12
e,202511010,artwork_fragment_event_mag_00012,artwork_fragment_event_mag_00012,2
e,202511010,artwork_fragment_event_mag_00013,artwork_fragment_event_mag_00013,5
e,202511010,artwork_fragment_event_mag_00014,artwork_fragment_event_mag_00014,16
e,202511010,artwork_fragment_event_mag_00015,artwork_fragment_event_mag_00015,13
e,202511010,artwork_fragment_event_mag_00016,artwork_fragment_event_mag_00016,4
e,202511010,artwork_fragment_event_mag_00101,artwork_fragment_event_mag_00101,13
e,202511010,artwork_fragment_event_mag_00102,artwork_fragment_event_mag_00102,14
e,202511010,artwork_fragment_event_mag_00103,artwork_fragment_event_mag_00103,12
e,202511010,artwork_fragment_event_mag_00104,artwork_fragment_event_mag_00104,11
e,202511010,artwork_fragment_event_mag_00105,artwork_fragment_event_mag_00105,1
e,202511010,artwork_fragment_event_mag_00106,artwork_fragment_event_mag_00106,8
e,202511010,artwork_fragment_event_mag_00107,artwork_fragment_event_mag_00107,2
e,202511010,artwork_fragment_event_mag_00108,artwork_fragment_event_mag_00108,10
e,202511010,artwork_fragment_event_mag_00109,artwork_fragment_event_mag_00109,3
e,202511010,artwork_fragment_event_mag_00110,artwork_fragment_event_mag_00110,5
e,202511010,artwork_fragment_event_mag_00111,artwork_fragment_event_mag_00111,7
e,202511010,artwork_fragment_event_mag_00112,artwork_fragment_event_mag_00112,16
e,202511010,artwork_fragment_event_mag_00113,artwork_fragment_event_mag_00113,15
e,202511010,artwork_fragment_event_mag_00114,artwork_fragment_event_mag_00114,6
e,202511010,artwork_fragment_event_mag_00115,artwork_fragment_event_mag_00115,4
e,202511010,artwork_fragment_event_mag_00116,artwork_fragment_event_mag_00116,9
e,202511020,artwork_fragment_event_yuw_00001,artwork_fragment_event_yuw_00001,12
e,202511020,artwork_fragment_event_yuw_00002,artwork_fragment_event_yuw_00002,4
e,202511020,artwork_fragment_event_yuw_00003,artwork_fragment_event_yuw_00003,1
e,202511020,artwork_fragment_event_yuw_00004,artwork_fragment_event_yuw_00004,10
