,アーニャパック（定常）,,hometop_shop_pack_00001,2025-09-22 11:00:00,2034-01-01 0:00:00,1,4,定常バナーは変更しない,,,,,
,スタートダッシュパック（定常）,,hometop_shop_pack_00002,2025-09-22 11:00:00,2034-01-01 0:00:00,1,3,,,,,,
,ランクマッチ（定常）,,hometop_pvp_00001,2024-01-01 0:00:00,2030-01-02 0:00:00,1,1,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,"いいジャン祭
アイコン",,,,,,,,,,,,
,アイコン名称,地獄楽 いいジャン祭,,,,,,,,,,,
,表示されるキャラ,がらんの画眉丸,山田浅ェ門 佐切,賊王 亜左 弔兵衛,杠,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼イベントTOP画面,,,,,,,,,,,,
,"イベントTOP画面
バナー",,,,,,,,,,,,
,"イベントTOP画面
バナー",event_jig_00001_content_top,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼いいジャン祭TOP画面,,,,,,,,,,,,
,設定関連,,,,,,,,,,,,
,いいジャン祭TOP画面背景,,,,,,,,,,,,
,降臨バトルボタン,,,,,,,,,,,,
,イベントミッションボタン,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定関連,【デイリー】,【ストーリー】メイ,"【ストーリー】
民谷 巌鉄斎",【チャレンジ】,【高難易度】,,,,,,,
,画像,quest_event_jig1_1day,quest_event_jig1_charaget01,quest_event_jig1_charaget02,quest_event_jig1_challenge01,quest_event_jig1_savage,,,,,,,
,,,,,,,,,,,,,
,▼キャンペーン設定,,,,,,,,,,,,
,開催期間,,,,,,,,,,,,
,2026/01/16 15:00,〜,2026/02/16 10:59,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定関連,,,,,,,,,,,,
,設定項目,有無,詳細,,,,,,,,,,
,スタミナ消費量調整,なし,,,,,,,,,,,
,獲得リーダーEXP調整,なし,,,,,,,,,,,
,原画のかけらドロップ確率調整,なし,,,,,,,,,,,
,ドロップ量調整,なし,,,,,,,,,,,
,回数変更,なし,,,,,,,,,,,
