ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,target_mst_series_ids,target_mst_character_ids,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter,effect_value
e,202602015,c_you_00301_you1_challenge_Boss_Green_Appearance_00002_1,c_you_00301_you1_challenge_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00101_you1_challenge_Boss_Blue_Normal_00000_1,c_you_00101_you1_challenge_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00101_you1_challenge_Boss_Blue_Special_00001_1,c_you_00101_you1_challenge_Boss_Blue_Special_00001,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_challenge_Boss_Blue_Special_00001_2,c_you_00101_you1_challenge_Boss_Blue_Special_00001,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_challenge_Boss_Blue_Special_00001_3,c_you_00101_you1_challenge_Boss_Blue_Special_00001,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_challenge_Boss_Blue_Special_00001_4,c_you_00101_you1_challenge_Boss_Blue_Special_00001,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_challenge_Boss_Blue_Special_00001_5,c_you_00101_you1_challenge_Boss_Blue_Special_00001,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00301_you1_challenge_Normal_Red_Normal_00000_1,c_you_00301_you1_challenge_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.28,100,Foe,All,All,All,,,Damage,Stun,75,105,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_challenge_Normal_Green_Normal_00000_1,c_you_00201_you1_challenge_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,KnockBack1,0,0,shageki_1,1,100,Percentage,100,Poison,-1,600,10,
e,202602015,c_you_00001_you1_challenge_Boss_Green_Normal_00000_1,c_you_00001_you1_challenge_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_challenge_Boss_Green_Special_00001_1,c_you_00001_you1_challenge_Boss_Green_Special_00001,1,36,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00001_you1_challenge_Boss_Green_Special_00001_2,c_you_00001_you1_challenge_Boss_Green_Special_00001,2,44,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00001_you1_challenge_Boss_Green_Special_00001_3,c_you_00001_you1_challenge_Boss_Green_Special_00001,3,57,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00001_you1_challenge_Boss_Green_Appearance_00002_1,c_you_00001_you1_challenge_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,e_glo_00001_you1_challenge_Normal_Green_Normal_00000_1,e_glo_00001_you1_challenge_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.19,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_glo_00001_you1_challenge_Normal_Blue_Normal_00000_1,e_glo_00001_you1_challenge_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.19,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_glo_00001_you1_challenge_Normal_Red_Normal_00000_1,e_glo_00001_you1_challenge_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.19,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_savage01_Boss_Green_Normal_00000_1,c_you_00201_you1_savage01_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_savage01_Boss_Green_Special_00001_1,c_you_00201_you1_savage01_Boss_Green_Special_00001,1,50,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,85,None,0,0,0,
e,202602015,c_you_00201_you1_savage01_Boss_Green_Special_00001_2,c_you_00201_you1_savage01_Boss_Green_Special_00001,2,53,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,85,None,0,0,0,
e,202602015,c_you_00201_you1_savage01_Boss_Green_Special_00001_3,c_you_00201_you1_savage01_Boss_Green_Special_00001,3,75,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,85,None,0,0,0,
e,202602015,c_you_00201_you1_savage01_Boss_Green_Special_00001_4,c_you_00201_you1_savage01_Boss_Green_Special_00001,4,85,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,85,None,0,0,0,
e,202602015,c_you_00201_you1_savage01_Boss_Green_Appearance_00002_1,c_you_00201_you1_savage01_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_savage01_Boss_Blue_Normal_00000_1,c_you_00301_you1_savage01_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_savage01_Boss_Blue_Special_00001_1,c_you_00301_you1_savage01_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.4,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,300,None,0,0,0,
e,202602015,c_you_00301_you1_savage01_Boss_Blue_Appearance_00002_1,c_you_00301_you1_savage01_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_savage01_Boss_Green_Normal_00000_1,c_you_00301_you1_savage01_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_savage01_Boss_Green_Special_00001_1,c_you_00301_you1_savage01_Boss_Green_Special_00001,1,0,Direct,Distance,0,Distance,0.4,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,300,None,0,0,0,
e,202602015,c_you_00301_you1_savage01_Boss_Green_Appearance_00002_1,c_you_00301_you1_savage01_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_savage01_Boss_Red_Normal_00000_1,c_you_00001_you1_savage01_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_savage01_Boss_Red_Special_00001_1,c_you_00001_you1_savage01_Boss_Red_Special_00001,1,36,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_savage01_Boss_Red_Special_00001_2,c_you_00001_you1_savage01_Boss_Red_Special_00001,2,44,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_savage01_Boss_Red_Special_00001_3,c_you_00001_you1_savage01_Boss_Red_Special_00001,3,57,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_savage01_Boss_Red_Appearance_00002_1,c_you_00001_you1_savage01_Boss_Red_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Blue_Normal_00000_1,c_you_00101_you1_savage01_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Blue_Special_00001_1,c_you_00101_you1_savage01_Boss_Blue_Special_00001,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Blue_Special_00001_2,c_you_00101_you1_savage01_Boss_Blue_Special_00001,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Blue_Special_00001_3,c_you_00101_you1_savage01_Boss_Blue_Special_00001,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Blue_Special_00001_4,c_you_00101_you1_savage01_Boss_Blue_Special_00001,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Blue_Special_00001_5,c_you_00101_you1_savage01_Boss_Blue_Special_00001,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Blue_Appearance_00002_1,c_you_00101_you1_savage01_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Green_Normal_00000_1,c_you_00101_you1_savage01_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Green_Special_00001_1,c_you_00101_you1_savage01_Boss_Green_Special_00001,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Green_Special_00001_2,c_you_00101_you1_savage01_Boss_Green_Special_00001,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Green_Special_00001_3,c_you_00101_you1_savage01_Boss_Green_Special_00001,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Green_Special_00001_4,c_you_00101_you1_savage01_Boss_Green_Special_00001,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Green_Special_00001_5,c_you_00101_you1_savage01_Boss_Green_Special_00001,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,80,None,0,0,0,
e,202602015,c_you_00101_you1_savage01_Boss_Green_Appearance_00002_1,c_you_00101_you1_savage01_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00001_you1_savage01_Normal_Colorless_Normal_00000_1,e_you_00001_you1_savage01_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00001_you1_savage01_02_Normal_Colorless_Normal_00000_1,e_you_00001_you1_savage01_02_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,1,100,Percentage,80,Poison,-1,300,3,
e,202602015,e_you_00101_you1_savage01_Normal_Colorless_Normal_00000_1,e_you_00101_you1_savage01_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00001_you1_savage01_Normal_Green_Normal_00000_1,e_you_00001_you1_savage01_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00101_you1_savage01_Normal_Green_Normal_00000_1,e_you_00101_you1_savage01_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00001_you1_advent_Normal_Green_Normal_00000_1,e_you_00001_you1_advent_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00101_you1_advent_Normal_Green_Normal_00000_1,e_you_00101_you1_advent_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_advent_Normal_Colorless_Normal_00000_1,c_you_00001_you1_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_advent_Normal_Colorless_Special_00001_1,c_you_00001_you1_advent_Normal_Colorless_Special_00001,1,36,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,AttackPowerUp,-1,250,100,
e,202602015,c_you_00001_you1_advent_Normal_Colorless_Special_00001_2,c_you_00001_you1_advent_Normal_Colorless_Special_00001,2,44,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,None,0,0,0,
e,202602015,c_you_00001_you1_advent_Normal_Colorless_Special_00001_3,c_you_00001_you1_advent_Normal_Colorless_Special_00001,3,57,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,72,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Normal_Green_Normal_00000_1,c_you_00201_you1_advent_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.37,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Normal_Green_Special_00001_1,c_you_00201_you1_advent_Normal_Green_Special_00001,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,AttackPowerDown,-1,300,10,
e,202602015,c_you_00201_you1_advent_Normal_Green_Special_00001_2,c_you_00201_you1_advent_Normal_Green_Special_00001,2,53,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Normal_Green_Special_00001_3,c_you_00201_you1_advent_Normal_Green_Special_00001,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Normal_Green_Special_00001_4,c_you_00201_you1_advent_Normal_Green_Special_00001,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,25,None,0,0,0,
e,202602015,c_you_00301_you1_advent_Normal_Colorless_Normal_00000_1,c_you_00301_you1_advent_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_advent_Normal_Colorless_Special_00001_1,c_you_00301_you1_advent_Normal_Colorless_Special_00001,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,200,None,0,0,0,
e,202602015,e_you_00001_you1_advent_Boss_Colorless_Normal_00000_1,e_you_00001_you1_advent_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,KnockBack1,0,0,zangeki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00001_you1_advent_Boss_Colorless_Appearance_00001_1,e_you_00001_you1_advent_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00101_you1_advent_Boss_Colorless_Normal_00000_1,e_you_00101_you1_advent_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,e_you_00101_you1_advent_Boss_Colorless_Normal_00000_2,e_you_00101_you1_advent_Boss_Colorless_Normal_00000,2,0,Direct,Distance,0,Distance,0.5,1,Foe,All,All,All,,,None,KnockBack2,0,0,,1,25,Percentage,0,None,0,0,0,
e,202602015,e_you_00101_you1_advent_Boss_Colorless_Appearance_00001_1,e_you_00101_you1_advent_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_advent_Boss_Green_Normal_00000_1,c_you_00001_you1_advent_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_advent_Boss_Green_Appearance_00001_1,c_you_00001_you1_advent_Boss_Green_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00001_you1_advent_Boss_Green_Special_00002_1,c_you_00001_you1_advent_Boss_Green_Special_00002,1,36,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,AttackPowerUp,-1,250,100,
e,202602015,c_you_00001_you1_advent_Boss_Green_Special_00002_2,c_you_00001_you1_advent_Boss_Green_Special_00002,2,44,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,None,0,0,0,
e,202602015,c_you_00001_you1_advent_Boss_Green_Special_00002_3,c_you_00001_you1_advent_Boss_Green_Special_00002,3,57,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,72,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Boss_Green_Normal_00000_1,c_you_00201_you1_advent_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.37,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Boss_Green_Appearance_00001_1,c_you_00201_you1_advent_Boss_Green_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Boss_Green_Special_00002_1,c_you_00201_you1_advent_Boss_Green_Special_00002,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,AttackPowerDown,-1,300,10,
e,202602015,c_you_00201_you1_advent_Boss_Green_Special_00002_2,c_you_00201_you1_advent_Boss_Green_Special_00002,2,53,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Boss_Green_Special_00002_3,c_you_00201_you1_advent_Boss_Green_Special_00002,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,None,0,0,0,
e,202602015,c_you_00201_you1_advent_Boss_Green_Special_00002_4,c_you_00201_you1_advent_Boss_Green_Special_00002,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,25,None,0,0,0,
e,202602015,c_you_00301_you1_advent_Boss_Green_Normal_00000_1,c_you_00301_you1_advent_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_advent_Boss_Green_Appearance_00001_1,c_you_00301_you1_advent_Boss_Green_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00301_you1_advent_Boss_Green_Special_00002_1,c_you_00301_you1_advent_Boss_Green_Special_00002,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,300,None,0,0,0,
e,202602015,c_you_00101_you1_advent_Boss_Green_Normal_00000_1,c_you_00101_you1_advent_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00101_you1_advent_Boss_Green_Appearance_00001_1,c_you_00101_you1_advent_Boss_Green_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,
e,202602015,c_you_00101_you1_advent_Boss_Green_Special_00002_1,c_you_00101_you1_advent_Boss_Green_Special_00002,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,10,Poison,-1,900,5,
e,202602015,c_you_00101_you1_advent_Boss_Green_Special_00002_2,c_you_00101_you1_advent_Boss_Green_Special_00002,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,10,None,0,0,0,
e,202602015,c_you_00101_you1_advent_Boss_Green_Special_00002_3,c_you_00101_you1_advent_Boss_Green_Special_00002,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,10,None,0,0,0,
e,202602015,c_you_00101_you1_advent_Boss_Green_Special_00002_4,c_you_00101_you1_advent_Boss_Green_Special_00002,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,10,None,0,0,0,
e,202602015,c_you_00101_you1_advent_Boss_Green_Special_00002_5,c_you_00101_you1_advent_Boss_Green_Special_00002,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,20,None,0,0,0,
