,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,■基礎設計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,■シミュレーション,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,7,7848,10139,9123,11787,10064,10614,10928,11085,11085,11085,11085,11085,11085,13003,13713,14118,14321,14321,14321,14321,14321,14321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,7,7933,10250,9208,11898,10159,10715,11032,11191,11191,11191,11191,11191,11191,13128,13845,14255,14460,14460,14460,14460,14460,14460
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,7,8019,10361,9294,12009,10256,10817,11138,11298,11298,11298,11298,11298,11298,13252,13977,14392,14599,14599,14599,14599,14599,14599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,7,8106,10472,9381,12120,10353,10921,11245,11407,11407,11407,11407,11407,11407,13376,14109,14528,14738,14738,14738,14738,14738,14738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7,8192,10584,9467,12232,10450,11023,11351,11515,11515,11515,11515,11515,11515,13502,14242,14666,14878,14878,14878,14878,14878,14878
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,7,8278,10695,9553,12343,10546,11125,11456,11622,11622,11622,11622,11622,11622,13626,14375,14802,15016,15016,15016,15016,15016,15016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7,8364,10807,9639,12455,10642,11228,11562,11730,11730,11730,11730,11730,11730,13751,14508,14940,15156,15156,15156,15156,15156,15156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,8,8364,10807,9869,12752,10872,11458,11792,11960,11960,11960,11960,11960,11960,14048,14805,15237,15453,15453,15453,15453,15453,15453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,8,8451,10919,9956,12864,10970,11561,11899,12068,12068,12068,12068,12068,12068,14174,14938,15375,15593,15593,15593,15593,15593,15593
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,8,8538,11030,10043,12975,11067,11665,12006,12177,12177,12177,12177,12177,12177,14298,15070,15511,15732,15732,15732,15732,15732,15732
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,8,8624,11142,10129,13087,11163,11767,12112,12285,12285,12285,12285,12285,12285,14424,15203,15649,15872,15872,15872,15872,15872,15872
,atk,11072,,dps,4672,,,atk,10884,,dps,4354,,,,atk,19830,,dps,7290,,,,,,,,,,,,,,,,,,,,,,,,,,94,8,8711,11255,10216,13200,11261,11871,12219,12393,12393,12393,12393,12393,12393,14550,15338,15788,16013,16013,16013,16013,16013,16013
,星野 ルビーLv80 コインクエ必殺あり,,,,,,,山田浅ェ門 佐切Lv80 コインクエ必殺あり,,,,,,,,ヨル・フォージャーLv80 コインクエ必殺あり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8,8798,11367,10303,13312,11358,11974,12326,12502,12502,12502,12502,12502,12502,14676,15471,15926,16153,16153,16153,16153,16153,16153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,8,8885,11479,10390,13424,11456,12078,12433,12611,12611,12611,12611,12611,12611,14801,15605,16064,16293,16293,16293,16293,16293,16293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,8,8972,11592,10477,13537,11553,12181,12540,12720,12720,12720,12720,12720,12720,14928,15739,16203,16435,16435,16435,16435,16435,16435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,8,9059,11704,10564,13649,11651,12285,12647,12828,12828,12828,12828,12828,12828,15053,15872,16340,16575,16575,16575,16575,16575,16575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,8,9146,11817,10651,13762,11748,12388,12754,12937,12937,12937,12937,12937,12937,15180,16007,16479,16716,16716,16716,16716,16716,16716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8,9234,11930,10739,13875,11847,12493,12862,13047,13047,13047,13047,13047,13047,15306,16141,16618,16857,16857,16857,16857,16857,16857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,9,9321,12043,11075,14309,12193,12845,13218,13405,13405,13405,13405,13405,13405,15754,16597,17078,17319,17319,17319,17319,17319,17319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9,9409,12156,11163,14422,12292,12950,13327,13515,13515,13515,13515,13515,13515,15880,16731,17217,17461,17461,17461,17461,17461,17461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,9,9496,12269,11250,14535,12389,13054,13434,13624,13624,13624,13624,13624,13624,16007,16866,17356,17602,17602,17602,17602,17602,17602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,9,9584,12382,11338,14648,12488,13158,13542,13734,13734,13734,13734,13734,13734,16133,17000,17495,17743,17743,17743,17743,17743,17743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,9,9672,12496,11426,14762,12586,13263,13650,13844,13844,13844,13844,13844,13844,16261,17136,17636,17886,17886,17886,17886,17886,17886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,9,9760,12609,11514,14875,12685,13368,13758,13954,13954,13954,13954,13954,13954,16388,17270,17775,18027,18027,18027,18027,18027,18027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,9,9848,12723,11602,14989,12783,13473,13867,14064,14064,14064,14064,14064,14064,16515,17406,17915,18169,18169,18169,18169,18169,18169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,9,9936,12837,11690,15103,12882,13577,13975,14174,14174,14174,14174,14174,14174,16643,17542,18055,18312,18312,18312,18312,18312,18312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9,10024,12950,11778,15216,12980,13682,14083,14284,14284,14284,14284,14284,14284,16770,17676,18194,18453,18453,18453,18453,18453,18453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,9,10112,13064,11866,15330,13079,13787,14191,14394,14394,14394,14394,14394,14394,16897,17812,18334,18596,18596,18596,18596,18596,18596
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10,10112,13064,12134,15676,13347,14055,14459,14662,14662,14662,14662,14662,14662,17243,18158,18680,18942,18942,18942,18942,18942,18942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,10,10200,13178,12222,15790,13446,14160,14568,14772,14772,14772,14772,14772,14772,17371,18293,18820,19084,19084,19084,19084,19084,19084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,10,10288,13293,12310,15905,13544,14264,14676,14882,14882,14882,14882,14882,14882,17500,18430,18962,19228,19228,19228,19228,19228,19228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10,10377,13407,12399,16019,13644,14370,14785,14993,14993,14993,14993,14993,14993,17627,18566,19102,19370,19370,19370,19370,19370,19370
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,10,10465,13521,12487,16133,13742,14475,14893,15103,15103,15103,15103,15103,15103,17755,18701,19242,19513,19513,19513,19513,19513,19513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,10,10554,13636,12576,16248,13842,14581,15003,15214,15214,15214,15214,15214,15214,17884,18838,19384,19657,19657,19657,19657,19657,19657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,10,10643,13750,12665,16362,13942,14687,15112,15325,15325,15325,15325,15325,15325,18012,18974,19524,19799,19799,19799,19799,19799,19799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,10,10731,13865,12753,16477,14040,14791,15221,15435,15435,15435,15435,15435,15435,18140,19111,19665,19943,19943,19943,19943,19943,19943
,,,,16826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,10,10820,13979,12842,16591,14140,14897,15330,15547,15547,15547,15547,15547,15547,18268,19247,19806,20085,20085,20085,20085,20085,20085
,,,,8407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,10,10909,14094,12931,16706,14240,15003,15440,15658,15658,15658,15658,15658,15658,18397,19383,19947,20229,20229,20229,20229,20229,20229
,,,,2.001427382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,10,10998,14209,13020,16821,14339,15109,15549,15769,15769,15769,15769,15769,15769,18526,19520,20089,20373,20373,20373,20373,20373,20373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,11,10998,14209,13747,17761,15066,15836,16276,16496,16496,16496,16496,16496,16496,19466,20460,21029,21313,21313,21313,21313,21313,21313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,11,11087,14324,13836,17876,15166,15942,16386,16607,16607,16607,16607,16607,16607,19594,20597,21170,21457,21457,21457,21457,21457,21457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,11,11176,14439,13925,17991,15266,16048,16495,16719,16719,16719,16719,16719,16719,19723,20734,21311,21600,21600,21600,21600,21600,21600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,11,11265,14555,14014,18107,15365,16154,16604,16830,16830,16830,16830,16830,16830,19853,20872,21454,21745,21745,21745,21745,21745,21745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,11,11355,14670,14104,18222,15466,16261,16715,16942,16942,16942,16942,16942,16942,19982,21009,21596,21889,21889,21889,21889,21889,21889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,11,11444,14785,14193,18337,15566,16367,16825,17054,17054,17054,17054,17054,17054,20111,21146,21737,22033,22033,22033,22033,22033,22033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,11,11533,14901,14282,18453,15665,16473,16934,17165,17165,17165,17165,17165,17165,20241,21284,21880,22178,22178,22178,22178,22178,22178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,11,11623,15017,14372,18569,15766,16580,17045,17277,17277,17277,17277,17277,17277,20371,21422,22022,22323,22323,22323,22323,22323,22323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,11,11712,15132,14461,18684,15866,16686,17154,17389,17389,17389,17389,17389,17389,20499,21559,22164,22467,22467,22467,22467,22467,22467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,11,11802,15248,14551,18800,15967,16793,17265,17501,17501,17501,17501,17501,17501,20629,21697,22307,22612,22612,22612,22612,22612,22612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,11,11892,15364,14641,18916,16068,16900,17376,17614,17614,17614,17614,17614,17614,20759,21835,22449,22757,22757,22757,22757,22757,22757
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,12,11892,15364,15102,19512,16529,17361,17837,18075,18075,18075,18075,18075,18075,21355,22431,23045,23353,23353,23353,23353,23353,23353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,12,11981,15480,15191,19628,16628,17467,17946,18186,18186,18186,18186,18186,18186,21485,22569,23188,23498,23498,23498,23498,23498,23498
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,12,12071,15596,15281,19744,16729,17574,18057,18298,18298,18298,18298,18298,18298,21615,22707,23331,23643,23643,23643,23643,23643,23643
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,12,12161,15712,15371,19860,16830,17681,18168,18411,18411,18411,18411,18411,18411,21745,22845,23473,23788,23788,23788,23788,23788,23788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,12,12251,15828,15461,19976,16931,17788,18278,18523,18523,18523,18523,18523,18523,21875,22983,23616,23933,23933,23933,23933,23933,23933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,12,12341,15945,15551,20093,17031,17895,18389,18636,18636,18636,18636,18636,18636,22006,23122,23760,24079,24079,24079,24079,24079,24079
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,12,12431,16061,15641,20209,17132,18002,18500,18748,18748,18748,18748,18748,18748,22136,23260,23903,24224,24224,24224,24224,24224,24224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,12,12521,16177,15731,20325,17233,18109,18610,18861,18861,18861,18861,18861,18861,22266,23398,24045,24369,24369,24369,24369,24369,24369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,12,12612,16294,15822,20442,17335,18218,18722,18975,18975,18975,18975,18975,18975,22397,23537,24189,24515,24515,24515,24515,24515,24515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,12,12702,16411,15912,20559,17436,18325,18833,19087,19087,19087,19087,19087,19087,22528,23677,24333,24661,24661,24661,24661,24661,24661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,12,12792,16527,16002,20675,17537,18432,18944,19200,19200,19200,19200,19200,19200,22658,23815,24476,24806,24806,24806,24806,24806,24806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,13,12792,16527,16629,21485,18164,19059,19571,19827,19827,19827,19827,19827,19827,23468,24625,25286,25616,25616,25616,25616,25616,25616
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,13,12883,16644,16720,21602,18265,19167,19683,19940,19940,19940,19940,19940,19940,23599,24764,25430,25763,25763,25763,25763,25763,25763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,13,12973,16761,16810,21719,18366,19274,19793,20053,20053,20053,20053,20053,20053,23730,24903,25574,25909,25909,25909,25909,25909,25909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,13,13064,16878,16901,21836,18468,19383,19905,20167,20167,20167,20167,20167,20167,23861,25042,25717,26055,26055,26055,26055,26055,26055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,13,13154,16995,16991,21953,18569,19490,20016,20279,20279,20279,20279,20279,20279,23992,25182,25861,26201,26201,26201,26201,26201,26201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,13,13245,17112,17082,22070,18671,19598,20128,20393,20393,20393,20393,20393,20393,24123,25321,26005,26348,26348,26348,26348,26348,26348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,13,13336,17230,17173,22188,18773,19706,20240,20507,20507,20507,20507,20507,20507,24255,25461,26150,26495,26495,26495,26495,26495,26495
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,13,13427,17347,17264,22305,18875,19815,20352,20620,20620,20620,20620,20620,20620,24386,25600,26294,26641,26641,26641,26641,26641,26641
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,13,13518,17464,17355,22422,18977,19923,20464,20734,20734,20734,20734,20734,20734,24517,25740,26438,26788,26788,26788,26788,26788,26788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,13,13609,17582,17446,22540,19079,20031,20576,20848,20848,20848,20848,20848,20848,24649,25880,26583,26935,26935,26935,26935,26935,26935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,13,13700,17700,17537,22658,19181,20140,20688,20962,20962,20962,20962,20962,20962,24782,26021,26729,27083,27083,27083,27083,27083,27083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,■グレード,,*$AO9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,星,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,レアリティ,1,2,3,4,5,6,7,8,9,10,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FestivalUR,1.00,1.18,1.29,1.34,1.38,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PremiumUR,1.00,1.16,1.26,1.32,1.35,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PremiumSSR,1.00,1.12,1.19,1.23,1.25,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PremiumSR,1.00,1.09,1.14,1.17,1.19,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PremiumR,1.00,1.08,1.11,1.14,1.16,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DropSSR,1.00,1.07,1.09,1.12,1.14,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DropSR,1.00,1.05,1.07,1.10,1.12,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DropR,1.00,1.03,1.05,1.08,1.10,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,指数係数,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ランク,上昇率,参照レベル,HP上昇値,ATK上昇値,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000,0,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.060,20,158,205,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.090,30,306,396,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.110,40,461,595,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.120,50,599,774,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.150,60,873,1127,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.160,70,1064,1376,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.170,80,1275,1648,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.180,90,1505,1945,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.190,100,1754,2266,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1.200,110,2022,2612,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1.250,120,2749,3552,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.270,130,3210,4148,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1.300,140,3837,4958,,,,,,,,,,,,,,,,,,,
