ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,target_mst_series_ids,target_mst_character_ids,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter,effect_value,effect_trigger_roles,effect_trigger_colors
e,202603025,c_osh_00201_l05anniv_charaget01_Normal_Blue_Normal_00000_1,c_osh_00201_l05anniv_charaget01_Normal_Blue_Normal_00000,1,15,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_2,1,100,Percentage,50,None,0,0,0,,,
e,202603025,c_osh_00201_l05anniv_charaget01_Normal_Blue_Normal_00000_2,c_osh_00201_l05anniv_charaget01_Normal_Blue_Normal_00000,2,30,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_2,1,100,Percentage,50,None,0,0,0,,,
e,202603025,c_osh_00201_l05anniv_charaget01_Normal_Blue_Special_00001_1,c_osh_00201_l05anniv_charaget01_Normal_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.23,1,Self,All,All,All,,,None,Normal,0,0,,,100,Percentage,100,AttackPowerUp,-1,250,50,,,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Normal_00000_1,c_osh_00201_l05anniv_charaget01_Boss_Blue_Normal_00000,1,15,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_2,1,100,Percentage,50,None,0,0,0,,,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Normal_00000_2,c_osh_00201_l05anniv_charaget01_Boss_Blue_Normal_00000,2,30,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_2,1,100,Percentage,50,None,0,0,0,,,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Special_00001_1,c_osh_00201_l05anniv_charaget01_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.23,1,Self,All,All,All,,,None,Normal,0,0,,,100,Percentage,100,AttackPowerUp,-1,250,50,,,
e,202603025,c_osh_00201_l05anniv_charaget01_Boss_Blue_Appearance_00002_1,c_osh_00201_l05anniv_charaget01_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,10,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,20,Direct,Distance,0,Distance,0.53,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,20,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000_2,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000,2,30,Direct,Distance,0,Distance,0.53,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,20,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000_3,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Normal_00000,3,40,Direct,Distance,0,Distance,0.53,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603025,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.36,3,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.23,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.36,3,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00701_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,e_gom_00701_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,10,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,10,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00402_l05anniv_challenge01_Boss_Colorless_Normal_00000_1,e_gom_00402_l05anniv_challenge01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,10,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,e_glo_00001_l05anniv_challenge01_Normal_Colorless_Normal_00000_1,e_glo_00001_l05anniv_challenge01_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.2,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Appearance_00001_1,c_gom_00001_l05anniv_challenge01_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Appearance_00001_1,c_gom_00101_l05anniv_challenge01_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Appearance_00001_1,c_gom_00201_l05anniv_challenge01_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Appearance_00001_1,e_gom_00502_l05anniv_challenge01_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Appearance_00001_1,e_gom_01001_l05anniv_challenge01_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Appearance_00001_1,e_gom_00501_l05anniv_challenge01_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Appearance_00001_1,e_gom_01002_l05anniv_challenge01_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603025,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Appearance_00001_1,e_gom_00901_l05anniv_challenge01_Boss_Colorless_Appearance_00001,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
