ENABLE,id,mst_quest_id,mst_in_game_id,stage_number,recommended_level,cost_stamina,exp,coin,prev_mst_stage_id,mst_stage_tips_group_id,auto_lap_type,max_auto_lap_count,sort_order,asset_key,mst_stage_limit_status_id,release_key,mst_artwork_fragment_drop_group_id,start_at,end_at
e,veryhard_chi_00001,quest_main_chi_veryhard_9,veryhard_chi_00001,1,70,40,400,1000,hard_chi_00006,1,,1,121,chi_normal_01,"",202509010,chi_c_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_chi_00002,quest_main_chi_veryhard_9,veryhard_chi_00002,2,70,40,400,1000,veryhard_chi_00001,1,,1,122,chi_normal_02,"",202509010,chi_c_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_chi_00003,quest_main_chi_veryhard_9,veryhard_chi_00003,3,70,40,400,1000,veryhard_chi_00002,1,,1,123,chi_normal_03,"",202509010,chi_c_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_chi_00004,quest_main_chi_veryhard_9,veryhard_chi_00004,4,70,40,400,1000,veryhard_chi_00003,1,,1,124,chi_normal_04,"",202509010,chi_c_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_chi_00005,quest_main_chi_veryhard_9,veryhard_chi_00005,5,70,40,400,1000,veryhard_chi_00004,1,,1,125,chi_normal_05,"",202509010,chi_c_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_chi_00006,quest_main_chi_veryhard_9,veryhard_chi_00006,6,70,40,400,1000,veryhard_chi_00005,1,,1,126,chi_normal_06,"",202509010,chi_c_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sur_00001,quest_main_sur_normal_10,normal_sur_00001,1,30,15,150,150,normal_chi_00006,1,AfterClear,5,127,sur_normal_01,"",202509010,sur_a_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sur_00002,quest_main_sur_normal_10,normal_sur_00002,2,30,15,150,150,normal_sur_00001,1,AfterClear,5,128,sur_normal_02,"",202509010,sur_a_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sur_00003,quest_main_sur_normal_10,normal_sur_00003,3,30,15,150,150,normal_sur_00002,1,AfterClear,5,129,sur_normal_03,"",202509010,sur_a_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sur_00004,quest_main_sur_normal_10,normal_sur_00004,4,30,15,150,150,normal_sur_00003,1,AfterClear,5,130,sur_normal_04,"",202509010,sur_a_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sur_00005,quest_main_sur_normal_10,normal_sur_00005,5,30,15,150,150,normal_sur_00004,1,AfterClear,5,131,sur_normal_05,"",202509010,sur_a_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sur_00006,quest_main_sur_normal_10,normal_sur_00006,6,30,15,150,150,normal_sur_00005,1,AfterClear,5,132,sur_normal_06,"",202509010,sur_a_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sur_00001,quest_main_sur_hard_10,hard_sur_00001,1,70,30,300,450,normal_sur_00006,1,AfterClear,5,133,sur_normal_01,"",202509010,sur_b_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sur_00002,quest_main_sur_hard_10,hard_sur_00002,2,70,30,300,450,hard_sur_00001,1,AfterClear,5,134,sur_normal_02,"",202509010,sur_b_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sur_00003,quest_main_sur_hard_10,hard_sur_00003,3,70,30,300,450,hard_sur_00002,1,AfterClear,5,135,sur_normal_03,"",202509010,sur_b_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sur_00004,quest_main_sur_hard_10,hard_sur_00004,4,70,30,300,450,hard_sur_00003,1,AfterClear,5,136,sur_normal_04,"",202509010,sur_b_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sur_00005,quest_main_sur_hard_10,hard_sur_00005,5,70,30,300,450,hard_sur_00004,1,AfterClear,5,137,sur_normal_05,"",202509010,sur_b_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sur_00006,quest_main_sur_hard_10,hard_sur_00006,6,70,30,300,450,hard_sur_00005,1,AfterClear,5,138,sur_normal_06,"",202509010,sur_b_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sur_00001,quest_main_sur_veryhard_10,veryhard_sur_00001,1,70,40,400,1000,hard_sur_00006,1,,1,139,sur_normal_01,"",202509010,sur_c_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sur_00002,quest_main_sur_veryhard_10,veryhard_sur_00002,2,70,40,400,1000,veryhard_sur_00001,1,,1,140,sur_normal_02,"",202509010,sur_c_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sur_00003,quest_main_sur_veryhard_10,veryhard_sur_00003,3,70,40,400,1000,veryhard_sur_00002,1,,1,141,sur_normal_03,"",202509010,sur_c_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sur_00004,quest_main_sur_veryhard_10,veryhard_sur_00004,4,70,40,400,1000,veryhard_sur_00003,1,,1,142,sur_normal_04,"",202509010,sur_c_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sur_00005,quest_main_sur_veryhard_10,veryhard_sur_00005,5,70,40,400,1000,veryhard_sur_00004,1,,1,143,sur_normal_05,"",202509010,sur_c_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sur_00006,quest_main_sur_veryhard_10,veryhard_sur_00006,6,70,40,400,1000,veryhard_sur_00005,1,,1,144,sur_normal_06,"",202509010,sur_c_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_rik_00001,quest_main_rik_normal_11,normal_rik_00001,1,35,20,200,200,normal_sur_00006,1,AfterClear,5,145,rik_normal_01,"",202509010,rik_a_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_rik_00002,quest_main_rik_normal_11,normal_rik_00002,2,35,20,200,200,normal_rik_00001,1,AfterClear,5,146,rik_normal_02,"",202509010,rik_a_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_rik_00003,quest_main_rik_normal_11,normal_rik_00003,3,35,20,200,200,normal_rik_00002,1,AfterClear,5,147,rik_normal_03,"",202509010,rik_a_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_rik_00001,quest_main_rik_hard_11,hard_rik_00001,1,70,30,300,450,normal_rik_00003,1,AfterClear,5,148,rik_normal_01,"",202509010,rik_b_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_rik_00002,quest_main_rik_hard_11,hard_rik_00002,2,70,30,300,450,hard_rik_00001,1,AfterClear,5,149,rik_normal_02,"",202509010,rik_b_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_rik_00003,quest_main_rik_hard_11,hard_rik_00003,3,70,30,300,450,hard_rik_00002,1,AfterClear,5,150,rik_normal_03,"",202509010,rik_b_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_rik_00001,quest_main_rik_veryhard_11,veryhard_rik_00001,1,70,30,300,750,hard_rik_00003,1,,1,151,rik_normal_01,"",202509010,rik_c_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_rik_00002,quest_main_rik_veryhard_11,veryhard_rik_00002,2,70,30,300,750,veryhard_rik_00001,1,,1,152,rik_normal_02,"",202509010,rik_c_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_rik_00003,quest_main_rik_veryhard_11,veryhard_rik_00003,3,70,30,300,750,veryhard_rik_00002,1,,1,153,rik_normal_03,"",202509010,rik_c_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_glo3_00001,quest_main_glo3_normal_12,normal_glo3_00001,1,40,20,200,200,normal_rik_00003,1,AfterClear,5,154,general_fragment_00001,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_glo3_00002,quest_main_glo3_normal_12,normal_glo3_00002,2,40,20,200,200,normal_glo3_00001,1,AfterClear,5,155,general_fragment_00001,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_glo3_00003,quest_main_glo3_normal_12,normal_glo3_00003,3,40,20,200,200,normal_glo3_00002,1,AfterClear,5,156,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_glo3_00001,quest_main_glo3_hard_12,hard_glo3_00001,1,70,30,300,450,normal_glo3_00003,1,AfterClear,5,157,general_fragment_00002,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_glo3_00002,quest_main_glo3_hard_12,hard_glo3_00002,2,70,30,300,450,hard_glo3_00001,1,AfterClear,5,158,general_fragment_00002,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_glo3_00003,quest_main_glo3_hard_12,hard_glo3_00003,3,70,30,300,450,hard_glo3_00002,1,AfterClear,5,159,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_glo3_00001,quest_main_glo3_veryhard_12,veryhard_glo3_00001,1,80,40,400,1000,hard_glo3_00003,1,,1,160,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_glo3_00002,quest_main_glo3_veryhard_12,veryhard_glo3_00002,2,80,40,400,1000,veryhard_glo3_00001,1,,1,161,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_glo3_00003,quest_main_glo3_veryhard_12,veryhard_glo3_00003,3,80,40,400,1000,veryhard_glo3_00002,1,,1,162,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_mag_00001,quest_main_mag_normal_13,normal_mag_00001,1,40,20,200,200,normal_glo3_00003,1,AfterClear,5,163,mag_normal_01,"",202509010,mag_a_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_mag_00002,quest_main_mag_normal_13,normal_mag_00002,2,40,20,200,200,normal_mag_00001,1,AfterClear,5,164,mag_normal_02,"",202509010,mag_a_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_mag_00003,quest_main_mag_normal_13,normal_mag_00003,3,40,20,200,200,normal_mag_00002,1,AfterClear,5,165,mag_normal_03,"",202509010,mag_a_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_mag_00004,quest_main_mag_normal_13,normal_mag_00004,4,40,20,200,200,normal_mag_00003,1,AfterClear,5,166,mag_normal_04,"",202509010,mag_a_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_mag_00005,quest_main_mag_normal_13,normal_mag_00005,5,40,20,200,200,normal_mag_00004,1,AfterClear,5,167,mag_normal_05,"",202509010,mag_a_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_mag_00006,quest_main_mag_normal_13,normal_mag_00006,6,40,20,200,200,normal_mag_00005,1,AfterClear,5,168,mag_normal_06,"",202509010,mag_a_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_mag_00001,quest_main_mag_hard_13,hard_mag_00001,1,70,40,400,600,normal_mag_00006,1,AfterClear,5,169,mag_normal_01,"",202509010,mag_b_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_mag_00002,quest_main_mag_hard_13,hard_mag_00002,2,70,40,400,600,hard_mag_00001,1,AfterClear,5,170,mag_normal_02,"",202509010,mag_b_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_mag_00003,quest_main_mag_hard_13,hard_mag_00003,3,70,40,400,600,hard_mag_00002,1,AfterClear,5,171,mag_normal_03,"",202509010,mag_b_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_mag_00004,quest_main_mag_hard_13,hard_mag_00004,4,70,40,400,600,hard_mag_00003,1,AfterClear,5,172,mag_normal_04,"",202509010,mag_b_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_mag_00005,quest_main_mag_hard_13,hard_mag_00005,5,70,40,400,600,hard_mag_00004,1,AfterClear,5,173,mag_normal_05,"",202509010,mag_b_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_mag_00006,quest_main_mag_hard_13,hard_mag_00006,6,70,40,400,600,hard_mag_00005,1,AfterClear,5,174,mag_normal_06,"",202509010,mag_b_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_mag_00001,quest_main_mag_veryhard_13,veryhard_mag_00001,1,80,40,400,1000,hard_mag_00006,1,,1,175,mag_normal_01,"",202509010,mag_c_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_mag_00002,quest_main_mag_veryhard_13,veryhard_mag_00002,2,80,40,400,1000,veryhard_mag_00001,1,,1,176,mag_normal_02,"",202509010,mag_c_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_mag_00003,quest_main_mag_veryhard_13,veryhard_mag_00003,3,80,40,400,1000,veryhard_mag_00002,1,,1,177,mag_normal_03,"",202509010,mag_c_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_mag_00004,quest_main_mag_veryhard_13,veryhard_mag_00004,4,80,40,400,1000,veryhard_mag_00003,1,,1,178,mag_normal_04,"",202509010,mag_c_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_mag_00005,quest_main_mag_veryhard_13,veryhard_mag_00005,5,80,40,400,1000,veryhard_mag_00004,1,,1,179,mag_normal_05,"",202509010,mag_c_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_mag_00006,quest_main_mag_veryhard_13,veryhard_mag_00006,6,80,40,400,1000,veryhard_mag_00005,1,,1,180,mag_normal_06,"",202509010,mag_c_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sum_00001,quest_main_sum_normal_14,normal_sum_00001,1,45,20,200,200,normal_mag_00006,1,AfterClear,5,181,sum_normal_01,"",202509010,sum_a_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sum_00002,quest_main_sum_normal_14,normal_sum_00002,2,45,20,200,200,normal_sum_00001,1,AfterClear,5,182,sum_normal_02,"",202509010,sum_a_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sum_00003,quest_main_sum_normal_14,normal_sum_00003,3,45,20,200,200,normal_sum_00002,1,AfterClear,5,183,sum_normal_03,"",202509010,sum_a_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sum_00004,quest_main_sum_normal_14,normal_sum_00004,4,45,20,200,200,normal_sum_00003,1,AfterClear,5,184,sum_normal_04,"",202509010,sum_a_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sum_00005,quest_main_sum_normal_14,normal_sum_00005,5,45,20,200,200,normal_sum_00004,1,AfterClear,5,185,sum_normal_05,"",202509010,sum_a_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_sum_00006,quest_main_sum_normal_14,normal_sum_00006,6,45,20,200,200,normal_sum_00005,1,AfterClear,5,186,sum_normal_06,"",202509010,sum_a_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sum_00001,quest_main_sum_hard_14,hard_sum_00001,1,75,40,400,600,normal_sum_00006,1,AfterClear,5,187,sum_normal_01,"",202509010,sum_b_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sum_00002,quest_main_sum_hard_14,hard_sum_00002,2,75,40,400,600,hard_sum_00001,1,AfterClear,5,188,sum_normal_02,"",202509010,sum_b_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sum_00003,quest_main_sum_hard_14,hard_sum_00003,3,75,40,400,600,hard_sum_00002,1,AfterClear,5,189,sum_normal_03,"",202509010,sum_b_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sum_00004,quest_main_sum_hard_14,hard_sum_00004,4,75,40,400,600,hard_sum_00003,1,AfterClear,5,190,sum_normal_04,"",202509010,sum_b_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sum_00005,quest_main_sum_hard_14,hard_sum_00005,5,75,40,400,600,hard_sum_00004,1,AfterClear,5,191,sum_normal_05,"",202509010,sum_b_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_sum_00006,quest_main_sum_hard_14,hard_sum_00006,6,75,40,400,600,hard_sum_00005,1,AfterClear,5,192,sum_normal_06,"",202509010,sum_b_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sum_00001,quest_main_sum_veryhard_14,veryhard_sum_00001,1,80,40,400,1000,hard_sum_00006,1,,1,193,sum_normal_01,"",202509010,sum_c_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sum_00002,quest_main_sum_veryhard_14,veryhard_sum_00002,2,80,40,400,1000,veryhard_sum_00001,1,,1,194,sum_normal_02,"",202509010,sum_c_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sum_00003,quest_main_sum_veryhard_14,veryhard_sum_00003,3,80,40,400,1000,veryhard_sum_00002,1,,1,195,sum_normal_03,"",202509010,sum_c_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sum_00004,quest_main_sum_veryhard_14,veryhard_sum_00004,4,80,40,400,1000,veryhard_sum_00003,1,,1,196,sum_normal_04,"",202509010,sum_c_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sum_00005,quest_main_sum_veryhard_14,veryhard_sum_00005,5,80,40,400,1000,veryhard_sum_00004,1,,1,197,sum_normal_05,"",202509010,sum_c_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_sum_00006,quest_main_sum_veryhard_14,veryhard_sum_00006,6,80,40,400,1000,veryhard_sum_00005,1,,1,198,sum_normal_06,"",202509010,sum_c_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_kai_00001,quest_main_kai_normal_15,normal_kai_00001,1,45,25,250,250,normal_sum_00006,1,AfterClear,5,199,kai_normal_01,"",202509010,kai_a_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_kai_00002,quest_main_kai_normal_15,normal_kai_00002,2,45,25,250,250,normal_kai_00001,1,AfterClear,5,200,kai_normal_02,"",202509010,kai_a_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_kai_00003,quest_main_kai_normal_15,normal_kai_00003,3,45,25,250,250,normal_kai_00002,1,AfterClear,5,201,kai_normal_03,"",202509010,kai_a_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_kai_00004,quest_main_kai_normal_15,normal_kai_00004,4,45,25,250,250,normal_kai_00003,1,AfterClear,5,202,kai_normal_04,"",202509010,kai_a_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_kai_00005,quest_main_kai_normal_15,normal_kai_00005,5,45,25,250,250,normal_kai_00004,1,AfterClear,5,203,kai_normal_05,"",202509010,kai_a_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_kai_00006,quest_main_kai_normal_15,normal_kai_00006,6,45,25,250,250,normal_kai_00005,1,AfterClear,5,204,kai_normal_06,"",202509010,kai_a_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_kai_00001,quest_main_kai_hard_15,hard_kai_00001,1,80,40,400,600,normal_kai_00006,1,AfterClear,5,205,kai_normal_01,"",202509010,kai_b_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_kai_00002,quest_main_kai_hard_15,hard_kai_00002,2,80,40,400,600,hard_kai_00001,1,AfterClear,5,206,kai_normal_02,"",202509010,kai_b_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_kai_00003,quest_main_kai_hard_15,hard_kai_00003,3,80,40,400,600,hard_kai_00002,1,AfterClear,5,207,kai_normal_03,"",202509010,kai_b_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_kai_00004,quest_main_kai_hard_15,hard_kai_00004,4,80,40,400,600,hard_kai_00003,1,AfterClear,5,208,kai_normal_04,"",202509010,kai_b_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_kai_00005,quest_main_kai_hard_15,hard_kai_00005,5,80,40,400,600,hard_kai_00004,1,AfterClear,5,209,kai_normal_05,"",202509010,kai_b_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_kai_00006,quest_main_kai_hard_15,hard_kai_00006,6,80,40,400,600,hard_kai_00005,1,AfterClear,5,210,kai_normal_06,"",202509010,kai_b_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_kai_00001,quest_main_kai_veryhard_15,veryhard_kai_00001,1,80,40,400,1000,hard_kai_00006,1,,1,211,kai_normal_01,"",202509010,kai_c_0001,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_kai_00002,quest_main_kai_veryhard_15,veryhard_kai_00002,2,80,40,400,1000,veryhard_kai_00001,1,,1,212,kai_normal_02,"",202509010,kai_c_0002,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_kai_00003,quest_main_kai_veryhard_15,veryhard_kai_00003,3,80,40,400,1000,veryhard_kai_00002,1,,1,213,kai_normal_03,"",202509010,kai_c_0003,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_kai_00004,quest_main_kai_veryhard_15,veryhard_kai_00004,4,80,40,400,1000,veryhard_kai_00003,1,,1,214,kai_normal_04,"",202509010,kai_c_0004,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_kai_00005,quest_main_kai_veryhard_15,veryhard_kai_00005,5,80,40,400,1000,veryhard_kai_00004,1,,1,215,kai_normal_05,"",202509010,kai_c_0005,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_kai_00006,quest_main_kai_veryhard_15,veryhard_kai_00006,6,80,40,400,1000,veryhard_kai_00005,1,,1,216,kai_normal_06,"",202509010,kai_c_0006,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_glo4_00001,quest_main_glo4_normal_16,normal_glo4_00001,1,50,25,250,250,normal_kai_00006,1,AfterClear,5,217,general_fragment_00001,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_glo4_00002,quest_main_glo4_normal_16,normal_glo4_00002,2,50,25,250,250,normal_glo4_00001,1,AfterClear,5,218,general_fragment_00001,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,normal_glo4_00003,quest_main_glo4_normal_16,normal_glo4_00003,3,50,25,250,250,normal_glo4_00002,1,AfterClear,5,219,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_glo4_00001,quest_main_glo4_hard_16,hard_glo4_00001,1,80,40,400,600,normal_glo4_00003,1,AfterClear,5,220,general_fragment_00002,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_glo4_00002,quest_main_glo4_hard_16,hard_glo4_00002,2,80,40,400,600,hard_glo4_00001,1,AfterClear,5,221,general_fragment_00002,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,hard_glo4_00003,quest_main_glo4_hard_16,hard_glo4_00003,3,80,40,400,600,hard_glo4_00002,1,AfterClear,5,222,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_glo4_00001,quest_main_glo4_veryhard_16,veryhard_glo4_00001,1,80,40,400,1000,hard_glo4_00003,1,,1,223,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_glo4_00002,quest_main_glo4_veryhard_16,veryhard_glo4_00002,2,80,40,400,1000,veryhard_glo4_00001,1,,1,224,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,veryhard_glo4_00003,quest_main_glo4_veryhard_16,veryhard_glo4_00003,3,80,40,400,1000,veryhard_glo4_00002,1,,1,225,general_diamond,"",202509010,,2025-05-01 12:00:00,2030-01-01 00:00:00
e,enhance_00001,quest_enhance_00001,enhance_00001,0,1,0,0,0,"",1,,1,120,01_dan_normal_1,"",202509010,,2024-01-01 00:00:00,2030-01-01 00:00:00
e,event_kai1_1day_00001,quest_event_kai1_1day,event_kai1_1day_00001,1,1,1,100,300,"",1,,1,1,general_diamond,"",202509010,,2025-09-22 11:00:00,2025-10-06 03:59:59
e,event_kai1_charaget01_00001,quest_event_kai1_charaget01,event_kai1_charaget01_00001,1,1,5,50,75,"",1,,1,1,event_kai1_00001,"",202509010,event_kai_a_0001,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_charaget01_00002,quest_event_kai1_charaget01,event_kai1_charaget01_00002,2,3,5,50,75,event_kai1_charaget01_00001,1,,1,2,general_diamond,"",202509010,event_kai_a_0002,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_charaget01_00003,quest_event_kai1_charaget01,event_kai1_charaget01_00003,3,5,5,50,75,event_kai1_charaget01_00002,1,,1,3,general_diamond,"",202509010,event_kai_a_0003,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_charaget01_00004,quest_event_kai1_charaget01,event_kai1_charaget01_00004,4,5,7,70,105,event_kai1_charaget01_00003,1,,1,4,general_diamond,"",202509010,event_kai_a_0004,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_charaget01_00005,quest_event_kai1_charaget01,event_kai1_charaget01_00005,5,10,7,70,105,event_kai1_charaget01_00004,1,,1,5,event_kai1_00003,"",202509010,event_kai_a_0005,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_charaget01_00006,quest_event_kai1_charaget01,event_kai1_charaget01_00006,6,10,7,70,105,event_kai1_charaget01_00005,1,,1,6,general_fragment_00001,"",202509010,event_kai_a_0006,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_charaget01_00007,quest_event_kai1_charaget01,event_kai1_charaget01_00007,7,15,10,100,150,event_kai1_charaget01_00006,1,,1,7,general_fragment_00002,"",202509010,event_kai_a_0007,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_charaget01_00008,quest_event_kai1_charaget01,event_kai1_charaget01_00008,8,20,10,100,150,event_kai1_charaget01_00007,1,,1,8,general_fragment_00003,"",202509010,event_kai_a_0008,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_charaget02_00001,quest_event_kai1_charaget02,event_kai1_charaget02_00001,1,1,5,50,75,"",1,,1,1,event_kai1_00004,"",202509010,event_kai_b_0001,2025-09-29 12:00:00,2025-10-22 11:59:59
e,event_kai1_charaget02_00002,quest_event_kai1_charaget02,event_kai1_charaget02_00002,2,3,5,50,75,event_kai1_charaget02_00001,1,,1,2,general_diamond,"",202509010,event_kai_b_0002,2025-09-29 12:00:00,2025-10-22 11:59:59
e,event_kai1_charaget02_00003,quest_event_kai1_charaget02,event_kai1_charaget02_00003,3,5,5,50,75,event_kai1_charaget02_00002,1,,1,3,general_diamond,"",202509010,event_kai_b_0003,2025-09-29 12:00:00,2025-10-22 11:59:59
e,event_kai1_charaget02_00004,quest_event_kai1_charaget02,event_kai1_charaget02_00004,4,5,7,70,105,event_kai1_charaget02_00003,1,,1,4,general_diamond,"",202509010,event_kai_b_0004,2025-09-29 12:00:00,2025-10-22 11:59:59
e,event_kai1_charaget02_00005,quest_event_kai1_charaget02,event_kai1_charaget02_00005,5,10,7,70,105,event_kai1_charaget02_00004,1,,1,5,event_kai1_00006,"",202509010,event_kai_b_0005,2025-09-29 12:00:00,2025-10-22 11:59:59
e,event_kai1_charaget02_00006,quest_event_kai1_charaget02,event_kai1_charaget02_00006,6,10,7,70,105,event_kai1_charaget02_00005,1,,1,6,general_fragment_00001,"",202509010,event_kai_b_0006,2025-09-29 12:00:00,2025-10-22 11:59:59
