ENABLE,id,mst_stage_id,reward_category,resource_type,resource_id,resource_amount,percentage,sort_order,release_key
e,302,event_mag1_savage_00002,FirstClear,Emblem,emblem_event_mag_00003,1,100,1,202511010
e,303,event_mag1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202511010
e,304,event_mag1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202511010
e,305,event_mag1_savage_00003,FirstClear,Coin,"",5000,100,2,202511010
e,306,event_yuw1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202511020
e,307,event_yuw1_charaget01_00001,FirstClear,Unit,chara_yuw_00501,1,100,1,202511020
e,308,event_yuw1_charaget01_00001,FirstClear,FreeDiamond,prism_glo_00001,30,100,2,202511020
e,309,event_yuw1_charaget01_00001,FirstClear,Coin,"",250,100,3,202511020
e,310,event_yuw1_charaget01_00001,Random,Item,piece_yuw_00501,1,10,4,202511020
e,311,event_yuw1_charaget01_00002,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,312,event_yuw1_charaget01_00002,FirstClear,Coin,"",250,100,2,202511020
e,313,event_yuw1_charaget01_00002,Random,Item,piece_yuw_00501,1,15,3,202511020
e,314,event_yuw1_charaget01_00003,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,315,event_yuw1_charaget01_00003,FirstClear,Coin,"",250,100,2,202511020
e,316,event_yuw1_charaget01_00003,Random,Item,piece_yuw_00501,1,20,3,202511020
e,317,event_yuw1_charaget01_00004,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,318,event_yuw1_charaget01_00004,FirstClear,Coin,"",350,100,2,202511020
e,319,event_yuw1_charaget01_00004,Random,Item,piece_yuw_00501,3,25,3,202511020
e,320,event_yuw1_charaget01_00005,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,321,event_yuw1_charaget01_00005,FirstClear,Coin,"",350,100,2,202511020
e,322,event_yuw1_charaget01_00005,FirstClear,Item,memory_chara_yuw_00501,200,100,3,202511020
e,323,event_yuw1_charaget01_00005,Random,Item,piece_yuw_00501,3,30,4,202511020
e,324,event_yuw1_charaget01_00006,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,325,event_yuw1_charaget01_00006,FirstClear,Coin,"",350,100,2,202511020
e,326,event_yuw1_charaget01_00006,FirstClear,Item,memory_chara_yuw_00501,250,100,3,202511020
e,327,event_yuw1_charaget01_00006,FirstClear,Item,memoryfragment_glo_00001,15,100,4,202511020
e,328,event_yuw1_charaget01_00006,Random,Item,piece_yuw_00501,3,40,5,202511020
e,329,event_yuw1_charaget01_00007,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,330,event_yuw1_charaget01_00007,FirstClear,Coin,"",500,100,2,202511020
e,331,event_yuw1_charaget01_00007,FirstClear,Item,memory_chara_yuw_00501,300,100,3,202511020
e,332,event_yuw1_charaget01_00007,FirstClear,Item,memoryfragment_glo_00002,10,100,4,202511020
e,333,event_yuw1_charaget01_00007,Random,Item,piece_yuw_00501,3,45,5,202511020
e,334,event_yuw1_charaget01_00008,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,335,event_yuw1_charaget01_00008,FirstClear,Coin,"",500,100,2,202511020
e,336,event_yuw1_charaget01_00008,FirstClear,Item,memory_chara_yuw_00501,350,100,3,202511020
e,337,event_yuw1_charaget01_00008,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202511020
e,338,event_yuw1_charaget01_00008,Random,Item,piece_yuw_00501,5,60,5,202511020
e,339,event_yuw1_charaget02_00001,FirstClear,Unit,chara_yuw_00601,1,100,1,202511020
e,340,event_yuw1_charaget02_00001,FirstClear,FreeDiamond,prism_glo_00001,30,100,2,202511020
e,341,event_yuw1_charaget02_00001,FirstClear,Coin,"",250,100,3,202511020
e,342,event_yuw1_charaget02_00001,Random,Item,piece_yuw_00601,1,10,4,202511020
e,343,event_yuw1_charaget02_00002,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,344,event_yuw1_charaget02_00002,FirstClear,Coin,"",250,100,2,202511020
e,345,event_yuw1_charaget02_00002,Random,Item,piece_yuw_00601,1,15,3,202511020
e,346,event_yuw1_charaget02_00003,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,347,event_yuw1_charaget02_00003,FirstClear,Coin,"",250,100,2,202511020
e,348,event_yuw1_charaget02_00003,Random,Item,piece_yuw_00601,1,20,3,202511020
e,349,event_yuw1_charaget02_00004,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,350,event_yuw1_charaget02_00004,FirstClear,Coin,"",350,100,2,202511020
e,351,event_yuw1_charaget02_00004,Random,Item,piece_yuw_00601,3,25,3,202511020
e,352,event_yuw1_charaget02_00005,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,353,event_yuw1_charaget02_00005,FirstClear,Coin,"",350,100,2,202511020
e,354,event_yuw1_charaget02_00005,FirstClear,Item,memory_chara_yuw_00601,200,100,3,202511020
e,355,event_yuw1_charaget02_00005,Random,Item,piece_yuw_00601,3,30,4,202511020
e,356,event_yuw1_charaget02_00006,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,357,event_yuw1_charaget02_00006,FirstClear,Coin,"",350,100,2,202511020
e,358,event_yuw1_charaget02_00006,FirstClear,Item,memory_chara_yuw_00601,250,100,3,202511020
e,359,event_yuw1_charaget02_00006,FirstClear,Item,memoryfragment_glo_00001,15,100,4,202511020
e,360,event_yuw1_charaget02_00006,Random,Item,piece_yuw_00601,3,40,5,202511020
e,361,event_yuw1_charaget02_00007,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,362,event_yuw1_charaget02_00007,FirstClear,Coin,"",500,100,2,202511020
e,363,event_yuw1_charaget02_00007,FirstClear,Item,memory_chara_yuw_00601,300,100,3,202511020
e,364,event_yuw1_charaget02_00007,FirstClear,Item,memoryfragment_glo_00002,10,100,4,202511020
e,365,event_yuw1_charaget02_00007,Random,Item,piece_yuw_00601,3,45,5,202511020
e,366,event_yuw1_charaget02_00008,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,367,event_yuw1_charaget02_00008,FirstClear,Coin,"",500,100,2,202511020
e,368,event_yuw1_charaget02_00008,FirstClear,Item,memory_chara_yuw_00601,350,100,3,202511020
e,369,event_yuw1_charaget02_00008,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202511020
e,370,event_yuw1_charaget02_00008,Random,Item,piece_yuw_00601,5,60,5,202511020
e,371,event_yuw1_challenge01_00001,FirstClear,Item,piece_yuw_00001,50,100,1,202511020
e,372,event_yuw1_challenge01_00001,FirstClear,Item,ticket_glo_00003,1,100,2,202511020
e,373,event_yuw1_challenge01_00002,FirstClear,Item,piece_yuw_00101,50,100,1,202511020
e,374,event_yuw1_challenge01_00002,FirstClear,Item,ticket_glo_00003,1,100,2,202511020
e,375,event_yuw1_challenge01_00003,FirstClear,Item,piece_yuw_00301,50,100,1,202511020
e,376,event_yuw1_challenge01_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202511020
e,377,event_yuw1_challenge01_00004,FirstClear,Item,piece_yuw_00401,50,100,1,202511020
e,378,event_yuw1_challenge01_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202511020
e,379,event_yuw1_savage_00001,FirstClear,Emblem,emblem_event_yuw_00002,1,100,1,202511020
e,380,event_yuw1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202511020
e,381,event_yuw1_savage_00002,FirstClear,Emblem,emblem_event_yuw_00001,1,100,1,202511020
e,382,event_yuw1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202511020
e,383,event_yuw1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202511020
e,384,event_yuw1_savage_00003,FirstClear,Coin,"",5000,100,2,202511020
e,385,event_yuw1_savage02_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202512015
e,386,event_yuw1_savage02_00001,FirstClear,Coin,"",5000,100,2,202512015
e,387,event_yuw1_savage02_00001,FirstClear,Item,ticket_glo_00002,5,100,3,202512015
e,388,event_yuw1_savage02_00002,FirstClear,FreeDiamond,prism_glo_00001,150,100,1,202512015
e,389,event_yuw1_savage02_00002,FirstClear,Coin,"",10000,100,2,202512015
e,390,event_yuw1_savage02_00002,FirstClear,Item,memoryfragment_glo_00001,20,100,3,202512015
e,391,event_yuw1_savage02_00002,FirstClear,Item,memoryfragment_glo_00002,10,100,4,202512015
e,392,event_yuw1_savage02_00002,FirstClear,Item,memoryfragment_glo_00003,1,100,5,202512015
e,393,event_sur1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202512010
e,394,event_sur1_charaget01_00001,FirstClear,Unit,chara_sur_00801,1,100,1,202512010
e,395,event_sur1_charaget01_00001,FirstClear,FreeDiamond,prism_glo_00001,30,100,2,202512010
e,396,event_sur1_charaget01_00001,FirstClear,Coin,"",250,100,3,202512010
e,397,event_sur1_charaget01_00001,Random,Item,piece_sur_00801,1,10,4,202512010
e,398,event_sur1_charaget01_00002,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,399,event_sur1_charaget01_00002,FirstClear,Coin,"",250,100,2,202512010
e,400,event_sur1_charaget01_00002,Random,Item,piece_sur_00801,1,15,3,202512010
e,401,event_sur1_charaget01_00003,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,402,event_sur1_charaget01_00003,FirstClear,Coin,"",250,100,2,202512010
e,403,event_sur1_charaget01_00003,Random,Item,piece_sur_00801,1,20,3,202512010
e,404,event_sur1_charaget01_00004,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,405,event_sur1_charaget01_00004,FirstClear,Coin,"",350,100,2,202512010
e,406,event_sur1_charaget01_00004,Random,Item,piece_sur_00801,3,25,3,202512010
e,407,event_sur1_charaget01_00005,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,408,event_sur1_charaget01_00005,FirstClear,Coin,"",350,100,2,202512010
e,409,event_sur1_charaget01_00005,FirstClear,Item,memory_chara_sur_00801,200,100,3,202512010
e,410,event_sur1_charaget01_00005,Random,Item,piece_sur_00801,3,30,4,202512010
e,411,event_sur1_charaget01_00006,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,412,event_sur1_charaget01_00006,FirstClear,Coin,"",350,100,2,202512010
e,413,event_sur1_charaget01_00006,FirstClear,Item,memory_chara_sur_00801,250,100,3,202512010
e,414,event_sur1_charaget01_00006,FirstClear,Item,memoryfragment_glo_00001,15,100,4,202512010
e,415,event_sur1_charaget01_00006,Random,Item,piece_sur_00801,3,40,5,202512010
e,416,event_sur1_charaget01_00007,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,417,event_sur1_charaget01_00007,FirstClear,Coin,"",500,100,2,202512010
e,418,event_sur1_charaget01_00007,FirstClear,Item,memory_chara_sur_00801,300,100,3,202512010
e,419,event_sur1_charaget01_00007,FirstClear,Item,memoryfragment_glo_00002,10,100,4,202512010
e,420,event_sur1_charaget01_00007,Random,Item,piece_sur_00801,3,45,5,202512010
e,421,event_sur1_charaget01_00008,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,422,event_sur1_charaget01_00008,FirstClear,Coin,"",500,100,2,202512010
e,423,event_sur1_charaget01_00008,FirstClear,Item,memory_chara_sur_00801,350,100,3,202512010
e,424,event_sur1_charaget01_00008,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202512010
e,425,event_sur1_charaget01_00008,Random,Item,piece_sur_00801,5,60,5,202512010
e,426,event_sur1_savage_00001,FirstClear,Emblem,emblem_event_sur_00002,1,100,1,202512010
e,427,event_sur1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202512010
e,428,event_sur1_savage_00002,FirstClear,Emblem,emblem_event_sur_00003,1,100,1,202512010
e,429,event_sur1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202512010
e,430,event_sur1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202512010
e,431,event_sur1_savage_00003,FirstClear,Coin,"",5000,100,2,202512010
e,432,event_sur1_charaget02_00001,FirstClear,Unit,chara_sur_00701,1,100,1,202512010
e,433,event_sur1_charaget02_00001,FirstClear,FreeDiamond,prism_glo_00001,30,100,2,202512010
e,434,event_sur1_charaget02_00001,FirstClear,Coin,"",250,100,3,202512010
e,435,event_sur1_charaget02_00001,Random,Item,piece_sur_00701,1,10,4,202512010
e,436,event_sur1_charaget02_00002,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,437,event_sur1_charaget02_00002,FirstClear,Coin,"",250,100,2,202512010
e,438,event_sur1_charaget02_00002,Random,Item,piece_sur_00701,1,15,3,202512010
e,439,event_sur1_charaget02_00003,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,440,event_sur1_charaget02_00003,FirstClear,Coin,"",250,100,2,202512010
e,441,event_sur1_charaget02_00003,Random,Item,piece_sur_00701,1,20,3,202512010
e,442,event_sur1_charaget02_00004,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,443,event_sur1_charaget02_00004,FirstClear,Coin,"",350,100,2,202512010
e,444,event_sur1_charaget02_00004,Random,Item,piece_sur_00701,3,25,3,202512010
e,445,event_sur1_charaget02_00005,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,446,event_sur1_charaget02_00005,FirstClear,Item,memory_chara_sur_00701,200,100,2,202512010
e,447,event_sur1_charaget02_00005,FirstClear,Coin,"",350,100,3,202512010
e,448,event_sur1_charaget02_00005,Random,Item,piece_sur_00701,3,30,4,202512010
e,449,event_sur1_charaget02_00006,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,450,event_sur1_charaget02_00006,FirstClear,Item,memoryfragment_glo_00001,15,100,2,202512010
e,451,event_sur1_charaget02_00006,FirstClear,Item,memory_chara_sur_00701,250,100,3,202512010
e,452,event_sur1_charaget02_00006,FirstClear,Coin,"",350,100,4,202512010
e,453,event_sur1_charaget02_00006,Random,Item,piece_sur_00701,3,40,5,202512010
e,454,event_sur1_charaget02_00007,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,455,event_sur1_charaget02_00007,FirstClear,Item,memoryfragment_glo_00002,10,100,2,202512010
e,456,event_sur1_charaget02_00007,FirstClear,Item,memory_chara_sur_00701,300,100,3,202512010
e,457,event_sur1_charaget02_00007,FirstClear,Coin,"",500,100,4,202512010
e,458,event_sur1_charaget02_00007,Random,Item,piece_sur_00701,3,45,5,202512010
e,459,event_sur1_charaget02_00008,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,460,event_sur1_charaget02_00008,FirstClear,Item,memoryfragment_glo_00003,1,100,2,202512010
e,461,event_sur1_charaget02_00008,FirstClear,Item,memory_chara_sur_00701,350,100,3,202512010
e,462,event_sur1_charaget02_00008,FirstClear,Coin,"",500,100,4,202512010
e,463,event_sur1_charaget02_00008,Random,Item,piece_sur_00701,5,60,5,202512010
e,464,event_sur1_challenge01_00001,FirstClear,Item,ticket_glo_00003,1,100,1,202512010
e,465,event_sur1_challenge01_00002,FirstClear,Item,piece_sur_00601,50,100,1,202512010
e,466,event_sur1_challenge01_00002,FirstClear,Item,ticket_glo_00003,1,100,2,202512010
e,467,event_sur1_challenge01_00003,FirstClear,Item,piece_sur_00101,50,100,1,202512010
e,468,event_sur1_challenge01_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202512010
e,469,event_sur1_challenge01_00004,FirstClear,Item,piece_sur_00501,50,100,1,202512010
e,470,event_sur1_challenge01_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202512010
