ENABLE,release_key,id,mst_stage_id,language,name,category_name
e,202511010,event_mag1_charaget01_00005_ja,event_mag1_charaget01_00005,ja,うちの美学,""
e,202511010,event_mag1_charaget01_00006_ja,event_mag1_charaget01_00006,ja,うちの美学,""
e,202511010,event_mag1_charaget01_00007_ja,event_mag1_charaget01_00007,ja,うちの美学,""
e,202511010,event_mag1_charaget01_00008_ja,event_mag1_charaget01_00008,ja,うちの美学,""
e,202511010,event_mag1_charaget02_00001_ja,event_mag1_charaget02_00001,ja,よく見てる,""
e,202511010,event_mag1_charaget02_00002_ja,event_mag1_charaget02_00002,ja,よく見てる,""
e,202511010,event_mag1_charaget02_00003_ja,event_mag1_charaget02_00003,ja,よく見てる,""
e,202511010,event_mag1_charaget02_00004_ja,event_mag1_charaget02_00004,ja,よく見てる,""
e,202511010,event_mag1_charaget02_00005_ja,event_mag1_charaget02_00005,ja,よく見てる,""
e,202511010,event_mag1_charaget02_00006_ja,event_mag1_charaget02_00006,ja,よく見てる,""
e,202511010,event_mag1_charaget02_00007_ja,event_mag1_charaget02_00007,ja,よく見てる,""
e,202511010,event_mag1_charaget02_00008_ja,event_mag1_charaget02_00008,ja,よく見てる,""
e,202511010,event_mag1_challenge01_00001_ja,event_mag1_challenge01_00001,ja,色々な魔法少女,""
e,202511010,event_mag1_challenge01_00002_ja,event_mag1_challenge01_00002,ja,色々な魔法少女,""
e,202511010,event_mag1_challenge01_00003_ja,event_mag1_challenge01_00003,ja,色々な魔法少女,""
e,202511010,event_mag1_challenge01_00004_ja,event_mag1_challenge01_00004,ja,色々な魔法少女,""
e,202511010,event_mag1_savage_00001_ja,event_mag1_savage_00001,ja,「怪異」現象,""
e,202511010,event_mag1_savage_00002_ja,event_mag1_savage_00002,ja,「怪異」現象,""
e,202511010,event_mag1_savage_00003_ja,event_mag1_savage_00003,ja,「怪異」現象,""
e,202511020,event_yuw1_1day_00001_ja,event_yuw1_1day_00001,ja,はじめての撮影会,""
e,202511020,event_yuw1_charaget01_00001_ja,event_yuw1_charaget01_00001,ja,コスプレをしに来たんだよ,""
e,202511020,event_yuw1_charaget01_00002_ja,event_yuw1_charaget01_00002,ja,コスプレをしに来たんだよ,""
e,202511020,event_yuw1_charaget01_00003_ja,event_yuw1_charaget01_00003,ja,コスプレをしに来たんだよ,""
e,202511020,event_yuw1_charaget01_00004_ja,event_yuw1_charaget01_00004,ja,コスプレをしに来たんだよ,""
e,202511020,event_yuw1_charaget01_00005_ja,event_yuw1_charaget01_00005,ja,コスプレをしに来たんだよ,""
e,202511020,event_yuw1_charaget01_00006_ja,event_yuw1_charaget01_00006,ja,コスプレをしに来たんだよ,""
e,202511020,event_yuw1_charaget01_00007_ja,event_yuw1_charaget01_00007,ja,コスプレをしに来たんだよ,""
e,202511020,event_yuw1_charaget01_00008_ja,event_yuw1_charaget01_00008,ja,コスプレをしに来たんだよ,""
e,202511020,event_yuw1_charaget02_00001_ja,event_yuw1_charaget02_00001,ja,俺はずっとオタクなだけです,""
e,202511020,event_yuw1_charaget02_00002_ja,event_yuw1_charaget02_00002,ja,俺はずっとオタクなだけです,""
e,202511020,event_yuw1_charaget02_00003_ja,event_yuw1_charaget02_00003,ja,俺はずっとオタクなだけです,""
e,202511020,event_yuw1_charaget02_00004_ja,event_yuw1_charaget02_00004,ja,俺はずっとオタクなだけです,""
e,202511020,event_yuw1_charaget02_00005_ja,event_yuw1_charaget02_00005,ja,俺はずっとオタクなだけです,""
e,202511020,event_yuw1_charaget02_00006_ja,event_yuw1_charaget02_00006,ja,俺はずっとオタクなだけです,""
e,202511020,event_yuw1_charaget02_00007_ja,event_yuw1_charaget02_00007,ja,俺はずっとオタクなだけです,""
e,202511020,event_yuw1_charaget02_00008_ja,event_yuw1_charaget02_00008,ja,俺はずっとオタクなだけです,""
e,202511020,event_yuw1_challenge01_00001_ja,event_yuw1_challenge01_00001,ja,幸せです…,""
e,202511020,event_yuw1_challenge01_00002_ja,event_yuw1_challenge01_00002,ja,幸せです…,""
e,202511020,event_yuw1_challenge01_00003_ja,event_yuw1_challenge01_00003,ja,幸せです…,""
e,202511020,event_yuw1_challenge01_00004_ja,event_yuw1_challenge01_00004,ja,幸せです…,""
e,202511020,event_yuw1_savage_00001_ja,event_yuw1_savage_00001,ja,これがこの世界の頂上,""
e,202511020,event_yuw1_savage_00002_ja,event_yuw1_savage_00002,ja,これがこの世界の頂上,""
e,202511020,event_yuw1_savage_00003_ja,event_yuw1_savage_00003,ja,これがこの世界の頂上,""
e,202512015,event_yuw1_savage02_00001_ja,event_yuw1_savage02_00001,ja,クリスマスバトル!!,""
e,202512015,event_yuw1_savage02_00002_ja,event_yuw1_savage02_00002,ja,クリスマスバトル!!,""
e,202512010,event_sur1_1day_00001_ja,event_sur1_1day_00001,ja,精兵と管理人	,""
e,202512010,event_sur1_charaget01_00001_ja,event_sur1_charaget01_00001,ja,スレイブの誕生,""
e,202512010,event_sur1_charaget01_00002_ja,event_sur1_charaget01_00002,ja,スレイブの誕生,""
e,202512010,event_sur1_charaget01_00003_ja,event_sur1_charaget01_00003,ja,スレイブの誕生,""
e,202512010,event_sur1_charaget01_00004_ja,event_sur1_charaget01_00004,ja,スレイブの誕生,""
e,202512010,event_sur1_charaget01_00005_ja,event_sur1_charaget01_00005,ja,スレイブの誕生,""
e,202512010,event_sur1_charaget01_00006_ja,event_sur1_charaget01_00006,ja,スレイブの誕生,""
e,202512010,event_sur1_charaget01_00007_ja,event_sur1_charaget01_00007,ja,スレイブの誕生,""
e,202512010,event_sur1_charaget01_00008_ja,event_sur1_charaget01_00008,ja,スレイブの誕生,""
e,202512010,event_sur1_challenge01_00001_ja,event_sur1_challenge01_00001,ja,魔都防衛隊,""
e,202512010,event_sur1_challenge01_00002_ja,event_sur1_challenge01_00002,ja,魔都防衛隊,""
e,202512010,event_sur1_challenge01_00003_ja,event_sur1_challenge01_00003,ja,魔都防衛隊,""
e,202512010,event_sur1_challenge01_00004_ja,event_sur1_challenge01_00004,ja,魔都防衛隊,""
e,202512010,event_sur1_savage_00001_ja,event_sur1_savage_00001,ja,スレイブと組長,""
e,202512010,event_sur1_savage_00002_ja,event_sur1_savage_00002,ja,スレイブと組長,""
e,202512010,event_sur1_savage_00003_ja,event_sur1_savage_00003,ja,スレイブと組長,""
e,202512010,event_sur1_charaget02_00001_ja,event_sur1_charaget02_00001,ja,隠れ里の戦い,""
e,202512010,event_sur1_charaget02_00002_ja,event_sur1_charaget02_00002,ja,隠れ里の戦い,""
e,202512010,event_sur1_charaget02_00003_ja,event_sur1_charaget02_00003,ja,隠れ里の戦い,""
e,202512010,event_sur1_charaget02_00004_ja,event_sur1_charaget02_00004,ja,隠れ里の戦い,""
e,202512010,event_sur1_charaget02_00005_ja,event_sur1_charaget02_00005,ja,隠れ里の戦い,""
e,202512010,event_sur1_charaget02_00006_ja,event_sur1_charaget02_00006,ja,隠れ里の戦い,""
e,202512010,event_sur1_charaget02_00007_ja,event_sur1_charaget02_00007,ja,隠れ里の戦い,""
e,202512010,event_sur1_charaget02_00008_ja,event_sur1_charaget02_00008,ja,隠れ里の戦い,""
