,ステージ報酬,,,,,,クリアタイム報酬,,ステージ背景ID,,ステージ背景名称,,
,ステージ,報酬カテゴリー,プリズム,コイン,,,目標タイム,プリズム,koma_background_glo_00024,,汎用_都会の公園_広場,,
,3話,初回クリア,100,5000,,,400秒,20,,,,,
,,クリア,0,400,,,300秒,20,,,,,
,,ランダム,0,0,,,240秒,20,,,,,
,,"ランダム報酬
ドロップ率（%）",0,0,,,報酬合計数,60,,,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ段数,強敵出現演出,終了時原画演出,ステージ開放条件,
,1話,75,50,2500,プリズム,ファントム,奥村正宗,,3,なし,なし,なし,
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,クリアタイム報酬,,,,
,ステージ,報酬カテゴリー,プリズム,コイン,スペシャルガシャチケット,,,,目標タイム,プリズム,,,
,1話,初回クリア,100,5000,5,,,,300秒,20,,,
,,クリア,0,2000,0,,,,200秒,20,,,
,,ランダム,0,0,0,,,,100秒,20,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,,,,報酬合計数,60,,,
,,,,,,,,,,,,,
,ステージ,推奨Lv,スタミナ,獲得リーダーEXP,ステージサムネイル,登場キャラ,登場強敵キャラ,背景ID,ステージ段数,強敵出現演出,終了時原画演出,ステージ開放条件,
,2話,80,100,5000,プリズム,ファントム,奥村正宗,,3,なし,なし,"クリスマスバトル!!
ステージ1クリアで解放",
,,,,,,,,,,,,,
,ステージ報酬,,,,,,,,クリアタイム報酬,,,,
,ステージ,報酬カテゴリー,プリズム,コイン,メモリーフラグメント・初級,メモリーフラグメント・中級,メモリーフラグメント・上級,,目標タイム,プリズム,,,
,2話,初回クリア,150,10000,20,10,1,,500秒,20,,,
,,クリア,0,5000,0,0,0,,400秒,20,,,
,,ランダム,0,0,0,0,0,,300秒,20,,,
,,"ランダム報酬
ドロップ率（%）",0,0,0,0,0,,報酬合計数,60,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定（その他）,,,,,,,,,,,,
,クエストTOP画面表示キャラ,奥村正宗,羽生まゆり,,,,,,,,,,
,クエストTOP画面表示キャラセリフ,好きな物の話は否定しない!!,コスプレしたいからするのよ,,,,,,,,,,
,特別ルール適用ステージ,ステージ1話,ステージ2話,,,,,,,,,,
,特別ルール内容,スピードアタック,"スピードアタック/編成制限
サポート、アタック、ディフェンスのみ",,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆コイン獲得クエスト関連,,,,,,,,,,,,
,,,,,,,,,,,,,
,項目,内容,,,,,,,,,,,
,開催期間,2025/12/22 15:00,〜,2026/01/16 10:59,,,,,,,,,
,基礎設計URL,,,,,,,,,,,,
,,,,,※クリスマスリリースキーで昇格されます,,,,,,,,
,ボーナス,,,,,,,,,,,,
,ボーナス（%）,対象キャラ,対象キャラID,,,,,,,,,,
,30%,愛届ける聖夜のサンタ 橘 美花莉,chara_yuw_00102,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,◆アウトゲーム関連,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼ホーム画面,,,,,,,,,,,,
,"ホーム画面左上
バナー",,,,,,,,,,,,
,表示バナー,,destination_path,開始日,終了日,優先度(高5：低1),sort_oder,,,,,,
,クリスマス限定ガシャ,,,2025-12-22 15:00:00,2025-12-31 23:59:59,5,10,,,,,,
,パック,,,2025-12-22 15:00:00,2025-12-26 14:59:59,4,9,,,,,,
,プリズム,,,2025-12-26 15:00:00,2025-12-31 23:59:59,4,8,,,,,,
,スレイブいいジャン祭バナー,,event_sur_00001,2025-12-08 15:00:00,2025-12-31 23:59:59,3,7,,,,,,
,ピックアップガシャA,,Pickup_sur_001,2025-12-08 15:00:00,2025-12-31 23:59:59,3,6,,,,,,
,ピックアップガシャB,,Pickup_sur_002,2025-12-08 15:00:00,2025-12-31 23:59:59,3,5,,,,,,
,アーニャパック（定常）,,hometop_shop_pack_00001,2025-09-22 11:00:00,2034-01-01 0:00:00,1,4,定常バナーは変更しない,,,,,
,スタートダッシュパック（定常）,,hometop_shop_pack_00002,2025-09-22 11:00:00,2034-01-01 0:00:00,1,3,,,,,,
,ランクマッチ（定常）,,hometop_pvp_00001,2024-01-01 0:00:00,2030-01-02 0:00:00,1,1,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,"いいジャン祭
アイコン",,,,,,,,,,,,
,アイコン名称,魔都精兵のスレイブ いいジャン祭,,,,,,,,,,,
,表示されるキャラ,誇り高き魔都の剣姫 羽前 京香,空間を操る六番組組長　出雲 天花,東 日万凛,駿河 朱々,東 八千穂,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼イベントTOP画面,,,,,,,,,,,,
,"イベントTOP画面
バナー",,,,,,,,,,,,
,"イベントTOP画面
バナー",event_sur_00001_content_top,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,▼いいジャン祭TOP画面,,,,,,,,,,,,
,設定関連,,,,,,,,,,,,
,いいジャン祭TOP画面背景,,,,,,,,,,,,
,降臨バトルボタン,,,,,,,,,,,,
,イベントミッションボタン,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定関連,【デイリー】,【ストーリー】無窮の鎖 和倉 優希編,"【ストーリー】
和倉 青羽 編",【チャレンジ】,【高難易度】,,,,,,,
,画像,quest_event_sur1_1day,quest_event_sur1_charaget01,quest_event_sur1_charaget02,quest_event_sur1_challenge01,quest_event_sur1_savage,,,,,,,
,,,,,,,,,,,,,
,▼キャンペーン設定,,,,,,,,,,,,
,開催期間,,,,,,,,,,,,
,2025/12/22 15:00,〜,2025/12/31 23:59,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,設定関連,,,,,,,,,,,,
,設定項目,有無,詳細,,,,,,,,,,
,スタミナ消費量調整,なし,,,,,,,,,,,
,獲得リーダーEXP調整,なし,,,,,,,,,,,
,原画のかけらドロップ確率調整,なし,,,,,,,,,,,
,ドロップ量調整,なし,,,,,,,,,,,
,回数変更,なし,,,,,,,,,,,
