ENABLE,id,release_key,mst_event_id,criterion_type,criterion_value,criterion_count,unlock_criterion_type,unlock_criterion_value,unlock_criterion_count,group_key,mst_mission_reward_group_id,sort_order,destination_scene
e,event_osh_00001_20,202512020,event_osh_00001,StageClearCount,"",250,,"",0,"",osh_00001_event_reward_20,20,Event
e,event_osh_00001_21,202512020,event_osh_00001,StageClearCount,"",300,,"",0,"",osh_00001_event_reward_21,21,Event
e,event_osh_00001_22,202512020,event_osh_00001,StageClearCount,"",350,,"",0,"",osh_00001_event_reward_22,22,Event
e,event_osh_00001_23,202512020,event_osh_00001,StageClearCount,"",400,,"",0,"",osh_00001_event_reward_23,23,Event
e,event_osh_00001_24,202512020,event_osh_00001,StageClearCount,"",450,,"",0,"",osh_00001_event_reward_24,24,Event
e,event_osh_00001_25,202512020,event_osh_00001,StageClearCount,"",500,,"",0,"",osh_00001_event_reward_25,25,Event
e,event_osh_00001_26,202512020,event_osh_00001,StageClearCount,"",550,,"",0,"",osh_00001_event_reward_26,26,Event
e,event_osh_00001_27,202512020,event_osh_00001,StageClearCount,"",600,,"",0,"",osh_00001_event_reward_27,27,Event
e,event_osh_00001_28,202512020,event_osh_00001,SpecificGachaDrawCount,gasho_001,10,,"",0,"",osh_00001_event_reward_28,28,Gacha
e,event_osh_00001_29,202512020,event_osh_00001,SpecificGachaDrawCount,gasho_001,20,,"",0,"",osh_00001_event_reward_29,29,Gacha
e,event_osh_00001_30,202512020,event_osh_00001,SpecificGachaDrawCount,gasho_001,30,,"",0,"",osh_00001_event_reward_30,30,Gacha
e,event_osh_00001_31,202512020,event_osh_00001,SpecificGachaDrawCount,gasho_001,40,,"",0,"",osh_00001_event_reward_31,31,Gacha
e,event_osh_00001_32,202512020,event_osh_00001,SpecificGachaDrawCount,gasho_001,50,,"",0,"",osh_00001_event_reward_32,32,Gacha
e,event_osh_00001_33,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_1day_00001,1,,"",0,"",osh_00001_event_reward_33,33,Event
e,event_osh_00001_34,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_1day_00001,3,,"",0,"",osh_00001_event_reward_34,34,Event
e,event_osh_00001_35,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_1day_00001,5,,"",0,"",osh_00001_event_reward_35,35,Event
e,event_osh_00001_36,202512020,event_osh_00001,SpecificQuestClear,quest_event_osh1_charaget01,1,,"",0,"",osh_00001_event_reward_36,36,Event
e,event_osh_00001_37,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget01_00003,5,,"",0,"",osh_00001_event_reward_37,37,Event
e,event_osh_00001_38,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget01_00003,10,,"",0,"",osh_00001_event_reward_38,38,Event
e,event_osh_00001_39,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget01_00003,30,,"",0,"",osh_00001_event_reward_39,39,Event
e,event_osh_00001_40,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget01_00003,50,,"",0,"",osh_00001_event_reward_40,40,Event
e,event_osh_00001_41,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget01_00003,100,,"",0,"",osh_00001_event_reward_41,41,Event
e,event_osh_00001_42,202512020,event_osh_00001,SpecificQuestClear,quest_event_osh1_charaget02,1,,"",0,"",osh_00001_event_reward_42,42,Event
e,event_osh_00001_43,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget02_00003,3,,"",0,"",osh_00001_event_reward_43,43,Event
e,event_osh_00001_44,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget02_00003,5,,"",0,"",osh_00001_event_reward_44,44,Event
e,event_osh_00001_45,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget02_00003,10,,"",0,"",osh_00001_event_reward_45,45,Event
e,event_osh_00001_46,202512020,event_osh_00001,SpecificUnitStageClearCount,chara_osh_00601.event_osh1_charaget02_00003,20,,"",0,"",osh_00001_event_reward_46,46,Event
e,event_osh_00001_47,202512020,event_osh_00001,SpecificUnitStageChallengeCount,chara_osh_00601.event_osh1_challenge01_00001,1,,"",0,"",osh_00001_event_reward_47,47,Event
e,event_osh_00001_48,202512020,event_osh_00001,SpecificUnitStageChallengeCount,chara_osh_00601.event_osh1_challenge01_00002,1,,"",0,"",osh_00001_event_reward_48,48,Event
e,event_osh_00001_49,202512020,event_osh_00001,SpecificUnitStageChallengeCount,chara_osh_00601.event_osh1_challenge01_00003,1,,"",0,"",osh_00001_event_reward_49,49,Event
e,event_osh_00001_50,202512020,event_osh_00001,SpecificUnitStageChallengeCount,chara_osh_00601.event_osh1_challenge01_00004,1,,"",0,"",osh_00001_event_reward_50,50,Event
e,event_osh_00001_51,202512020,event_osh_00001,SpecificUnitStageChallengeCount,chara_osh_00601.event_osh1_savage_00001,1,,"",0,"",osh_00001_event_reward_51,51,Event
e,event_osh_00001_52,202512020,event_osh_00001,SpecificUnitStageChallengeCount,chara_osh_00601.event_osh1_savage_00002,1,,"",0,"",osh_00001_event_reward_52,52,Event
e,event_osh_00001_53,202512020,event_osh_00001,SpecificUnitStageChallengeCount,chara_osh_00601.event_osh1_savage_00003,1,,"",0,"",osh_00001_event_reward_53,53,Event
e,event_glo_00001_1,202512020,event_glo_00001,SpecificStageClearCount,event_glo1_1day_00001,1,,"",0,"",glo_00001_event_reward_01,1,Event
e,event_glo_00001_2,202512020,event_glo_00001,SpecificStageClearCount,event_glo1_1day_00001,2,,"",0,"",glo_00001_event_reward_02,2,Event
e,event_glo_00001_3,202512020,event_glo_00001,SpecificStageClearCount,event_glo1_1day_00001,3,,"",0,"",glo_00001_event_reward_03,3,Event
