ファイル名,フォルダパス,ファイルURL,更新日時
仕様要件_おすすめ編成+PT保存,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1FJgI3lr3vOH8MdaYgTVx6nx36GMs8Z6KTRV8Xj3AX6g/edit?usp=drivesdk,2024-12-24 17:41:05
仕様要件：タッチエフェクト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1qrVLHfJO8Tvo1o3bJOnFVPSpSCRs7KAj5RTcq-6Jm8A/edit?usp=drivesdk,2024-12-24 15:03:09
81-2-11_ガシャチケット,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1ORS11G_BpnJi0w1hU0IR649jxbSGr7MFwyUBlMth6Cs/edit?usp=drivesdk,2024-12-16 12:55:31
200_ジャンプ+連携機能,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1lYIxaih4lc5c-eipX5mCHSoyRNcmCTEeMumroNEqpQQ/edit?usp=drivesdk,2024-12-12 17:56:08
【BNEコメント】総攻撃カットイン_コンテ.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1YV6uQGNPjHInlko0bUud3zR9H-AmLaqj/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-12-12 14:15:44
降臨バトルの報酬獲得演出,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1WeVdFJGXyWMqDUahQJIPjA63Pzn5tW8YPBxlzMixBIc/edit?usp=drivesdk,2024-12-10 18:16:09
仕様要件：インゲーム_,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1V8bH0eQsxZS1dfQqj_mr5WwbvkanEJMk00ZqCv--3VU/edit?usp=drivesdk,2024-12-09 19:56:49
GLOW_編成・ホーム・イベント.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1E_vMSdfarSStHxibAOUSO11Cfb2AbEuG/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-12-09 13:29:54
41-1-4_原画のかけら,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1PkyFJMZonveOjHyu02r_L_tEQUxa06GvFYHqN54P-7w/edit?usp=drivesdk,2024-12-06 14:34:25
仕様要件：ショップ_交換所関連,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1fIYcmJJd-cP5SdaQUCkWpmaCktwUtnch5LDusiHZSmI/edit?usp=drivesdk,2024-12-05 13:01:59
GLOW_スペシャルキャラについて,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1YLBprcdDrLsG8F3qqZQA5e3Frv0GafjRQEtSmPu3usU/edit?usp=drivesdk,2024-11-26 16:20:09
Lv.上限開放の素材設計について,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1h-9HE5E89WyCe2fjT_PcNn5RSYckppizRkgON7KGxNo/edit?usp=drivesdk,2024-11-21 15:30:00
GLOW_ ゲームサイクルに基づくキャラの育成報酬獲得難易度について,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1eFtePdAAimNF9c7xApS285CyGkJYcHdGqGM36KzLv54/edit?usp=drivesdk,2024-11-19 19:00:50
GLOW_Webサイト制作イメージ_241118.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1YmxnKPywt4icx-W1qxbsFkDpaqpQ9mrW/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-11-19 18:46:25
42-3_スピードアタック,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1ENqeHJWhQ4adyJuwDAsW7Dvqi-ikyAaQdnBqdu6PKTQ/edit?usp=drivesdk,2024-11-14 16:53:45
PTデッキ編成（MOC版）,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1KYn5Fmz19Cneho_aFlpL5QIcw0ojeHZd0EJXxTC4HIA/edit?usp=drivesdk,2024-10-29 19:05:25
51-9-8/インゲームAUTO対応,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1yTUgMDoP_asJc_GCMh34BYJZaFCj4oLqXbMu_rA6uJ0/edit?usp=drivesdk,2024-10-25 18:55:53
レビュー誘導,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/17A2kfblAbxFx4QwjdEdHNS3GyU99lhyQjWOXNi1gpGQ/edit?usp=drivesdk,2024-10-24 20:23:56
GLOWゲームサイクル.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1-GN4hnimb2Kk1NEUJaApYssrpnh4h_kF/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-10-14 15:06:29
45_リミテッドバトル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1J9H3T20k1hxGFYynz6V8B7rVO9zsGhhzO32CCYyVZ_8/edit?usp=drivesdk,2024-10-09 18:46:32
クエストステージ難易度表示,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1EszjBUSVV23aQUifzIu0W_-qE-JinSe3eNTyZiMkOkI/edit?usp=drivesdk,2024-10-09 10:29:40
仕様要件：ホーム画面改修案（その2）,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/11eg1Jj_mwVAuM2TVUDN-DOp9_wFEoFzL_jcBTmjHmqU/edit?usp=drivesdk,2024-10-07 15:20:09
新ロールの追加と各キャラロールの調整,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1IZcJVWMkAzFM-ld_5z4WbCxT8tNa426_To17LWBG6fM/edit?usp=drivesdk,2024-10-03 12:24:11
仕様要件：51-1-2-1 勝利演出,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1EAE5JF5KYqbCpnA9u1CKRUVVfGc6dyyLmcaglKjKbgM/edit?usp=drivesdk,2024-09-19 19:01:57
α2ブラッシュアップ_インゲーム中の原画コマ表示,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1cjjqzqEdp0xlzJV6neWTSi4cQo6ZVGwnZSRNIvj9OFI/edit?usp=drivesdk,2024-09-17 20:43:08
セリフ追加仕様,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1sFomRWfKYvkmHpYvANlk6NN7BXVe0LhWbf0DCm1FejU/edit?usp=drivesdk,2024-08-30 13:03:56
0828FB対応_暗闇コマが晴れる時の挙動について,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1MA0zRJAWiaQ4Y1vX4yPP_0RZbYwfbxaKOGfG0YYXGAI/edit?usp=drivesdk,2024-08-28 17:47:29
0726FB対応_HPゲージ表示,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1bipPE4oTHA-UmiEwsVAE3AYMffIm3326kp_PHPitp-I/edit?usp=drivesdk,2024-08-28 08:58:42
仕様要件：クエスト選択,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1wynb8gxFnmH9d3ykHpE6rPr4zmC70gK92GKzZLEcFZk/edit?usp=drivesdk,2024-08-27 20:24:33
71-1-3 ガシャ演出_絵コンテ.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/10RpQph8c3qn_nmtoM6aKpoG6o66lKCSm/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-08-21 19:02:03
"31-2-5,8,4-8_キャラ詳細画面のブラッシュアップ",/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/12CPODt-StsNG0yWvMUG_wg32j2xalGWnM5VK0uNhrp8/edit?usp=drivesdk,2024-08-16 12:14:09
42-1_イベントクエスト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1W-apHZRI8JuhfJ6ck1Lq3Y1cbtOKfZszH974b1pdCYA/edit?usp=drivesdk,2024-08-13 16:09:35
GLOW_降臨バトル再考にあたってのクエストの整理.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1MfAeZwPDHiDGp1eeGkYMqqkDp8LFsMOB/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-08-07 16:50:57
41-3-6＆81-2-14_スキップ機能＆スキップチケット,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1Fn6tMHXzgf4PHQwFb8CjUgfzXlffK9mOtvaRjzfASbQ/edit?usp=drivesdk,2024-08-07 12:23:00
41-2-3_前回クリア編成,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1TdknOGUa7PPhN1M1g1lwPvAaHlUkQucIUf_yWMU5YwE/edit?usp=drivesdk,2024-08-07 12:14:47
31-3-1-1_キャラ表示アイコン（キャラアイコンに表示するものの仕様）,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1Pz_n8hE4l4Ts6rHEL3WSVMqOkVqxEtpTHomxfCGUvBI/edit?usp=drivesdk,2024-08-06 12:45:57
仕様要件：キャラプロフィール情報＆開放,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1-VcQQVYNhLywsvT2YzU2xGZbl7nAmOtzDcx79HWtFDM/edit?usp=drivesdk,2024-08-05 21:01:06
51-1-1-6_キャラ詳細（MOC版反映）,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/16BsUQrY604Bvn8rBiZtb15MJ0Aod7m8aAfdKA8PnENg/edit?usp=drivesdk,2024-08-01 22:33:50
仕様要件：α3_デザイン改善（キャラアイコン）,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1Qe9kxnjQ86AER-N3yDmo7przSnr1GcXxh1yvdId1NSY/edit?usp=drivesdk,2024-07-31 20:36:44
キャラ一覧画面での表示情報整理,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/11ZDhCezgTWQLpu3s8awUnl-RgUuBCjW8YS62g7zmEVA/edit?usp=drivesdk,2024-07-31 19:11:46
7/24仕様ご相談,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1huGdtbgCC10EP0MkOX8E1fVRwP0-5gV0dWxAKliVRKY/edit?usp=drivesdk,2024-07-26 21:07:16
71-1_ガシャ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1VeFtwVNpAi-a6RfMUxvM1EaYKYB_GZqoiiWTBatdY8s/edit?usp=drivesdk,2024-07-23 18:51:06
111_探索,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1wba3oeC9_2VMaYb7fGrgqU8bKcBsVkQDCi8Jd7bsz64/edit?usp=drivesdk,2024-07-12 12:17:06
ガシャ画面の修正案,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1v4sEK4CcqaIXv-JRUt7enDACDwiHUf3IuSerMqL9-cg/edit?usp=drivesdk,2024-07-11 18:52:27
41-4_クエスト難易度選択,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1fJE_OiYLCsPRxDcj_5ySOJ7adhCfz8ojqzHDT20xkho/edit?usp=drivesdk,2024-07-11 12:30:24
21-2_ヘッダー（プレイヤー情報）,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1tFwlcnaD7SlgyoA0JIuBgAZK3G7TtkLD442Nwh1v7nw/edit?usp=drivesdk,2024-07-10 14:06:34
7/3仕様ご相談,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1lluPAz5ypfIm7lD-H5ceXhPjNDcat0z3qz1-jtg0elY/edit?usp=drivesdk,2024-07-03 17:29:57
パック販売についてのご相談,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1Vjk65sRxMvsrk_EytxkEthOymkZN0m4XwOiNYKxU3Zk/edit?usp=drivesdk,2024-06-27 12:28:11
51-1-13_バトル開始時演出,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1qX5tfS7Umc97Zsnrv-K83qr5WhZL6herZmNRduJ_rRk/edit?usp=drivesdk,2024-06-21 17:22:59
81_アイテムBOX,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/12voWPQdjdg5N4Rhhv8LZDFjI8zWIHqMV7_X2aQs-gdw/edit?usp=drivesdk,2024-06-19 19:04:34
31-1-4-1_パーテイ編成でのソート・フィルター機能追加,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1608yXnn16Qv-HiL6mT3wQcfbIJO8I93wQY5slpSEKf4/edit?usp=drivesdk,2024-06-19 18:44:46
GLOW_決闘場開催の流れ.drawio,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://drive.google.com/file/d/1_5eVzqDmtFVXWwbyeUdYeX6Mo-Ad7l3I/view?usp=drivesdk,2024-06-19 16:44:01
GLOW_降臨バトル開催の流れ.drawio,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://drive.google.com/file/d/121jcBG26ldK1zzzWI1Fgy9hMnGc4C6yE/view?usp=drivesdk,2024-06-19 16:39:07
32-1-3_Vビームの射程アップ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1vJQTrbN7JL4ueQlY7mIATStZc1xiqbsoolnj4LrgYuw/edit?usp=drivesdk,2024-06-19 14:58:29
51-1-12_リーダーPアップ演出,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1PwP1PS0gAHTGtMIAMpiAQu1pEjQy76bn5fkBwLH1LWU/edit?usp=drivesdk,2024-06-18 16:41:39
71_ショップ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1gPAHqZthIYozlQBvR08Vd0BgptM5FhYgxFvc2GAEXmo/edit?usp=drivesdk,2024-06-14 21:56:21
131_共通,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1n2-tGd9gPyVXDBq9B9jCm_lew3R5b-RfKea6sH0BhsI/edit?usp=drivesdk,2024-06-14 21:50:29
61_ミッション,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/18LUvKeiyYyAKHoBWxhjNc57py80Kjgwi4wCho61bhd0/edit?usp=drivesdk,2024-06-14 21:48:18
61-1-6_イベントミッション,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1lYZTe35yy-cbSaOMH3LGdis8EvCIW65h6eBheFA9VKo/edit?usp=drivesdk,2024-06-14 21:47:43
61-1-5_初心者ミッション,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/11LAbvKqKeD7Nen4f9Quw0f3QLYNlVIaKWukMFfx2P7A/edit?usp=drivesdk,2024-06-14 21:47:23
53_バトルリザルト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1gZeB8j00uggOzuq8OSBmydYv00juV8aTe8PjVLxLewc/edit?usp=drivesdk,2024-06-14 21:46:57
51-1-4_ステージコマ効果,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1RlA0QVcfrFfTpubcL_dk5pkDfqOsBNwrUkpm1LgjjXg/edit?usp=drivesdk,2024-06-14 21:45:52
51-2-5_ステージコマ効果,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1z_DzgYxiZ1phrpA9oHbyiLZ230CIRWyRXlt0zrU_gp8/edit?usp=drivesdk,2024-06-14 21:45:23
50-1_キャンペーン,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1-euFrPSKLxrqV3apYnxXu-gWtjgrLnOw1hmFaU7RH5M/edit?usp=drivesdk,2024-06-14 21:44:48
41-1_メインクエスト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1lefNVjwL3-wEupJLutW5nVh4X5TUGB-i6WH4fu4BH-0/edit?usp=drivesdk,2024-06-14 21:41:59
32_ゲート,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1fH3rNcMzQ4rTBIeBoQR9hGbb1RJCc_MOFVWRXJyWrAg/edit?usp=drivesdk,2024-06-14 21:41:15
21-1_ヘッダー,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1kn3e0uUKVs8386QOCMtRRd32BnTN1UCSq3Ty8yqa_4w/edit?usp=drivesdk,2024-06-14 21:34:08
12-1-4_ホーム編成ボタン,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1yKaczbfgMOQ9UDmEfCakl-FLUhVMW6Q9tehdEM0JuvA/edit?usp=drivesdk,2024-06-14 21:33:40
121-3_お知らせ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1be0sUmrSeAcP8rbE8y-buSkYLxRtR4701MdDd75YVbc/edit?usp=drivesdk,2024-06-14 21:33:25
11-2_ログイン,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1jEDZ7RNgR6Kfu82HrsRv-TaCfkeSKUaVAVXZezJB9Cw/edit?usp=drivesdk,2024-06-14 21:32:59
51-3_メニュー(インゲーム) ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1Syqecj0ZJfajDFreRmukfC-1Cc-eoQqKpD3iQfoXClQ/edit?usp=drivesdk,2024-06-14 20:23:31
51-1-1_インゲーム,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1GDdVDWmIgzt4SlaKvcCJb5befXFW-X8wt0UTMYa9BfE/edit?usp=drivesdk,2024-06-14 19:24:43
12-1_ホーム,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/13cXPl__nTPcIstXBvoNnkh8s-K-EQPlluQLDmS6-uzE/edit?usp=drivesdk,2024-06-14 17:09:43
121_メニュー,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1ILqmIFp2i7Pm7Umz2Gb1h7fAeJYRQ7qbu6D1_4137t0/edit?usp=drivesdk,2024-06-14 15:50:40
移動済:アイテム詳細ダイアログ内獲得場所・所持数表示,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1RtYx2AvMRQXgbv9nKWbBzivdzUPz_LWE1xI7JJ1oEKc/edit?usp=drivesdk,2024-06-14 12:43:04
移動済:アイテムBOX画面の機能追加,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1Rpp16XFtMCUIoRI8c2G3SwpiJaMj4bZ9roXlCqiBF8Y/edit?usp=drivesdk,2024-06-14 12:41:15
図鑑画面の作品紹介ページ相談,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1XKFtqGDx6GSCRfWsC5SHZIlcnkvPk3WOxUPpWSmyQTw/edit?usp=drivesdk,2024-06-11 15:05:36
クエスト画面の変更,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1v6-NWGjDq4-v6FEWxSpli13OoOnBV_bq9ogDniOWcVQ/edit?usp=drivesdk,2024-05-31 14:45:47
ボスオーラ表現追加,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1d3KlCD02BASy1FdpBj6-eDGvsQeAfdnAq8YakiTddr4/edit?usp=drivesdk,2024-05-29 16:16:16
立ち止まって動かないキャラ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1JavSKeU81Ie_5fVKRGSdzJnKZnitpwlBKjlmtW2C0cM/edit?usp=drivesdk,2024-05-28 17:20:34
クエスト企画「ダンダンダン」_開発機能仕様書,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1HSCrgLf59OrR4d-EY9YKAWnLjrXsTn7pq5giF6mV12g/edit?usp=drivesdk,2024-05-24 15:20:51
GLOW-11-2_ログイン-110324-092513.pdf,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://drive.google.com/file/d/1h58X8QQA__skQTsv7B5Ozzv7V08aeOqT/view?usp=drivesdk,2024-03-11 18:26:06
漫画コマバトル プリプロ仕様,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/13twwO4Ng6C83oMNvIZfuUpp5x0dfneeZs5ssmPySyuM/edit?usp=drivesdk,2024-01-15 11:44:18
BNE様ガイドライン,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/spreadsheets/d/1lpM_toaNc4WbCmaT0fMug--xcPOXpeQ5LTaWK7eevAQ/edit?usp=drivesdk,2023-11-15 10:38:41
漫画コマバトル ゲームサイクル・各種コンテンツ案,/010_企画・仕様/GLOW_仕様要件_開発フェーズ,https://docs.google.com/presentation/d/1IyUE34wZa-0LYz9kPGJq5e04Hx5h2xCE_HnUxuECquM/edit?usp=drivesdk,2023-11-07 16:50:40
v1.1.0背景アセットの状況について,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/spreadsheets/d/11WR3DXRQ_FZQfup0zzsLRm3eB9Iq8trE1iXy64H1v1M/edit?usp=drivesdk,2025-10-03 21:49:01
NGワード・ホワイトワード確認用シート,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/spreadsheets/d/15QIsy-lX30_EXpNcFmDVrDOKU8yxNbwK6N13d3XRmcc/edit?usp=drivesdk,2025-07-15 11:25:54
スタミナ購入のプリズム不足時画面フロー,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1mgubU-O6MAbcuFamGVjbxq6WP11dBGf7qp3AabnfmjQ/edit?usp=drivesdk,2025-06-03 17:37:46
チュートリアルクエストバナー相談,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1RcUpJahmBD2IEHnXWNmN4KnCrzvDX4CHZ1_C6qjxn2Q/edit?usp=drivesdk,2025-05-12 14:44:31
レベデザ班_ヘルパーツール機能要望,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/spreadsheets/d/1PW59-PdHCctVK0HB1Z-ri5xz45gXnb7X-A4_ukLCPyA/edit?usp=drivesdk,2025-05-03 13:29:07
プリズム所持上限のオーバーフロー,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1RFGh72lvJgzxHz0dqdFdKPtJJO3NLPqod6wWdZHs7L0/edit?usp=drivesdk,2025-04-30 16:14:57
UIの相談(キャンペーン),/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1ubBKPKHhoxZ1n61xpDjta09HiOiSPOXzoTiuB_pxmC0/edit?usp=drivesdk,2025-04-21 16:59:50
敗北時の倒した強敵表示,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1wB3rD66Q9gcvQWGHs_JqPwHNQgu7ycPp4YQWJ3euKbo/edit?usp=drivesdk,2025-04-21 16:00:15
【バナー】パック/パス ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1BKau_Pbd_pNog7d5YIrieh7QucKBfy6gt6dV0qY80ns/edit?usp=drivesdk,2025-04-17 21:32:13
イベントミッションの変更について,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1R6PuELe-Q4RIsBlGHhB1dP-_J1bdAVKHptyvpwqvSjc/edit?usp=drivesdk,2025-04-10 16:33:31
【テンプレ】相談資料,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1XqUH4ICZjclMRY6BxJHPeJjq5odBrrqMoKsJUM7dPpQ/edit?usp=drivesdk,2025-04-09 16:00:23
イベントミッションの変更について,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1pvQ1JTIySkPQ7M498TT0WxFWS3WeCHxh7s6mAiQzePQ/edit?usp=drivesdk,2025-04-09 15:58:48
必殺ワザのSE挿入イメージ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1LfAF1Dtj9knTdl3-9R1bGVYV1VrTyfdld8nN5L3KIXo/edit?usp=drivesdk,2025-04-01 14:39:15
glowゲーム内用語決定と修正箇所連絡,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1aPzcypTzYL53QUcjKGxsh4fEU_tifHRkq1J4VP5AoVo/edit?usp=drivesdk,2025-03-21 14:58:54
クエストバナー改修参考,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/相談用一時資料置き場,https://docs.google.com/presentation/d/1lhME8Hor_WmK_Guj9yKGnbz-7H6CJQgS1NKt2s36sZQ/edit?usp=drivesdk,2025-01-08 17:28:37
プレミアムメダルガシャ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/FB対応仕様書（1210ROM提出前）,https://docs.google.com/presentation/d/1x3Nkx_PjQqfnCJr80CKcLVWzBEK7dUkhUTCaV0KOK4o/edit?usp=drivesdk,2025-01-30 20:12:57
仕様要件：親密度(親愛度),/010_企画・仕様/GLOW_仕様要件_開発フェーズ/FB対応仕様書（1210ROM提出前）,https://docs.google.com/presentation/d/1ZxjVkjm3ptjnOCk6X9bXyHMDa5n5U4K4LUVTDlcnxuw/edit?usp=drivesdk,2025-01-27 14:58:45
仕様要件：イベントキャラ専用のカラーメモリー,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/FB対応仕様書（1210ROM提出前）,https://docs.google.com/presentation/d/1OrMg9tduiyE0oFNQiO7-773MEkOE9Ij8MxwBpNA-k7I/edit?usp=drivesdk,2024-12-23 14:37:22
チュートリアルn時間後ガシャ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/FB対応仕様書（1210ROM提出前）,https://docs.google.com/presentation/d/1YXaKy3UFTFojJrOopv6xitAQn4wcEFOg_8oNp_aIdCM/edit?usp=drivesdk,2024-12-11 21:09:45
GLOW_ジャンプ＋連携_Webサイトを経由する案_要件書.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/from_BNE,https://docs.google.com/presentation/d/1E8UtH3UoE986H5M1PKhmqrynQYAkcTwP/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2025-06-27 18:15:35
