,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,■基礎設計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,■シミュレーション,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,7,5210,3688,6038,4274,6663,7027,7236,7340,7340,7340,7340,7340,7340,4716,4974,5122,5196,5196,5196,5196,5196,5196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,7,5265,3727,6093,4313,6724,7093,7303,7409,7409,7409,7409,7409,7409,4760,5021,5170,5244,5244,5244,5244,5244,5244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,7,5321,3767,6149,4353,6787,7159,7372,7479,7479,7479,7479,7479,7479,4805,5068,5219,5294,5294,5294,5294,5294,5294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,7,5378,3806,6206,4392,6851,7227,7442,7550,7550,7550,7550,7550,7550,4848,5115,5267,5343,5343,5343,5343,5343,5343
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,7,5434,3846,6262,4432,6914,7294,7511,7620,7620,7620,7620,7620,7620,4893,5162,5316,5393,5393,5393,5393,5393,5393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,8,5434,3846,6412,4538,7064,7444,7661,7770,7770,7770,7770,7770,7770,4999,5268,5422,5499,5499,5499,5499,5499,5499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,8,5490,3886,6468,4578,7126,7511,7730,7840,7840,7840,7840,7840,7840,5044,5316,5471,5549,5549,5549,5549,5549,5549
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,8,5546,3926,6524,4618,7189,7577,7799,7910,7910,7910,7910,7910,7910,5089,5363,5520,5599,5599,5599,5599,5599,5599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,8,5602,3966,6580,4658,7252,7644,7868,7980,7980,7980,7980,7980,7980,5133,5411,5570,5649,5649,5649,5649,5649,5649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,8,5659,4006,6637,4698,7316,7712,7938,8051,8051,8051,8051,8051,8051,5178,5459,5619,5699,5699,5699,5699,5699,5699
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8,5715,4046,6693,4738,7378,7778,8007,8121,8121,8121,8121,8121,8121,5223,5506,5668,5749,5749,5749,5749,5749,5749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,8,5772,4086,6750,4778,7442,7846,8077,8193,8193,8193,8193,8193,8193,5268,5554,5717,5799,5799,5799,5799,5799,5799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,8,5828,4126,6806,4818,7505,7913,8146,8263,8263,8263,8263,8263,8263,5313,5601,5766,5849,5849,5849,5849,5849,5849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,8,5885,4166,6863,4858,7569,7981,8216,8334,8334,8334,8334,8334,8334,5357,5649,5816,5899,5899,5899,5899,5899,5899
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,8,5942,4206,6920,4898,7633,8048,8286,8405,8405,8405,8405,8405,8405,5402,5697,5865,5949,5949,5949,5949,5949,5949
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8,5998,4246,6976,4938,7695,8115,8355,8475,8475,8475,8475,8475,8475,5447,5744,5914,5999,5999,5999,5999,5999,5999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,9,6055,4286,7194,5092,7920,8344,8586,8707,8707,8707,8707,8707,8707,5606,5906,6077,6163,6163,6163,6163,6163,6163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9,6112,4326,7251,5132,7984,8412,8656,8779,8779,8779,8779,8779,8779,5651,5953,6126,6213,6213,6213,6213,6213,6213
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,9,6169,4367,7308,5173,8048,8480,8726,8850,8850,8850,8850,8850,8850,5697,6002,6177,6264,6264,6264,6264,6264,6264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,9,6226,4407,7365,5213,8112,8547,8796,8921,8921,8921,8921,8921,8921,5741,6050,6226,6314,6314,6314,6314,6314,6314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,9,6283,4447,7422,5253,8175,8615,8867,8992,8992,8992,8992,8992,8992,5786,6097,6275,6364,6364,6364,6364,6364,6364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,9,6340,4488,7479,5294,8239,8683,8937,9064,9064,9064,9064,9064,9064,5832,6146,6326,6416,6416,6416,6416,6416,6416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,9,6397,4528,7536,5334,8303,8751,9007,9135,9135,9135,9135,9135,9135,5877,6194,6375,6466,6466,6466,6466,6466,6466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,9,6454,4569,7593,5375,8367,8819,9077,9206,9206,9206,9206,9206,9206,5923,6243,6425,6517,6517,6517,6517,6517,6517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9,6512,4609,7651,5415,8432,8888,9148,9279,9279,9279,9279,9279,9279,5968,6290,6475,6567,6567,6567,6567,6567,6567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,9,6569,4650,7708,5456,8496,8956,9218,9350,9350,9350,9350,9350,9350,6014,6339,6525,6618,6618,6618,6618,6618,6618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,10,6569,4650,7882,5580,8670,9130,9392,9524,9524,9524,9524,9524,9524,6138,6463,6649,6742,6742,6742,6742,6742,6742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,10,6626,4690,7939,5620,8734,9197,9462,9595,9595,9595,9595,9595,9595,6182,6511,6698,6792,6792,6792,6792,6792,6792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,10,6684,4731,7997,5661,8799,9266,9534,9668,9668,9668,9668,9668,9668,6228,6559,6749,6843,6843,6843,6843,6843,6843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,10,6741,4772,8054,5702,8862,9334,9604,9739,9739,9739,9739,9739,9739,6274,6608,6799,6895,6895,6895,6895,6895,6895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,10,6798,4812,8111,5742,8926,9402,9674,9810,9810,9810,9810,9810,9810,6319,6656,6848,6945,6945,6945,6945,6945,6945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,10,6856,4853,8169,5783,8991,9471,9745,9883,9883,9883,9883,9883,9883,6365,6705,6899,6996,6996,6996,6996,6996,6996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,10,6914,4894,8227,5824,9056,9540,9817,9955,9955,9955,9955,9955,9955,6411,6753,6949,7047,7047,7047,7047,7047,7047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,10,6971,4935,8284,5865,9120,9608,9887,10026,10026,10026,10026,10026,10026,6457,6802,7000,7098,7098,7098,7098,7098,7098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,10,7029,4975,8342,5905,9185,9677,9958,10099,10099,10099,10099,10099,10099,6502,6850,7049,7148,7148,7148,7148,7148,7148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,10,7087,5016,8400,5946,9250,9746,10030,10171,10171,10171,10171,10171,10171,6547,6899,7099,7200,7200,7200,7200,7200,7200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,10,7145,5057,8458,5987,9315,9815,10101,10244,10244,10244,10244,10244,10244,6593,6947,7150,7251,7251,7251,7251,7251,7251
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,11,7145,5057,8931,6321,9788,10288,10574,10717,10717,10717,10717,10717,10717,6927,7281,7484,7585,7585,7585,7585,7585,7585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,11,7202,5098,8988,6362,9852,10356,10644,10788,10788,10788,10788,10788,10788,6973,7330,7534,7636,7636,7636,7636,7636,7636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,11,7260,5139,9046,6403,9917,10425,10715,10861,10861,10861,10861,10861,10861,7019,7379,7584,7687,7687,7687,7687,7687,7687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,11,7318,5180,9104,6444,9982,10494,10787,10933,10933,10933,10933,10933,10933,7065,7428,7635,7739,7739,7739,7739,7739,7739
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,11,7376,5221,9162,6485,10047,10563,10858,11006,11006,11006,11006,11006,11006,7111,7476,7685,7790,7790,7790,7790,7790,7790
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,11,7434,5262,9220,6526,10112,10632,10929,11078,11078,11078,11078,11078,11078,7157,7525,7736,7841,7841,7841,7841,7841,7841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,11,7492,5303,9278,6567,10177,10701,11001,11151,11151,11151,11151,11151,11151,7203,7574,7786,7892,7892,7892,7892,7892,7892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,11,7550,5345,9336,6609,10242,10770,11072,11223,11223,11223,11223,11223,11223,7250,7624,7838,7945,7945,7945,7945,7945,7945
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,11,7609,5386,9395,6650,10308,10840,11145,11297,11297,11297,11297,11297,11297,7296,7673,7888,7996,7996,7996,7996,7996,7996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,11,7667,5427,9453,6691,10373,10909,11216,11369,11369,11369,11369,11369,11369,7342,7722,7939,8047,8047,8047,8047,8047,8047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,11,7725,5468,9511,6732,10438,10978,11287,11442,11442,11442,11442,11442,11442,7388,7770,7989,8099,8099,8099,8099,8099,8099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,12,7725,5468,9810,6944,10737,11277,11586,11741,11741,11741,11741,11741,11741,7600,7982,8201,8311,8311,8311,8311,8311,8311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,12,7783,5509,9868,6985,10801,11346,11658,11813,11813,11813,11813,11813,11813,7646,8031,8252,8362,8362,8362,8362,8362,8362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,12,7842,5551,9927,7027,10868,11416,11730,11887,11887,11887,11887,11887,11887,7693,8081,8303,8414,8414,8414,8414,8414,8414
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,12,7900,5592,9985,7068,10933,11486,11802,11960,11960,11960,11960,11960,11960,7739,8130,8354,8466,8466,8466,8466,8466,8466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,12,7959,5633,10044,7109,10999,11556,11874,12033,12033,12033,12033,12033,12033,7784,8179,8404,8517,8517,8517,8517,8517,8517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,12,8017,5675,10102,7151,11064,11625,11945,12106,12106,12106,12106,12106,12106,7832,8229,8456,8569,8569,8569,8569,8569,8569
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,12,8076,5716,10161,7192,11130,11695,12018,12180,12180,12180,12180,12180,12180,7877,8278,8506,8621,8621,8621,8621,8621,8621
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,12,8134,5758,10219,7234,11195,11764,12089,12252,12252,12252,12252,12252,12252,7924,8328,8558,8673,8673,8673,8673,8673,8673
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,12,8193,5799,10278,7275,11261,11834,12162,12326,12326,12326,12326,12326,12326,7970,8376,8608,8724,8724,8724,8724,8724,8724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,12,8251,5841,10336,7317,11326,11903,12233,12398,12398,12398,12398,12398,12398,8017,8426,8660,8777,8777,8777,8777,8777,8777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,12,8310,5882,10395,7358,11392,11973,12306,12472,12472,12472,12472,12472,12472,8063,8475,8710,8828,8828,8828,8828,8828,8828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,13,8310,5882,10803,7646,11800,12381,12714,12880,12880,12880,12880,12880,12880,8351,8763,8998,9116,9116,9116,9116,9116,9116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,13,8369,5924,10862,7688,11866,12452,12786,12954,12954,12954,12954,12954,12954,8398,8813,9050,9169,9169,9169,9169,9169,9169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,13,8428,5966,10921,7730,11932,12522,12859,13028,13028,13028,13028,13028,13028,8445,8863,9102,9221,9221,9221,9221,9221,9221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,13,8487,6007,10980,7771,11998,12592,12932,13101,13101,13101,13101,13101,13101,8491,8912,9152,9272,9272,9272,9272,9272,9272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,13,8545,6049,11038,7813,12063,12661,13003,13174,13174,13174,13174,13174,13174,8538,8962,9204,9325,9325,9325,9325,9325,9325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,13,8604,6091,11097,7855,12129,12731,13075,13248,13248,13248,13248,13248,13248,8585,9012,9255,9377,9377,9377,9377,9377,9377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,13,8663,6132,11156,7896,12195,12801,13148,13321,13321,13321,13321,13321,13321,8631,9061,9306,9429,9429,9429,9429,9429,9429
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,13,8722,6174,11215,7938,12261,12872,13221,13395,13395,13395,13395,13395,13395,8678,9111,9358,9481,9481,9481,9481,9481,9481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,13,8781,6216,11274,7980,12327,12942,13293,13469,13469,13469,13469,13469,13469,8725,9161,9409,9534,9534,9534,9534,9534,9534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,13,8840,6258,11333,8022,12393,13012,13366,13543,13543,13543,13543,13543,13543,8772,9211,9461,9586,9586,9586,9586,9586,9586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,13,8900,6300,11393,8064,12461,13084,13440,13618,13618,13618,13618,13618,13618,8820,9261,9513,9639,9639,9639,9639,9639,9639
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,■グレード,,*$AO9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,星,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,レアリティ,1,2,3,4,5,6,7,8,9,10,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FestivalUR,1.00,1.18,1.29,1.34,1.38,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PremiumUR,1.00,1.16,1.26,1.32,1.35,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PremiumSSR,1.00,1.12,1.19,1.23,1.25,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PremiumSR,1.00,1.09,1.14,1.17,1.19,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PremiumR,1.00,1.08,1.11,1.14,1.16,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DropSSR,1.00,1.07,1.09,1.12,1.14,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DropSR,1.00,1.05,1.07,1.10,1.12,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DropR,1.00,1.03,1.05,1.08,1.10,1,1,1,1,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,指数係数,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ランク,上昇率,参照レベル,HP上昇値,ATK上昇値,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.06,20,103,73,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.09,30,199,140,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.11,40,299,211,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.12,50,389,275,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.15,60,567,401,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.16,70,691,489,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.17,80,828,586,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.18,90,978,692,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.19,100,1139,806,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1.2,110,1313,930,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1.25,120,1786,1264,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.27,130,2085,1476,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1.3,140,2493,1764,,,,,,,,,,,,,,,,,,,
