,chara_dan_00301,_bbaget_atk,c_dan_00301_bbaget_atk_Boss_Blue,ダンダダン,招き猫 ターボババア,招き猫 ターボババア_bbaget_atk,Boss,Attack,Blue,50000,3,30,0.25,300,0,0.26,1,200,1.60,"stop無:1回目 0.38
stop無:2回目 0.83
stop無:3回目 1.16",75,1.83,stop無:1回目：0.30,単体に200%の攻撃,4,,dageki_1,,
,chara_dan_00301,_bbaget_tec,c_dan_00301_bbaget_tec_Boss_Blue,ダンダダン,招き猫 ターボババア,招き猫 ターボババア_bbaget_tec,Boss,Technical,Blue,50000,3,30,0.25,300,0,0.26,1,200,1.60,"stop無:1回目 0.38
stop無:2回目 0.83
stop無:3回目 1.16",90,1.83,stop無:1回目：0.30,単体に200%の攻撃+40%の確率で単体に5秒間の氷結,4,,dageki_1,,
,chara_dan_00301,_dan1challenge,c_dan_00301_dan1challenge_Normal_Yellow,ダンダダン,招き猫 ターボババア,招き猫 ターボババア_dan1challenge,Normal,Defense,Yellow,50000,3,30,0.21,300,0,0.22,1,200,1.60,"stop無:1回目 0.38
stop無:2回目 0.83
stop無:3回目 1.16",80,1.83,stop無:1回目：0.30,単体に200%の攻撃+20秒間、自身が受けるダメージ10%カット,5,,dageki_1,,
,enemy_dan_00001,_dan1challenge,e_dan_00001_dan1challenge_Normal_Blue,ダンダダン,セルポ星人,セルポ星人_dan1challenge,Normal,Attack,Blue,10000,3,28,0.23,100,0,0.24,1,100,1.16,0.50,65,-,-,,-,,dageki_1,,
,enemy_dan_00001,_dan1challenge,e_dan_00001_dan1challenge_Normal_Green,ダンダダン,セルポ星人,セルポ星人_dan1challenge,Normal,Attack,Green,10000,3,40,0.23,100,0,0.24,1,100,1.16,0.50,65,-,-,,-,,dageki_1,,
,enemy_dan_00201,_dan1challenge,e_dan_00201_dan1challenge_Boss_Blue,ダンダダン,ターボババア,ターボババア_dan1challenge,Boss,Attack,Blue,10000,2,55,0.25,100,0,0.26,1,200,1.50,0.40,40,-,-,,-,,dageki_1,,
,enemy_dan_00301,_airaget,e_dan_00301_airaget_Boss_Colorless,ダンダダン,アクロバティックさらさら,アクロバティックさらさら_airaget,Boss,Attack,Colorless,40000,2,35,0.24,300,0,0.3,100,200,1.20,0.27,50,-,-,,-,,dageki_1,,
,enemy_dan_00301,_airaget_atk,e_dan_00301_airaget_atk_Boss_Blue,ダンダダン,アクロバティックさらさら,アクロバティックさらさら_airaget_atk,Boss,Attack,Blue,40000,2,35,0.24,300,0,0.3,100,200,1.20,0.27,50,-,-,,-,,dageki_1,,
,enemy_dan_00301,_airaget_tec,e_dan_00301_airaget_tec_Boss_Blue,ダンダダン,アクロバティックさらさら,アクロバティックさらさら_airaget_tec,Boss,Technical,Blue,40000,2,35,0.24,300,0,0.3,100,200,1.20,0.27,75,-,-,,-,,dageki_1,小ノックバック,
,enemy_glo_00001,_savage,e_glo_00001_savage_Normal_Red,GLOW,ファントム,ファントム_savage,Normal,Attack,Red,10000,2,45,0.22,500,0,0.23,1,50,1.00,0.50,50,,,,-,,dageki_1,,
,enemy_glo_00001,_savage,e_glo_00001_savage_Normal_Yellow,GLOW,ファントム,ファントム_savage,Normal,Attack,Yellow,10000,2,30,0.22,500,0,0.23,1,50,1.00,0.50,50,,,,-,,dageki_1,,
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,-,,none,,
,chara_mag_00001,_challange,c_mag_00001_challange_Boss_Yellow,株式会社マジルミエ,新人魔法少女 桜木 カナ,新人魔法少女 桜木 カナ_challange,Boss,Attack,Yellow,100000,2,35,0.24,500,0,0.3,1,300,1.77,stop有:1回目 0.92,80,2.33,"stop無:1回目 0.75
stop無:2回目 0.92
stop無:3回目 1.08
stop無:4回目 1.25
stop無:5回目 1.42
stop無:6回目 1.58",敵複数に合計400%の攻撃(6回連続攻撃),4,,shageki_1,,
,chara_mag_00201,_challange,c_mag_00201_challange_Boss_Green,株式会社マジルミエ,絶対効率の体現者 土刃 メイ,土刃 メイ_challange,Boss,Attack,Green,100000,3,40,0.25,500,0,0.3,1,100,1.17,stop有:1回目 0.42,50,2.71,"stop有:1回目 0.38
stop無:2回目 1.55
stop無:3回目 1.8
stop無:4回目 2.1",敵複数体に合計250%攻撃(4回攻撃)+10秒間、自身の攻撃30%up,5,,shageki_1,,
,chara_mag_00301,_challange,c_mag_00301_challange_Boss_Red,株式会社マジルミエ,葵 リリー,葵 リリー_challange,Boss,Defense,Red,50000,2,35,0.22,400,0,0.23,1,300,1.6,stop有:0.6,50,2.5,stop無 1,20秒間、自身が受けるダメージ30%カット,6,,dageki_1,,
,chara_mag_00301,_siget,c_mag_00301_siget_Boss_Yellow,株式会社マジルミエ,葵 リリー,葵 リリー_siget,Boss,Defense,Yellow,50000,2,40,0.3,400,0,0.31,1,300,1.6,stop有:0.6,60,2.5,stop無 1,20秒間、自身が受けるダメージ20%カット,6,,dageki_1,,
,chara_mag_00401,_aknget,c_mag_00401_aknget_Boss_Green,株式会社マジルミエ,槇野 あかね,槇野 あかね_aknget,Boss,Technical,Green,50000,2,45,0.24,400,0,0.25,1,300,1.31,stop有 :1回目 0.6,50,1.87,stop有 :1回目 0.62,単体に200%の攻撃+小ノックバック攻撃,5,,zangeki_1,,
,chara_mag_00401,_challange,c_mag_00401_challange_Boss_Blue,株式会社マジルミエ,槇野 あかね,槇野 あかね_challange,Boss,Attack,Blue,100000,3,37,0.25,500,0,0.26,1,200,1.31,stop有 :1回目 0.6,100,1.87,stop有 :1回目 0.62,単体に300%の攻撃+小ノックバック攻撃,5,,zangeki_1,,
,enemy_mag_00001,_challange,e_mag_00001_challange_Normal_Yellow,株式会社マジルミエ,冷却系怪異,冷却系の怪異_challange,Normal,Technical,Yellow,100000,2,25,0.2,300,0,0.25,1,200,1.50,0.80,200,-,-,,-,,shageki_1,80%の確率で、3秒間氷結状態を付与,
,enemy_mag_00101,_challange,e_mag_00101_challange_Normal_Blue,株式会社マジルミエ,つらら,つらら_challange,Normal,Technical,Blue,1000,1,80,0.11,400,0,0.25,1,0,0.37,stop有:1回目 0.20,50,-,-,,-,,zangeki_1,100%の確率で、2秒間氷結状態を付与+自身に即死ダメージ,
,enemy_mag_00201,_siget,e_mag_00201_siget_Boss_Colorless,株式会社マジルミエ,建造物寄生型の怪異 (大),建造物寄生型の怪異（大）_siget,Boss,Defense,Colorless,30000,2,25,0.18,100,0,0.3,100,300,1.50,0.74,90,-,-,,-,,dageki_1,,
,enemy_mag_00201,_challange,e_mag_00201_challange_Normal_Green,株式会社マジルミエ,建造物寄生型の怪異 (大),建造物寄生型の怪異（大）_challange,Normal,Defense,Green,100000,2,30,0.17,500,0,0.27,100,100,1.50,0.74,100,-,-,,-,ノックバック無効,dageki_1,,
,enemy_mag_00201,_aknget,e_mag_00201_aknget_Boss_Green,株式会社マジルミエ,建造物寄生型の怪異 (大),建造物寄生型の怪異（大）_aknget,Boss,Defense,Green,30000,2,25,0.18,100,0,0.3,100,300,1.50,0.74,100,-,-,,-,,dageki_1,40%の確率で2秒間スタン,
,enemy_mag_00201,_savage,e_mag_00201_savage_Boss_Yellow,株式会社マジルミエ,建造物寄生型の怪異 (大),建造物寄生型の怪異（大）_savage,Boss,Defense,Yellow,300000,3,25,0.17,500,0,0.22,100,100,1.50,0.74,80,-,-,,-,ノックバック無効,dageki_1,,
,enemy_mag_00301,_1d1c,e_mag_00301_1d1c_Normal_Colorless,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_1d1c,Normal,Attack,Colorless,10000,3,30,0.2,300,0,0.21,1,1000,1.50,0.74,100,-,-,,-,,dageki_2,,
,enemy_mag_00301,_siget,e_mag_00301_siget_Normal_Colorless,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_siget,Normal,Attack,Colorless,10000,3,30,0.2,300,0,0.21,1,100,1.50,0.74,75,-,-,,-,,dageki_2,,
,enemy_mag_00301,_challange,e_mag_00301_challange_Normal_Red,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_challange,Normal,Attack,Red,10000,3,30,0.2,300,0,0.21,1,100,1.50,0.74,75,-,-,,-,,dageki_2,,
,enemy_mag_00301,_aknget,e_mag_00301_aknget_Normal_Green,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_aknget,Normal,Attack,Green,10000,3,30,0.2,300,0,0.21,1,100,1.50,0.74,50,-,-,,-,,dageki_2,,
,enemy_mag_00301,_siget,e_mag_00301_siget_Normal_Yellow,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_siget,Normal,Attack,Yellow,10000,3,30,0.2,300,0,0.21,1,100,1.50,0.74,50,-,-,,-,,dageki_2,,
,enemy_mag_00401,_siget,e_mag_00401_siget_Boss_Yellow,株式会社マジルミエ,工事現場の怪異,工事現場の怪異_siget,Boss,Defense,Yellow,60000,3,30,0.17,400,0,0.19,1,400,1.67,stop有:0.84,25,-,-,,-,,,,
,enemy_mag_00401,_savage,e_mag_00401_savage_Boss_Green,株式会社マジルミエ,工事現場の怪異,工事現場の怪異_savage,Boss,Defense,Green,100000,2,38,0.17,1000,0,0.2,1,100,1.67,stop有:0.84,20,-,-,,-,,,,
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,-,,none,,
,chara_yuw_00001,_1d1c,c_yuw_00001_1d1c_Normal_Colorless,2.5次元の誘惑,リリエルに捧ぐ愛 天乃 リリサ,リリエルに捧ぐ愛 天乃 リリサ_1d1c,Normal,Attack,Colorless,10000,3,30,0.24,300,0,0.34,1,1000,1.54,0.50,75,3.67,2.44,複数体に200%の攻撃,4,,dageki_2,,
,chara_yuw_00001,_challenge,c_yuw_00001_challenge_Normal_Red,2.5次元の誘惑,リリエルに捧ぐ愛 天乃 リリサ,リリエルに捧ぐ愛 天乃 リリサ_challenge,Normal,Attack,Red,50000,3,34,0.24,500,0,0.34,1,100,1.54,0.50,75,3.67,2.44,複数体に200%の攻撃,5,,dageki_2,,
,chara_yuw_00001,_okumuraget,c_yuw_00001_okumuraget_Normal_Blue,2.5次元の誘惑,リリエルに捧ぐ愛 天乃 リリサ,リリエルに捧ぐ愛 天乃 リリサ_okumuraget,Normal,Attack,Blue,50000,3,34,0.24,500,0,0.34,1,100,1.54,0.50,75,3.67,2.44,複数体に200%の攻撃,5,,dageki_2,,
,chara_yuw_00001,_okumuraget,c_yuw_00001_okumuraget_Boss_Blue,2.5次元の誘惑,リリエルに捧ぐ愛 天乃 リリサ,リリエルに捧ぐ愛 天乃 リリサ_okumuraget,Boss,Attack,Blue,50000,3,34,0.24,500,0,0.34,1,100,1.54,0.50,75,3.67,2.44,複数体に200%の攻撃,5,,dageki_2,,
,chara_yuw_00001,_753get,c_yuw_00001_753get_Normal_Green,2.5次元の誘惑,リリエルに捧ぐ愛 天乃 リリサ,リリエルに捧ぐ愛 天乃 リリサ_753get,Normal,Attack,Green,50000,3,34,0.24,500,0,0.34,1,100,1.54,0.50,75,3.67,2.44,複数体に200%の攻撃,5,,dageki_2,,
,chara_yuw_00001,_753get,c_yuw_00001_753get_Boss_Green,2.5次元の誘惑,リリエルに捧ぐ愛 天乃 リリサ,リリエルに捧ぐ愛 天乃 リリサ_753get,Boss,Attack,Green,50000,3,34,0.24,500,0,0.34,1,100,1.54,0.50,75,3.67,2.44,複数体に200%の攻撃,5,,dageki_2,,
,chara_yuw_00001,_challenge,c_yuw_00001_challenge_Normal_Green,2.5次元の誘惑,リリエルに捧ぐ愛 天乃 リリサ,リリエルに捧ぐ愛 天乃 リリサ_challenge,Normal,Attack,Green,50000,3,34,0.24,500,0,0.34,1,100,1.54,0.50,75,3.67,2.44,複数体に200%の攻撃,5,,dageki_2,,
,chara_yuw_00001,_challenge,c_yuw_00001_challenge_Boss_Green,2.5次元の誘惑,リリエルに捧ぐ愛 天乃 リリサ,リリエルに捧ぐ愛 天乃 リリサ_challenge,Boss,Technical,Green,50000,3,34,0.24,500,0,0.34,1,100,1.54,0.50,75,3.67,2.44,複数体に200%の攻撃,3,,dageki_2,,
,chara_yuw_00101,_challenge,c_yuw_00101_challenge_Normal_Red,2.5次元の誘惑,コスプレに託す乙女心 橘 美花莉,コスプレに託す乙女心 橘 美花莉_challenge,Normal,Attack,Red,50000,2,29,0.25,300,0,0.35,1,100,1.50,"stop無:1回目 0.45
stop無:2回目 0.55
stop無:3回目 0.67
stop無:4回目 0.77
stop無:5回目 0.90
stop無:6回目 0.95",80,3.50,stop無: 1回目 3.20,敵複数体に200%攻撃,5,,dageki_1,,
,chara_yuw_00101,_challengekb,c_yuw_00101_challengekb_Boss_Red,2.5次元の誘惑,コスプレに託す乙女心 橘 美花莉,コスプレに託す乙女心 橘 美花莉_challengekb,Boss,Technical,Red,50000,2,29,0.25,300,0,0.35,1,100,1.50,"stop無:1回目 0.45
stop無:2回目 0.55
stop無:3回目 0.67
stop無:4回目 0.77
stop無:5回目 0.90
stop無:6回目 0.95",80,3.50,stop無: 1回目 3.20,"敵複数体に200%攻撃+
中ノックバック",3,,dageki_1,,
,chara_yuw_00101,_okumuraget,c_yuw_00101_okumuraget_Boss_Blue,2.5次元の誘惑,コスプレに託す乙女心 橘 美花莉,コスプレに託す乙女心 橘 美花莉_okumuraget,Boss,Technical,Blue,50000,2,29,0.25,300,0,0.35,1,100,1.50,"stop無:1回目 0.45
stop無:2回目 0.55
stop無:3回目 0.67
stop無:4回目 0.77
stop無:5回目 0.90
stop無:6回目 0.95",80,3.50,stop無: 1回目 3.20,"敵複数体に250%攻撃+
10秒間、20%攻撃DOWN",5,,dageki_1,,
,chara_yuw_00101,_753get,c_yuw_00101_753get_Normal_Green,2.5次元の誘惑,コスプレに託す乙女心 橘 美花莉,コスプレに託す乙女心 橘 美花莉_753get,Normal,Technical,Green,50000,2,29,0.25,300,0,0.35,1,100,1.50,"stop無:1回目 0.45
stop無:2回目 0.55
stop無:3回目 0.67
stop無:4回目 0.77
stop無:5回目 0.90
stop無:6回目 0.95",80,3.50,stop無: 1回目 3.20,"敵複数体に250%攻撃+
10秒間、20%攻撃DOWN",5,,dageki_1,,
,chara_yuw_00101,_challenge,c_yuw_00101_challenge_Normal_Green,2.5次元の誘惑,コスプレに託す乙女心 橘 美花莉,コスプレに託す乙女心 橘 美花莉_challenge,Normal,Attack,Green,50000,2,29,0.25,300,0,0.35,1,100,1.50,"stop無:1回目 0.45
stop無:2回目 0.55
stop無:3回目 0.67
stop無:4回目 0.77
stop無:5回目 0.90
stop無:6回目 0.95",80,3.50,stop無: 1回目 3.20,敵複数体に200%攻撃,5,,dageki_1,,
,chara_yuw_00201,_753get,c_yuw_00201_753get_Normal_Green,2.5次元の誘惑,羽生 まゆり,羽生 まゆり_753get,Normal,Technical,Green,50000,3,27,0.26,300,0,0.27,1,100,1.06,0.34,75,4.67,3.50,範囲に200%攻撃+単体に小ノックバック,3,,dageki_2,,
,chara_yuw_00201,_savage,c_yuw_00201_savage_Boss_Green,2.5次元の誘惑,羽生 まゆり,羽生 まゆり_savage,Boss,Technical,Green,100000,3,27,0.26,300,0,0.35,1,100,1.06,0.34,75,4.67,3.50,範囲に400%攻撃+単体に中ノックバック,4,,dageki_2,,
,chara_yuw_00301,_challengeburn,c_yuw_00301_challengeburn_Boss_Red,2.5次元の誘惑,勇気を纏うコスプレ 乃愛,勇気を纏うコスプレ 乃愛_challengeburn,Boss,Technical,Red,50000,3,29,0.26,300,0,0.27,1,500,1.57,"stop無:1回目 0.50
stop無:2回目 1.00",50,3.50,stop無: 1回目 3.20,20秒間、自身を30%攻撃UP,4,,dageki_2,1回目の攻撃がヒットした場合、敵を6秒間最大3000ダメージの火傷状態にする,
,chara_yuw_00301,_okumuraget,c_yuw_00301_okumuraget_Normal_Colorless,2.5次元の誘惑,勇気を纏うコスプレ 乃愛,勇気を纏うコスプレ 乃愛_okumuraget,Normal,Technical,Colorless,50000,3,29,0.23,300,0,0.24,1,500,1.57,"stop無:1回目 0.50
stop無:2回目 1.00",90,3.50,stop無: 1回目 3.20,20秒間、30%攻撃UP,4,,dageki_2,,
,chara_yuw_00301,_okumuraget,c_yuw_00301_okumuraget_Boss_Blue,2.5次元の誘惑,勇気を纏うコスプレ 乃愛,勇気を纏うコスプレ 乃愛_okumuraget,Boss,Technical,Blue,50000,3,29,0.23,300,0,0.24,1,500,1.57,"stop無:1回目 0.50
stop無:2回目 1.00",90,3.50,stop無: 1回目 3.20,20秒間、30%攻撃UP,4,,dageki_2,,
,chara_yuw_00301,_challenge,c_yuw_00301_challenge_Normal_Green,2.5次元の誘惑,勇気を纏うコスプレ 乃愛,勇気を纏うコスプレ 乃愛_challenge,Normal,Technical,Green,50000,3,29,0.26,300,0,0.24,1,500,1.57,"stop無:1回目 0.50
stop無:2回目 1.00",50,3.50,stop無: 1回目 3.20,20秒間、敵全体を30%攻撃UP,4,,dageki_2,,
,chara_yuw_00401,_okumuraget,c_yuw_00401_okumuraget_Normal_Blue,2.5次元の誘惑,伝えたいウチの想い 喜咲 アリア,伝えたいウチの想い　喜咲 アリア_okumuraget,Normal,Defense,Blue,50000,2,30,0.17,300,0,0.18,1,100,1.17,0.34,30,2.67,1.64,単体に300%ダメージ,6,,dageki_2,,
,chara_yuw_00401,_okumuraget,c_yuw_00401_okumuraget_Boss_Blue,2.5次元の誘惑,伝えたいウチの想い 喜咲 アリア,伝えたいウチの想い　喜咲 アリア_okumuraget,Boss,Defense,Blue,50000,2,30,0.17,300,0,0.18,1,100,1.17,0.34,30,2.67,1.64,単体に300%ダメージ,6,,dageki_2,,
,chara_yuw_00401,_challenge,c_yuw_00401_challenge_Normal_Green,2.5次元の誘惑,伝えたいウチの想い 喜咲 アリア,伝えたいウチの想い　喜咲 アリア_challenge,Normal,Defense,Green,50000,2,30,0.17,300,0,0.18,1,100,1.17,0.34,30,2.67,1.64,単体に200%ダメージ,6,,dageki_2,,
,chara_yuw_00401,_challenge,c_yuw_00401_challenge_Boss_Green,2.5次元の誘惑,伝えたいウチの想い 喜咲 アリア,伝えたいウチの想い　喜咲 アリア_challenge,Boss,Defense,Green,50000,2,30,0.17,300,0,0.18,1,100,1.17,0.34,30,2.67,1.64,単体に300%ダメージ,6,,dageki_2,,
,chara_yuw_00501,_savage,c_yuw_00501_savage_Boss_Red,2.5次元の誘惑,753♡,753♡_savage,Boss,Attack,Red,100000,2,28,0.3,500,0,0.31,1,50,1.24,stop有:1回目 0.43,50,2.17,stop無: 1回目 1.50,次回(1回)自身の攻撃力500%Up,4,,dageki_2,,
,chara_yuw_00501,_753get,c_yuw_00501_753get_Boss_Green,2.5次元の誘惑,753♡,753♡_753get,Boss,Attack,Green,50000,3,26,0.3,300,0,0.31,1,100,1.24,stop有:1回目 0.43,60,2.17,stop無: 1回目 1.50,次回(1回)自身の攻撃力500%Up,4,,dageki_2,,
,chara_yuw_00601,_1d1c,c_yuw_00601_1d1c_Normal_Colorless,2.5次元の誘惑,奥村 正宗,奥村 正宗_1d1c,Normal,Defense,Colorless,10000,3,25,0.19,300,0,0.25,1,1000,1.20,0.67,60,1.84,stop無: 1回目 0.68,20秒間、自身が受けるダメージ30%カット,4,,dageki_1,,
,chara_yuw_00601,_753get,c_yuw_00601_753get_Boss_Colorless,2.5次元の誘惑,奥村 正宗,奥村 正宗_753get,Boss,Defense,Colorless,50000,2,25,0.19,300,0,0.25,1,500,1.20,0.67,60,1.84,stop無: 1回目 0.68,20秒間、自身が受けるダメージ30%カット,4,,dageki_1,,
,chara_yuw_00601,_okumuraget,c_yuw_00601_okumuraget_Normal_Blue,2.5次元の誘惑,奥村 正宗,奥村 正宗_okumuraget,Normal,Defense,Blue,50000,2,25,0.19,300,0,0.25,1,500,1.20,0.67,60,1.84,stop無: 1回目 0.68,20秒間、自身が受けるダメージ30%カット,4,,dageki_1,,
,chara_yuw_00601,_okumuraget,c_yuw_00601_okumuraget_Boss_Blue,2.5次元の誘惑,奥村 正宗,奥村 正宗_okumuraget,Boss,Defense,Blue,50000,2,25,0.19,300,0,0.25,1,500,1.20,0.67,60,1.84,stop無: 1回目 0.68,20秒間、自身が受けるダメージ30%カット,4,,dageki_1,,
,enemy_glo_00001,_savagetank,e_glo_00001_savagetank_Normal_Colorless,GLOW,ファントム,ファントム_savagetank,Normal,Defense,Colorless,100000,2,30,0.15,200,0,0.16,1,30,1.00,0.50,60,,,,-,,dageki_1,,
,enemy_glo_00001,_savage,e_glo_00001_savage_Normal_Green,GLOW,ファントム,ファントム_savage,Normal,Defense,Green,100000,2,32,0.17,200,0,0.18,1,30,1.00,0.50,30,,,,-,,dageki_1,,
,enemy_glo_00001,_savageyuwburn,e_glo_00001_savageyuwburn_Normal_Red,GLOW,ファントム,ファントム_savageyuwburn,Normal,Technical,Red,80000,3,35,0.2,500,0,0.21,1,25,1.00,0.50,75,,,,-,,dageki_1,攻撃がヒットした場合、敵を6秒間最大1500ダメージの火傷状態にする,
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,-,,none,,
,enemy_sur_00101,_1d1c,e_sur_00101_1d1c_Normal_Colorless,魔都精兵のスレイブ,醜鬼,醜鬼_1d1c,Normal,Attack,Colorless,10000,3,25,0.19,300,0,0.25,1,1000,0.80,0.30,60,-,-,,-,,dageki_1,,
,chara_sur_00001,_surget,c_sur_00001_surget_Normal_Blue,魔都精兵のスレイブ,和倉 優希,和倉 優希_surget,Normal,Support,Blue,50000,3,32,0.24,300,0,0.3,1,100,1.17,stop有:1回目 0.30,60,2.80,stop無:1回目 2.00,,-,,dageki_2,,
,enemy_sur_00101,_surget,e_sur_00101_surget_Normal_Blue,魔都精兵のスレイブ,醜鬼,醜鬼_surget,Normal,Attack,Blue,10000,3,25,0.19,300,0,0.25,1,100,0.80,0.30,60,-,-,,-,,dageki_1,,
,chara_sur_00101,_surget,c_sur_00101_surget_Boss_Blue,魔都精兵のスレイブ,誇り高き魔都の剣姫 羽前 京香,誇り高き魔都の剣姫 羽前京香_surget,Boss,Attack,Blue,50000,3,45,0.25,500,0,0.27,1,500,1.40,stop無:1回目 0.33,60,2.67,"stop無:1回目 0.40
stop無:2回目 0.60
stop無:3回目 0.80
stop無:4回目 0.90
stop無:5回目 1.03
stop有:6回目 1.57",,5,,zangeki_1,,
,chara_sur_00101,_surget,c_sur_00101_surget_Normal_Blue,魔都精兵のスレイブ,誇り高き魔都の剣姫 羽前 京香,誇り高き魔都の剣姫 羽前京香_surget,Normal,Attack,Blue,50000,3,45,0.25,500,0,0.27,1,100,1.40,stop無:1回目 0.33,60,2.67,"stop無:1回目 0.40
stop無:2回目 0.60
stop無:3回目 0.80
stop無:4回目 0.90
stop無:5回目 1.03
stop有:6回目 1.57",,5,,zangeki_1,,
,chara_sur_00801,_surget,c_sur_00801_surget_Boss_Blue,魔都精兵のスレイブ,無窮の鎖 和倉 優希,和倉優希（変身）_surget,Boss,Defense,Blue,50000,3,40,0.23,300,0,0.24,1,500,1.24,stop有:1回目 0.66,60,2.01,stop有:1回目 1.06,,5,,dageki_1,,
,chara_sur_00301,_surget,c_sur_00301_surget_Boss_Blue,魔都精兵のスレイブ,駿河 朱々,駿河 朱々_surget,Boss,Defense,Blue,50000,3,35,0.2,300,0,0.22,1,500,1.56,0.66,60,1.91,0.73,,5,,dageki_1,,
,chara_sur_00301,_surget,c_sur_00301_surget_Normal_Blue,魔都精兵のスレイブ,駿河 朱々,駿河 朱々_surget,Normal,Defense,Blue,50000,3,32,0.18,300,0,0.22,1,100,1.56,0.66,60,1.91,0.73,,5,,dageki_1,,
,chara_sur_00201,_surget,c_sur_00201_surget_Boss_Blue,魔都精兵のスレイブ,東 日万凛,東 日万凛_surget,Boss,Attack,Blue,50000,3,35,0.11,300,0,0.25,1,500,1.47,stop無:1回目 0.37,60,2.67,"stop無:1回目 0.74
stop無:2回目 0.92
stop無:3回目 1.1
stop無:4回目 1.28
stop無:5回目 1.45
stop無:6回目 1.65
stop有:7回目 1.84",,5,,shageki_1,,
,chara_sur_00201,_surget,c_sur_00201_surget_Normal_Blue,魔都精兵のスレイブ,東 日万凛,東 日万凛_surget,Normal,Attack,Blue,50000,3,32,0.11,300,0,0.25,1,100,1.47,stop無:1回目 0.37,60,2.67,"stop無:1回目 0.74
stop無:2回目 0.92
stop無:3回目 1.1
stop無:4回目 1.28
stop無:5回目 1.45
stop無:6回目 1.65
stop有:7回目 1.84",,5,,shageki_1,,
,chara_sur_00501,_surget,c_sur_00501_surget_Boss_Blue,魔都精兵のスレイブ,空間を操る六番組組長 出雲 天花,出雲 天花_surget,Boss,Technical,Blue,50000,3,35,0.45,300,0,0.47,1,500,1.71,stop有:1回目 0.93,60,2.67,stop有:1回目 1.53,,5,,dageki_1,,
,chara_sur_00501,_surget,c_sur_00501_surget_Normal_Blue,魔都精兵のスレイブ,空間を操る六番組組長 出雲 天花,出雲 天花_surget,Normal,Technical,Blue,50000,3,32,0.45,300,0,0.47,1,100,1.71,stop有:1回目 0.93,60,2.67,stop有:1回目 1.53,,5,,dageki_1,,
,chara_sur_00101,_savege,c_sur_00101_savege_Boss_Yellow,魔都精兵のスレイブ,誇り高き魔都の剣姫 羽前 京香,誇り高き魔都の剣姫 羽前京香_savege,Boss,Attack,Yellow,100000,2,45,0.25,500,0,0.27,1,50,1.40,stop無:1回目 0.33,70,2.67,"stop無:1回目 0.40
stop無:2回目 0.60
stop無:3回目 0.80
stop無:4回目 0.90
stop無:5回目 1.03
stop有:6回目 1.57",複数体に合計300%の連続攻撃+6回目の攻撃がヒットした相手に小ノックバック,5,,zangeki_1,,
,chara_sur_00801,_savege,c_sur_00801_savege_Normal_Yellow,魔都精兵のスレイブ,無窮の鎖 和倉 優希,和倉優希（変身）_savege,Normal,Defense,Yellow,100000,1,45,0.23,300,0,0.24,1,100,1.24,stop有:1回目 0.66,80,2.01,stop有:1回目 1.06,単体に300%の攻撃+小ノックバック,6,,dageki_1,,
,chara_sur_00801,_savege,c_sur_00801_savege_Normal_Blue,魔都精兵のスレイブ,無窮の鎖 和倉 優希,和倉優希（変身）_savege,Normal,Defense,Blue,100000,1,45,0.23,300,0,0.24,1,100,1.24,stop有:1回目 0.66,150,2.01,stop有:1回目 1.06,単体に300%の攻撃+小ノックバック,2,,dageki_1,,
,enemy_sur_00101,_savege,e_sur_00101_savege_Normal_Colorless,魔都精兵のスレイブ,醜鬼,醜鬼_savege,Normal,Defense,Colorless,10000,3,30,0.2,300,0,0.22,1,100,0.80,0.30,30,-,-,,-,,dageki_1,,
,enemy_sur_00101,_savege,e_sur_00101_savege_Normal_Yellow,魔都精兵のスレイブ,醜鬼,醜鬼_savege,Normal,Technical,Yellow,10000,3,32,0.22,300,0,0.24,1,100,0.80,0.30,100,-,-,,-,,dageki_1,単体に10%の毒にする(10秒間),
,enemy_sur_00101,_savege,e_sur_00101_savege_Normal_Blue,魔都精兵のスレイブ,醜鬼,醜鬼_savege,Normal,Technical,Blue,10000,3,32,0.22,300,0,0.24,1,100,0.80,0.30,100,-,-,,-,,dageki_1,単体に10%の毒にする(10秒間),
,chara_sur_00501,_savege,c_sur_00501_savege_Boss_Blue,魔都精兵のスレイブ,空間を操る六番組組長 出雲 天花,出雲 天花_savege,Boss,Attack,Blue,100000,3,35,0.45,500,0,0.47,1,100,1.71,stop有:1回目 0.93,90,2.67,stop有:1回目 1.53,自身のコマと前2コマまで250%の範囲ダメージ,4,,dageki_1,,
