ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,target_mst_series_ids,target_mst_character_ids,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter,effect_value,effect_trigger_roles,effect_trigger_colors
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Special_00001_4,c_hut_00301_hut1_charaget01_Boss_Colorless_Special_00001,4,63,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Special_00001_5,c_hut_00301_hut1_charaget01_Boss_Colorless_Special_00001,5,80,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_charaget01_Boss_Colorless_Appearance_00002_1,c_hut_00301_hut1_charaget01_Boss_Colorless_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Normal_00000_1,c_hut_00101_hut1_charaget02_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001_1,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001,1,17,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001_2,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001,2,39,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001_3,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001,3,50,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001_4,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001,4,64,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001_5,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001,5,79,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001_6,c_hut_00101_hut1_charaget02_Normal_Yellow_Special_00001,6,79,Direct,Distance,-1,Distance,1,100,Friend,All,All,All,,,None,Normal,0,0,dageki_1,1,100,Percentage,0,AttackPowerUp,-1,400,10,,,
e,202603010,e_glo_00001_hut1_charaget02_Normal_Colorless_Normal_00000_1,e_glo_00001_hut1_charaget02_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Normal_00000_1,c_hut_00001_hut1_charaget02_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Special_00001_1,c_hut_00001_hut1_charaget02_Boss_Yellow_Special_00001,1,44,Direct,Distance,0,Distance,0.42,100,Foe,All,All,All,,,Damage,Stun,50,100,dageki_1,,100,Percentage,200,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_charaget02_Boss_Yellow_Appearance_00002_1,c_hut_00001_hut1_charaget02_Boss_Yellow_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Normal_00000_1,c_hut_00201_hut1_charaget02_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Special_00001_1,c_hut_00201_hut1_charaget02_Normal_Yellow_Special_00001,1,55,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,70,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_charaget02_Normal_Yellow_Special_00001_2,c_hut_00201_hut1_charaget02_Normal_Yellow_Special_00001,2,99,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Stun,50,100,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Normal_00000_1,c_hut_00301_hut1_charaget02_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.43,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001_1,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001,1,15,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001_2,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001,2,31,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001_3,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001,3,47,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001_4,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001,4,63,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001_5,c_hut_00301_hut1_charaget02_Normal_Yellow_Special_00001,5,80,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Stun,50,100,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Normal_00000_1,c_hut_00001_hut1_challenge1_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Special_00001_1,c_hut_00001_hut1_challenge1_Boss_Green_Special_00001,1,44,Direct,Distance,0,Distance,0.42,100,Foe,All,All,All,,,Damage,KnockBack2,0,0,dageki_1,,100,Percentage,200,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge1_Boss_Green_Appearance_00002_1,c_hut_00001_hut1_challenge1_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Normal_00000_1,c_hut_00001_hut1_challenge2_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Special_00001_1,c_hut_00001_hut1_challenge2_Boss_Blue_Special_00001,1,44,Direct,Distance,0,Distance,0.42,100,Foe,All,All,All,,,Damage,KnockBack2,0,0,dageki_1,,100,Percentage,200,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge2_Boss_Blue_Appearance_00002_1,c_hut_00001_hut1_challenge2_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Normal_00000_1,c_hut_00101_hut1_challenge2_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001_1,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001,1,17,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001_2,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001,1,39,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001_3,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001,1,50,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001_4,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001,1,64,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001_5,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001,1,79,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001_6,c_hut_00101_hut1_challenge2_Normal_Blue_Special_00001,6,79,Direct,Distance,-1,Distance,1,100,Friend,All,All,All,,,None,Normal,0,0,dageki_1,1,100,Percentage,0,AttackPowerUp,-1,400,20,,,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Normal_00000_1,c_hut_00001_hut1_challeng3_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Special_00001_1,c_hut_00001_hut1_challeng3_Boss_Red_Special_00001,1,44,Direct,Distance,0,Distance,0.42,100,Foe,All,All,All,,,Damage,KnockBack2,0,0,dageki_1,,100,Percentage,200,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challeng3_Boss_Red_Appearance_00002_1,c_hut_00001_hut1_challeng3_Boss_Red_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Normal_00000_1,c_hut_00101_hut1_challeng3_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001_1,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001,1,17,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001_2,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001,1,39,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001_3,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001,1,50,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001_4,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001,1,64,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001_5,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001,1,79,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001_6,c_hut_00101_hut1_challeng3_Normal_Red_Special_00001,6,79,Direct,Distance,-1,Distance,1,100,Friend,All,All,All,,,None,Normal,0,0,dageki_1,1,100,Percentage,0,AttackPowerUp,-1,400,20,,,
e,202603010,c_hut_00201_hut1_challeng3_Normal_Red_Normal_00000_1,c_hut_00201_hut1_challeng3_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001_1,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001,1,55,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,70,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001_2,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001,1,72,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,70,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001_3,c_hut_00201_hut1_challeng3_Normal_Red_Special_00001,1,99,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Stun,50,100,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Normal_00000_1,c_hut_00001_hut1_challenge4_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Special_00001_1,c_hut_00001_hut1_challenge4_Boss_Yellow_Special_00001,1,44,Direct,Distance,0,Distance,0.42,100,Foe,All,All,All,,,Damage,KnockBack2,0,0,dageki_1,,100,Percentage,200,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_challenge4_Boss_Yellow_Appearance_00002_1,c_hut_00001_hut1_challenge4_Boss_Yellow_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Normal_00000_1,c_hut_00101_hut1_challenge4_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001_1,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001,1,17,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001_2,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001,1,39,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001_3,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001,1,50,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001_4,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001,1,64,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001_5,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001,1,79,Direct,Distance,0,Distance,0.63,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001_6,c_hut_00101_hut1_challenge4_Normal_Yellow_Special_00001,6,79,Direct,Distance,-1,Distance,1,100,Friend,All,All,All,,,None,Normal,0,0,dageki_1,1,100,Percentage,0,AttackPowerUp,-1,400,20,,,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow_Normal_00000_1,c_hut_00201_hut1_challenge4_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001_1,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001,1,55,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,70,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001_2,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001,1,72,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,70,None,0,0,0,,,
e,202603010,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001_3,c_hut_00201_hut1_challenge4_Normal_Yellow_Special_00001,1,99,Direct,Distance,0,Distance,0.63,1,Foe,All,All,All,,,Damage,Stun,50,100,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Normal_00000_1,c_hut_00301_hut1_challenge4_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.43,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001_1,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001,1,15,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001_2,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001,1,31,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001_3,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001,1,47,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001_4,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001,1,63,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001_5,c_hut_00301_hut1_challenge4_Normal_Yellow_Special_00001,1,80,Direct,Distance,0,Distance,0.52,1,Foe,All,All,All,,,Damage,Stun,50,100,dageki_1,,100,Percentage,60,None,0,0,0,,,
e,202603010,e_hut_00001_hut1_challenge_Normal_Colorless_Normal_00000_1,e_hut_00001_hut1_challenge_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.32,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,e_glo_00001_hut1_challenge_Normal_Colorless_Normal_00000_1,e_glo_00001_hut1_challenge_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,e_glo_00001_hut1_savage01_Normal_Colorless_Normal_00000_1,e_glo_00001_hut1_savage01_Normal_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.19,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Normal_00000_1,c_hut_00001_hut1_savage01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.16,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Special_00001_1,c_hut_00001_hut1_savage01_Boss_Colorless_Special_00001,1,0,Direct,Distance,0,Distance,0.26,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Special_00001_2,c_hut_00001_hut1_savage01_Boss_Colorless_Special_00001,2,0,Direct,Distance,0,Distance,0.26,1,Self,All,All,All,,,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,1500,30,,,
e,202603010,c_hut_00001_hut1_savage01_Boss_Colorless_Appearance_00002_1,c_hut_00001_hut1_savage01_Boss_Colorless_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Normal_00000_1,c_hut_00101_hut1_savage01_Boss_Colorless_Normal_00000,1,0,Direct,Distance,0,Distance,0.31,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001_1,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001,1,17,Direct,Distance,0,Distance,0.41,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001_2,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001,2,39,Direct,Distance,0,Distance,0.41,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001_3,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001,3,50,Direct,Distance,0,Distance,0.41,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001_4,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001,4,64,Direct,Distance,0,Distance,0.41,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001_5,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001,5,79,Direct,Distance,0,Distance,0.41,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001_6,c_hut_00101_hut1_savage01_Boss_Colorless_Special_00001,6,79,Direct,Distance,-50,Distance,50,100,Friend,All,All,All,,,None,Normal,0,0,,,100,Percentage,0,AttackPowerUp,-1,500,10,,,
e,202603010,c_hut_00101_hut1_savage01_Boss_Colorless_Appearance_00002_1,c_hut_00101_hut1_savage01_Boss_Colorless_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,e_glo_00001_hut1_savage02_poison_Normal_Red_Normal_00000_1,e_glo_00001_hut1_savage02_poison_Normal_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.21,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,Poison,-1,600,2,,,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Normal_00000_1,c_hut_00001_hut1_savage02_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.16,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Special_00001_1,c_hut_00001_hut1_savage02_Boss_Red_Special_00001,1,0,Direct,Distance,0,Distance,0.26,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Special_00001_2,c_hut_00001_hut1_savage02_Boss_Red_Special_00001,2,0,Direct,Distance,0,Distance,0.26,1,Self,All,All,All,,,None,Normal,0,0,,,100,Percentage,0,DamageCut,-1,1500,30,,,
e,202603010,c_hut_00001_hut1_savage02_Boss_Red_Appearance_00002_1,c_hut_00001_hut1_savage02_Boss_Red_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,,,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Normal_00000_1,c_hut_00101_hut1_savage02_Boss_Red_Normal_00000,1,0,Direct,Distance,0,Distance,0.36,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Special_00001_1,c_hut_00101_hut1_savage02_Boss_Red_Special_00001,1,17,Direct,Distance,0,Distance,0.46,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,40,None,0,0,0,,,
e,202603010,c_hut_00101_hut1_savage02_Boss_Red_Special_00001_2,c_hut_00101_hut1_savage02_Boss_Red_Special_00001,2,39,Direct,Distance,0,Distance,0.46,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,40,None,0,0,0,,,
