ENABLE,id,mst_auto_player_sequence_id,mst_auto_player_sequence_set_id,bgm_asset_key,boss_bgm_asset_key,loop_background_asset_key,player_outpost_asset_key,mst_page_id,mst_enemy_outpost_id,mst_defense_target_id,boss_mst_enemy_stage_parameter_id,boss_count,normal_enemy_hp_coef,normal_enemy_attack_coef,normal_enemy_speed_coef,boss_enemy_hp_coef,boss_enemy_attack_coef,boss_enemy_speed_coef,release_key
e,normal_chi_00005,normal_chi_00005,normal_chi_00005,SSE_SBG_003_001,,glo_00010,,normal_chi_00005,normal_chi_00005,,1,,1,1,1,1,1,1,202509010
e,normal_chi_00006,normal_chi_00006,normal_chi_00006,SSE_SBG_003_001,,glo_00016,,normal_chi_00006,normal_chi_00006,,1,,1,1,1,1,1,1,202509010
e,hard_chi_00001,normal_chi_00001,normal_chi_00001,SSE_SBG_003_001,,,,hard_chi_00001,hard_chi_00001,,1,,2,2,1,1,1,1,202509010
e,hard_chi_00002,normal_chi_00002,normal_chi_00002,SSE_SBG_003_001,,,,hard_chi_00002,hard_chi_00002,,1,,2,2,1,2.5,2.7,1,202509010
e,hard_chi_00003,hard_chi_00003,hard_chi_00003,SSE_SBG_003_001,,,,hard_chi_00003,hard_chi_00003,,1,,2,2,1,1.8,2.3,1,202509010
e,hard_chi_00004,normal_chi_00004,normal_chi_00004,SSE_SBG_003_001,,,,hard_chi_00004,hard_chi_00004,hard_chi_00004_nyako,1,,2,3,1,5.5,5.5,1,202509010
e,hard_chi_00005,hard_chi_00005,hard_chi_00005,SSE_SBG_003_001,,,,hard_chi_00005,hard_chi_00005,,1,,2,2,1,2.5,4,1,202509010
e,hard_chi_00006,normal_chi_00006,normal_chi_00006,SSE_SBG_003_001,,,,hard_chi_00006,hard_chi_00006,,1,,2,2,1,3,2,1,202509010
e,veryhard_chi_00001,veryhard_chi_00001,veryhard_chi_00001,SSE_SBG_003_001,,,,veryhard_chi_00001,veryhard_chi_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_chi_00002,veryhard_chi_00002,veryhard_chi_00002,SSE_SBG_003_001,,,,veryhard_chi_00002,veryhard_chi_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_chi_00003,veryhard_chi_00003,veryhard_chi_00003,SSE_SBG_003_001,,,,veryhard_chi_00003,veryhard_chi_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_chi_00004,veryhard_chi_00004,veryhard_chi_00004,SSE_SBG_003_001,,,,veryhard_chi_00004,veryhard_chi_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_chi_00005,veryhard_chi_00005,veryhard_chi_00005,SSE_SBG_003_001,,,,veryhard_chi_00005,veryhard_chi_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_chi_00006,veryhard_chi_00006,veryhard_chi_00006,SSE_SBG_003_001,,,,veryhard_chi_00006,veryhard_chi_00006,,1,,1,1,1,1,1,1,202509010
e,normal_sur_00001,normal_sur_00001,normal_sur_00001,SSE_SBG_003_001,,sur_00001,,normal_sur_00001,normal_sur_00001,,1,,1,1,1,1,1,1,202509010
e,normal_sur_00002,normal_sur_00002,normal_sur_00002,SSE_SBG_003_001,,sur_00001,,normal_sur_00002,normal_sur_00002,,1,,1,1,1,1,1,1,202509010
e,normal_sur_00003,normal_sur_00003,normal_sur_00003,SSE_SBG_003_001,,sur_00001,,normal_sur_00003,normal_sur_00003,,1,,1,1,1,1,1,1,202509010
e,normal_sur_00004,normal_sur_00004,normal_sur_00004,SSE_SBG_003_001,,sur_00001,,normal_sur_00004,normal_sur_00004,,1,,1,1,1,1,1,1,202509010
e,normal_sur_00005,normal_sur_00005,normal_sur_00005,SSE_SBG_003_001,,sur_00002,,normal_sur_00005,normal_sur_00005,,1,,1,1,1,1,1.3,1,202509010
e,normal_sur_00006,normal_sur_00006,normal_sur_00006,SSE_SBG_003_001,,sur_00002,,normal_sur_00006,normal_sur_00006,,1,,1,1,1,1,1,1,202509010
e,hard_sur_00001,normal_sur_00001,normal_sur_00001,SSE_SBG_003_001,,,,hard_sur_00001,hard_sur_00001,,1,,2.5,2.5,1,1,1,1,202509010
e,hard_sur_00002,hard_sur_00002,hard_sur_00002,SSE_SBG_003_001,,,,hard_sur_00002,hard_sur_00002,,1,,2.5,2.5,1,1,1,1,202509010
e,hard_sur_00003,normal_sur_00003,normal_sur_00003,SSE_SBG_003_001,,,,hard_sur_00003,hard_sur_00003,,1,,2.5,2.5,1,1,1,1,202509010
e,hard_sur_00004,normal_sur_00004,normal_sur_00004,SSE_SBG_003_001,,,,hard_sur_00004,hard_sur_00004,,1,,2.5,2.5,1,2.5,2.5,1,202509010
e,hard_sur_00005,normal_sur_00005,normal_sur_00005,SSE_SBG_003_001,,,,hard_sur_00005,hard_sur_00005,,1,,2.5,2,1,1.5,1.5,1,202509010
e,hard_sur_00006,normal_sur_00006,normal_sur_00006,SSE_SBG_003_001,,,,hard_sur_00006,hard_sur_00006,,1,,2,2,1,3,1.8,1,202509010
e,veryhard_sur_00001,veryhard_sur_00001,veryhard_sur_00001,SSE_SBG_003_001,,,,veryhard_sur_00001,veryhard_sur_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_sur_00002,veryhard_sur_00002,veryhard_sur_00002,SSE_SBG_003_001,,,,veryhard_sur_00002,veryhard_sur_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_sur_00003,veryhard_sur_00003,veryhard_sur_00003,SSE_SBG_003_001,,,,veryhard_sur_00003,veryhard_sur_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_sur_00004,veryhard_sur_00004,veryhard_sur_00004,SSE_SBG_003_001,,,,veryhard_sur_00004,veryhard_sur_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_sur_00005,veryhard_sur_00005,veryhard_sur_00005,SSE_SBG_003_001,,,,veryhard_sur_00005,veryhard_sur_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_sur_00006,veryhard_sur_00006,veryhard_sur_00006,SSE_SBG_003_001,,,,veryhard_sur_00006,veryhard_sur_00006,,1,,1,1,1,1,1,1,202509010
e,normal_rik_00001,normal_rik_00001,normal_rik_00001,SSE_SBG_003_002,,rik_00001,,normal_rik_00001,normal_rik_00001,,1,,1.1,1.1,1,1.1,1.1,1,202509010
e,normal_rik_00002,normal_rik_00002,normal_rik_00002,SSE_SBG_003_002,,rik_00001,,normal_rik_00002,normal_rik_00002,,1,,1.1,1.1,1,1.1,1.1,1,202509010
e,normal_rik_00003,normal_rik_00003,normal_rik_00003,SSE_SBG_003_002,,rik_00001,,normal_rik_00003,normal_rik_00003,,1,,1,1,1,1,1,1,202509010
e,hard_rik_00001,hard_rik_00001,hard_rik_00001,SSE_SBG_003_002,,,,hard_rik_00001,hard_rik_00001,,1,,2,2.2,1,2,2.2,1,202509010
e,hard_rik_00002,normal_rik_00002,normal_rik_00002,SSE_SBG_003_002,,,,hard_rik_00002,hard_rik_00002,,1,,1.8,1.8,1,2,2,1,202509010
e,hard_rik_00003,normal_rik_00003,normal_rik_00003,SSE_SBG_003_002,,,,hard_rik_00003,hard_rik_00003,,1,,2,2,1,2.5,2,1,202509010
e,veryhard_rik_00001,veryhard_rik_00001,veryhard_rik_00001,SSE_SBG_003_002,,,,veryhard_rik_00001,veryhard_rik_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_rik_00002,veryhard_rik_00002,veryhard_rik_00002,SSE_SBG_003_002,,,,veryhard_rik_00002,veryhard_rik_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_rik_00003,veryhard_rik_00003,veryhard_rik_00003,SSE_SBG_003_002,,,,veryhard_rik_00003,veryhard_rik_00003,,1,,1,1,1,1,1,1,202509010
e,normal_glo3_00001,normal_glo3_00001,normal_glo3_00001,SSE_SBG_003_008,,glo_00015,,normal_glo3_00001,normal_glo3_00001,,1,,1,1,1,1,1,1,202509010
e,normal_glo3_00002,normal_glo3_00002,normal_glo3_00002,SSE_SBG_003_008,,glo_00009,,normal_glo3_00002,normal_glo3_00002,,1,,1,1,1,1,1,1,202509010
e,normal_glo3_00003,normal_glo3_00003,normal_glo3_00003,SSE_SBG_003_008,,glo_00015,,normal_glo3_00003,normal_glo3_00003,,1,,1,1,1,1,1,1,202509010
e,hard_glo3_00001,hard_glo3_00001,hard_glo3_00001,SSE_SBG_003_008,,,,hard_glo3_00001,hard_glo3_00001,,1,,1,1,1,1,1,1,202509010
e,hard_glo3_00002,hard_glo3_00002,hard_glo3_00002,SSE_SBG_003_008,,,,hard_glo3_00002,hard_glo3_00002,,1,,1,1,1,1,1,1,202509010
e,hard_glo3_00003,hard_glo3_00003,hard_glo3_00003,SSE_SBG_003_008,,,,hard_glo3_00003,hard_glo3_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo3_00001,veryhard_glo3_00001,veryhard_glo3_00001,SSE_SBG_003_008,,,,veryhard_glo3_00001,veryhard_glo3_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo3_00002,veryhard_glo3_00002,veryhard_glo3_00002,SSE_SBG_003_008,,,,veryhard_glo3_00002,veryhard_glo3_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo3_00003,veryhard_glo3_00003,veryhard_glo3_00003,SSE_SBG_003_008,,,,veryhard_glo3_00003,veryhard_glo3_00003,,1,,1,1,1,1,1,1,202509010
e,normal_mag_00001,normal_mag_00001,normal_mag_00001,SSE_SBG_003_001,,mag_00004,,normal_mag_00001,normal_mag_00001,,1,,1,1,1,1,1,1,202509010
e,normal_mag_00002,normal_mag_00002,normal_mag_00002,SSE_SBG_003_001,,mag_00004,,normal_mag_00002,normal_mag_00002,,1,,1,1,1,1,1,1,202509010
e,normal_mag_00003,normal_mag_00003,normal_mag_00003,SSE_SBG_003_001,,mag_00004,,normal_mag_00003,normal_mag_00003,,1,,1,1,1,1,1,1,202509010
e,normal_mag_00004,normal_mag_00004,normal_mag_00004,SSE_SBG_003_001,,mag_00001,,normal_mag_00004,normal_mag_00004,,1,,1,1,1,1,1,1,202509010
e,normal_mag_00005,normal_mag_00005,normal_mag_00005,SSE_SBG_003_001,,mag_00003,,normal_mag_00005,normal_mag_00005,,1,,1,1,1,1,1,1,202509010
e,normal_mag_00006,normal_mag_00006,normal_mag_00006,SSE_SBG_003_001,,glo_00008,,normal_mag_00006,normal_mag_00006,,1,,1,1,1,1,1,1,202509010
e,hard_mag_00001,normal_mag_00001,normal_mag_00001,SSE_SBG_003_001,,,,hard_mag_00001,hard_mag_00001,,1,,1.4,2,1,2.5,2.8,1,202509010
e,hard_mag_00002,normal_mag_00002,normal_mag_00002,SSE_SBG_003_001,,,,hard_mag_00002,hard_mag_00002,,1,,2.2,2,1,2.6,2,1,202509010
e,hard_mag_00003,normal_mag_00003,normal_mag_00003,SSE_SBG_003_001,,,,hard_mag_00003,hard_mag_00003,,1,,2,1.8,1,3,2.3,1,202509010
e,hard_mag_00004,hard_mag_00004,hard_mag_00004,SSE_SBG_003_001,,,,hard_mag_00004,hard_mag_00004,,1,,1.6,2.5,1,2.5,2.5,1,202509010
e,hard_mag_00005,hard_mag_00005,hard_mag_00005,SSE_SBG_003_001,,,,hard_mag_00005,hard_mag_00005,,1,,1.8,2,1,2.8,2.7,1,202509010
e,hard_mag_00006,hard_mag_00006,hard_mag_00006,SSE_SBG_003_001,,,,hard_mag_00006,hard_mag_00006,,1,,1.8,1.8,1,2.2,1.6,1,202509010
e,veryhard_mag_00001,veryhard_mag_00001,veryhard_mag_00001,SSE_SBG_003_001,,,,veryhard_mag_00001,veryhard_mag_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_mag_00002,veryhard_mag_00002,veryhard_mag_00002,SSE_SBG_003_001,,,,veryhard_mag_00002,veryhard_mag_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_mag_00003,veryhard_mag_00003,veryhard_mag_00003,SSE_SBG_003_001,,,,veryhard_mag_00003,veryhard_mag_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_mag_00004,veryhard_mag_00004,veryhard_mag_00004,SSE_SBG_003_001,,,,veryhard_mag_00004,veryhard_mag_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_mag_00005,veryhard_mag_00005,veryhard_mag_00005,SSE_SBG_003_001,,,,veryhard_mag_00005,veryhard_mag_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_mag_00006,veryhard_mag_00006,veryhard_mag_00006,SSE_SBG_003_001,,,,veryhard_mag_00006,veryhard_mag_00006,,1,,1,1,1,1,1,1,202509010
e,normal_sum_00001,normal_sum_00001,normal_sum_00001,SSE_SBG_003_003,,sum_00003,,normal_sum_00001,normal_sum_00001,,1,,2,1.5,1,1.5,1.5,1,202509010
e,normal_sum_00002,normal_sum_00002,normal_sum_00002,SSE_SBG_003_003,,glo_00004,,normal_sum_00002,normal_sum_00002,,1,,2,2,1,1.5,2,1,202509010
e,normal_sum_00003,normal_sum_00003,normal_sum_00003,SSE_SBG_003_003,,sum_00003,,normal_sum_00003,normal_sum_00003,,1,,2,2,1,2,2,1,202509010
e,normal_sum_00004,normal_sum_00004,normal_sum_00004,SSE_SBG_003_003,,sum_00002,,normal_sum_00004,normal_sum_00004,,1,,2,2,1,2,2,1,202509010
e,normal_sum_00005,normal_sum_00005,normal_sum_00005,SSE_SBG_003_003,,sum_00005,,normal_sum_00005,normal_sum_00005,,1,,2.2,2.2,1,2.5,2.5,1,202509010
e,normal_sum_00006,normal_sum_00006,normal_sum_00006,SSE_SBG_003_003,,sum_00003,,normal_sum_00006,normal_sum_00006,,1,,2,2,1,2,2,1,202509010
e,hard_sum_00001,normal_sum_00001,normal_sum_00001,SSE_SBG_003_003,,,,hard_sum_00001,hard_sum_00001,,1,,3,3.5,1,3,3,1,202509010
e,hard_sum_00002,normal_sum_00002,normal_sum_00002,SSE_SBG_003_003,,,,hard_sum_00002,hard_sum_00002,,1,,2.8,3.5,1,3,3,1,202509010
e,hard_sum_00003,normal_sum_00003,normal_sum_00003,SSE_SBG_003_003,,,,hard_sum_00003,hard_sum_00003,,1,,3,3.5,1,3,3,1,202509010
e,hard_sum_00004,normal_sum_00004,normal_sum_00004,SSE_SBG_003_003,,,,hard_sum_00004,hard_sum_00004,,1,,4,3.5,1,3,2.5,1,202509010
e,hard_sum_00005,normal_sum_00005,normal_sum_00005,SSE_SBG_003_003,,,,hard_sum_00005,hard_sum_00005,,1,,4,4,1,4,4,1,202509010
e,hard_sum_00006,hard_sum_00006,hard_sum_00006,SSE_SBG_003_003,,,,hard_sum_00006,hard_sum_00006,,1,,1,1,1,1,1,1,202509010
e,veryhard_sum_00001,veryhard_sum_00001,veryhard_sum_00001,SSE_SBG_003_003,,,,veryhard_sum_00001,veryhard_sum_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_sum_00002,veryhard_sum_00002,veryhard_sum_00002,SSE_SBG_003_003,,,,veryhard_sum_00002,veryhard_sum_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_sum_00003,veryhard_sum_00003,veryhard_sum_00003,SSE_SBG_003_003,,,,veryhard_sum_00003,veryhard_sum_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_sum_00004,veryhard_sum_00004,veryhard_sum_00004,SSE_SBG_003_003,,,,veryhard_sum_00004,veryhard_sum_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_sum_00005,veryhard_sum_00005,veryhard_sum_00005,SSE_SBG_003_003,,,,veryhard_sum_00005,veryhard_sum_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_sum_00006,veryhard_sum_00006,veryhard_sum_00006,SSE_SBG_003_003,,,,veryhard_sum_00006,veryhard_sum_00006,,1,,1,1,1,1,1,1,202509010
e,normal_kai_00001,normal_kai_00001,normal_kai_00001,SSE_SBG_003_001,,glo_00010,,normal_kai_00001,normal_kai_00001,,1,,1,1,1,1,1,1,202509010
e,normal_kai_00002,normal_kai_00002,normal_kai_00002,SSE_SBG_003_001,,glo_00003,,normal_kai_00002,normal_kai_00002,,1,,1,1,1,1,1,1,202509010
e,normal_kai_00003,normal_kai_00003,normal_kai_00003,SSE_SBG_003_001,,kai_00001,,normal_kai_00003,normal_kai_00003,,1,,1,1,1,1,1,1,202509010
e,normal_kai_00004,normal_kai_00004,normal_kai_00004,SSE_SBG_003_001,,kai_00001,,normal_kai_00004,normal_kai_00004,,1,,1,1,1,1,1,1,202509010
e,normal_kai_00005,normal_kai_00005,normal_kai_00005,SSE_SBG_003_001,,kai_00001,,normal_kai_00005,normal_kai_00005,,1,,1,1,1,1,1,1,202509010
e,normal_kai_00006,normal_kai_00006,normal_kai_00006,SSE_SBG_003_001,,glo_00010,,normal_kai_00006,normal_kai_00006,,1,,1,1,1,1,1,1,202509010
e,hard_kai_00001,normal_kai_00001,normal_kai_00001,SSE_SBG_003_001,,,,hard_kai_00001,hard_kai_00001,,1,,2.5,2,1,2.5,2,1,202509010
e,hard_kai_00002,normal_kai_00002,normal_kai_00002,SSE_SBG_003_001,,,,hard_kai_00002,hard_kai_00002,,1,,1.8,1.4,1,1.8,1.4,1,202509010
e,hard_kai_00003,normal_kai_00003,normal_kai_00003,SSE_SBG_003_001,,,,hard_kai_00003,hard_kai_00003,,1,,1.6,1.4,1,1.8,1.4,1,202509010
e,hard_kai_00004,normal_kai_00004,normal_kai_00004,SSE_SBG_003_001,,,,hard_kai_00004,hard_kai_00004,,1,,1.6,1.4,1,2,1.5,1,202509010
e,hard_kai_00005,normal_kai_00005,normal_kai_00005,SSE_SBG_003_001,,,,hard_kai_00005,hard_kai_00005,,1,,2,1.5,1,2.6,2,1,202509010
e,hard_kai_00006,normal_kai_00006,normal_kai_00006,SSE_SBG_003_001,,,,hard_kai_00006,hard_kai_00006,,1,,2,1.5,1,2,2.2,1,202509010
e,veryhard_kai_00001,veryhard_kai_00001,veryhard_kai_00001,SSE_SBG_003_001,,,,veryhard_kai_00001,veryhard_kai_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_kai_00002,veryhard_kai_00002,veryhard_kai_00002,SSE_SBG_003_001,,,,veryhard_kai_00002,veryhard_kai_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_kai_00003,veryhard_kai_00003,veryhard_kai_00003,SSE_SBG_003_001,,,,veryhard_kai_00003,veryhard_kai_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_kai_00004,veryhard_kai_00004,veryhard_kai_00004,SSE_SBG_003_001,,,,veryhard_kai_00004,veryhard_kai_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_kai_00005,veryhard_kai_00005,veryhard_kai_00005,SSE_SBG_003_001,,,,veryhard_kai_00005,veryhard_kai_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_kai_00006,veryhard_kai_00006,veryhard_kai_00006,SSE_SBG_003_001,,,,veryhard_kai_00006,veryhard_kai_00006,,1,,1,1,1,1,1,1,202509010
e,normal_glo4_00001,normal_glo4_00001,normal_glo4_00001,SSE_SBG_003_008,,glo_00016,,normal_glo4_00001,normal_glo4_00001,,1,,1,1,1,1,1,1,202509010
e,normal_glo4_00002,normal_glo4_00002,normal_glo4_00002,SSE_SBG_003_008,,glo_00010,,normal_glo4_00002,normal_glo4_00002,,1,,1,1,1,1,1,1,202509010
e,normal_glo4_00003,normal_glo4_00003,normal_glo4_00003,SSE_SBG_003_008,,glo_00001,,normal_glo4_00003,normal_glo4_00003,,1,,1,1,1,1,1,1,202509010
e,hard_glo4_00001,hard_glo4_00001,hard_glo4_00001,SSE_SBG_003_008,,,,hard_glo4_00001,hard_glo4_00001,,1,,1,1,1,1,1,1,202509010
e,hard_glo4_00002,normal_glo4_00002,normal_glo4_00002,SSE_SBG_003_008,,,,hard_glo4_00002,hard_glo4_00002,,1,,1.5,1.7,1,1.5,1.3,1,202509010
e,hard_glo4_00003,hard_glo4_00003,hard_glo4_00003,SSE_SBG_003_008,,,,hard_glo4_00003,hard_glo4_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo4_00001,veryhard_glo4_00001,veryhard_glo4_00001,SSE_SBG_003_008,,,,veryhard_glo4_00001,veryhard_glo4_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo4_00002,veryhard_glo4_00002,veryhard_glo4_00002,SSE_SBG_003_008,,,,veryhard_glo4_00002,veryhard_glo4_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo4_00003,veryhard_glo4_00003,veryhard_glo4_00003,SSE_SBG_003_008,,,,veryhard_glo4_00003,veryhard_glo4_00003,,1,,1,1,1,1,1,1,202509010
e,normal_osh_00001,normal_osh_00001,normal_osh_00001,SSE_SBG_003_003,,osh_00001,,normal_osh_00001,normal_osh_00001,,1,,1,1,1,1,1,1,202512020
e,normal_osh_00002,normal_osh_00002,normal_osh_00002,SSE_SBG_003_002,,osh_00001,,normal_osh_00002,normal_osh_00002,,1,,1,1,1,1,1,1,202512020
e,normal_osh_00003,normal_osh_00003,normal_osh_00003,SSE_SBG_003_003,,osh_00001,,normal_osh_00003,normal_osh_00003,,1,,1,1,1,1,1,1,202512020
e,hard_osh_00001,hard_osh_00001,hard_osh_00001,SSE_SBG_003_003,,,,hard_osh_00001,hard_osh_00001,,1,,1,1,1,1,1,1,202512020
e,hard_osh_00002,hard_osh_00002,hard_osh_00002,SSE_SBG_003_002,,,,hard_osh_00002,hard_osh_00002,,1,,1,1,1,1,1,1,202512020
e,hard_osh_00003,hard_osh_00003,hard_osh_00003,SSE_SBG_003_003,,,,hard_osh_00003,hard_osh_00003,,1,,1,1,1,1,1,1,202512020
e,veryhard_osh_00001,veryhard_osh_00001,veryhard_osh_00001,SSE_SBG_003_003,,,,veryhard_osh_00001,veryhard_osh_00001,,1,,1,1,1,1,1,1,202512020
e,veryhard_osh_00002,veryhard_osh_00002,veryhard_osh_00002,SSE_SBG_003_003,,,,veryhard_osh_00002,veryhard_osh_00002,,1,,1,1,1,1,1,1,202512020
e,veryhard_osh_00003,veryhard_osh_00003,veryhard_osh_00003,SSE_SBG_003_003,,,,veryhard_osh_00003,veryhard_osh_00003,,1,,1,1,1,1,1,1,202512020
e,raid_kai_00001,raid_kai_00001,raid_kai_00001,SSE_SBG_003_001,SSE_SBG_003_004,,,raid_kai_00001,raid_kai_00001,,,,1,1,1,1,1,1,202509010
e,event_kai1_1day_00001,event_kai1_1day_00001,event_kai1_1day_00001,SSE_SBG_003_002,SSE_SBG_003_004,kai_00001,,event_kai1_1day_00001,event_kai_1day_00001,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget01_00001,event_kai1_charaget01_00001,event_kai1_charaget01_00001,SSE_SBG_003_001,SSE_SBG_003_004,kai_00001,,event_kai1_charaget01_00001,event_kai1_charaget01_00001,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget01_00002,event_kai1_charaget01_00002,event_kai1_charaget01_00002,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget01_00001,event_kai1_charaget01_00002,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget01_00003,event_kai1_charaget01_00003,event_kai1_charaget01_00003,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget01_00001,event_kai1_charaget01_00003,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget01_00004,event_kai1_charaget01_00004,event_kai1_charaget01_00004,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget01_00002,event_kai1_charaget01_00004,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget01_00005,event_kai1_charaget01_00005,event_kai1_charaget01_00005,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget01_00002,event_kai1_charaget01_00005,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget01_00006,event_kai1_charaget01_00006,event_kai1_charaget01_00006,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget01_00002,event_kai1_charaget01_00006,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget01_00007,event_kai1_charaget01_00007,event_kai1_charaget01_00007,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget01_00002,event_kai1_charaget01_00007,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget01_00008,event_kai1_charaget01_00008,event_kai1_charaget01_00008,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget01_00004,event_kai1_charaget01_00008,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget02_00001,event_kai1_charaget02_00001,event_kai1_charaget02_00001,SSE_SBG_003_001,SSE_SBG_003_004,kai_00002,,event_kai1_charaget02_00001,event_kai1_charaget02_00001,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget02_00002,event_kai1_charaget02_00002,event_kai1_charaget02_00002,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget02_00001,event_kai1_charaget02_00002,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget02_00003,event_kai1_charaget02_00003,event_kai1_charaget02_00003,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget02_00001,event_kai1_charaget02_00003,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget02_00004,event_kai1_charaget02_00004,event_kai1_charaget02_00004,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget02_00001,event_kai1_charaget02_00004,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget02_00005,event_kai1_charaget02_00005,event_kai1_charaget02_00005,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget02_00001,event_kai1_charaget02_00005,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget02_00006,event_kai1_charaget02_00006,event_kai1_charaget02_00006,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget02_00003,event_kai1_charaget02_00006,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget02_00007,event_kai1_charaget02_00007,event_kai1_charaget02_00007,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget02_00002,event_kai1_charaget02_00007,,1,,1,1,1,1,1,1,202509010
e,event_kai1_charaget02_00008,event_kai1_charaget02_00008,event_kai1_charaget02_00008,SSE_SBG_003_001,SSE_SBG_003_004,,,event_kai1_charaget02_00002,event_kai1_charaget02_00008,,1,,1,1,1,1,1,1,202509010
e,event_kai1_challenge01_00001,event_kai1_challenge01_00001,event_kai1_challenge01_00001,SSE_SBG_003_003,SSE_SBG_003_004,glo_00010,,event_kai1_challenge01_00001,event_kai1_challenge01_00001,,1,,1,1,1,1,1,1,202509010
e,event_kai1_challenge01_00002,event_kai1_challenge01_00002,event_kai1_challenge01_00002,SSE_SBG_003_003,SSE_SBG_003_004,,,event_kai1_challenge01_00002,event_kai1_challenge01_00002,,1,,1,1,1,1,1,1,202509010
e,event_kai1_challenge01_00003,event_kai1_challenge01_00003,event_kai1_challenge01_00003,SSE_SBG_003_003,SSE_SBG_003_004,,,event_kai1_challenge01_00003,event_kai1_challenge01_00003,,1,,1,1,1,1,1,1,202509010
e,event_kai1_challenge01_00004,event_kai1_challenge01_00004,event_kai1_challenge01_00004,SSE_SBG_003_003,SSE_SBG_003_004,,,event_kai1_challenge01_00004,event_kai1_challenge01_00004,,1,,1,1,1,1,1,1,202509010
e,event_kai1_savage_00001,event_kai1_savage_00001,event_kai1_savage_00001,SSE_SBG_003_007,SSE_SBG_003_004,kai_00002,,event_kai1_savage_00001,event_kai1_savage_00001,,1,,1,1,1,1,1,1,202509010
e,event_kai1_savage_00002,event_kai1_savage_00002,event_kai1_savage_00002,SSE_SBG_003_007,SSE_SBG_003_004,,,event_kai1_savage_00002,event_kai1_savage_00002,,1,,1,1,1,1,1,1,202509010
