ENABLE,id,mst_stage_id,condition_type,condition_value,animation_start_delay,animation_speed,is_pause,can_skip,asset_key,release_key
e,genga_dan_event_story_00002_05_victory,event_dan1_charaget02_00005,Victory,0,0,0.7,1,1,genga_dan_event_story_00002_05_victory,202510020
e,genga_dan_event_story_00002_06_start,event_dan1_charaget02_00006,Start,0,0,0.7,1,1,genga_dan_event_story_00002_06_start,202510020
e,genga_dan_event_story_00002_06_victory,event_dan1_charaget02_00006,Victory,0,0,0.7,1,1,genga_dan_event_story_00002_06_victory,202510020
e,genga_dan_event_story_00002_07_start,event_dan1_charaget02_00007,Start,0,0,0.7,1,1,genga_dan_event_story_00002_07_start,202510020
e,genga_dan_event_story_00002_07_victory,event_dan1_charaget02_00007,Victory,0,0,0.7,1,1,genga_dan_event_story_00002_07_victory,202510020
e,genga_dan_event_story_00002_08_start,event_dan1_charaget02_00008,Start,0,0,0.7,1,1,genga_dan_event_story_00002_08_start,202510020
e,genga_dan_event_story_00002_08_victory,event_dan1_charaget02_00008,Victory,0,0,0.7,1,1,genga_dan_event_story_00002_08_victory,202510020
e,genga_mag_event_1day_00001_01_start,event_mag1_1day_00001,Start,0,0,0.7,1,1,genga_mag_event_1day_00001_01_start,202511010
e,genga_mag_event_challenge_00001_01_appear,event_mag1_challenge01_00001,EnemySummon,6,0,0.7,1,1,genga_mag_event_challenge_00001_01_appear,202511010
e,genga_mag_event_challenge_00001_02_appear,event_mag1_challenge01_00002,EnemySummon,9,0,0.7,1,1,genga_mag_event_challenge_00001_02_appear,202511010
e,genga_mag_event_challenge_00001_03_appear,event_mag1_challenge01_00003,EnemySummon,5,0,0.7,1,1,genga_mag_event_challenge_00001_03_appear,202511010
e,genga_mag_event_challenge_00001_04_appear,event_mag1_challenge01_00004,EnemySummon,3,0,0.7,1,1,genga_mag_event_challenge_00001_04_appear,202511010
e,genga_mag_event_savage_00001_01_start,event_mag1_savage_00001,Start,0,0,0.7,1,1,genga_mag_event_savage_00001_01_start,202511010
e,genga_mag_event_savage_00001_02_start,event_mag1_savage_00002,Start,0,0,0.7,1,1,genga_mag_event_savage_00001_02_start,202511010
e,genga_mag_event_story_00001_01_start,event_mag1_charaget01_00001,Start,0,0,0.7,1,1,genga_mag_event_story_00001_01_start,202511010
e,genga_mag_event_story_00001_01_victory,event_mag1_charaget01_00001,Victory,0,0,0.7,1,1,genga_mag_event_story_00001_01_victory,202511010
e,genga_mag_event_story_00001_02_start,event_mag1_charaget01_00002,Start,0,0,0.7,1,1,genga_mag_event_story_00001_02_start,202511010
e,genga_mag_event_story_00001_02_victory,event_mag1_charaget01_00002,Victory,0,0,0.7,1,1,genga_mag_event_story_00001_02_victory,202511010
e,genga_mag_event_story_00001_03_start,event_mag1_charaget01_00003,Start,0,0,0.7,1,1,genga_mag_event_story_00001_03_start,202511010
e,genga_mag_event_story_00001_03_victory,event_mag1_charaget01_00003,Victory,0,0,0.7,1,1,genga_mag_event_story_00001_03_victory,202511010
e,genga_mag_event_story_00001_04_start,event_mag1_charaget01_00004,Start,0,0,0.7,1,1,genga_mag_event_story_00001_04_start,202511010
e,genga_mag_event_story_00001_04_victory,event_mag1_charaget01_00004,Victory,0,0,0.7,1,1,genga_mag_event_story_00001_04_victory,202511010
e,genga_mag_event_story_00001_05_start,event_mag1_charaget01_00005,Start,0,0,0.7,1,1,genga_mag_event_story_00001_05_start,202511010
e,genga_mag_event_story_00001_06_start,event_mag1_charaget01_00006,Start,0,0,0.7,1,1,genga_mag_event_story_00001_06_start,202511010
e,genga_mag_event_story_00001_06_victory,event_mag1_charaget01_00006,Victory,0,0,0.7,1,1,genga_mag_event_story_00001_06_victory,202511010
e,genga_mag_event_story_00001_07_start,event_mag1_charaget01_00007,Start,0,0,0.7,1,1,genga_mag_event_story_00001_07_start,202511010
e,genga_mag_event_story_00001_07_victory,event_mag1_charaget01_00007,Victory,0,0,0.7,1,1,genga_mag_event_story_00001_07_victory,202511010
e,genga_mag_event_story_00001_08_start,event_mag1_charaget01_00008,Start,0,0,0.7,1,1,genga_mag_event_story_00001_08_start,202511010
e,genga_mag_event_story_00001_08_victory,event_mag1_charaget01_00008,Victory,0,0,0.7,1,1,genga_mag_event_story_00001_08_victory,202511010
e,genga_mag_event_story_00002_01_start,event_mag1_charaget02_00001,Start,0,0,0.7,1,1,genga_mag_event_story_00002_01_start,202511010
e,genga_mag_event_story_00002_02_start,event_mag1_charaget02_00002,Start,0,0,0.7,1,1,genga_mag_event_story_00002_02_start,202511010
e,genga_mag_event_story_00002_02_victory,event_mag1_charaget02_00002,Victory,0,0,0.7,1,1,genga_mag_event_story_00002_02_victory,202511010
e,genga_mag_event_story_00002_03_start,event_mag1_charaget02_00003,Start,0,0,0.7,1,1,genga_mag_event_story_00002_03_start,202511010
e,genga_mag_event_story_00002_03_victory,event_mag1_charaget02_00003,Victory,0,0,0.7,1,1,genga_mag_event_story_00002_03_victory,202511010
e,genga_mag_event_story_00002_04_start,event_mag1_charaget02_00004,Start,0,0,0.7,1,1,genga_mag_event_story_00002_04_start,202511010
e,genga_mag_event_story_00002_05_victory,event_mag1_charaget02_00005,Victory,0,0,0.7,1,1,genga_mag_event_story_00002_05_victory,202511010
e,genga_mag_event_story_00002_06_start,event_mag1_charaget02_00006,Start,0,0,0.7,1,1,genga_mag_event_story_00002_06_start,202511010
e,genga_mag_event_story_00002_06_victory,event_mag1_charaget02_00006,Victory,0,0,0.7,1,1,genga_mag_event_story_00002_06_victory,202511010
e,genga_mag_event_story_00002_07_start,event_mag1_charaget02_00007,Start,0,0,0.7,1,1,genga_mag_event_story_00002_07_start,202511010
e,genga_mag_event_story_00002_07_victory,event_mag1_charaget02_00007,Victory,0,0,0.7,1,1,genga_mag_event_story_00002_07_victory,202511010
e,genga_mag_event_story_00002_08_start,event_mag1_charaget02_00008,Start,0,0,0.7,1,1,genga_mag_event_story_00002_08_start,202511010
e,genga_mag_event_story_00002_08_victory,event_mag1_charaget02_00008,Victory,0,0,0.7,1,1,genga_mag_event_story_00002_08_victory,202511010
e,genga_yuw_event_1day_00001_01_start,event_yuw1_1day_00001,Start,0,0,0.7,1,1,genga_yuw_event_1day_00001_01_start,202511020
e,genga_yuw_event_1day_00001_01_victory,event_yuw1_1day_00001,Victory,0,0,0.7,1,1,genga_yuw_event_1day_00001_01_victory,202511020
e,genga_yuw_event_story_00001_01_start,event_yuw1_charaget01_00001,Start,0,0,0.7,1,1,genga_yuw_event_story_00001_01_start,202511020
e,genga_yuw_event_story_00001_01_victory,event_yuw1_charaget01_00001,Victory,0,0,0.7,1,1,genga_yuw_event_story_00001_01_victory,202511020
e,genga_yuw_event_story_00001_02_start,event_yuw1_charaget01_00002,Start,0,0,0.7,1,1,genga_yuw_event_story_00001_02_start,202511020
e,genga_yuw_event_story_00001_02_victory,event_yuw1_charaget01_00002,Victory,0,0,0.7,1,1,genga_yuw_event_story_00001_02_victory,202511020
e,genga_yuw_event_story_00001_03_start,event_yuw1_charaget01_00003,Start,0,0,0.7,1,1,genga_yuw_event_story_00001_03_start,202511020
e,genga_yuw_event_story_00001_03_victory,event_yuw1_charaget01_00003,Victory,0,0,0.7,1,1,genga_yuw_event_story_00001_03_victory,202511020
e,genga_yuw_event_story_00001_04_start,event_yuw1_charaget01_00004,Start,0,0,0.7,1,1,genga_yuw_event_story_00001_04_start,202511020
e,genga_yuw_event_story_00001_05_start,event_yuw1_charaget01_00005,Start,0,0,0.7,1,1,genga_yuw_event_story_00001_05_start,202511020
e,genga_yuw_event_story_00001_05_victory,event_yuw1_charaget01_00005,Victory,0,0,0.7,1,1,genga_yuw_event_story_00001_05_victory,202511020
e,genga_yuw_event_story_00001_06_start,event_yuw1_charaget01_00006,Start,0,0,0.7,1,1,genga_yuw_event_story_00001_06_start,202511020
e,genga_yuw_event_story_00001_06_victory,event_yuw1_charaget01_00006,Victory,0,0,0.7,1,1,genga_yuw_event_story_00001_06_victory,202511020
e,genga_yuw_event_story_00001_07_start,event_yuw1_charaget01_00007,Start,0,0,0.7,1,1,genga_yuw_event_story_00001_07_start,202511020
e,genga_yuw_event_story_00001_07_victory,event_yuw1_charaget01_00007,Victory,0,0,0.7,1,1,genga_yuw_event_story_00001_07_victory,202511020
e,genga_yuw_event_story_00001_08_start,event_yuw1_charaget01_00008,Start,0,0,0.7,1,1,genga_yuw_event_story_00001_08_start,202511020
e,genga_yuw_event_story_00001_08_victory,event_yuw1_charaget01_00008,Victory,0,0,0.7,1,1,genga_yuw_event_story_00001_08_victory,202511020
e,genga_yuw_event_story_00002_01_start,event_yuw1_charaget02_00001,Start,0,0,0.7,1,1,genga_yuw_event_story_00002_01_start,202511020
e,genga_yuw_event_story_00002_01_victory,event_yuw1_charaget02_00001,Victory,0,0,0.7,1,1,genga_yuw_event_story_00002_01_victory,202511020
e,genga_yuw_event_story_00002_02_start,event_yuw1_charaget02_00002,Start,0,0,0.7,1,1,genga_yuw_event_story_00002_02_start,202511020
e,genga_yuw_event_story_00002_02_victory,event_yuw1_charaget02_00002,Victory,0,0,0.7,1,1,genga_yuw_event_story_00002_02_victory,202511020
e,genga_yuw_event_story_00002_03_start,event_yuw1_charaget02_00003,Start,0,0,0.7,1,1,genga_yuw_event_story_00002_03_start,202511020
e,genga_yuw_event_story_00002_03_victory,event_yuw1_charaget02_00003,Victory,0,0,0.7,1,1,genga_yuw_event_story_00002_03_victory,202511020
e,genga_yuw_event_story_00002_04_start,event_yuw1_charaget02_00004,Start,0,0,0.7,1,1,genga_yuw_event_story_00002_04_start,202511020
e,genga_yuw_event_story_00002_05_start,event_yuw1_charaget02_00005,Start,0,0,0.7,1,1,genga_yuw_event_story_00002_05_start,202511020
e,genga_yuw_event_story_00002_05_victory,event_yuw1_charaget02_00005,Victory,0,0,0.7,1,1,genga_yuw_event_story_00002_05_victory,202511020
e,genga_yuw_event_story_00002_06_start,event_yuw1_charaget02_00006,Start,0,0,0.7,1,1,genga_yuw_event_story_00002_06_start,202511020
e,genga_yuw_event_story_00002_06_victory,event_yuw1_charaget02_00006,Victory,0,0,0.7,1,1,genga_yuw_event_story_00002_06_victory,202511020
e,genga_yuw_event_story_00002_07_start,event_yuw1_charaget02_00007,Start,0,0,0.7,1,1,genga_yuw_event_story_00002_07_start,202511020
e,genga_yuw_event_story_00002_08_start,event_yuw1_charaget02_00008,Start,0,0,0.7,1,1,genga_yuw_event_story_00002_08_start,202511020
e,genga_yuw_event_story_00002_08_victory,event_yuw1_charaget02_00008,Victory,0,0,0.7,1,1,genga_yuw_event_story_00002_08_victory,202511020
e,genga_yuw_event_challenge_00001_01_appear,event_yuw1_challenge01_00001,EnemySummon,1,0,0.7,1,1,genga_yuw_event_challenge_00001_01_appear,202511020
e,genga_yuw_event_challenge_00002_02_appear,event_yuw1_challenge01_00002,EnemySummon,2,0,0.7,1,1,genga_yuw_event_challenge_00002_02_appear,202511020
e,genga_yuw_event_challenge_00002_02_appear,event_yuw1_challenge01_00002,EnemySummon,3,0,0.7,1,1,genga_yuw_event_challenge_00002_02_appear,202511020
e,genga_yuw_event_challenge_00003_03_appear,event_yuw1_challenge01_00003,EnemySummon,3,0,0.7,1,1,genga_yuw_event_challenge_00003_03_appear,202511020
e,genga_yuw_event_challenge_00004_04_appear,event_yuw1_challenge01_00004,EnemySummon,4,0,0.7,1,1,genga_yuw_event_challenge_00004_04_appear,202511020
e,genga_yuw_event_challenge_00004_05_appear,event_yuw1_challenge01_00004,EnemySummon,8,0,0.7,1,1,genga_yuw_event_challenge_00004_05_appear,202511020
e,genga_yuw_event_savage_00001_01_appear,event_yuw1_savage_00001,EnemySummon,5,0,0.7,1,1,genga_yuw_event_savage_00001_01_appear,202511020
e,genga_yuw_event_savage_00002_02_appear,event_yuw1_savage_00002,EnemySummon,5,0,0.7,1,1,genga_yuw_event_savage_00002_02_appear,202511020
e,genga_sur_event_story_00001_01_start,event_sur1_charaget01_00001,Start,1,0,0.7,1,1,genga_sur_event_story_00001_01_start,202512010
e,genga_sur_event_story_00001_02_start,event_sur1_charaget01_00002,Start,2,0,0.7,1,1,genga_sur_event_story_00001_02_start,202512010
e,genga_sur_event_story_00001_02_victory,event_sur1_charaget01_00002,Victory,2,0,0.7,1,1,genga_sur_event_story_00001_02_victory,202512010
e,genga_sur_event_story_00001_03_start,event_sur1_charaget01_00003,Start,3,0,0.7,1,1,genga_sur_event_story_00001_03_start,202512010
e,genga_sur_event_story_00001_03_victory,event_sur1_charaget01_00003,Victory,3,0,0.7,1,1,genga_sur_event_story_00001_03_victory,202512010
e,genga_sur_event_story_00001_04_start,event_sur1_charaget01_00004,Start,4,0,0.7,1,1,genga_sur_event_story_00001_04_start,202512010
e,genga_sur_event_story_00001_04_victory,event_sur1_charaget01_00004,Victory,4,0,0.7,1,1,genga_sur_event_story_00001_04_victory,202512010
e,genga_sur_event_story_00001_05_start,event_sur1_charaget01_00005,Start,5,0,0.7,1,1,genga_sur_event_story_00001_05_start,202512010
e,genga_sur_event_story_00001_05_victory,event_sur1_charaget01_00005,Victory,5,0,0.7,1,1,genga_sur_event_story_00001_05_victory,202512010
e,genga_sur_event_story_00001_06_start,event_sur1_charaget01_00006,Start,6,0,0.7,1,1,genga_sur_event_story_00001_06_start,202512010
e,genga_sur_event_story_00001_06_victory,event_sur1_charaget01_00006,Victory,6,0,0.7,1,1,genga_sur_event_story_00001_06_victory,202512010
e,genga_sur_event_story_00001_07_start,event_sur1_charaget01_00007,Start,7,0,0.7,1,1,genga_sur_event_story_00001_07_start,202512010
e,genga_sur_event_story_00001_08_start,event_sur1_charaget01_00008,Start,8,0,0.7,1,1,genga_sur_event_story_00001_08_start,202512010
e,genga_sur_event_story_00001_08_victory,event_sur1_charaget01_00008,Victory,8,0,0.7,1,1,genga_sur_event_story_00001_08_victory,202512010
e,genga_sur_event_story_00002_01_start,event_sur1_charaget02_00001,Start,1,0,0.7,1,1,genga_sur_event_story_00002_01_start,202512010
e,genga_sur_event_story_00002_02_start,event_sur1_charaget02_00002,Start,2,0,0.7,1,1,genga_sur_event_story_00002_02_start,202512010
e,genga_sur_event_story_00002_02_victory,event_sur1_charaget02_00002,Victory,2,0,0.7,1,1,genga_sur_event_story_00002_02_victory,202512010
e,genga_sur_event_story_00002_03_start,event_sur1_charaget02_00003,Start,3,0,0.7,1,1,genga_sur_event_story_00002_03_start,202512010
e,genga_sur_event_story_00002_03_victory,event_sur1_charaget02_00003,Victory,3,0,0.7,1,1,genga_sur_event_story_00002_03_victory,202512010
e,genga_sur_event_story_00002_04_start,event_sur1_charaget02_00004,Start,4,0,0.7,1,1,genga_sur_event_story_00002_04_start,202512010
e,genga_sur_event_story_00002_04_victory,event_sur1_charaget02_00004,Victory,4,0,0.7,1,1,genga_sur_event_story_00002_04_victory,202512010
e,genga_sur_event_story_00002_05_start,event_sur1_charaget02_00005,Start,5,0,0.7,1,1,genga_sur_event_story_00002_05_start,202512010
e,genga_sur_event_story_00002_06_start,event_sur1_charaget02_00006,Start,6,0,0.7,1,1,genga_sur_event_story_00002_06_start,202512010
e,genga_sur_event_story_00002_07_start,event_sur1_charaget02_00007,Start,7,0,0.7,1,1,genga_sur_event_story_00002_07_start,202512010
e,genga_sur_event_story_00002_08_start,event_sur1_charaget02_00008,Start,8,0,0.7,1,1,genga_sur_event_story_00002_08_start,202512010
e,genga_sur_event_story_00002_08_victory,event_sur1_charaget02_00008,Victory,8,0,0.7,1,1,genga_sur_event_story_00002_08_victory,202512010
e,genga_sur_event_challenge_00001_01_appear,event_sur1_challenge01_00001,EnemySummon,1,0,0.7,1,1,genga_sur_event_challenge_00001_01_appear,202512010
e,genga_sur_event_challenge_00002_02_appear,event_sur1_challenge01_00002,EnemySummon,4,0,0.7,1,1,genga_sur_event_challenge_00002_02_appear,202512010
e,genga_sur_event_challenge_00003_03_appear,event_sur1_challenge01_00003,EnemySummon,2,0,0.7,1,1,genga_sur_event_challenge_00003_03_appear,202512010
e,genga_sur_event_challenge_00004_04_appear,event_sur1_challenge01_00004,EnemySummon,5,0,0.7,1,1,genga_sur_event_challenge_00004_04_appear,202512010
e,genga_sur_event_savage_00001_01_appear,event_sur1_savage_00001,EnemySummon,8,0,0.7,1,1,genga_sur_event_savage_00001_01_appear,202512010
e,genga_sur_event_savage_00002_02_appear,event_sur1_savage_00002,EnemySummon,7,0,0.7,1,1,genga_sur_event_savage_00002_02_appear,202512010
e,genga_sur_event_1day_00001_01_start,event_sur1_1day_00001,Start,1,0,0.7,1,1,genga_sur_event_1day_00001_01_start,202512010
e,genga_osh_event_1day_00001_01_start,event_osh1_1day_00001,Start,1,0,0.7,1,1,genga_osh_event_1day_00001_01_start,202512020
e,genga_osh_event_challenge_00001_01_appear,event_osh1_challenge01_00001,EnemySummon,1,0,0.7,1,1,genga_osh_event_challenge_00001_01_appear,202512020
e,genga_osh_event_challenge_00002_02_appear,event_osh1_challenge01_00002,EnemySummon,4,0,0.7,1,1,genga_osh_event_challenge_00002_02_appear,202512020
e,genga_osh_event_challenge_00003_03_appear,event_osh1_challenge01_00003,EnemySummon,3,0,0.7,1,1,genga_osh_event_challenge_00003_03_appear,202512020
e,genga_osh_event_challenge_00004_04_appear,event_osh1_challenge01_00004,EnemySummon,1,0,0.7,1,1,genga_osh_event_challenge_00004_04_appear,202512020
e,genga_osh_event_story_00001_01_start,event_osh1_charaget01_00001,Start,1,0,0.7,1,1,genga_osh_event_story_00001_01_start,202512020
e,genga_osh_event_story_00001_01_victory,event_osh1_charaget01_00001,Victory,1,0,0.7,1,1,genga_osh_event_story_00001_01_victory,202512020
e,genga_osh_event_story_00001_02_start,event_osh1_charaget01_00002,Start,2,0,0.7,1,1,genga_osh_event_story_00001_02_start,202512020
e,genga_osh_event_story_00001_02_victory,event_osh1_charaget01_00002,Victory,2,0,0.7,1,1,genga_osh_event_story_00001_02_victory,202512020
e,genga_osh_event_story_00001_03_start,event_osh1_charaget01_00003,Start,3,0,0.7,1,1,genga_osh_event_story_00001_03_start,202512020
e,genga_osh_event_story_00001_03_victory,event_osh1_charaget01_00003,Victory,3,0,0.7,1,1,genga_osh_event_story_00001_03_victory,202512020
e,genga_osh_event_story_00002_01_start,event_osh1_charaget02_00001,Start,1,0,0.7,1,1,genga_osh_event_story_00002_01_start,202512020
e,genga_osh_event_story_00002_02_start,event_osh1_charaget02_00002,Start,2,0,0.7,1,1,genga_osh_event_story_00002_02_start,202512020
e,genga_osh_event_story_00002_03_start,event_osh1_charaget02_00003,Start,3,0,0.7,1,1,genga_osh_event_story_00002_03_start,202512020
e,genga_osh_main_017_01_start,normal_osh_00001,Start,1,0,0.7,1,1,genga_osh_main_017_01_start,202512020
e,genga_osh_main_017_01_victory,normal_osh_00001,Victory,1,0,0.7,1,1,genga_osh_main_017_01_victory,202512020
e,genga_osh_main_017_02_start,normal_osh_00002,Start,2,0,0.7,1,1,genga_osh_main_017_02_start,202512020
e,genga_osh_main_017_02_victory,normal_osh_00002,Victory,2,0,0.7,1,1,genga_osh_main_017_02_victory,202512020
e,genga_osh_main_017_03_start,normal_osh_00003,Start,3,0,0.7,1,1,genga_osh_main_017_03_start,202512020
e,genga_osh_main_017_03_victory,normal_osh_00003,Victory,3,0,0.7,1,1,genga_osh_main_017_03_victory,202512020
e,genga_jig_event_1day_00001_01_start,event_jig1_1day_00001,Start,1,0,0.7,1,1,genga_jig_event_1day_00001_01_start,202601010
e,genga_jig_event_story_00001_01_start,event_jig1_charaget01_00001,Start,1,0,0.7,1,1,genga_jig_event_story_00001_01_start,202601010
e,genga_jig_event_story_00001_02_start,event_jig1_charaget01_00002,Start,2,0,0.7,1,1,genga_jig_event_story_00001_02_start,202601010
e,genga_jig_event_story_00001_03_start,event_jig1_charaget01_00003,Start,3,0,0.7,1,1,genga_jig_event_story_00001_03_start,202601010
e,genga_jig_event_story_00001_03_victory,event_jig1_charaget01_00003,Victory,3,0,0.7,1,1,genga_jig_event_story_00001_03_victory,202601010
e,genga_jig_event_story_00001_04_start,event_jig1_charaget01_00004,Start,4,0,0.7,1,1,genga_jig_event_story_00001_04_start,202601010
e,genga_jig_event_story_00001_04_victory,event_jig1_charaget01_00004,Victory,4,0,0.7,1,1,genga_jig_event_story_00001_04_victory,202601010
e,genga_jig_event_story_00001_05_start,event_jig1_charaget01_00005,Start,5,0,0.7,1,1,genga_jig_event_story_00001_05_start,202601010
e,genga_jig_event_story_00001_05_victory,event_jig1_charaget01_00005,Victory,5,0,0.7,1,1,genga_jig_event_story_00001_05_victory,202601010
e,genga_jig_event_story_00001_06_start,event_jig1_charaget01_00006,Start,6,0,0.7,1,1,genga_jig_event_story_00001_06_start,202601010
e,genga_jig_event_story_00001_06_victory,event_jig1_charaget01_00006,Victory,6,0,0.7,1,1,genga_jig_event_story_00001_06_victory,202601010
e,genga_jig_event_story_00002_01_start,event_jig1_charaget02_00001,Start,1,0,0.7,1,1,genga_jig_event_story_00002_01_start,202601010
e,genga_jig_event_story_00002_02_start,event_jig1_charaget02_00002,Start,2,0,0.7,1,1,genga_jig_event_story_00002_02_start,202601010
e,genga_jig_event_story_00002_03_start,event_jig1_charaget02_00003,Start,3,0,0.7,1,1,genga_jig_event_story_00002_03_start,202601010
e,genga_jig_event_story_00002_04_start,event_jig1_charaget02_00004,Start,4,0,0.7,1,1,genga_jig_event_story_00002_04_start,202601010
e,genga_jig_event_story_00002_05_start,event_jig1_charaget02_00005,Start,5,0,0.7,1,1,genga_jig_event_story_00002_05_start,202601010
e,genga_jig_event_story_00002_06_start,event_jig1_charaget02_00006,Start,6,0,0.7,1,1,genga_jig_event_story_00002_06_start,202601010
e,genga_jig_event_challenge_00001_01_appear,event_jig1_challenge01_00001,EnemySummon,1,0,0.7,1,1,genga_jig_event_challenge_00001_01_appear,202601010
e,genga_jig_event_challenge_00002_02_appear,event_jig1_challenge01_00002,EnemySummon,1,0,0.7,1,1,genga_jig_event_challenge_00002_02_appear,202601010
e,genga_jig_event_challenge_00003_03_appear,event_jig1_challenge01_00003,EnemySummon,1,0,0.7,1,1,genga_jig_event_challenge_00003_03_appear,202601010
e,genga_jig_event_challenge_00004_04_appear,event_jig1_challenge01_00004,EnemySummon,3,0,0.7,1,1,genga_jig_event_challenge_00004_04_appear,202601010
e,genga_jig_event_savage_00001_01_appear,event_jig1_savage_00001,EnemySummon,1,0,0.7,1,1,genga_jig_event_savage_00001_01_appear,202601010
e,genga_jig_event_savage_00002_02_appear,event_jig1_savage_00002,EnemySummon,1,0,0.7,1,1,genga_jig_event_savage_00002_02_appear,202601010
e,genga_jig_event_savage_00003_03_appear,event_jig1_savage_00003,EnemySummon,2,0,0.7,1,1,genga_jig_event_savage_00003_03_appear,202601010
e,genga_you_event_1day_00001_01_start,event_you1_1day_00001,Start,1,0,0.7,1,1,genga_you_event_1day_00001_01_start,202602015
e,genga_you_event_challenge_00001_01_appear,event_you1_challenge_00001,EnemySummon,1,0,0.7,1,1,genga_you_event_challenge_00001_01_appear,202602015
e,genga_you_event_challenge_00002_02_appear,event_you1_challenge_00002,EnemySummon,2,0,0.7,1,1,genga_you_event_challenge_00002_02_appear,202602015
e,genga_you_event_challenge_00003_03_appear,event_you1_challenge_00003,EnemySummon,1,0,0.7,1,1,genga_you_event_challenge_00003_03_appear,202602015
e,genga_you_event_challenge_00004_04_appear,event_you1_challenge_00004,EnemySummon,22,0,0.7,1,1,genga_you_event_challenge_00004_04_appear,202602015
e,genga_you_event_savage_00001_01_appear_dag,event_you1_savage_00001,EnemySummon,8,0,0.7,1,1,genga_you_event_savage_00001_01_appear_dag,202602015
e,genga_you_event_savage_00001_01_appear_hana,event_you1_savage_00001,EnemySummon,7,0,0.7,1,1,genga_you_event_savage_00001_01_appear_hana,202602015
e,genga_you_event_savage_00002_02_appear_lita,event_you1_savage_00002,EnemySummon,1,0,0.7,1,1,genga_you_event_savage_00002_02_appear_lita,202602015
e,genga_you_event_savage_00002_02_appear_luke,event_you1_savage_00002,EnemySummon,2,0,0.7,1,1,genga_you_event_savage_00002_02_appear_luke,202602015
e,genga_you_event_savage_00003_03_appear,event_you1_savage_00003,EnemySummon,2,0,0.7,1,1,genga_you_event_savage_00003_03_appear,202602015
e,genga_you_event_story_00001_01_start,event_you1_charaget01_00001,Start,1,0,0.7,1,1,genga_you_event_story_00001_01_start,202602015
e,genga_you_event_story_00001_02_start,event_you1_charaget01_00002,Start,2,0,0.7,1,1,genga_you_event_story_00001_02_start,202602015
e,genga_you_event_story_00001_02_victory,event_you1_charaget01_00002,Victory,2,0,0.7,1,1,genga_you_event_story_00001_02_victory,202602015
e,genga_you_event_story_00001_03_start,event_you1_charaget01_00003,Start,3,0,0.7,1,1,genga_you_event_story_00001_03_start,202602015
e,genga_you_event_story_00001_03_victory,event_you1_charaget01_00003,Victory,3,0,0.7,1,1,genga_you_event_story_00001_03_victory,202602015
e,genga_you_event_story_00001_04_start,event_you1_charaget01_00004,Start,4,0,0.7,1,1,genga_you_event_story_00001_04_start,202602015
e,genga_you_event_story_00001_04_victory,event_you1_charaget01_00004,Victory,4,0,0.7,1,1,genga_you_event_story_00001_04_victory,202602015
e,genga_you_event_story_00001_05_start,event_you1_charaget01_00005,Start,5,0,0.7,1,1,genga_you_event_story_00001_05_start,202602015
e,genga_you_event_story_00001_05_victory,event_you1_charaget01_00005,Victory,5,0,0.7,1,1,genga_you_event_story_00001_05_victory,202602015
e,genga_you_event_story_00001_06_start,event_you1_charaget01_00006,Start,6,0,0.7,1,1,genga_you_event_story_00001_06_start,202602015
e,genga_you_event_story_00001_06_victory,event_you1_charaget01_00006,Victory,6,0,0.7,1,1,genga_you_event_story_00001_06_victory,202602015
e,genga_you_event_story_00002_01_start,event_you1_charaget02_00001,Start,1,0,0.7,1,1,genga_you_event_story_00002_01_start,202602015
e,genga_you_event_story_00002_02_start,event_you1_charaget02_00002,Start,2,0,0.7,1,1,genga_you_event_story_00002_02_start,202602015
e,genga_you_event_story_00002_02_victory,event_you1_charaget02_00002,Victory,2,0,0.7,1,1,genga_you_event_story_00002_02_victory,202602015
e,genga_you_event_story_00002_03_start,event_you1_charaget02_00003,Start,3,0,0.7,1,1,genga_you_event_story_00002_03_start,202602015
e,genga_you_event_story_00002_03_victory,event_you1_charaget02_00003,Victory,3,0,0.7,1,1,genga_you_event_story_00002_03_victory,202602015
e,genga_you_event_story_00002_04_start,event_you1_charaget02_00004,Start,4,0,0.7,1,1,genga_you_event_story_00002_04_start,202602015
e,genga_you_event_story_00002_04_victory,event_you1_charaget02_00004,Victory,4,0,0.7,1,1,genga_you_event_story_00002_04_victory,202602015
e,genga_you_event_story_00002_05_start,event_you1_charaget02_00005,Start,5,0,0.7,1,1,genga_you_event_story_00002_05_start,202602015
e,genga_you_event_story_00002_05_victory,event_you1_charaget02_00005,Victory,5,0,0.7,1,1,genga_you_event_story_00002_05_victory,202602015
e,genga_you_event_story_00002_06_start,event_you1_charaget02_00006,Start,6,0,0.7,1,1,genga_you_event_story_00002_06_start,202602015
e,genga_you_event_story_00002_06_victory,event_you1_charaget02_00006,Victory,6,0,0.7,1,1,genga_you_event_story_00002_06_victory,202602015
e,genga_kim_event_1day_00001_01_start,event_kim1_1day_00001,Start,1,0,0.7,1,1,genga_kim_event_1day_00001_01_start,202602020
e,genga_kim_event_challenge_00001_01_appear,event_kim1_challenge_00001,EnemySummon,1,0,0.7,1,1,genga_kim_event_challenge_00001_01_appear,202602020
e,genga_kim_event_challenge_00001_02_appear,event_kim1_challenge_00002,EnemySummon,1,0,0.7,1,1,genga_kim_event_challenge_00001_02_appear,202602020
e,genga_kim_event_challenge_00001_03_appear,event_kim1_challenge_00003,EnemySummon,6,0,0.7,1,1,genga_kim_event_challenge_00001_03_appear,202602020
