ENABLE,release_key,id,mst_attack_id,language,description,grade_description
e,202509010,chara_dos_00101_Special_00003_ja,chara_dos_00101_Special_00003,ja,選択したコマにいる味方ディフェンスキャラへの被ダメージを{chara_dos_00101_Special_00003_effective_duration}秒間、{chara_dos_00101_Special_00003_effect_parameter}%カット,必殺ワザ性能UP
e,202509010,chara_dos_00101_Special_00004_ja,chara_dos_00101_Special_00004,ja,選択したコマにいる味方ディフェンスキャラへの被ダメージを{chara_dos_00101_Special_00004_effective_duration}秒間、{chara_dos_00101_Special_00004_effect_parameter}%カット,必殺ワザ性能UP
e,202509010,chara_dos_00101_Special_00005_ja,chara_dos_00101_Special_00005,ja,選択したコマにいる味方ディフェンスキャラへの被ダメージを{chara_dos_00101_Special_00005_effective_duration}秒間、{chara_dos_00101_Special_00005_effect_parameter}%カット,必殺ワザ性能UP
e,202509010,chara_kai_00201_Normal_00000_ja,chara_kai_00201_Normal_00000,ja,表示場所なし,
e,202509010,chara_kai_00201_Special_00001_ja,chara_kai_00201_Special_00001,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大85%ダメージ),
e,202509010,chara_kai_00201_Special_00002_ja,chara_kai_00201_Special_00002,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大96%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00201_Special_00003_ja,chara_kai_00201_Special_00003,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大103%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00201_Special_00004_ja,chara_kai_00201_Special_00004,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大109%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00201_Special_00005_ja,chara_kai_00201_Special_00005,ja,敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大113%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00401_Normal_00000_ja,chara_kai_00401_Normal_00000,ja,表示場所なし,
e,202509010,chara_kai_00401_Special_00001_ja,chara_kai_00401_Special_00001,ja,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大150%ダメージ),
e,202509010,chara_kai_00401_Special_00002_ja,chara_kai_00401_Special_00002,ja,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大170%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00401_Special_00003_ja,chara_kai_00401_Special_00003,ja,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大183%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00401_Special_00004_ja,chara_kai_00401_Special_00004,ja,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大193%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00401_Special_00005_ja,chara_kai_00401_Special_00005,ja,敵単体に最大5回の連続攻撃(自身の攻撃ステータスの最大200%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00501_Normal_00000_ja,chara_kai_00501_Normal_00000,ja,表示場所なし,
e,202509010,chara_kai_00501_Special_00001_ja,chara_kai_00501_Special_00001,ja,敵複数体に自身の攻撃ステータスの82%のダメージ,
e,202509010,chara_kai_00501_Special_00002_ja,chara_kai_00501_Special_00002,ja,敵複数体に自身の攻撃ステータスの95%のダメージ,"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00501_Special_00003_ja,chara_kai_00501_Special_00003,ja,敵複数体に自身の攻撃ステータスの103%のダメージ,"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00501_Special_00004_ja,chara_kai_00501_Special_00004,ja,敵複数体に自身の攻撃ステータスの110%のダメージ,"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00501_Special_00005_ja,chara_kai_00501_Special_00005,ja,敵複数体に自身の攻撃ステータスの114%のダメージ,"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00601_Normal_00000_ja,chara_kai_00601_Normal_00000,ja,表示場所なし,
e,202509010,chara_kai_00601_Special_00001_ja,chara_kai_00601_Special_00001,ja,自身の攻撃を3秒間、20%UP,
e,202509010,chara_kai_00601_Special_00002_ja,chara_kai_00601_Special_00002,ja,自身の攻撃を3.3秒間、21%UP,"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00601_Special_00003_ja,chara_kai_00601_Special_00003,ja,自身の攻撃を3.5秒間、22%UP,"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00601_Special_00004_ja,chara_kai_00601_Special_00004,ja,自身の攻撃を3.6秒間、23%UP,"ステータスUP + 必殺ワザ性能UP"
e,202509010,chara_kai_00601_Special_00005_ja,chara_kai_00601_Special_00005,ja,自身の攻撃を3.7秒間、23%UP,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00301_Normal_00000_ja,chara_yuw_00301_Normal_00000,ja,表示場所なし,
e,202511020,chara_yuw_00301_Special_00001_ja,chara_yuw_00301_Special_00001,ja,"自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を9秒間、20%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を9秒間、10%UP + 自身の攻撃を9秒間、10%UP",
e,202511020,chara_yuw_00301_Special_00002_ja,chara_yuw_00301_Special_00002,ja,"自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を12秒間、32%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を12秒間、18%UP + 自身の攻撃を12秒間、14%UP","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00301_Special_00003_ja,chara_yuw_00301_Special_00003,ja,"自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を14秒間、40%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を14秒間、24%UP + 自身の攻撃を14秒間、16%UP","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00301_Special_00004_ja,chara_yuw_00301_Special_00004,ja,"自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を17.6秒間、46%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を17.6秒間、28%UP + 自身の攻撃を17.6秒間、18%UP","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00301_Special_00005_ja,chara_yuw_00301_Special_00005,ja,"自身と同じコマと一つ後ろまでのコマにいる青属性の味方と自身の攻撃を20秒間、50%UP + 自身と同じコマと一つ後ろまでのコマにいる青属性以外の味方の攻撃を20秒間、30%UP + 自身の攻撃を20秒間、20%UP","ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00201_Normal_00000_ja,chara_dan_00201_Normal_00000,ja,,
e,202510020,chara_dan_00201_Special_00001_ja,chara_dan_00201_Special_00001,ja,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00001a_effective_duration}秒間、{chara_dan_00201_Special_00001a_effect_parameter}%カット,
e,202510020,chara_dan_00201_Special_00002_ja,chara_dan_00201_Special_00002,ja,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00002a_effective_duration}秒間、{chara_dan_00201_Special_00002a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00201_Special_00003_ja,chara_dan_00201_Special_00003,ja,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00003a_effective_duration}秒間、{chara_dan_00201_Special_00003a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00201_Special_00004_ja,chara_dan_00201_Special_00004,ja,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00004a_effective_duration}秒間、{chara_dan_00201_Special_00004a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00201_Special_00005_ja,chara_dan_00201_Special_00005,ja,自身と同じコマにいる青属性の味方と自身への被ダメージを{chara_dan_00201_Special_00005a_effective_duration}秒間、{chara_dan_00201_Special_00005a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00202_Normal_00000_ja,chara_dan_00202_Normal_00000,ja,,
e,202510020,chara_dan_00202_Special_00001_ja,chara_dan_00202_Special_00001,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大170%ダメージ),
e,202510020,chara_dan_00202_Special_00002_ja,chara_dan_00202_Special_00002,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大192%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00202_Special_00003_ja,chara_dan_00202_Special_00003,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大207%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00202_Special_00004_ja,chara_dan_00202_Special_00004,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大218%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00202_Special_00005_ja,chara_dan_00202_Special_00005,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大225%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00301_Normal_00000_ja,chara_dan_00301_Normal_00000,ja,,
e,202510020,chara_dan_00301_Special_00001_ja,chara_dan_00301_Special_00001,ja,自身への被ダメージを{chara_dan_00301_Special_00001a_effective_duration}秒間、{chara_dan_00301_Special_00001a_effect_parameter}%カット,
e,202510020,chara_dan_00301_Special_00002_ja,chara_dan_00301_Special_00002,ja,自身への被ダメージを{chara_dan_00301_Special_00002a_effective_duration}秒間、{chara_dan_00301_Special_00002a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00301_Special_00003_ja,chara_dan_00301_Special_00003,ja,自身への被ダメージを{chara_dan_00301_Special_00003a_effective_duration}秒間、{chara_dan_00301_Special_00003a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00301_Special_00004_ja,chara_dan_00301_Special_00004,ja,自身への被ダメージを{chara_dan_00301_Special_00004a_effective_duration}秒間、{chara_dan_00301_Special_00004a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202510020,chara_dan_00301_Special_00005_ja,chara_dan_00301_Special_00005,ja,自身への被ダメージを{chara_dan_00301_Special_00005a_effective_duration}秒間、{chara_dan_00301_Special_00005a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00201_Normal_00000_ja,chara_mag_00201_Normal_00000,ja,,
e,202511010,chara_mag_00201_Special_00001_ja,chara_mag_00201_Special_00001,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大85%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック",
e,202511010,chara_mag_00201_Special_00002_ja,chara_mag_00201_Special_00002,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大96%ダメージ) + 4回目の攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00201_Special_00003_ja,chara_mag_00201_Special_00003,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大103%ダメージ) + 4回目の攻撃がヒットした場合、敵を中ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00201_Special_00004_ja,chara_mag_00201_Special_00004,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大109%ダメージ) + 4回目の攻撃がヒットした場合、敵を中ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00201_Special_00005_ja,chara_mag_00201_Special_00005,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大113%ダメージ) + 4回目の攻撃がヒットした場合、敵を中ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00301_Normal_00000_ja,chara_mag_00301_Normal_00000,ja,,
e,202511010,chara_mag_00301_Special_00001_ja,chara_mag_00301_Special_00001,ja,自身への被ダメージを{chara_mag_00301_Special_00001a_effective_duration}秒間、{chara_mag_00301_Special_00001a_effect_parameter}%カット,
e,202511010,chara_mag_00301_Special_00002_ja,chara_mag_00301_Special_00002,ja,自身への被ダメージを{chara_mag_00301_Special_00002a_effective_duration}秒間、{chara_mag_00301_Special_00002a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00301_Special_00003_ja,chara_mag_00301_Special_00003,ja,自身への被ダメージを{chara_mag_00301_Special_00003a_effective_duration}秒間、{chara_mag_00301_Special_00003a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00301_Special_00004_ja,chara_mag_00301_Special_00004,ja,自身への被ダメージを{chara_mag_00301_Special_00004a_effective_duration}秒間、{chara_mag_00301_Special_00004a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00301_Special_00005_ja,chara_mag_00301_Special_00005,ja,自身への被ダメージを{chara_mag_00301_Special_00005a_effective_duration}秒間、{chara_mag_00301_Special_00005a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00401_Normal_00000_ja,chara_mag_00401_Normal_00000,ja,,
e,202511010,chara_mag_00401_Special_00001_ja,chara_mag_00401_Special_00001,ja,"敵単体に自身の攻撃ステータスの{chara_mag_00401_Special_00001_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_mag_00401_Special_00001_effective_duration}秒間、{chara_mag_00401_Special_00001_effect_parameter}%DOWN",
e,202511010,chara_mag_00401_Special_00002_ja,chara_mag_00401_Special_00002,ja,"敵単体に自身の攻撃ステータスの{chara_mag_00401_Special_00002_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_mag_00401_Special_00002_effective_duration}秒間、{chara_mag_00401_Special_00002_effect_parameter}%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00401_Special_00003_ja,chara_mag_00401_Special_00003,ja,"敵単体に自身の攻撃ステータスの{chara_mag_00401_Special_00003_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_mag_00401_Special_00003_effective_duration}秒間、{chara_mag_00401_Special_00003_effect_parameter}%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00401_Special_00004_ja,chara_mag_00401_Special_00004,ja,"敵単体に自身の攻撃ステータスの{chara_mag_00401_Special_00004_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_mag_00401_Special_00004_effective_duration}秒間、{chara_mag_00401_Special_00004_effect_parameter}%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00401_Special_00005_ja,chara_mag_00401_Special_00005,ja,"敵単体に自身の攻撃ステータスの{chara_mag_00401_Special_00005_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_mag_00401_Special_00005_effective_duration}秒間、{chara_mag_00401_Special_00005_effect_parameter}%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00501_Normal_00000_ja,chara_mag_00501_Normal_00000,ja,,
e,202511010,chara_mag_00501_Special_00001_ja,chara_mag_00501_Special_00001,ja,選択したコマにいる味方アタックキャラへの被ダメージを{chara_mag_00501_Special_00001_effective_duration}秒間、{chara_mag_00501_Special_00001_effect_parameter}%カット,
e,202511010,chara_mag_00501_Special_00002_ja,chara_mag_00501_Special_00002,ja,選択したコマにいる味方アタックキャラへの被ダメージを{chara_mag_00501_Special_00002_effective_duration}秒間、{chara_mag_00501_Special_00002_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00501_Special_00003_ja,chara_mag_00501_Special_00003,ja,選択したコマにいる味方アタックキャラへの被ダメージを{chara_mag_00501_Special_00003_effective_duration}秒間、{chara_mag_00501_Special_00003_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00501_Special_00004_ja,chara_mag_00501_Special_00004,ja,選択したコマにいる味方アタックキャラへの被ダメージを{chara_mag_00501_Special_00004_effective_duration}秒間、{chara_mag_00501_Special_00004_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511010,chara_mag_00501_Special_00005_ja,chara_mag_00501_Special_00005,ja,選択したコマにいる味方アタックキャラへの被ダメージを{chara_mag_00501_Special_00005_effective_duration}秒間、{chara_mag_00501_Special_00005_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00201_Normal_00000_ja,chara_yuw_00201_Normal_00000,ja,表示場所なし,
e,202511020,chara_yuw_00201_Special_00001_ja,chara_yuw_00201_Special_00001,ja,"敵複数体に自身の攻撃ステータスの{chara_yuw_00201_Special_00001_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_yuw_00201_Special_00001_effective_duration}秒間、{chara_yuw_00201_Special_00001_effect_parameter}%DOWN",
e,202511020,chara_yuw_00201_Special_00002_ja,chara_yuw_00201_Special_00002,ja,"敵複数体に自身の攻撃ステータスの{chara_yuw_00201_Special_00002_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_yuw_00201_Special_00002_effective_duration}秒間、{chara_yuw_00201_Special_00002_effect_parameter}%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00201_Special_00003_ja,chara_yuw_00201_Special_00003,ja,"敵複数体に自身の攻撃ステータスの{chara_yuw_00201_Special_00003_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_yuw_00201_Special_00003_effective_duration}秒間、{chara_yuw_00201_Special_00003_effect_parameter}%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00201_Special_00004_ja,chara_yuw_00201_Special_00004,ja,"敵複数体に自身の攻撃ステータスの{chara_yuw_00201_Special_00004_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_yuw_00201_Special_00004_effective_duration}秒間、{chara_yuw_00201_Special_00004_effect_parameter}%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00201_Special_00005_ja,chara_yuw_00201_Special_00005,ja,"敵複数体に自身の攻撃ステータスの{chara_yuw_00201_Special_00005_power_parameter}%のダメージ + 攻撃がヒットした場合、敵の攻撃を{chara_yuw_00201_Special_00005_effective_duration}秒間、{chara_yuw_00201_Special_00005_effect_parameter}%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00401_Normal_00000_ja,chara_yuw_00401_Normal_00000,ja,表示場所なし,
e,202511020,chara_yuw_00401_Special_00001_ja,chara_yuw_00401_Special_00001,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00001_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を小ノックバック",
e,202511020,chara_yuw_00401_Special_00002_ja,chara_yuw_00401_Special_00002,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00002_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00401_Special_00003_ja,chara_yuw_00401_Special_00003,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00003_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を中ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00401_Special_00004_ja,chara_yuw_00401_Special_00004,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00004_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を大ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00401_Special_00005_ja,chara_yuw_00401_Special_00005,ja,"敵単体に自身の攻撃ステータスの{chara_yuw_00401_Special_00005_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を大ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00501_Normal_00000_ja,chara_yuw_00501_Normal_00000,ja,表示場所なし,
e,202511020,chara_yuw_00501_Special_00001_ja,chara_yuw_00501_Special_00001,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00001a_effective_duration}秒間、{chara_yuw_00501_Special_00001a_effect_parameter}%カット,
e,202511020,chara_yuw_00501_Special_00002_ja,chara_yuw_00501_Special_00002,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00002a_effective_duration}秒間、{chara_yuw_00501_Special_00002a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00501_Special_00003_ja,chara_yuw_00501_Special_00003,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00003a_effective_duration}秒間、{chara_yuw_00501_Special_00003a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00501_Special_00004_ja,chara_yuw_00501_Special_00004,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00004a_effective_duration}秒間、{chara_yuw_00501_Special_00004a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00501_Special_00005_ja,chara_yuw_00501_Special_00005,ja,自身と同じコマにいる赤属性の味方と自身への被ダメージを{chara_yuw_00501_Special_00005a_effective_duration}秒間、{chara_yuw_00501_Special_00005a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00601_Normal_00000_ja,chara_yuw_00601_Normal_00000,ja,表示場所なし,
e,202511020,chara_yuw_00601_Special_00001_ja,chara_yuw_00601_Special_00001,ja,自身への被ダメージを{chara_yuw_00601_Special_00001a_effective_duration}秒間、{chara_yuw_00601_Special_00001a_effect_parameter}%カット,
e,202511020,chara_yuw_00601_Special_00002_ja,chara_yuw_00601_Special_00002,ja,自身への被ダメージを{chara_yuw_00601_Special_00002a_effective_duration}秒間、{chara_yuw_00601_Special_00002a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00601_Special_00003_ja,chara_yuw_00601_Special_00003,ja,自身への被ダメージを{chara_yuw_00601_Special_00003a_effective_duration}秒間、{chara_yuw_00601_Special_00003a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00601_Special_00004_ja,chara_yuw_00601_Special_00004,ja,自身への被ダメージを{chara_yuw_00601_Special_00004a_effective_duration}秒間、{chara_yuw_00601_Special_00004a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202511020,chara_yuw_00601_Special_00005_ja,chara_yuw_00601_Special_00005,ja,自身への被ダメージを{chara_yuw_00601_Special_00005a_effective_duration}秒間、{chara_yuw_00601_Special_00005a_effect_parameter}%カット,"ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00501_Normal_00000_ja,chara_sur_00501_Normal_00000,ja,表示場所なし,
e,202512010,chara_sur_00501_Special_00001_ja,chara_sur_00501_Special_00001,ja,"自身と同じコマと二つ先までのコマにいる敵複数体に自身の攻撃ステータスの{chara_sur_00501_Special_00001_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を1秒間、スタン状態にする",
e,202512010,chara_sur_00501_Special_00002_ja,chara_sur_00501_Special_00002,ja,"自身と同じコマと二つ先までのコマにいる敵複数体に自身の攻撃ステータスの{chara_sur_00501_Special_00002_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を1.5秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00501_Special_00003_ja,chara_sur_00501_Special_00003,ja,"自身と同じコマと二つ先までのコマにいる敵複数体に自身の攻撃ステータスの{chara_sur_00501_Special_00003_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を1.8秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00501_Special_00004_ja,chara_sur_00501_Special_00004,ja,"自身と同じコマと二つ先までのコマにいる敵複数体に自身の攻撃ステータスの{chara_sur_00501_Special_00004_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を2.3秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00501_Special_00005_ja,chara_sur_00501_Special_00005,ja,"自身と同じコマと二つ先までのコマにいる敵複数体に自身の攻撃ステータスの{chara_sur_00501_Special_00005_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を2.5秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00601_Normal_00000_ja,chara_sur_00601_Normal_00000,ja,表示場所なし,
e,202512010,chara_sur_00601_Special_00001_ja,chara_sur_00601_Special_00001,ja,"敵複数体に自身の攻撃ステータスの{chara_sur_00601_Special_00001_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を1秒間、スタン状態にする",
e,202512010,chara_sur_00601_Special_00002_ja,chara_sur_00601_Special_00002,ja,"敵複数体に自身の攻撃ステータスの{chara_sur_00601_Special_00002_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を1.4秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00601_Special_00003_ja,chara_sur_00601_Special_00003,ja,"敵複数体に自身の攻撃ステータスの{chara_sur_00601_Special_00003_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を1.7秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00601_Special_00004_ja,chara_sur_00601_Special_00004,ja,"敵複数体に自身の攻撃ステータスの{chara_sur_00601_Special_00004_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を2.1秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00601_Special_00005_ja,chara_sur_00601_Special_00005,ja,"敵複数体に自身の攻撃ステータスの{chara_sur_00601_Special_00005_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を2.3秒間、スタン状態にする","ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00701_Normal_00000_ja,chara_sur_00701_Normal_00000,ja,表示場所なし,
e,202512010,chara_sur_00701_Special_00001_ja,chara_sur_00701_Special_00001,ja,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大91%ダメージ),
e,202512010,chara_sur_00701_Special_00002_ja,chara_sur_00701_Special_00002,ja,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大101%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00701_Special_00003_ja,chara_sur_00701_Special_00003,ja,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大108%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00701_Special_00004_ja,chara_sur_00701_Special_00004,ja,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大114%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00701_Special_00005_ja,chara_sur_00701_Special_00005,ja,敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大117%ダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202512010,chara_sur_00801_Normal_00000_ja,chara_sur_00801_Normal_00000,ja,表示場所なし,
e,202512010,chara_sur_00801_Special_00001_ja,chara_sur_00801_Special_00001,ja,敵単体に自身の攻撃ステータスの{chara_sur_00801_Special_00001_power_parameter}%のダメージ,
e,202512010,chara_sur_00801_Special_00002_ja,chara_sur_00801_Special_00002,ja,敵単体に自身の攻撃ステータスの{chara_sur_00801_Special_00002_power_parameter}%のダメージ,"ステータスUP + 必殺ワザ性能UP"
