ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,target_mst_series_ids,target_mst_character_ids,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter,effect_value,effect_trigger_roles,effect_trigger_colors
e,202601010,chara_jig_00701_Special_00005,chara_jig_00701_Special_00005,5,0,Direct,Koma,0,Koma,0,100,Friend,Character,All,All,,,Heal,Normal,0,0,,,100,MaxHpPercentage,22,None,0,0,0,,,
e,202602015,chara_you_00001_Normal_00000,chara_you_00001_Normal_00000,1,0,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00001_01,chara_you_00001_Special_00001,1,36,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00001_02,chara_you_00001_Special_00001,2,44,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00001_03,chara_you_00001_Special_00001,3,56,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,72,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00002_01,chara_you_00001_Special_00002,1,36,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,26,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00002_02,chara_you_00001_Special_00002,2,44,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,26,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00002_03,chara_you_00001_Special_00002,3,56,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,78,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00003_01,chara_you_00001_Special_00003,1,36,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,29,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00003_02,chara_you_00001_Special_00003,2,44,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,29,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00003_03,chara_you_00001_Special_00003,3,56,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,88,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00004_01,chara_you_00001_Special_00004,1,36,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,30,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00004_02,chara_you_00001_Special_00004,2,44,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,30,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00004_03,chara_you_00001_Special_00004,3,56,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,91,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00005_01,chara_you_00001_Special_00005,1,36,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,32,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00005_02,chara_you_00001_Special_00005,2,44,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,32,None,0,0,0,,,
e,202602015,chara_you_00001_Special_00005_03,chara_you_00001_Special_00005,3,56,Direct,Distance,0,Distance,0.35,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,96,None,0,0,0,,,
e,202602015,chara_you_00101_Normal_00000_01,chara_you_00101_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00001_01,chara_you_00101_Special_00001,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,18,Poison,-1,150,1,,,
e,202602015,chara_you_00101_Special_00001_02,chara_you_00101_Special_00001,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,20,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00001_03,chara_you_00101_Special_00001,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,20,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00001_04,chara_you_00101_Special_00001,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,20,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00001_05,chara_you_00101_Special_00001,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,20,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00002_01,chara_you_00101_Special_00002,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,22,Poison,-1,300,1,,,
e,202602015,chara_you_00101_Special_00002_02,chara_you_00101_Special_00002,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,22,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00002_03,chara_you_00101_Special_00002,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,22,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00002_04,chara_you_00101_Special_00002,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,22,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00002_05,chara_you_00101_Special_00002,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,22,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00003_01,chara_you_00101_Special_00003,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,Poison,-1,300,2,,,
e,202602015,chara_you_00101_Special_00003_02,chara_you_00101_Special_00003,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00003_03,chara_you_00101_Special_00003,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00003_04,chara_you_00101_Special_00003,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,24,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00003_05,chara_you_00101_Special_00003,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,24,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00004_01,chara_you_00101_Special_00004,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,25,Poison,-1,450,2,,,
e,202602015,chara_you_00101_Special_00004_02,chara_you_00101_Special_00004,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,25,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00004_03,chara_you_00101_Special_00004,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,25,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00004_04,chara_you_00101_Special_00004,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,25,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00004_05,chara_you_00101_Special_00004,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,26,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00005_01,chara_you_00101_Special_00005,1,49,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,26,Poison,-1,600,2,,,
e,202602015,chara_you_00101_Special_00005_02,chara_you_00101_Special_00005,2,54,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,26,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00005_03,chara_you_00101_Special_00005,3,60,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,26,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00005_04,chara_you_00101_Special_00005,4,66,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,26,None,0,0,0,,,
e,202602015,chara_you_00101_Special_00005_05,chara_you_00101_Special_00005,5,74,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,26,None,0,0,0,,,
e,202602015,chara_you_00201_Normal_00000_01,chara_you_00201_Normal_00000,1,0,Direct,Distance,0,Distance,0.37,1,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00001_01,chara_you_00201_Special_00001,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,AttackPowerDown,-1,300,10,,,
e,202602015,chara_you_00201_Special_00001_02,chara_you_00201_Special_00001,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00001_03,chara_you_00201_Special_00001,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,23,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00001_04,chara_you_00201_Special_00001,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,25,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00002_01,chara_you_00201_Special_00002,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,27,AttackPowerDown,-1,315,11,,,
e,202602015,chara_you_00201_Special_00002_02,chara_you_00201_Special_00002,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,27,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00002_03,chara_you_00201_Special_00002,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,27,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00002_04,chara_you_00201_Special_00002,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,27,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00003_01,chara_you_00201_Special_00003,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,29,AttackPowerDown,-1,325,12,,,
e,202602015,chara_you_00201_Special_00003_02,chara_you_00201_Special_00003,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,29,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00003_03,chara_you_00201_Special_00003,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,29,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00003_04,chara_you_00201_Special_00003,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,30,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00004_01,chara_you_00201_Special_00004,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,31,AttackPowerDown,-1,330,13,,,
e,202602015,chara_you_00201_Special_00004_02,chara_you_00201_Special_00004,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,31,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00004_03,chara_you_00201_Special_00004,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,31,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00004_04,chara_you_00201_Special_00004,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,32,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00005_01,chara_you_00201_Special_00005,1,50,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,32,AttackPowerDown,-1,335,13,,,
e,202602015,chara_you_00201_Special_00005_02,chara_you_00201_Special_00005,2,63,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,32,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00005_03,chara_you_00201_Special_00005,3,75,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,,100,Percentage,32,None,0,0,0,,,
e,202602015,chara_you_00201_Special_00005_04,chara_you_00201_Special_00005,4,85,Direct,Distance,0,Distance,0.47,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,33,None,0,0,0,,,
e,202602015,chara_you_00301_Normal_00000,chara_you_00301_Normal_00000,1,0,Direct,Distance,0,Distance,0.3,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202602015,chara_you_00301_Special_00001,chara_you_00301_Special_00001,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,49,None,0,0,0,,,
e,202602015,chara_you_00301_Special_00002,chara_you_00301_Special_00002,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,53,None,0,0,0,,,
e,202602015,chara_you_00301_Special_00003,chara_you_00301_Special_00003,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,61,None,0,0,0,,,
e,202602015,chara_you_00301_Special_00004,chara_you_00301_Special_00004,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,64,None,0,0,0,,,
e,202602015,chara_you_00301_Special_00005,chara_you_00301_Special_00005,1,0,Direct,Distance,0,Distance,0.5,100,Foe,All,All,All,,,Damage,Normal,0,0,shageki_1,1,100,Percentage,68,None,0,0,0,,,
e,202602020,chara_kim_00001_Normal_00000,chara_kim_00001_Normal_00000,1,0,Direct,Distance,0,Distance,0.42,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,65,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00001_01,chara_kim_00001_Special_00001,1,32,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,6,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00001_02,chara_kim_00001_Special_00001,2,40,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,6,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00001_03,chara_kim_00001_Special_00001,3,50,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,6,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00001_04,chara_kim_00001_Special_00001,4,60,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,18,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00001_05,chara_kim_00001_Special_00001,5,80,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,KnockBack1,0,0,dageki_1,1,100,Percentage,58,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00002_01,chara_kim_00001_Special_00002,1,32,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,7,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00002_02,chara_kim_00001_Special_00002,2,40,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,7,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00002_03,chara_kim_00001_Special_00002,3,50,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,7,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00002_04,chara_kim_00001_Special_00002,4,60,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,21,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00002_05,chara_kim_00001_Special_00002,5,80,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,KnockBack1,0,0,dageki_1,1,100,Percentage,64,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00003_01,chara_kim_00001_Special_00003,1,32,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00003_02,chara_kim_00001_Special_00003,2,40,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00003_03,chara_kim_00001_Special_00003,3,50,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00003_04,chara_kim_00001_Special_00003,4,60,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,24,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00003_05,chara_kim_00001_Special_00003,5,80,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,KnockBack2,0,0,dageki_1,1,100,Percentage,66,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00004_01,chara_kim_00001_Special_00004,1,32,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,9,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00004_02,chara_kim_00001_Special_00004,2,40,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,9,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00004_03,chara_kim_00001_Special_00004,3,50,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,9,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00004_04,chara_kim_00001_Special_00004,4,60,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,27,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00004_05,chara_kim_00001_Special_00004,5,80,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,KnockBack2,0,0,dageki_1,1,100,Percentage,66,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00005_01,chara_kim_00001_Special_00005,1,32,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00005_02,chara_kim_00001_Special_00005,2,40,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00005_03,chara_kim_00001_Special_00005,3,50,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00005_04,chara_kim_00001_Special_00005,4,60,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,24,None,0,0,0,,,
e,202602020,chara_kim_00001_Special_00005_05,chara_kim_00001_Special_00005,5,80,Direct,Distance,0,Distance,0.52,100,Foe,All,All,All,,,Damage,KnockBack2,0,0,dageki_1,1,100,Percentage,76,None,0,0,0,,,
e,202602020,chara_kim_00101_Normal_00000,chara_kim_00101_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00001_01,chara_kim_00101_Special_00001,1,56,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,5,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00001_02,chara_kim_00101_Special_00001,2,67,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,5,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00001_03,chara_kim_00101_Special_00001,3,77,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,5,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00001_04,chara_kim_00101_Special_00001,4,88,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,15,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00001_05,chara_kim_00101_Special_00001,5,97,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,49,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00002_01,chara_kim_00101_Special_00002,1,56,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,6,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00002_02,chara_kim_00101_Special_00002,2,67,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,6,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00002_03,chara_kim_00101_Special_00002,3,77,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,6,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00002_04,chara_kim_00101_Special_00002,4,88,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,18,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00002_05,chara_kim_00101_Special_00002,5,97,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,50,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00003_01,chara_kim_00101_Special_00003,1,56,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,7,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00003_02,chara_kim_00101_Special_00003,2,67,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,7,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00003_03,chara_kim_00101_Special_00003,3,77,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,7,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00003_04,chara_kim_00101_Special_00003,4,88,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,21,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00003_05,chara_kim_00101_Special_00003,5,97,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,54,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00004_01,chara_kim_00101_Special_00004,1,56,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00004_02,chara_kim_00101_Special_00004,2,67,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00004_03,chara_kim_00101_Special_00004,3,77,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,8,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00004_04,chara_kim_00101_Special_00004,4,88,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,24,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00004_05,chara_kim_00101_Special_00004,5,97,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,51,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00005_01,chara_kim_00101_Special_00005,1,56,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,9,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00005_02,chara_kim_00101_Special_00005,2,67,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,9,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00005_03,chara_kim_00101_Special_00005,3,77,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,9,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00005_04,chara_kim_00101_Special_00005,4,88,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,,100,Percentage,21,None,0,0,0,,,
e,202602020,chara_kim_00101_Special_00005_05,chara_kim_00101_Special_00005,5,97,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,,,Damage,Normal,0,0,dageki_1,1,100,Percentage,57,None,0,0,0,,,
