ENABLE,id,mst_stage_id,reward_category,resource_type,resource_id,resource_amount,percentage,sort_order,release_key
e,304,event_mag1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202511010
e,305,event_mag1_savage_00003,FirstClear,Coin,,5000,100,2,202511010
e,306,event_yuw1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202511020
e,307,event_yuw1_charaget01_00001,FirstClear,Unit,chara_yuw_00501,1,100,1,202511020
e,308,event_yuw1_charaget01_00001,FirstClear,FreeDiamond,prism_glo_00001,30,100,2,202511020
e,309,event_yuw1_charaget01_00001,FirstClear,Coin,,250,100,3,202511020
e,310,event_yuw1_charaget01_00001,Random,Item,piece_yuw_00501,1,10,4,202511020
e,311,event_yuw1_charaget01_00002,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,312,event_yuw1_charaget01_00002,FirstClear,Coin,,250,100,2,202511020
e,313,event_yuw1_charaget01_00002,Random,Item,piece_yuw_00501,1,15,3,202511020
e,314,event_yuw1_charaget01_00003,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,315,event_yuw1_charaget01_00003,FirstClear,Coin,,250,100,2,202511020
e,316,event_yuw1_charaget01_00003,Random,Item,piece_yuw_00501,1,20,3,202511020
e,317,event_yuw1_charaget01_00004,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,318,event_yuw1_charaget01_00004,FirstClear,Coin,,350,100,2,202511020
e,319,event_yuw1_charaget01_00004,Random,Item,piece_yuw_00501,3,25,3,202511020
e,320,event_yuw1_charaget01_00005,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,321,event_yuw1_charaget01_00005,FirstClear,Coin,,350,100,2,202511020
e,322,event_yuw1_charaget01_00005,FirstClear,Item,memory_chara_yuw_00501,200,100,3,202511020
e,323,event_yuw1_charaget01_00005,Random,Item,piece_yuw_00501,3,30,4,202511020
e,324,event_yuw1_charaget01_00006,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,325,event_yuw1_charaget01_00006,FirstClear,Coin,,350,100,2,202511020
e,326,event_yuw1_charaget01_00006,FirstClear,Item,memory_chara_yuw_00501,250,100,3,202511020
e,327,event_yuw1_charaget01_00006,FirstClear,Item,memoryfragment_glo_00001,15,100,4,202511020
e,328,event_yuw1_charaget01_00006,Random,Item,piece_yuw_00501,3,40,5,202511020
e,329,event_yuw1_charaget01_00007,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,330,event_yuw1_charaget01_00007,FirstClear,Coin,,500,100,2,202511020
e,331,event_yuw1_charaget01_00007,FirstClear,Item,memory_chara_yuw_00501,300,100,3,202511020
e,332,event_yuw1_charaget01_00007,FirstClear,Item,memoryfragment_glo_00002,10,100,4,202511020
e,333,event_yuw1_charaget01_00007,Random,Item,piece_yuw_00501,3,45,5,202511020
e,334,event_yuw1_charaget01_00008,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,335,event_yuw1_charaget01_00008,FirstClear,Coin,,500,100,2,202511020
e,336,event_yuw1_charaget01_00008,FirstClear,Item,memory_chara_yuw_00501,350,100,3,202511020
e,337,event_yuw1_charaget01_00008,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202511020
e,338,event_yuw1_charaget01_00008,Random,Item,piece_yuw_00501,5,60,5,202511020
e,339,event_yuw1_charaget02_00001,FirstClear,Unit,chara_yuw_00601,1,100,1,202511020
e,340,event_yuw1_charaget02_00001,FirstClear,FreeDiamond,prism_glo_00001,30,100,2,202511020
e,341,event_yuw1_charaget02_00001,FirstClear,Coin,,250,100,3,202511020
e,342,event_yuw1_charaget02_00001,Random,Item,piece_yuw_00601,1,10,4,202511020
e,343,event_yuw1_charaget02_00002,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,344,event_yuw1_charaget02_00002,FirstClear,Coin,,250,100,2,202511020
e,345,event_yuw1_charaget02_00002,Random,Item,piece_yuw_00601,1,15,3,202511020
e,346,event_yuw1_charaget02_00003,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,347,event_yuw1_charaget02_00003,FirstClear,Coin,,250,100,2,202511020
e,348,event_yuw1_charaget02_00003,Random,Item,piece_yuw_00601,1,20,3,202511020
e,349,event_yuw1_charaget02_00004,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,350,event_yuw1_charaget02_00004,FirstClear,Coin,,350,100,2,202511020
e,351,event_yuw1_charaget02_00004,Random,Item,piece_yuw_00601,3,25,3,202511020
e,352,event_yuw1_charaget02_00005,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,353,event_yuw1_charaget02_00005,FirstClear,Coin,,350,100,2,202511020
e,354,event_yuw1_charaget02_00005,FirstClear,Item,memory_chara_yuw_00601,200,100,3,202511020
e,355,event_yuw1_charaget02_00005,Random,Item,piece_yuw_00601,3,30,4,202511020
e,356,event_yuw1_charaget02_00006,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,357,event_yuw1_charaget02_00006,FirstClear,Coin,,350,100,2,202511020
e,358,event_yuw1_charaget02_00006,FirstClear,Item,memory_chara_yuw_00601,250,100,3,202511020
e,359,event_yuw1_charaget02_00006,FirstClear,Item,memoryfragment_glo_00001,15,100,4,202511020
e,360,event_yuw1_charaget02_00006,Random,Item,piece_yuw_00601,3,40,5,202511020
e,361,event_yuw1_charaget02_00007,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,362,event_yuw1_charaget02_00007,FirstClear,Coin,,500,100,2,202511020
e,363,event_yuw1_charaget02_00007,FirstClear,Item,memory_chara_yuw_00601,300,100,3,202511020
e,364,event_yuw1_charaget02_00007,FirstClear,Item,memoryfragment_glo_00002,10,100,4,202511020
e,365,event_yuw1_charaget02_00007,Random,Item,piece_yuw_00601,3,45,5,202511020
e,366,event_yuw1_charaget02_00008,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202511020
e,367,event_yuw1_charaget02_00008,FirstClear,Coin,,500,100,2,202511020
e,368,event_yuw1_charaget02_00008,FirstClear,Item,memory_chara_yuw_00601,350,100,3,202511020
e,369,event_yuw1_charaget02_00008,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202511020
e,370,event_yuw1_charaget02_00008,Random,Item,piece_yuw_00601,5,60,5,202511020
e,371,event_yuw1_challenge01_00001,FirstClear,Item,piece_yuw_00001,50,100,1,202511020
e,372,event_yuw1_challenge01_00001,FirstClear,Item,ticket_glo_00003,1,100,2,202511020
e,373,event_yuw1_challenge01_00002,FirstClear,Item,piece_yuw_00101,50,100,1,202511020
e,374,event_yuw1_challenge01_00002,FirstClear,Item,ticket_glo_00003,1,100,2,202511020
e,375,event_yuw1_challenge01_00003,FirstClear,Item,piece_yuw_00301,50,100,1,202511020
e,376,event_yuw1_challenge01_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202511020
e,377,event_yuw1_challenge01_00004,FirstClear,Item,piece_yuw_00401,50,100,1,202511020
e,378,event_yuw1_challenge01_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202511020
e,379,event_yuw1_savage_00001,FirstClear,Emblem,emblem_event_yuw_00002,1,100,1,202511020
e,380,event_yuw1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202511020
e,381,event_yuw1_savage_00002,FirstClear,Emblem,emblem_event_yuw_00001,1,100,1,202511020
e,382,event_yuw1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202511020
e,383,event_yuw1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202511020
e,384,event_yuw1_savage_00003,FirstClear,Coin,,5000,100,2,202511020
e,385,event_yuw1_savage02_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202512015
e,386,event_yuw1_savage02_00001,FirstClear,Coin,,5000,100,2,202512015
e,387,event_yuw1_savage02_00001,FirstClear,Item,ticket_glo_00002,5,100,3,202512015
e,388,event_yuw1_savage02_00002,FirstClear,FreeDiamond,prism_glo_00001,150,100,1,202512015
e,389,event_yuw1_savage02_00002,FirstClear,Coin,,10000,100,2,202512015
e,390,event_yuw1_savage02_00002,FirstClear,Item,memoryfragment_glo_00001,20,100,3,202512015
e,391,event_yuw1_savage02_00002,FirstClear,Item,memoryfragment_glo_00002,10,100,4,202512015
e,392,event_yuw1_savage02_00002,FirstClear,Item,memoryfragment_glo_00003,1,100,5,202512015
e,393,event_sur1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202512010
e,394,event_sur1_charaget01_00001,FirstClear,Unit,chara_sur_00801,1,100,1,202512010
e,395,event_sur1_charaget01_00001,FirstClear,FreeDiamond,prism_glo_00001,30,100,2,202512010
e,396,event_sur1_charaget01_00001,FirstClear,Coin,,250,100,3,202512010
e,397,event_sur1_charaget01_00001,Random,Item,piece_sur_00801,1,10,4,202512010
e,398,event_sur1_charaget01_00002,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,399,event_sur1_charaget01_00002,FirstClear,Coin,,250,100,2,202512010
e,400,event_sur1_charaget01_00002,Random,Item,piece_sur_00801,1,15,3,202512010
e,401,event_sur1_charaget01_00003,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,402,event_sur1_charaget01_00003,FirstClear,Coin,,250,100,2,202512010
e,403,event_sur1_charaget01_00003,Random,Item,piece_sur_00801,1,20,3,202512010
e,404,event_sur1_charaget01_00004,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,405,event_sur1_charaget01_00004,FirstClear,Coin,,350,100,2,202512010
e,406,event_sur1_charaget01_00004,Random,Item,piece_sur_00801,3,25,3,202512010
e,407,event_sur1_charaget01_00005,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,408,event_sur1_charaget01_00005,FirstClear,Coin,,350,100,2,202512010
e,409,event_sur1_charaget01_00005,FirstClear,Item,memory_chara_sur_00801,200,100,3,202512010
e,410,event_sur1_charaget01_00005,Random,Item,piece_sur_00801,3,30,4,202512010
e,411,event_sur1_charaget01_00006,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,412,event_sur1_charaget01_00006,FirstClear,Coin,,350,100,2,202512010
e,413,event_sur1_charaget01_00006,FirstClear,Item,memory_chara_sur_00801,250,100,3,202512010
e,414,event_sur1_charaget01_00006,FirstClear,Item,memoryfragment_glo_00001,15,100,4,202512010
e,415,event_sur1_charaget01_00006,Random,Item,piece_sur_00801,3,40,5,202512010
e,416,event_sur1_charaget01_00007,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,417,event_sur1_charaget01_00007,FirstClear,Coin,,500,100,2,202512010
e,418,event_sur1_charaget01_00007,FirstClear,Item,memory_chara_sur_00801,300,100,3,202512010
e,419,event_sur1_charaget01_00007,FirstClear,Item,memoryfragment_glo_00002,10,100,4,202512010
e,420,event_sur1_charaget01_00007,Random,Item,piece_sur_00801,3,45,5,202512010
e,421,event_sur1_charaget01_00008,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,422,event_sur1_charaget01_00008,FirstClear,Coin,,500,100,2,202512010
e,423,event_sur1_charaget01_00008,FirstClear,Item,memory_chara_sur_00801,350,100,3,202512010
e,424,event_sur1_charaget01_00008,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202512010
e,425,event_sur1_charaget01_00008,Random,Item,piece_sur_00801,5,60,5,202512010
e,426,event_sur1_savage_00001,FirstClear,Emblem,emblem_event_sur_00002,1,100,1,202512010
e,427,event_sur1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202512010
e,428,event_sur1_savage_00002,FirstClear,Emblem,emblem_event_sur_00003,1,100,1,202512010
e,429,event_sur1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202512010
e,430,event_sur1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202512010
e,431,event_sur1_savage_00003,FirstClear,Coin,,5000,100,2,202512010
e,432,event_sur1_charaget02_00001,FirstClear,Unit,chara_sur_00701,1,100,1,202512010
e,433,event_sur1_charaget02_00001,FirstClear,FreeDiamond,prism_glo_00001,30,100,2,202512010
e,434,event_sur1_charaget02_00001,FirstClear,Coin,,250,100,3,202512010
e,435,event_sur1_charaget02_00001,Random,Item,piece_sur_00701,1,10,4,202512010
e,436,event_sur1_charaget02_00002,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,437,event_sur1_charaget02_00002,FirstClear,Coin,,250,100,2,202512010
e,438,event_sur1_charaget02_00002,Random,Item,piece_sur_00701,1,15,3,202512010
e,439,event_sur1_charaget02_00003,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,440,event_sur1_charaget02_00003,FirstClear,Coin,,250,100,2,202512010
e,441,event_sur1_charaget02_00003,Random,Item,piece_sur_00701,1,20,3,202512010
e,442,event_sur1_charaget02_00004,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,443,event_sur1_charaget02_00004,FirstClear,Coin,,350,100,2,202512010
e,444,event_sur1_charaget02_00004,Random,Item,piece_sur_00701,3,25,3,202512010
e,445,event_sur1_charaget02_00005,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,446,event_sur1_charaget02_00005,FirstClear,Item,memory_chara_sur_00701,200,100,2,202512010
e,447,event_sur1_charaget02_00005,FirstClear,Coin,,350,100,3,202512010
e,448,event_sur1_charaget02_00005,Random,Item,piece_sur_00701,3,30,4,202512010
e,449,event_sur1_charaget02_00006,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,450,event_sur1_charaget02_00006,FirstClear,Item,memoryfragment_glo_00001,15,100,2,202512010
e,451,event_sur1_charaget02_00006,FirstClear,Item,memory_chara_sur_00701,250,100,3,202512010
e,452,event_sur1_charaget02_00006,FirstClear,Coin,,350,100,4,202512010
e,453,event_sur1_charaget02_00006,Random,Item,piece_sur_00701,3,40,5,202512010
e,454,event_sur1_charaget02_00007,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,455,event_sur1_charaget02_00007,FirstClear,Item,memoryfragment_glo_00002,10,100,2,202512010
e,456,event_sur1_charaget02_00007,FirstClear,Item,memory_chara_sur_00701,300,100,3,202512010
e,457,event_sur1_charaget02_00007,FirstClear,Coin,,500,100,4,202512010
e,458,event_sur1_charaget02_00007,Random,Item,piece_sur_00701,3,45,5,202512010
e,459,event_sur1_charaget02_00008,FirstClear,FreeDiamond,prism_glo_00001,30,100,1,202512010
e,460,event_sur1_charaget02_00008,FirstClear,Item,memoryfragment_glo_00003,1,100,2,202512010
e,461,event_sur1_charaget02_00008,FirstClear,Item,memory_chara_sur_00701,350,100,3,202512010
e,462,event_sur1_charaget02_00008,FirstClear,Coin,,500,100,4,202512010
e,463,event_sur1_charaget02_00008,Random,Item,piece_sur_00701,5,60,5,202512010
e,464,event_sur1_challenge01_00001,FirstClear,Item,ticket_glo_00003,1,100,1,202512010
e,465,event_sur1_challenge01_00002,FirstClear,Item,piece_sur_00601,50,100,1,202512010
e,466,event_sur1_challenge01_00002,FirstClear,Item,ticket_glo_00003,1,100,2,202512010
e,467,event_sur1_challenge01_00003,FirstClear,Item,piece_sur_00101,50,100,1,202512010
e,468,event_sur1_challenge01_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202512010
e,469,event_sur1_challenge01_00004,FirstClear,Item,piece_sur_00501,50,100,1,202512010
e,470,event_sur1_challenge01_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202512010
e,471,event_osh1_1day_00001,FirstClear,Item,item_glo_00001,50,100,1,202512020
e,472,event_osh1_charaget02_00001,FirstClear,Item,memoryfragment_glo_00001,30,100,1,202512020
e,473,event_osh1_charaget02_00001,Always,Item,memoryfragment_glo_00001,3,100,1,202512020
e,474,event_osh1_charaget02_00001,Random,Item,memoryfragment_glo_00001,2,39,1,202512020
e,475,event_osh1_charaget02_00002,FirstClear,Item,memoryfragment_glo_00002,10,100,1,202512020
e,476,event_osh1_charaget02_00002,Always,Item,memoryfragment_glo_00001,3,100,1,202512020
e,477,event_osh1_charaget02_00002,Random,Item,memoryfragment_glo_00001,2,84,1,202512020
e,478,event_osh1_charaget02_00002,Always,Item,memoryfragment_glo_00002,1,100,1,202512020
e,479,event_osh1_charaget02_00002,Random,Item,memoryfragment_glo_00002,2,46,1,202512020
e,480,event_osh1_charaget02_00003,FirstClear,Item,memoryfragment_glo_00003,2,100,1,202512020
e,481,event_osh1_charaget02_00003,Always,Item,memoryfragment_glo_00001,4,100,1,202512020
e,482,event_osh1_charaget02_00003,Random,Item,memoryfragment_glo_00001,2,85,1,202512020
e,483,event_osh1_charaget02_00003,Always,Item,memoryfragment_glo_00002,2,100,1,202512020
e,484,event_osh1_charaget02_00003,Random,Item,memoryfragment_glo_00002,2,60,1,202512020
e,485,event_osh1_charaget02_00003,Random,Item,memoryfragment_glo_00003,1,28,1,202512020
e,486,event_osh1_charaget01_00001,FirstClear,Item,item_glo_00001,150,100,1,202512020
e,487,event_osh1_charaget01_00001,Always,Item,item_glo_00001,60,100,2,202512020
e,488,event_osh1_charaget01_00001,Random,Item,item_glo_00001,100,40,3,202512020
e,489,event_osh1_charaget01_00001,Random,Item,item_glo_00001,120,40,4,202512020
e,490,event_osh1_charaget01_00001,Random,Item,item_glo_00001,300,20,5,202512020
e,491,event_osh1_charaget01_00002,FirstClear,Item,item_glo_00001,250,100,1,202512020
e,492,event_osh1_charaget01_00002,Always,Item,item_glo_00001,100,100,2,202512020
e,493,event_osh1_charaget01_00002,Random,Item,item_glo_00001,200,40,3,202512020
e,494,event_osh1_charaget01_00002,Random,Item,item_glo_00001,250,40,4,202512020
e,495,event_osh1_charaget01_00002,Random,Item,item_glo_00001,420,20,5,202512020
e,496,event_osh1_charaget01_00003,FirstClear,Item,item_glo_00001,400,100,3,202512020
e,497,event_osh1_charaget01_00003,Always,Item,item_glo_00001,150,100,2,202512020
e,498,event_osh1_charaget01_00003,Random,Item,item_glo_00001,200,42,3,202512020
e,499,event_osh1_charaget01_00003,Random,Item,item_glo_00001,360,60,4,202512020
e,500,event_osh1_charaget01_00003,Random,Item,item_glo_00001,600,25,5,202512020
e,501,event_osh1_challenge01_00001,FirstClear,Item,ticket_glo_00003,1,100,1,202512020
e,502,event_osh1_challenge01_00002,FirstClear,Item,ticket_glo_00003,1,100,1,202512020
e,503,event_osh1_challenge01_00003,FirstClear,Item,piece_osh_00101,50,100,1,202512020
e,504,event_osh1_challenge01_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202512020
e,505,event_osh1_challenge01_00004,FirstClear,Emblem,emblem_event_osh_00010,1,100,1,202512020
e,506,event_osh1_challenge01_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202512020
e,507,event_glo1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202512020
e,508,event_glo1_1day_00001,Random,FreeDiamond,prism_glo_00001,150,5,2,202512020
e,509,event_glo1_1day_00001,Random,FreeDiamond,prism_glo_00001,100,10,3,202512020
e,510,event_glo1_1day_00001,Random,FreeDiamond,prism_glo_00001,50,30,4,202512020
e,511,event_glo1_1day_00001,Random,FreeDiamond,prism_glo_00001,30,80,5,202512020
e,512,event_glo1_1day_00001,Random,Coin,,1000,80,6,202512020
e,513,event_glo1_1day_00001,Random,Item,memoryfragment_glo_00001,1,40,7,202512020
e,514,event_glo1_1day_00001,Random,Item,memoryfragment_glo_00002,1,20,8,202512020
e,515,event_glo1_1day_00001,Random,Item,memoryfragment_glo_00003,1,10,9,202512020
e,516,event_glo1_1day_00001,Random,Item,box_glo_00003,5,10,10,202512020
e,517,event_glo1_1day_00001,Random,Item,box_glo_00008,3,5,11,202512020
e,518,event_glo1_1day_00001,Random,Emblem,emblem_event_glo_00002,1,10,12,202512020
e,519,event_osh1_savage_00001,FirstClear,Emblem,emblem_event_osh_00002,1,100,1,202512020
e,520,event_osh1_savage_00001,FirstClear,Item,item_glo_00001,100,100,2,202512020
e,521,event_osh1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,3,202512020
e,522,event_osh1_savage_00002,FirstClear,Emblem,emblem_event_osh_00001,1,100,1,202512020
e,523,event_osh1_savage_00002,FirstClear,Item,item_glo_00001,100,100,2,202512020
e,524,event_osh1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,3,202512020
e,525,event_osh1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202512020
e,526,event_osh1_savage_00003,FirstClear,Item,item_glo_00001,100,100,2,202512020
e,527,event_osh1_savage_00003,FirstClear,Coin,,5000,100,3,202512020
e,528,event_osh1_1day_00001,Random,Coin,,3000,60,2,202512020
e,529,event_osh1_1day_00001,Random,Coin,,8000,10,3,202512020
e,530,event_osh1_1day_00001,Random,Coin,,1000,60,4,202512020
e,531,event_osh1_1day_00001,Random,FreeDiamond,,20,50,5,202512020
e,532,event_osh1_charaget02_00001,FirstClear,Item,item_glo_00001,50,100,4,202512020
e,533,event_osh1_charaget02_00002,FirstClear,Item,item_glo_00001,50,100,6,202512020
e,534,event_osh1_charaget02_00003,FirstClear,Item,item_glo_00001,50,100,7,202512020
e,535,event_osh1_challenge01_00001,FirstClear,Item,item_glo_00001,50,100,2,202512020
e,536,event_osh1_challenge01_00002,FirstClear,Item,item_glo_00001,50,100,2,202512020
e,537,event_osh1_challenge01_00003,FirstClear,Item,item_glo_00001,50,100,3,202512020
e,538,event_osh1_challenge01_00004,FirstClear,Item,item_glo_00001,50,100,3,202512020
e,539,event_jig1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202601010
e,540,event_jig1_1day_00001,Random,Coin,,2000,50,2,202601010
e,541,event_jig1_1day_00001,Random,Coin,,4000,40,3,202601010
e,542,event_jig1_1day_00001,Random,FreeDiamond,prism_glo_00001,30,30,4,202601010
e,543,event_jig1_charaget02_00001,FirstClear,Unit,chara_jig_00601,1,100,1,202601010
e,544,event_jig1_charaget02_00001,FirstClear,FreeDiamond,prism_glo_00001,40,100,2,202601010
e,545,event_jig1_charaget02_00001,FirstClear,Coin,,500,100,3,202601010
e,546,event_jig1_charaget02_00001,Random,Item,piece_jig_00601,1,10,4,202601010
e,547,event_jig1_charaget02_00002,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,548,event_jig1_charaget02_00002,FirstClear,Item,memory_chara_jig_00601,200,100,2,202601010
e,549,event_jig1_charaget02_00002,FirstClear,Coin,,500,100,3,202601010
e,550,event_jig1_charaget02_00002,Random,Item,piece_jig_00601,1,20,4,202601010
e,551,event_jig1_charaget02_00003,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,552,event_jig1_charaget02_00003,FirstClear,Item,memory_chara_jig_00601,300,100,2,202601010
e,553,event_jig1_charaget02_00003,FirstClear,Coin,,500,100,3,202601010
e,554,event_jig1_charaget02_00003,Random,Item,piece_jig_00601,3,30,4,202601010
e,555,event_jig1_charaget02_00004,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,556,event_jig1_charaget02_00004,FirstClear,Item,memory_chara_jig_00601,300,100,2,202601010
e,557,event_jig1_charaget02_00004,FirstClear,Item,memoryfragment_glo_00001,15,100,3,202601010
e,558,event_jig1_charaget02_00004,Random,Item,piece_jig_00601,3,30,4,202601010
e,559,event_jig1_charaget02_00004,FirstClear,Coin,,500,100,5,202601010
e,560,event_jig1_charaget02_00005,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,561,event_jig1_charaget02_00005,FirstClear,Item,memory_chara_jig_00601,300,100,2,202601010
e,562,event_jig1_charaget02_00005,FirstClear,Item,memoryfragment_glo_00002,10,100,3,202601010
e,563,event_jig1_charaget02_00005,Random,Item,piece_jig_00601,3,45,4,202601010
e,564,event_jig1_charaget02_00005,FirstClear,Coin,,500,100,5,202601010
e,565,event_jig1_charaget02_00006,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,566,event_jig1_charaget02_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,2,202601010
e,567,event_jig1_charaget02_00006,Random,Item,piece_jig_00601,5,60,3,202601010
e,568,event_jig1_charaget02_00006,FirstClear,Coin,,500,100,4,202601010
e,569,event_jig1_charaget01_00001,FirstClear,Unit,chara_jig_00701,1,100,1,202601010
e,570,event_jig1_charaget01_00001,FirstClear,FreeDiamond,prism_glo_00001,40,100,2,202601010
e,571,event_jig1_charaget01_00001,FirstClear,Coin,,500,100,3,202601010
e,572,event_jig1_charaget01_00001,Random,Item,piece_jig_00701,1,10,4,202601010
e,573,event_jig1_charaget01_00002,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,574,event_jig1_charaget01_00002,FirstClear,Item,memory_chara_jig_00701,200,100,2,202601010
e,575,event_jig1_charaget01_00002,FirstClear,Coin,,500,100,3,202601010
e,576,event_jig1_charaget01_00002,Random,Item,piece_jig_00701,1,20,4,202601010
e,577,event_jig1_charaget01_00003,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,578,event_jig1_charaget01_00003,FirstClear,Item,memory_chara_jig_00701,300,100,2,202601010
e,579,event_jig1_charaget01_00003,FirstClear,Coin,,500,100,3,202601010
e,580,event_jig1_charaget01_00003,Random,Item,piece_jig_00701,2,30,4,202601010
e,581,event_jig1_charaget01_00004,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,582,event_jig1_charaget01_00004,FirstClear,Item,memory_chara_jig_00701,300,100,2,202601010
e,583,event_jig1_charaget01_00004,FirstClear,Item,memoryfragment_glo_00001,15,100,3,202601010
e,584,event_jig1_charaget01_00004,Random,Item,piece_jig_00701,2,35,4,202601010
e,585,event_jig1_charaget01_00004,FirstClear,Coin,,500,100,5,202601010
e,586,event_jig1_charaget01_00005,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,587,event_jig1_charaget01_00005,FirstClear,Item,memory_chara_jig_00701,300,100,2,202601010
e,588,event_jig1_charaget01_00005,FirstClear,Item,memoryfragment_glo_00002,10,100,3,202601010
e,589,event_jig1_charaget01_00005,Random,Item,piece_jig_00701,3,45,4,202601010
e,590,event_jig1_charaget01_00005,FirstClear,Coin,,500,100,5,202601010
e,591,event_jig1_charaget01_00006,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202601010
e,592,event_jig1_charaget01_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,2,202601010
e,593,event_jig1_charaget01_00006,Random,Item,piece_jig_00701,5,60,3,202601010
e,594,event_jig1_charaget01_00006,FirstClear,Coin,,500,100,4,202601010
e,595,event_jig1_challenge01_00001,FirstClear,Item,ticket_glo_00003,1,100,1,202601010
e,596,event_jig1_challenge01_00002,FirstClear,Item,piece_jig_00501,50,100,1,202601010
e,597,event_jig1_challenge01_00002,FirstClear,Item,ticket_glo_00003,1,100,2,202601010
e,598,event_jig1_challenge01_00003,FirstClear,Item,piece_jig_00401,50,100,1,202601010
e,599,event_jig1_challenge01_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202601010
e,600,event_jig1_challenge01_00004,FirstClear,Item,piece_jig_00001,10,100,1,202601010
e,601,event_jig1_challenge01_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202601010
e,602,event_jig1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202601010
e,603,event_jig1_savage_00001,FirstClear,Item,ticket_glo_00002,1,100,2,202601010
e,604,event_jig1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202601010
e,605,event_jig1_savage_00002,FirstClear,Item,ticket_glo_00002,1,100,2,202601010
e,606,event_jig1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202601010
