ENABLE,id,mst_artwork_grade_up_id,resource_type,resource_id,resource_amount,release_key
e,kim_010_01,kim_010,Item,artwork_enhance_glo_00001,30,202603020
e,kim_010_02,kim_010,Item,artwork_enhance_glo_00002,30,202603020
e,kim_011_01,kim_011,Item,artwork_enhance_glo_00001,30,202603020
e,kim_011_02,kim_011,Item,artwork_enhance_glo_00002,30,202603020
e,kim_011_03,kim_011,Item,artwork_enhance_glo_00003,30,202603020
e,kim_012_01,kim_012,Item,artwork_enhance_glo_00001,30,202603020
e,kim_012_02,kim_012,Item,artwork_enhance_glo_00002,30,202603020
e,kim_012_03,kim_012,Item,artwork_enhance_glo_00003,30,202603020
e,hut_01_01,hut_01,Item,artwork_enhance_glo_00001,10,202603020
e,hut_02_01,hut_02,Item,artwork_enhance_glo_00001,10,202603020
e,hut_03_01,hut_03,Item,artwork_enhance_glo_00001,10,202603020
e,hut_03_02,hut_03,Item,artwork_enhance_glo_00002,10,202603020
e,hut_04_01,hut_04,Item,artwork_enhance_glo_00001,10,202603020
e,hut_04_02,hut_04,Item,artwork_enhance_glo_00002,10,202603020
e,hut_05_01,hut_05,Item,artwork_enhance_glo_00001,20,202603020
e,hut_06_01,hut_06,Item,artwork_enhance_glo_00001,20,202603020
e,hut_06_02,hut_06,Item,artwork_enhance_glo_00002,20,202603020
e,hut_07_01,hut_07,Item,artwork_enhance_glo_00001,20,202603020
e,hut_07_02,hut_07,Item,artwork_enhance_glo_00002,20,202603020
e,hut_08_01,hut_08,Item,artwork_enhance_glo_00001,20,202603020
e,hut_08_02,hut_08,Item,artwork_enhance_glo_00002,20,202603020
e,hut_08_03,hut_08,Item,artwork_enhance_glo_00003,20,202603020
e,hut_09_01,hut_09,Item,artwork_enhance_glo_00001,30,202603020
e,hut_09_02,hut_09,Item,artwork_enhance_glo_00002,30,202603020
e,hut_010_01,hut_010,Item,artwork_enhance_glo_00001,30,202603020
e,hut_010_02,hut_010,Item,artwork_enhance_glo_00002,30,202603020
e,hut_011_01,hut_011,Item,artwork_enhance_glo_00001,30,202603020
e,hut_011_02,hut_011,Item,artwork_enhance_glo_00002,30,202603020
e,hut_011_03,hut_011,Item,artwork_enhance_glo_00003,30,202603020
e,hut_012_01,hut_012,Item,artwork_enhance_glo_00001,30,202603020
e,hut_012_02,hut_012,Item,artwork_enhance_glo_00002,30,202603020
e,hut_012_03,hut_012,Item,artwork_enhance_glo_00003,30,202603020
e,hyp_01_01,hyp_01,Item,artwork_enhance_glo_00001,10,202603020
e,hyp_02_01,hyp_02,Item,artwork_enhance_glo_00001,10,202603020
e,hyp_03_01,hyp_03,Item,artwork_enhance_glo_00001,10,202603020
e,hyp_03_02,hyp_03,Item,artwork_enhance_glo_00002,10,202603020
e,hyp_04_01,hyp_04,Item,artwork_enhance_glo_00001,10,202603020
e,hyp_04_02,hyp_04,Item,artwork_enhance_glo_00002,10,202603020
e,hyp_05_01,hyp_05,Item,artwork_enhance_glo_00001,20,202603020
e,hyp_06_01,hyp_06,Item,artwork_enhance_glo_00001,20,202603020
e,hyp_06_02,hyp_06,Item,artwork_enhance_glo_00002,20,202603020
e,hyp_07_01,hyp_07,Item,artwork_enhance_glo_00001,20,202603020
e,hyp_07_02,hyp_07,Item,artwork_enhance_glo_00002,20,202603020
e,hyp_08_01,hyp_08,Item,artwork_enhance_glo_00001,20,202603020
e,hyp_08_02,hyp_08,Item,artwork_enhance_glo_00002,20,202603020
e,hyp_08_03,hyp_08,Item,artwork_enhance_glo_00003,20,202603020
e,hyp_09_01,hyp_09,Item,artwork_enhance_glo_00001,30,202603020
e,hyp_09_02,hyp_09,Item,artwork_enhance_glo_00002,30,202603020
e,hyp_010_01,hyp_010,Item,artwork_enhance_glo_00001,30,202603020
e,hyp_010_02,hyp_010,Item,artwork_enhance_glo_00002,30,202603020
e,hyp_011_01,hyp_011,Item,artwork_enhance_glo_00001,30,202603020
e,hyp_011_02,hyp_011,Item,artwork_enhance_glo_00002,30,202603020
e,hyp_011_03,hyp_011,Item,artwork_enhance_glo_00003,30,202603020
e,hyp_012_01,hyp_012,Item,artwork_enhance_glo_00001,30,202603020
e,hyp_012_02,hyp_012,Item,artwork_enhance_glo_00002,30,202603020
e,hyp_012_03,hyp_012,Item,artwork_enhance_glo_00003,30,202603020
e,gam_01_01,gam_01,Item,artwork_enhance_glo_00001,10,202603020
e,gam_02_01,gam_02,Item,artwork_enhance_glo_00001,10,202603020
e,gam_03_01,gam_03,Item,artwork_enhance_glo_00001,10,202603020
e,gam_03_02,gam_03,Item,artwork_enhance_glo_00002,10,202603020
e,gam_04_01,gam_04,Item,artwork_enhance_glo_00001,10,202603020
e,gam_04_02,gam_04,Item,artwork_enhance_glo_00002,10,202603020
e,gam_05_01,gam_05,Item,artwork_enhance_glo_00001,20,202603020
e,gam_06_01,gam_06,Item,artwork_enhance_glo_00001,20,202603020
e,gam_06_02,gam_06,Item,artwork_enhance_glo_00002,20,202603020
e,gam_07_01,gam_07,Item,artwork_enhance_glo_00001,20,202603020
e,gam_07_02,gam_07,Item,artwork_enhance_glo_00002,20,202603020
e,gam_08_01,gam_08,Item,artwork_enhance_glo_00001,20,202603020
e,gam_08_02,gam_08,Item,artwork_enhance_glo_00002,20,202603020
e,gam_08_03,gam_08,Item,artwork_enhance_glo_00003,20,202603020
e,gam_09_01,gam_09,Item,artwork_enhance_glo_00001,30,202603020
e,gam_09_02,gam_09,Item,artwork_enhance_glo_00002,30,202603020
e,gam_010_01,gam_010,Item,artwork_enhance_glo_00001,30,202603020
e,gam_010_02,gam_010,Item,artwork_enhance_glo_00002,30,202603020
e,gam_011_01,gam_011,Item,artwork_enhance_glo_00001,30,202603020
e,gam_011_02,gam_011,Item,artwork_enhance_glo_00002,30,202603020
e,gam_011_03,gam_011,Item,artwork_enhance_glo_00003,30,202603020
e,gam_012_01,gam_012,Item,artwork_enhance_glo_00001,30,202603020
e,gam_012_02,gam_012,Item,artwork_enhance_glo_00002,30,202603020
e,gam_012_03,gam_012,Item,artwork_enhance_glo_00003,30,202603020
e,ara_01_01,ara_01,Item,artwork_enhance_glo_00001,10,202603020
e,ara_02_01,ara_02,Item,artwork_enhance_glo_00001,10,202603020
e,ara_03_01,ara_03,Item,artwork_enhance_glo_00001,10,202603020
e,ara_03_02,ara_03,Item,artwork_enhance_glo_00002,10,202603020
e,ara_04_01,ara_04,Item,artwork_enhance_glo_00001,10,202603020
e,ara_04_02,ara_04,Item,artwork_enhance_glo_00002,10,202603020
e,ara_05_01,ara_05,Item,artwork_enhance_glo_00001,20,202603020
e,ara_06_01,ara_06,Item,artwork_enhance_glo_00001,20,202603020
e,ara_06_02,ara_06,Item,artwork_enhance_glo_00002,20,202603020
e,ara_07_01,ara_07,Item,artwork_enhance_glo_00001,20,202603020
e,ara_07_02,ara_07,Item,artwork_enhance_glo_00002,20,202603020
e,ara_08_01,ara_08,Item,artwork_enhance_glo_00001,20,202603020
e,ara_08_02,ara_08,Item,artwork_enhance_glo_00002,20,202603020
e,ara_08_03,ara_08,Item,artwork_enhance_glo_00003,20,202603020
e,ara_09_01,ara_09,Item,artwork_enhance_glo_00001,30,202603020
e,ara_09_02,ara_09,Item,artwork_enhance_glo_00002,30,202603020
e,ara_010_01,ara_010,Item,artwork_enhance_glo_00001,30,202603020
e,ara_010_02,ara_010,Item,artwork_enhance_glo_00002,30,202603020
e,ara_011_01,ara_011,Item,artwork_enhance_glo_00001,30,202603020
e,ara_011_02,ara_011,Item,artwork_enhance_glo_00002,30,202603020
e,ara_011_03,ara_011,Item,artwork_enhance_glo_00003,30,202603020
e,ara_012_01,ara_012,Item,artwork_enhance_glo_00001,30,202603020
e,ara_012_02,ara_012,Item,artwork_enhance_glo_00002,30,202603020
e,ara_012_03,ara_012,Item,artwork_enhance_glo_00003,30,202603020
e,event_sur_0003_01_01,event_sur_0003_01,Item,artwork_enhance_glo_00001,40,202603020
e,event_sur_0003_01_02,event_sur_0003_01,Item,artwork_enhance_glo_00002,40,202603020
e,event_sur_0003_02_01,event_sur_0003_02,Item,artwork_enhance_glo_00001,40,202603020
e,event_sur_0003_02_02,event_sur_0003_02,Item,artwork_enhance_glo_00002,40,202603020
e,event_sur_0003_02_03,event_sur_0003_02,Item,artwork_enhance_glo_00003,40,202603020
e,event_sur_0003_03_01,event_sur_0003_03,Item,artwork_enhance_glo_00001,40,202603020
e,event_sur_0003_03_02,event_sur_0003_03,Item,artwork_enhance_glo_00002,40,202603020
e,event_sur_0003_03_03,event_sur_0003_03,Item,artwork_enhance_glo_00003,40,202603020
e,event_sur_0003_03_04,event_sur_0003_03,Item,artwork_enhance_sur_00001,40,202603020
e,event_sur_0003_04_01,event_sur_0003_04,Item,artwork_enhance_glo_00001,40,202603020
e,event_sur_0003_04_02,event_sur_0003_04,Item,artwork_enhance_glo_00002,40,202603020
e,event_sur_0003_04_03,event_sur_0003_04,Item,artwork_enhance_glo_00003,40,202603020
e,event_sur_0003_04_04,event_sur_0003_04,Item,artwork_enhance_sur_00001,40,202603020
e,event_kai_0003_01_01,event_kai_0003_01,Item,artwork_enhance_glo_00001,40,202603025
e,event_kai_0003_01_02,event_kai_0003_01,Item,artwork_enhance_glo_00002,40,202603025
e,event_kai_0003_02_01,event_kai_0003_02,Item,artwork_enhance_glo_00001,40,202603025
e,event_kai_0003_02_02,event_kai_0003_02,Item,artwork_enhance_glo_00002,40,202603025
e,event_kai_0003_02_03,event_kai_0003_02,Item,artwork_enhance_glo_00003,40,202603025
e,event_kai_0003_03_01,event_kai_0003_03,Item,artwork_enhance_glo_00001,40,202603025
e,event_kai_0003_03_02,event_kai_0003_03,Item,artwork_enhance_glo_00002,40,202603025
e,event_kai_0003_03_03,event_kai_0003_03,Item,artwork_enhance_glo_00003,40,202603025
e,event_kai_0003_03_04,event_kai_0003_03,Item,artwork_enhance_kai_00001,40,202603025
e,event_kai_0003_04_01,event_kai_0003_04,Item,artwork_enhance_glo_00001,40,202603025
e,event_kai_0003_04_02,event_kai_0003_04,Item,artwork_enhance_glo_00002,40,202603025
e,event_kai_0003_04_03,event_kai_0003_04,Item,artwork_enhance_glo_00003,40,202603025
e,event_kai_0003_04_04,event_kai_0003_04,Item,artwork_enhance_kai_00001,40,202603025
e,chara_spy_00001_01_01,chara_spy_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00001_01_02,chara_spy_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00001_02_01,chara_spy_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00001_02_02,chara_spy_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00001_02_03,chara_spy_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00001_03_01,chara_spy_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00001_03_02,chara_spy_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00001_03_03,chara_spy_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00001_03_04,chara_spy_00001_03,Item,artwork_enhance_spy_00001,40,202603020
e,chara_spy_00001_04_01,chara_spy_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00001_04_02,chara_spy_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00001_04_03,chara_spy_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00001_04_04,chara_spy_00001_04,Item,artwork_enhance_spy_00001,40,202603020
e,chara_spy_00101_01_01,chara_spy_00101_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00101_01_02,chara_spy_00101_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00101_02_01,chara_spy_00101_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00101_02_02,chara_spy_00101_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00101_02_03,chara_spy_00101_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00101_03_01,chara_spy_00101_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00101_03_02,chara_spy_00101_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00101_03_03,chara_spy_00101_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00101_03_04,chara_spy_00101_03,Item,artwork_enhance_spy_00001,40,202603020
e,chara_spy_00101_04_01,chara_spy_00101_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00101_04_02,chara_spy_00101_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00101_04_03,chara_spy_00101_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00101_04_04,chara_spy_00101_04,Item,artwork_enhance_spy_00001,40,202603020
e,chara_spy_00201_01_01,chara_spy_00201_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00201_01_02,chara_spy_00201_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00201_02_01,chara_spy_00201_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00201_02_02,chara_spy_00201_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00201_02_03,chara_spy_00201_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00201_03_01,chara_spy_00201_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00201_03_02,chara_spy_00201_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00201_03_03,chara_spy_00201_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00201_03_04,chara_spy_00201_03,Item,artwork_enhance_spy_00001,40,202603020
e,chara_spy_00201_04_01,chara_spy_00201_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00201_04_02,chara_spy_00201_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00201_04_03,chara_spy_00201_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00201_04_04,chara_spy_00201_04,Item,artwork_enhance_spy_00001,40,202603020
e,chara_spy_00501_01_01,chara_spy_00501_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00501_01_02,chara_spy_00501_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00501_02_01,chara_spy_00501_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00501_02_02,chara_spy_00501_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00501_02_03,chara_spy_00501_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00501_03_01,chara_spy_00501_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00501_03_02,chara_spy_00501_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00501_03_03,chara_spy_00501_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00501_03_04,chara_spy_00501_03,Item,artwork_enhance_spy_00001,40,202603020
e,chara_spy_00501_04_01,chara_spy_00501_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_spy_00501_04_02,chara_spy_00501_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_spy_00501_04_03,chara_spy_00501_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_spy_00501_04_04,chara_spy_00501_04,Item,artwork_enhance_spy_00001,40,202603020
e,chara_dan_00002_01_01,chara_dan_00002_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_dan_00002_01_02,chara_dan_00002_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_dan_00002_02_01,chara_dan_00002_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_dan_00002_02_02,chara_dan_00002_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_dan_00002_02_03,chara_dan_00002_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_dan_00002_03_01,chara_dan_00002_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_dan_00002_03_02,chara_dan_00002_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_dan_00002_03_03,chara_dan_00002_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_dan_00002_03_04,chara_dan_00002_03,Item,artwork_enhance_dan_00001,40,202603020
e,chara_dan_00002_04_01,chara_dan_00002_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_dan_00002_04_02,chara_dan_00002_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_dan_00002_04_03,chara_dan_00002_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_dan_00002_04_04,chara_dan_00002_04,Item,artwork_enhance_dan_00001,40,202603020
e,chara_dan_00202_01_01,chara_dan_00202_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_dan_00202_01_02,chara_dan_00202_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_dan_00202_02_01,chara_dan_00202_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_dan_00202_02_02,chara_dan_00202_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_dan_00202_02_03,chara_dan_00202_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_dan_00202_03_01,chara_dan_00202_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_dan_00202_03_02,chara_dan_00202_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_dan_00202_03_03,chara_dan_00202_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_dan_00202_03_04,chara_dan_00202_03,Item,artwork_enhance_dan_00001,40,202603020
e,chara_dan_00202_04_01,chara_dan_00202_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_dan_00202_04_02,chara_dan_00202_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_dan_00202_04_03,chara_dan_00202_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_dan_00202_04_04,chara_dan_00202_04,Item,artwork_enhance_dan_00001,40,202603020
e,chara_gom_00001_01_01,chara_gom_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_gom_00001_01_02,chara_gom_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_gom_00001_02_01,chara_gom_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_gom_00001_02_02,chara_gom_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_gom_00001_02_03,chara_gom_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_gom_00001_03_01,chara_gom_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_gom_00001_03_02,chara_gom_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_gom_00001_03_03,chara_gom_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_gom_00001_03_04,chara_gom_00001_03,Item,artwork_enhance_gom_00001,40,202603020
e,chara_gom_00001_04_01,chara_gom_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_gom_00001_04_02,chara_gom_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_gom_00001_04_03,chara_gom_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_gom_00001_04_04,chara_gom_00001_04,Item,artwork_enhance_gom_00001,40,202603020
e,chara_chi_00002_01_01,chara_chi_00002_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_chi_00002_01_02,chara_chi_00002_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_chi_00002_02_01,chara_chi_00002_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_chi_00002_02_02,chara_chi_00002_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_chi_00002_02_03,chara_chi_00002_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_chi_00002_03_01,chara_chi_00002_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_chi_00002_03_02,chara_chi_00002_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_chi_00002_03_03,chara_chi_00002_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_chi_00002_03_04,chara_chi_00002_03,Item,artwork_enhance_chi_00001,40,202603020
e,chara_chi_00002_04_01,chara_chi_00002_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_chi_00002_04_02,chara_chi_00002_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_chi_00002_04_03,chara_chi_00002_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_chi_00002_04_04,chara_chi_00002_04,Item,artwork_enhance_chi_00001,40,202603020
e,chara_kai_00002_01_01,chara_kai_00002_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00002_01_02,chara_kai_00002_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00002_02_01,chara_kai_00002_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00002_02_02,chara_kai_00002_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00002_02_03,chara_kai_00002_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00002_03_01,chara_kai_00002_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00002_03_02,chara_kai_00002_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00002_03_03,chara_kai_00002_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00002_03_04,chara_kai_00002_03,Item,artwork_enhance_kai_00001,40,202603020
e,chara_kai_00002_04_01,chara_kai_00002_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00002_04_02,chara_kai_00002_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00002_04_03,chara_kai_00002_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00002_04_04,chara_kai_00002_04,Item,artwork_enhance_kai_00001,40,202603020
e,chara_kai_00102_01_01,chara_kai_00102_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00102_01_02,chara_kai_00102_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00102_02_01,chara_kai_00102_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00102_02_02,chara_kai_00102_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00102_02_03,chara_kai_00102_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00102_03_01,chara_kai_00102_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00102_03_02,chara_kai_00102_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00102_03_03,chara_kai_00102_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00102_03_04,chara_kai_00102_03,Item,artwork_enhance_kai_00001,40,202603020
e,chara_kai_00102_04_01,chara_kai_00102_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00102_04_02,chara_kai_00102_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00102_04_03,chara_kai_00102_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00102_04_04,chara_kai_00102_04,Item,artwork_enhance_kai_00001,40,202603020
e,chara_kai_00201_01_01,chara_kai_00201_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00201_01_02,chara_kai_00201_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00201_02_01,chara_kai_00201_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00201_02_02,chara_kai_00201_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00201_02_03,chara_kai_00201_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00201_03_01,chara_kai_00201_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00201_03_02,chara_kai_00201_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00201_03_03,chara_kai_00201_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00201_03_04,chara_kai_00201_03,Item,artwork_enhance_kai_00001,40,202603020
e,chara_kai_00201_04_01,chara_kai_00201_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kai_00201_04_02,chara_kai_00201_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kai_00201_04_03,chara_kai_00201_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kai_00201_04_04,chara_kai_00201_04,Item,artwork_enhance_kai_00001,40,202603020
e,chara_kai_00701_01_01,chara_kai_00701_01,Item,artwork_enhance_glo_00001,40,202603025
e,chara_kai_00701_01_02,chara_kai_00701_01,Item,artwork_enhance_glo_00002,40,202603025
e,chara_kai_00701_02_01,chara_kai_00701_02,Item,artwork_enhance_glo_00001,40,202603025
e,chara_kai_00701_02_02,chara_kai_00701_02,Item,artwork_enhance_glo_00002,40,202603025
e,chara_kai_00701_02_03,chara_kai_00701_02,Item,artwork_enhance_glo_00003,40,202603025
e,chara_kai_00701_03_01,chara_kai_00701_03,Item,artwork_enhance_glo_00001,40,202603025
e,chara_kai_00701_03_02,chara_kai_00701_03,Item,artwork_enhance_glo_00002,40,202603025
e,chara_kai_00701_03_03,chara_kai_00701_03,Item,artwork_enhance_glo_00003,40,202603025
e,chara_kai_00701_03_04,chara_kai_00701_03,Item,artwork_enhance_kai_00001,40,202603025
e,chara_kai_00701_04_01,chara_kai_00701_04,Item,artwork_enhance_glo_00001,40,202603025
e,chara_kai_00701_04_02,chara_kai_00701_04,Item,artwork_enhance_glo_00002,40,202603025
e,chara_kai_00701_04_03,chara_kai_00701_04,Item,artwork_enhance_glo_00003,40,202603025
e,chara_kai_00701_04_04,chara_kai_00701_04,Item,artwork_enhance_kai_00001,40,202603025
e,chara_yuw_00001_01_01,chara_yuw_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00001_01_02,chara_yuw_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00001_02_01,chara_yuw_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00001_02_02,chara_yuw_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00001_02_03,chara_yuw_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00001_03_01,chara_yuw_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00001_03_02,chara_yuw_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00001_03_03,chara_yuw_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00001_03_04,chara_yuw_00001_03,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00001_04_01,chara_yuw_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00001_04_02,chara_yuw_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00001_04_03,chara_yuw_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00001_04_04,chara_yuw_00001_04,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00101_01_01,chara_yuw_00101_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00101_01_02,chara_yuw_00101_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00101_02_01,chara_yuw_00101_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00101_02_02,chara_yuw_00101_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00101_02_03,chara_yuw_00101_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00101_03_01,chara_yuw_00101_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00101_03_02,chara_yuw_00101_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00101_03_03,chara_yuw_00101_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00101_03_04,chara_yuw_00101_03,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00101_04_01,chara_yuw_00101_04,Item,artwork_enhance_glo_00001,40,202603020
