ENABLE,release_key,id,mst_artwork_id,drop_group_id,drop_percentage,rarity,asset_num
e,202509010,artwork_fragment_mag_00115,artwork_mag_0001,mag_a_0006,30,SSR,05
e,202509010,artwork_fragment_mag_00116,artwork_mag_0001,mag_a_0006,30,SSR,14
e,202509010,artwork_fragment_mag_00201,artwork_mag_0002,mag_b_0001,30,SSR,06
e,202509010,artwork_fragment_mag_00202,artwork_mag_0002,mag_b_0001,30,SSR,10
e,202509010,artwork_fragment_mag_00203,artwork_mag_0002,mag_b_0002,30,SSR,12
e,202509010,artwork_fragment_mag_00204,artwork_mag_0002,mag_b_0002,30,SSR,14
e,202509010,artwork_fragment_mag_00205,artwork_mag_0002,mag_b_0003,30,SSR,15
e,202509010,artwork_fragment_mag_00206,artwork_mag_0002,mag_b_0003,30,SSR,02
e,202509010,artwork_fragment_mag_00207,artwork_mag_0002,mag_b_0003,30,SSR,05
e,202509010,artwork_fragment_mag_00208,artwork_mag_0002,mag_b_0004,30,SSR,11
e,202509010,artwork_fragment_mag_00209,artwork_mag_0002,mag_b_0004,30,SSR,08
e,202509010,artwork_fragment_mag_00210,artwork_mag_0002,mag_b_0004,30,SSR,16
e,202509010,artwork_fragment_mag_00211,artwork_mag_0002,mag_b_0005,30,SSR,09
e,202509010,artwork_fragment_mag_00212,artwork_mag_0002,mag_b_0005,30,SSR,07
e,202509010,artwork_fragment_mag_00213,artwork_mag_0002,mag_b_0005,30,SSR,04
e,202509010,artwork_fragment_mag_00214,artwork_mag_0002,mag_b_0006,30,SSR,03
e,202509010,artwork_fragment_mag_00215,artwork_mag_0002,mag_b_0006,30,SSR,13
e,202509010,artwork_fragment_mag_00216,artwork_mag_0002,mag_b_0006,30,SSR,01
e,202509010,artwork_fragment_mag_00301,artwork_mag_0003,mag_c_0001,100,SSR,07
e,202509010,artwork_fragment_mag_00302,artwork_mag_0003,mag_c_0001,100,SSR,08
e,202509010,artwork_fragment_mag_00303,artwork_mag_0003,mag_c_0002,100,SSR,05
e,202509010,artwork_fragment_mag_00304,artwork_mag_0003,mag_c_0002,100,SSR,14
e,202509010,artwork_fragment_mag_00305,artwork_mag_0003,mag_c_0003,100,SSR,11
e,202509010,artwork_fragment_mag_00306,artwork_mag_0003,mag_c_0003,100,SSR,01
e,202509010,artwork_fragment_mag_00307,artwork_mag_0003,mag_c_0003,100,SSR,02
e,202509010,artwork_fragment_mag_00308,artwork_mag_0003,mag_c_0004,100,SSR,13
e,202509010,artwork_fragment_mag_00309,artwork_mag_0003,mag_c_0004,100,SSR,10
e,202509010,artwork_fragment_mag_00310,artwork_mag_0003,mag_c_0004,100,SSR,04
e,202509010,artwork_fragment_mag_00311,artwork_mag_0003,mag_c_0005,100,SSR,12
e,202509010,artwork_fragment_mag_00312,artwork_mag_0003,mag_c_0005,100,SSR,15
e,202509010,artwork_fragment_mag_00313,artwork_mag_0003,mag_c_0005,100,SSR,03
e,202509010,artwork_fragment_mag_00314,artwork_mag_0003,mag_c_0006,100,SSR,06
e,202509010,artwork_fragment_mag_00315,artwork_mag_0003,mag_c_0006,100,SSR,09
e,202509010,artwork_fragment_mag_00316,artwork_mag_0003,mag_c_0006,100,SSR,16
e,202509010,artwork_fragment_rik_00101,artwork_rik_0001,rik_a_0001,30,SSR,13
e,202509010,artwork_fragment_rik_00102,artwork_rik_0001,rik_a_0001,30,SSR,12
e,202509010,artwork_fragment_rik_00103,artwork_rik_0001,rik_a_0001,30,SSR,02
e,202509010,artwork_fragment_rik_00104,artwork_rik_0001,rik_a_0001,30,SSR,07
e,202509010,artwork_fragment_rik_00105,artwork_rik_0001,rik_a_0001,30,SSR,14
e,202509010,artwork_fragment_rik_00106,artwork_rik_0001,rik_a_0002,30,SSR,01
e,202509010,artwork_fragment_rik_00107,artwork_rik_0001,rik_a_0002,30,SSR,06
e,202509010,artwork_fragment_rik_00108,artwork_rik_0001,rik_a_0002,30,SSR,16
e,202509010,artwork_fragment_rik_00109,artwork_rik_0001,rik_a_0002,30,SSR,15
e,202509010,artwork_fragment_rik_00110,artwork_rik_0001,rik_a_0002,30,SSR,04
e,202509010,artwork_fragment_rik_00111,artwork_rik_0001,rik_a_0003,30,SSR,09
e,202509010,artwork_fragment_rik_00112,artwork_rik_0001,rik_a_0003,30,SSR,05
e,202509010,artwork_fragment_rik_00113,artwork_rik_0001,rik_a_0003,30,SSR,08
e,202509010,artwork_fragment_rik_00114,artwork_rik_0001,rik_a_0003,30,SSR,03
e,202509010,artwork_fragment_rik_00115,artwork_rik_0001,rik_a_0003,30,SSR,11
e,202509010,artwork_fragment_rik_00116,artwork_rik_0001,rik_a_0003,30,SSR,10
e,202509010,artwork_fragment_rik_00201,artwork_rik_0002,rik_b_0001,30,SSR,04
e,202509010,artwork_fragment_rik_00202,artwork_rik_0002,rik_b_0001,30,SSR,07
e,202509010,artwork_fragment_rik_00203,artwork_rik_0002,rik_b_0001,30,SSR,01
e,202509010,artwork_fragment_rik_00204,artwork_rik_0002,rik_b_0001,30,SSR,06
e,202509010,artwork_fragment_rik_00205,artwork_rik_0002,rik_b_0001,30,SSR,10
e,202509010,artwork_fragment_rik_00206,artwork_rik_0002,rik_b_0002,30,SSR,14
e,202509010,artwork_fragment_rik_00207,artwork_rik_0002,rik_b_0002,30,SSR,13
e,202509010,artwork_fragment_rik_00208,artwork_rik_0002,rik_b_0002,30,SSR,05
e,202509010,artwork_fragment_rik_00209,artwork_rik_0002,rik_b_0002,30,SSR,02
e,202509010,artwork_fragment_rik_00210,artwork_rik_0002,rik_b_0002,30,SSR,11
e,202509010,artwork_fragment_rik_00211,artwork_rik_0002,rik_b_0003,30,SSR,16
e,202509010,artwork_fragment_rik_00212,artwork_rik_0002,rik_b_0003,30,SSR,03
e,202509010,artwork_fragment_rik_00213,artwork_rik_0002,rik_b_0003,30,SSR,15
e,202509010,artwork_fragment_rik_00214,artwork_rik_0002,rik_b_0003,30,SSR,08
e,202509010,artwork_fragment_rik_00215,artwork_rik_0002,rik_b_0003,30,SSR,09
e,202509010,artwork_fragment_rik_00216,artwork_rik_0002,rik_b_0003,30,SSR,12
e,202509010,artwork_fragment_rik_00301,artwork_rik_0003,rik_c_0001,100,SSR,02
e,202509010,artwork_fragment_rik_00302,artwork_rik_0003,rik_c_0001,100,SSR,11
e,202509010,artwork_fragment_rik_00303,artwork_rik_0003,rik_c_0001,100,SSR,01
e,202509010,artwork_fragment_rik_00304,artwork_rik_0003,rik_c_0001,100,SSR,03
e,202509010,artwork_fragment_rik_00305,artwork_rik_0003,rik_c_0001,100,SSR,15
e,202509010,artwork_fragment_rik_00306,artwork_rik_0003,rik_c_0002,100,SSR,05
e,202509010,artwork_fragment_rik_00307,artwork_rik_0003,rik_c_0002,100,SSR,04
e,202509010,artwork_fragment_rik_00308,artwork_rik_0003,rik_c_0002,100,SSR,07
e,202509010,artwork_fragment_rik_00309,artwork_rik_0003,rik_c_0002,100,SSR,12
e,202509010,artwork_fragment_rik_00310,artwork_rik_0003,rik_c_0002,100,SSR,06
e,202509010,artwork_fragment_rik_00311,artwork_rik_0003,rik_c_0003,100,SSR,10
e,202509010,artwork_fragment_rik_00312,artwork_rik_0003,rik_c_0003,100,SSR,14
e,202509010,artwork_fragment_rik_00313,artwork_rik_0003,rik_c_0003,100,SSR,08
e,202509010,artwork_fragment_rik_00314,artwork_rik_0003,rik_c_0003,100,SSR,09
e,202509010,artwork_fragment_rik_00315,artwork_rik_0003,rik_c_0003,100,SSR,16
e,202509010,artwork_fragment_rik_00316,artwork_rik_0003,rik_c_0003,100,SSR,13
e,202509010,artwork_fragment_spy_00101,artwork_spy_0001,spy_a_0001,30,SSR,08
e,202509010,artwork_fragment_spy_00102,artwork_spy_0001,spy_a_0001,30,SSR,02
e,202509010,artwork_fragment_spy_00103,artwork_spy_0001,spy_a_0002,30,SSR,07
e,202509010,artwork_fragment_spy_00104,artwork_spy_0001,spy_a_0002,30,SSR,01
e,202509010,artwork_fragment_spy_00105,artwork_spy_0001,spy_a_0003,30,SSR,04
e,202509010,artwork_fragment_spy_00106,artwork_spy_0001,spy_a_0003,30,SSR,10
e,202509010,artwork_fragment_spy_00107,artwork_spy_0001,spy_a_0004,30,SSR,11
e,202509010,artwork_fragment_spy_00108,artwork_spy_0001,spy_a_0004,30,SSR,12
e,202509010,artwork_fragment_spy_00109,artwork_spy_0001,spy_a_0005,30,SSR,09
e,202509010,artwork_fragment_spy_00110,artwork_spy_0001,spy_a_0005,30,SSR,05
e,202509010,artwork_fragment_spy_00111,artwork_spy_0001,spy_a_0006,30,SSR,03
e,202509010,artwork_fragment_spy_00112,artwork_spy_0001,spy_a_0006,30,SSR,06
e,202509010,artwork_fragment_spy_00201,artwork_spy_0002,spy_b_0001,30,SSR,08
e,202509010,artwork_fragment_spy_00202,artwork_spy_0002,spy_b_0001,30,SSR,02
e,202509010,artwork_fragment_spy_00203,artwork_spy_0002,spy_b_0002,30,SSR,07
e,202509010,artwork_fragment_spy_00204,artwork_spy_0002,spy_b_0002,30,SSR,01
e,202509010,artwork_fragment_spy_00205,artwork_spy_0002,spy_b_0003,30,SSR,04
e,202509010,artwork_fragment_spy_00206,artwork_spy_0002,spy_b_0003,30,SSR,10
e,202509010,artwork_fragment_spy_00207,artwork_spy_0002,spy_b_0004,30,SSR,11
e,202509010,artwork_fragment_spy_00208,artwork_spy_0002,spy_b_0004,30,SSR,12
e,202509010,artwork_fragment_spy_00209,artwork_spy_0002,spy_b_0005,30,SSR,09
e,202509010,artwork_fragment_spy_00210,artwork_spy_0002,spy_b_0005,30,SSR,05
e,202509010,artwork_fragment_spy_00211,artwork_spy_0002,spy_b_0006,30,SSR,03
e,202509010,artwork_fragment_spy_00212,artwork_spy_0002,spy_b_0006,30,SSR,06
e,202509010,artwork_fragment_spy_00301,artwork_spy_0003,spy_c_0001,100,SSR,08
e,202509010,artwork_fragment_spy_00302,artwork_spy_0003,spy_c_0001,100,SSR,02
e,202509010,artwork_fragment_spy_00303,artwork_spy_0003,spy_c_0002,100,SSR,07
e,202509010,artwork_fragment_spy_00304,artwork_spy_0003,spy_c_0002,100,SSR,01
e,202509010,artwork_fragment_spy_00305,artwork_spy_0003,spy_c_0003,100,SSR,04
e,202509010,artwork_fragment_spy_00306,artwork_spy_0003,spy_c_0003,100,SSR,10
e,202509010,artwork_fragment_spy_00307,artwork_spy_0003,spy_c_0004,100,SSR,11
e,202509010,artwork_fragment_spy_00308,artwork_spy_0003,spy_c_0004,100,SSR,12
e,202509010,artwork_fragment_spy_00309,artwork_spy_0003,spy_c_0005,100,SSR,09
e,202509010,artwork_fragment_spy_00310,artwork_spy_0003,spy_c_0005,100,SSR,05
e,202509010,artwork_fragment_spy_00311,artwork_spy_0003,spy_c_0006,100,SSR,03
e,202509010,artwork_fragment_spy_00312,artwork_spy_0003,spy_c_0006,100,SSR,06
e,202509010,artwork_fragment_sum_00101,artwork_sum_0001,sum_a_0001,30,SSR,02
e,202509010,artwork_fragment_sum_00102,artwork_sum_0001,sum_a_0001,30,SSR,14
e,202509010,artwork_fragment_sum_00103,artwork_sum_0001,sum_a_0002,30,SSR,11
e,202509010,artwork_fragment_sum_00104,artwork_sum_0001,sum_a_0002,30,SSR,12
e,202509010,artwork_fragment_sum_00105,artwork_sum_0001,sum_a_0003,30,SSR,05
e,202509010,artwork_fragment_sum_00106,artwork_sum_0001,sum_a_0003,30,SSR,07
e,202509010,artwork_fragment_sum_00107,artwork_sum_0001,sum_a_0003,30,SSR,16
e,202509010,artwork_fragment_sum_00108,artwork_sum_0001,sum_a_0004,30,SSR,15
e,202509010,artwork_fragment_sum_00109,artwork_sum_0001,sum_a_0004,30,SSR,06
e,202509010,artwork_fragment_sum_00110,artwork_sum_0001,sum_a_0004,30,SSR,10
e,202509010,artwork_fragment_sum_00111,artwork_sum_0001,sum_a_0005,30,SSR,03
e,202509010,artwork_fragment_sum_00112,artwork_sum_0001,sum_a_0005,30,SSR,09
e,202509010,artwork_fragment_sum_00113,artwork_sum_0001,sum_a_0005,30,SSR,13
e,202509010,artwork_fragment_sum_00114,artwork_sum_0001,sum_a_0006,30,SSR,08
e,202509010,artwork_fragment_sum_00115,artwork_sum_0001,sum_a_0006,30,SSR,01
e,202509010,artwork_fragment_sum_00116,artwork_sum_0001,sum_a_0006,30,SSR,04
e,202509010,artwork_fragment_sum_00201,artwork_sum_0002,sum_b_0001,30,SSR,10
e,202509010,artwork_fragment_sum_00202,artwork_sum_0002,sum_b_0001,30,SSR,13
e,202509010,artwork_fragment_sum_00203,artwork_sum_0002,sum_b_0002,30,SSR,11
e,202509010,artwork_fragment_sum_00204,artwork_sum_0002,sum_b_0002,30,SSR,12
e,202509010,artwork_fragment_sum_00205,artwork_sum_0002,sum_b_0003,30,SSR,05
e,202509010,artwork_fragment_sum_00206,artwork_sum_0002,sum_b_0003,30,SSR,15
e,202509010,artwork_fragment_sum_00207,artwork_sum_0002,sum_b_0003,30,SSR,02
e,202509010,artwork_fragment_sum_00208,artwork_sum_0002,sum_b_0004,30,SSR,07
e,202509010,artwork_fragment_sum_00209,artwork_sum_0002,sum_b_0004,30,SSR,16
e,202509010,artwork_fragment_sum_00210,artwork_sum_0002,sum_b_0004,30,SSR,03
e,202509010,artwork_fragment_sum_00211,artwork_sum_0002,sum_b_0005,30,SSR,08
e,202509010,artwork_fragment_sum_00212,artwork_sum_0002,sum_b_0005,30,SSR,06
e,202509010,artwork_fragment_sum_00213,artwork_sum_0002,sum_b_0005,30,SSR,01
e,202509010,artwork_fragment_sum_00214,artwork_sum_0002,sum_b_0006,30,SSR,04
e,202509010,artwork_fragment_sum_00215,artwork_sum_0002,sum_b_0006,30,SSR,14
e,202509010,artwork_fragment_sum_00216,artwork_sum_0002,sum_b_0006,30,SSR,09
e,202509010,artwork_fragment_sum_00301,artwork_sum_0003,sum_c_0001,100,SSR,07
e,202509010,artwork_fragment_sum_00302,artwork_sum_0003,sum_c_0001,100,SSR,02
e,202509010,artwork_fragment_sum_00303,artwork_sum_0003,sum_c_0002,100,SSR,16
e,202509010,artwork_fragment_sum_00304,artwork_sum_0003,sum_c_0002,100,SSR,15
e,202509010,artwork_fragment_sum_00305,artwork_sum_0003,sum_c_0003,100,SSR,14
e,202509010,artwork_fragment_sum_00306,artwork_sum_0003,sum_c_0003,100,SSR,06
e,202509010,artwork_fragment_sum_00307,artwork_sum_0003,sum_c_0003,100,SSR,09
e,202509010,artwork_fragment_sum_00308,artwork_sum_0003,sum_c_0004,100,SSR,10
e,202509010,artwork_fragment_sum_00309,artwork_sum_0003,sum_c_0004,100,SSR,11
e,202509010,artwork_fragment_sum_00310,artwork_sum_0003,sum_c_0004,100,SSR,03
e,202509010,artwork_fragment_sum_00311,artwork_sum_0003,sum_c_0005,100,SSR,04
e,202509010,artwork_fragment_sum_00312,artwork_sum_0003,sum_c_0005,100,SSR,05
e,202509010,artwork_fragment_sum_00313,artwork_sum_0003,sum_c_0005,100,SSR,13
e,202509010,artwork_fragment_sum_00314,artwork_sum_0003,sum_c_0006,100,SSR,08
e,202509010,artwork_fragment_sum_00315,artwork_sum_0003,sum_c_0006,100,SSR,12
e,202509010,artwork_fragment_sum_00316,artwork_sum_0003,sum_c_0006,100,SSR,01
e,202509010,artwork_fragment_sur_00101,artwork_sur_0001,sur_a_0001,30,SSR,01
e,202509010,artwork_fragment_sur_00102,artwork_sur_0001,sur_a_0001,30,SSR,07
e,202509010,artwork_fragment_sur_00103,artwork_sur_0001,sur_a_0002,30,SSR,03
e,202509010,artwork_fragment_sur_00104,artwork_sur_0001,sur_a_0002,30,SSR,08
e,202509010,artwork_fragment_sur_00105,artwork_sur_0001,sur_a_0003,30,SSR,12
e,202509010,artwork_fragment_sur_00106,artwork_sur_0001,sur_a_0003,30,SSR,15
e,202509010,artwork_fragment_sur_00107,artwork_sur_0001,sur_a_0003,30,SSR,13
e,202509010,artwork_fragment_sur_00108,artwork_sur_0001,sur_a_0004,30,SSR,10
e,202509010,artwork_fragment_sur_00109,artwork_sur_0001,sur_a_0004,30,SSR,14
e,202509010,artwork_fragment_sur_00110,artwork_sur_0001,sur_a_0004,30,SSR,11
e,202509010,artwork_fragment_sur_00111,artwork_sur_0001,sur_a_0005,30,SSR,16
e,202509010,artwork_fragment_sur_00112,artwork_sur_0001,sur_a_0005,30,SSR,04
e,202509010,artwork_fragment_sur_00113,artwork_sur_0001,sur_a_0005,30,SSR,05
e,202509010,artwork_fragment_sur_00114,artwork_sur_0001,sur_a_0006,30,SSR,06
e,202509010,artwork_fragment_sur_00115,artwork_sur_0001,sur_a_0006,30,SSR,02
e,202509010,artwork_fragment_sur_00116,artwork_sur_0001,sur_a_0006,30,SSR,09
e,202509010,artwork_fragment_sur_00201,artwork_sur_0002,sur_b_0001,30,SSR,11
e,202509010,artwork_fragment_sur_00202,artwork_sur_0002,sur_b_0001,30,SSR,12
e,202509010,artwork_fragment_sur_00203,artwork_sur_0002,sur_b_0002,30,SSR,10
e,202509010,artwork_fragment_sur_00204,artwork_sur_0002,sur_b_0002,30,SSR,07
e,202509010,artwork_fragment_sur_00205,artwork_sur_0002,sur_b_0003,30,SSR,04
e,202509010,artwork_fragment_sur_00206,artwork_sur_0002,sur_b_0003,30,SSR,02
e,202509010,artwork_fragment_sur_00207,artwork_sur_0002,sur_b_0003,30,SSR,03
e,202509010,artwork_fragment_sur_00208,artwork_sur_0002,sur_b_0004,30,SSR,14
e,202509010,artwork_fragment_sur_00209,artwork_sur_0002,sur_b_0004,30,SSR,01
e,202509010,artwork_fragment_sur_00210,artwork_sur_0002,sur_b_0004,30,SSR,06
e,202509010,artwork_fragment_sur_00211,artwork_sur_0002,sur_b_0005,30,SSR,16
e,202509010,artwork_fragment_sur_00212,artwork_sur_0002,sur_b_0005,30,SSR,05
e,202509010,artwork_fragment_sur_00213,artwork_sur_0002,sur_b_0005,30,SSR,08
e,202509010,artwork_fragment_sur_00214,artwork_sur_0002,sur_b_0006,30,SSR,13
e,202509010,artwork_fragment_sur_00215,artwork_sur_0002,sur_b_0006,30,SSR,09
e,202509010,artwork_fragment_sur_00216,artwork_sur_0002,sur_b_0006,30,SSR,15
e,202509010,artwork_fragment_sur_00301,artwork_sur_0003,sur_c_0001,100,SSR,07
e,202509010,artwork_fragment_sur_00302,artwork_sur_0003,sur_c_0001,100,SSR,14
e,202509010,artwork_fragment_sur_00303,artwork_sur_0003,sur_c_0002,100,SSR,05
e,202509010,artwork_fragment_sur_00304,artwork_sur_0003,sur_c_0002,100,SSR,09
e,202509010,artwork_fragment_sur_00305,artwork_sur_0003,sur_c_0003,100,SSR,13
e,202509010,artwork_fragment_sur_00306,artwork_sur_0003,sur_c_0003,100,SSR,01
e,202509010,artwork_fragment_sur_00307,artwork_sur_0003,sur_c_0003,100,SSR,12
e,202509010,artwork_fragment_sur_00308,artwork_sur_0003,sur_c_0004,100,SSR,16
e,202509010,artwork_fragment_sur_00309,artwork_sur_0003,sur_c_0004,100,SSR,02
e,202509010,artwork_fragment_sur_00310,artwork_sur_0003,sur_c_0004,100,SSR,10
e,202509010,artwork_fragment_sur_00311,artwork_sur_0003,sur_c_0005,100,SSR,04
e,202509010,artwork_fragment_sur_00312,artwork_sur_0003,sur_c_0005,100,SSR,15
e,202509010,artwork_fragment_sur_00313,artwork_sur_0003,sur_c_0005,100,SSR,06
e,202509010,artwork_fragment_sur_00314,artwork_sur_0003,sur_c_0006,100,SSR,03
e,202509010,artwork_fragment_sur_00315,artwork_sur_0003,sur_c_0006,100,SSR,08
e,202509010,artwork_fragment_sur_00316,artwork_sur_0003,sur_c_0006,100,SSR,11
e,202509010,artwork_fragment_tak_00101,artwork_tak_0001,tak_a_0001,30,SSR,16
e,202509010,artwork_fragment_tak_00102,artwork_tak_0001,tak_a_0001,30,SSR,11
e,202509010,artwork_fragment_tak_00103,artwork_tak_0001,tak_a_0001,30,SSR,08
e,202509010,artwork_fragment_tak_00104,artwork_tak_0001,tak_a_0001,30,SSR,15
e,202509010,artwork_fragment_tak_00105,artwork_tak_0001,tak_a_0001,30,SSR,07
e,202509010,artwork_fragment_tak_00106,artwork_tak_0001,tak_a_0002,30,SSR,02
e,202509010,artwork_fragment_tak_00107,artwork_tak_0001,tak_a_0002,30,SSR,03
e,202509010,artwork_fragment_tak_00108,artwork_tak_0001,tak_a_0002,30,SSR,06
e,202509010,artwork_fragment_tak_00109,artwork_tak_0001,tak_a_0002,30,SSR,04
e,202509010,artwork_fragment_tak_00110,artwork_tak_0001,tak_a_0002,30,SSR,05
e,202509010,artwork_fragment_tak_00111,artwork_tak_0001,tak_a_0003,30,SSR,14
e,202509010,artwork_fragment_tak_00112,artwork_tak_0001,tak_a_0003,30,SSR,01
e,202509010,artwork_fragment_tak_00113,artwork_tak_0001,tak_a_0003,30,SSR,10
e,202509010,artwork_fragment_tak_00114,artwork_tak_0001,tak_a_0003,30,SSR,12
e,202509010,artwork_fragment_tak_00115,artwork_tak_0001,tak_a_0003,30,SSR,09
e,202509010,artwork_fragment_tak_00116,artwork_tak_0001,tak_a_0003,30,SSR,13
e,202509010,artwork_fragment_tak_00201,artwork_tak_0002,tak_b_0001,30,SSR,15
e,202509010,artwork_fragment_tak_00202,artwork_tak_0002,tak_b_0001,30,SSR,07
e,202509010,artwork_fragment_tak_00203,artwork_tak_0002,tak_b_0001,30,SSR,11
e,202509010,artwork_fragment_tak_00204,artwork_tak_0002,tak_b_0001,30,SSR,06
e,202509010,artwork_fragment_tak_00205,artwork_tak_0002,tak_b_0001,30,SSR,02
e,202509010,artwork_fragment_tak_00206,artwork_tak_0002,tak_b_0002,30,SSR,13
e,202509010,artwork_fragment_tak_00207,artwork_tak_0002,tak_b_0002,30,SSR,10
e,202509010,artwork_fragment_tak_00208,artwork_tak_0002,tak_b_0002,30,SSR,03
e,202509010,artwork_fragment_tak_00209,artwork_tak_0002,tak_b_0002,30,SSR,01
e,202509010,artwork_fragment_tak_00210,artwork_tak_0002,tak_b_0002,30,SSR,16
e,202509010,artwork_fragment_tak_00211,artwork_tak_0002,tak_b_0003,30,SSR,05
e,202509010,artwork_fragment_tak_00212,artwork_tak_0002,tak_b_0003,30,SSR,12
e,202509010,artwork_fragment_tak_00213,artwork_tak_0002,tak_b_0003,30,SSR,14
e,202509010,artwork_fragment_tak_00214,artwork_tak_0002,tak_b_0003,30,SSR,04
e,202509010,artwork_fragment_tak_00215,artwork_tak_0002,tak_b_0003,30,SSR,08
e,202509010,artwork_fragment_tak_00216,artwork_tak_0002,tak_b_0003,30,SSR,09
e,202509010,artwork_fragment_tak_00301,artwork_tak_0003,tak_c_0001,100,SSR,05
e,202509010,artwork_fragment_tak_00302,artwork_tak_0003,tak_c_0001,100,SSR,15
e,202509010,artwork_fragment_tak_00303,artwork_tak_0003,tak_c_0001,100,SSR,06
e,202509010,artwork_fragment_tak_00304,artwork_tak_0003,tak_c_0001,100,SSR,08
e,202509010,artwork_fragment_tak_00305,artwork_tak_0003,tak_c_0001,100,SSR,14
e,202509010,artwork_fragment_tak_00306,artwork_tak_0003,tak_c_0002,100,SSR,03
e,202509010,artwork_fragment_tak_00307,artwork_tak_0003,tak_c_0002,100,SSR,04
e,202509010,artwork_fragment_tak_00308,artwork_tak_0003,tak_c_0002,100,SSR,13
e,202509010,artwork_fragment_tak_00309,artwork_tak_0003,tak_c_0002,100,SSR,16
e,202509010,artwork_fragment_tak_00310,artwork_tak_0003,tak_c_0002,100,SSR,12
e,202509010,artwork_fragment_tak_00311,artwork_tak_0003,tak_c_0003,100,SSR,01
e,202509010,artwork_fragment_tak_00312,artwork_tak_0003,tak_c_0003,100,SSR,11
e,202509010,artwork_fragment_tak_00313,artwork_tak_0003,tak_c_0003,100,SSR,02
e,202509010,artwork_fragment_tak_00314,artwork_tak_0003,tak_c_0003,100,SSR,09
e,202509010,artwork_fragment_tak_00315,artwork_tak_0003,tak_c_0003,100,SSR,07
e,202509010,artwork_fragment_tak_00316,artwork_tak_0003,tak_c_0003,100,SSR,10
e,202512020,artwork_fragment_osh_00101,artwork_osh_0001,osh_a_0001,30,SSR,16
e,202512020,artwork_fragment_osh_00102,artwork_osh_0001,osh_a_0001,30,SSR,11
e,202512020,artwork_fragment_osh_00103,artwork_osh_0001,osh_a_0001,30,SSR,08
e,202512020,artwork_fragment_osh_00104,artwork_osh_0001,osh_a_0001,30,SSR,15
e,202512020,artwork_fragment_osh_00105,artwork_osh_0001,osh_a_0001,30,SSR,07
e,202512020,artwork_fragment_osh_00106,artwork_osh_0001,osh_a_0002,30,SSR,02
e,202512020,artwork_fragment_osh_00107,artwork_osh_0001,osh_a_0002,30,SSR,03
e,202512020,artwork_fragment_osh_00108,artwork_osh_0001,osh_a_0002,30,SSR,06
e,202512020,artwork_fragment_osh_00109,artwork_osh_0001,osh_a_0002,30,SSR,04
e,202512020,artwork_fragment_osh_00110,artwork_osh_0001,osh_a_0002,30,SSR,05
e,202512020,artwork_fragment_osh_00111,artwork_osh_0001,osh_a_0003,30,SSR,14
e,202512020,artwork_fragment_osh_00112,artwork_osh_0001,osh_a_0003,30,SSR,01
e,202512020,artwork_fragment_osh_00113,artwork_osh_0001,osh_a_0003,30,SSR,10
e,202512020,artwork_fragment_osh_00114,artwork_osh_0001,osh_a_0003,30,SSR,12
e,202512020,artwork_fragment_osh_00115,artwork_osh_0001,osh_a_0003,30,SSR,09
e,202512020,artwork_fragment_osh_00116,artwork_osh_0001,osh_a_0003,30,SSR,13
e,202512020,artwork_fragment_osh_00217,artwork_osh_0002,osh_b_0001,30,SSR,15
e,202512020,artwork_fragment_osh_00218,artwork_osh_0002,osh_b_0001,30,SSR,07
e,202512020,artwork_fragment_osh_00219,artwork_osh_0002,osh_b_0001,30,SSR,11
e,202512020,artwork_fragment_osh_00220,artwork_osh_0002,osh_b_0001,30,SSR,06
e,202512020,artwork_fragment_osh_00221,artwork_osh_0002,osh_b_0001,30,SSR,02
e,202512020,artwork_fragment_osh_00222,artwork_osh_0002,osh_b_0002,30,SSR,13
e,202512020,artwork_fragment_osh_00223,artwork_osh_0002,osh_b_0002,30,SSR,10
e,202512020,artwork_fragment_osh_00224,artwork_osh_0002,osh_b_0002,30,SSR,03
e,202512020,artwork_fragment_osh_00225,artwork_osh_0002,osh_b_0002,30,SSR,01
e,202512020,artwork_fragment_osh_00226,artwork_osh_0002,osh_b_0002,30,SSR,16
e,202512020,artwork_fragment_osh_00227,artwork_osh_0002,osh_b_0003,30,SSR,05
e,202512020,artwork_fragment_osh_00228,artwork_osh_0002,osh_b_0003,30,SSR,12
e,202512020,artwork_fragment_osh_00229,artwork_osh_0002,osh_b_0003,30,SSR,14
e,202512020,artwork_fragment_osh_00230,artwork_osh_0002,osh_b_0003,30,SSR,04
e,202512020,artwork_fragment_osh_00231,artwork_osh_0002,osh_b_0003,30,SSR,08
e,202512020,artwork_fragment_osh_00232,artwork_osh_0002,osh_b_0003,30,SSR,09
e,202512020,artwork_fragment_osh_00333,artwork_osh_0003,osh_c_0001,100,SSR,05
e,202512020,artwork_fragment_osh_00334,artwork_osh_0003,osh_c_0001,100,SSR,15
e,202512020,artwork_fragment_osh_00335,artwork_osh_0003,osh_c_0001,100,SSR,06
e,202512020,artwork_fragment_osh_00336,artwork_osh_0003,osh_c_0001,100,SSR,08
e,202512020,artwork_fragment_osh_00337,artwork_osh_0003,osh_c_0001,100,SSR,14
e,202512020,artwork_fragment_osh_00338,artwork_osh_0003,osh_c_0002,100,SSR,03
e,202512020,artwork_fragment_osh_00339,artwork_osh_0003,osh_c_0002,100,SSR,04
e,202512020,artwork_fragment_osh_00340,artwork_osh_0003,osh_c_0002,100,SSR,13
e,202512020,artwork_fragment_osh_00341,artwork_osh_0003,osh_c_0002,100,SSR,16
