ENABLE,id,mst_advent_battle_id,reward_category,condition_value,release_key
e,quest_raid_yuw1_reward_group_00001_08,quest_raid_yuw1_00001,MaxScore,75000,202511020
e,quest_raid_yuw1_reward_group_00001_09,quest_raid_yuw1_00001,MaxScore,100000,202511020
e,quest_raid_yuw1_reward_group_00001_53,quest_raid_yuw1_00001,MaxScore,150000,202511020
e,quest_raid_yuw1_reward_group_00001_10,quest_raid_yuw1_00001,RaidTotalScore,500,202511020
e,quest_raid_yuw1_reward_group_00001_11,quest_raid_yuw1_00001,RaidTotalScore,5000,202511020
e,quest_raid_yuw1_reward_group_00001_12,quest_raid_yuw1_00001,RaidTotalScore,15000,202511020
e,quest_raid_yuw1_reward_group_00001_13,quest_raid_yuw1_00001,RaidTotalScore,20000,202511020
e,quest_raid_yuw1_reward_group_00001_14,quest_raid_yuw1_00001,RaidTotalScore,30000,202511020
e,quest_raid_yuw1_reward_group_00001_15,quest_raid_yuw1_00001,RaidTotalScore,40000,202511020
e,quest_raid_yuw1_reward_group_00001_16,quest_raid_yuw1_00001,RaidTotalScore,50000,202511020
e,quest_raid_yuw1_reward_group_00001_17,quest_raid_yuw1_00001,RaidTotalScore,60000,202511020
e,quest_raid_yuw1_reward_group_00001_18,quest_raid_yuw1_00001,RaidTotalScore,70000,202511020
e,quest_raid_yuw1_reward_group_00001_19,quest_raid_yuw1_00001,RaidTotalScore,80000,202511020
e,quest_raid_yuw1_reward_group_00001_20,quest_raid_yuw1_00001,RaidTotalScore,90000,202511020
e,quest_raid_yuw1_reward_group_00001_21,quest_raid_yuw1_00001,RaidTotalScore,100000,202511020
e,quest_raid_yuw1_reward_group_00001_22,quest_raid_yuw1_00001,RaidTotalScore,110000,202511020
e,quest_raid_yuw1_reward_group_00001_23,quest_raid_yuw1_00001,RaidTotalScore,120000,202511020
e,quest_raid_yuw1_reward_group_00001_24,quest_raid_yuw1_00001,RaidTotalScore,130000,202511020
e,quest_raid_yuw1_reward_group_00001_25,quest_raid_yuw1_00001,RaidTotalScore,140000,202511020
e,quest_raid_yuw1_reward_group_00001_26,quest_raid_yuw1_00001,RaidTotalScore,150000,202511020
e,quest_raid_yuw1_reward_group_00001_27,quest_raid_yuw1_00001,RaidTotalScore,160000,202511020
e,quest_raid_yuw1_reward_group_00001_28,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_01,202511020
e,quest_raid_yuw1_reward_group_00001_29,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_02,202511020
e,quest_raid_yuw1_reward_group_00001_30,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_03,202511020
e,quest_raid_yuw1_reward_group_00001_31,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_04,202511020
e,quest_raid_yuw1_reward_group_00001_32,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_05,202511020
e,quest_raid_yuw1_reward_group_00001_33,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_06,202511020
e,quest_raid_yuw1_reward_group_00001_34,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_07,202511020
e,quest_raid_yuw1_reward_group_00001_35,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_08,202511020
e,quest_raid_yuw1_reward_group_00001_36,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_09,202511020
e,quest_raid_yuw1_reward_group_00001_37,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_10,202511020
e,quest_raid_yuw1_reward_group_00001_38,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_11,202511020
e,quest_raid_yuw1_reward_group_00001_39,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_12,202511020
e,quest_raid_yuw1_reward_group_00001_40,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_13,202511020
e,quest_raid_yuw1_reward_group_00001_41,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_14,202511020
e,quest_raid_yuw1_reward_group_00001_42,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_15,202511020
e,quest_raid_yuw1_reward_group_00001_43,quest_raid_yuw1_00001,Rank,quest_raid_yuw1_00001_rank_16,202511020
e,quest_raid_yuw1_reward_group_00001_44,quest_raid_yuw1_00001,Ranking,1,202511020
e,quest_raid_yuw1_reward_group_00001_45,quest_raid_yuw1_00001,Ranking,2,202511020
e,quest_raid_yuw1_reward_group_00001_46,quest_raid_yuw1_00001,Ranking,3,202511020
e,quest_raid_yuw1_reward_group_00001_47,quest_raid_yuw1_00001,Ranking,50,202511020
e,quest_raid_yuw1_reward_group_00001_48,quest_raid_yuw1_00001,Ranking,300,202511020
e,quest_raid_yuw1_reward_group_00001_49,quest_raid_yuw1_00001,Ranking,1000,202511020
e,quest_raid_yuw1_reward_group_00001_50,quest_raid_yuw1_00001,Ranking,5000,202511020
e,quest_raid_yuw1_reward_group_00001_51,quest_raid_yuw1_00001,Ranking,10000,202511020
e,quest_raid_yuw1_reward_group_00001_52,quest_raid_yuw1_00001,Ranking,Participation,202511020
e,quest_raid_sur1_reward_group_00001_01,quest_raid_sur1_00001,MaxScore,5000,202512010
e,quest_raid_sur1_reward_group_00001_02,quest_raid_sur1_00001,MaxScore,10000,202512010
e,quest_raid_sur1_reward_group_00001_03,quest_raid_sur1_00001,MaxScore,15000,202512010
e,quest_raid_sur1_reward_group_00001_04,quest_raid_sur1_00001,MaxScore,20000,202512010
e,quest_raid_sur1_reward_group_00001_05,quest_raid_sur1_00001,MaxScore,30000,202512010
e,quest_raid_sur1_reward_group_00001_06,quest_raid_sur1_00001,MaxScore,40000,202512010
e,quest_raid_sur1_reward_group_00001_07,quest_raid_sur1_00001,MaxScore,50000,202512010
e,quest_raid_sur1_reward_group_00001_08,quest_raid_sur1_00001,MaxScore,75000,202512010
e,quest_raid_sur1_reward_group_00001_09,quest_raid_sur1_00001,MaxScore,100000,202512010
e,quest_raid_sur1_reward_group_00001_53,quest_raid_sur1_00001,MaxScore,150000,202512010
e,quest_raid_sur1_reward_group_00001_54,quest_raid_sur1_00001,MaxScore,200000,202512010
e,quest_raid_sur1_reward_group_00001_10,quest_raid_sur1_00001,RaidTotalScore,500,202512010
e,quest_raid_sur1_reward_group_00001_11,quest_raid_sur1_00001,RaidTotalScore,5000,202512010
e,quest_raid_sur1_reward_group_00001_12,quest_raid_sur1_00001,RaidTotalScore,15000,202512010
e,quest_raid_sur1_reward_group_00001_13,quest_raid_sur1_00001,RaidTotalScore,20000,202512010
e,quest_raid_sur1_reward_group_00001_14,quest_raid_sur1_00001,RaidTotalScore,30000,202512010
e,quest_raid_sur1_reward_group_00001_15,quest_raid_sur1_00001,RaidTotalScore,40000,202512010
e,quest_raid_sur1_reward_group_00001_16,quest_raid_sur1_00001,RaidTotalScore,50000,202512010
e,quest_raid_sur1_reward_group_00001_17,quest_raid_sur1_00001,RaidTotalScore,60000,202512010
e,quest_raid_sur1_reward_group_00001_18,quest_raid_sur1_00001,RaidTotalScore,70000,202512010
e,quest_raid_sur1_reward_group_00001_19,quest_raid_sur1_00001,RaidTotalScore,80000,202512010
e,quest_raid_sur1_reward_group_00001_20,quest_raid_sur1_00001,RaidTotalScore,90000,202512010
e,quest_raid_sur1_reward_group_00001_21,quest_raid_sur1_00001,RaidTotalScore,100000,202512010
e,quest_raid_sur1_reward_group_00001_22,quest_raid_sur1_00001,RaidTotalScore,110000,202512010
e,quest_raid_sur1_reward_group_00001_23,quest_raid_sur1_00001,RaidTotalScore,120000,202512010
e,quest_raid_sur1_reward_group_00001_24,quest_raid_sur1_00001,RaidTotalScore,130000,202512010
e,quest_raid_sur1_reward_group_00001_25,quest_raid_sur1_00001,RaidTotalScore,140000,202512010
e,quest_raid_sur1_reward_group_00001_26,quest_raid_sur1_00001,RaidTotalScore,150000,202512010
e,quest_raid_sur1_reward_group_00001_27,quest_raid_sur1_00001,RaidTotalScore,160000,202512010
e,quest_raid_sur1_reward_group_00001_28,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_01,202512010
e,quest_raid_sur1_reward_group_00001_29,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_02,202512010
e,quest_raid_sur1_reward_group_00001_30,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_03,202512010
e,quest_raid_sur1_reward_group_00001_31,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_04,202512010
e,quest_raid_sur1_reward_group_00001_32,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_05,202512010
e,quest_raid_sur1_reward_group_00001_33,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_06,202512010
e,quest_raid_sur1_reward_group_00001_34,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_07,202512010
e,quest_raid_sur1_reward_group_00001_35,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_08,202512010
e,quest_raid_sur1_reward_group_00001_36,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_09,202512010
e,quest_raid_sur1_reward_group_00001_37,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_10,202512010
e,quest_raid_sur1_reward_group_00001_38,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_11,202512010
e,quest_raid_sur1_reward_group_00001_39,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_12,202512010
e,quest_raid_sur1_reward_group_00001_40,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_13,202512010
e,quest_raid_sur1_reward_group_00001_41,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_14,202512010
e,quest_raid_sur1_reward_group_00001_42,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_15,202512010
e,quest_raid_sur1_reward_group_00001_43,quest_raid_sur1_00001,Rank,quest_raid_sur1_00001_rank_16,202512010
e,quest_raid_sur1_reward_group_00001_44,quest_raid_sur1_00001,Ranking,1,202512010
e,quest_raid_sur1_reward_group_00001_45,quest_raid_sur1_00001,Ranking,2,202512010
e,quest_raid_sur1_reward_group_00001_46,quest_raid_sur1_00001,Ranking,3,202512010
e,quest_raid_sur1_reward_group_00001_47,quest_raid_sur1_00001,Ranking,50,202512010
e,quest_raid_sur1_reward_group_00001_48,quest_raid_sur1_00001,Ranking,300,202512010
e,quest_raid_sur1_reward_group_00001_49,quest_raid_sur1_00001,Ranking,1000,202512010
e,quest_raid_sur1_reward_group_00001_50,quest_raid_sur1_00001,Ranking,5000,202512010
e,quest_raid_sur1_reward_group_00001_51,quest_raid_sur1_00001,Ranking,10000,202512010
e,quest_raid_sur1_reward_group_00001_52,quest_raid_sur1_00001,Ranking,Participation,202512010
e,quest_raid_osh1_reward_group_00001_01,quest_raid_osh1_00001,MaxScore,5000,202512020
e,quest_raid_osh1_reward_group_00001_02,quest_raid_osh1_00001,MaxScore,10000,202512020
e,quest_raid_osh1_reward_group_00001_03,quest_raid_osh1_00001,MaxScore,15000,202512020
e,quest_raid_osh1_reward_group_00001_04,quest_raid_osh1_00001,MaxScore,20000,202512020
e,quest_raid_osh1_reward_group_00001_05,quest_raid_osh1_00001,MaxScore,30000,202512020
e,quest_raid_osh1_reward_group_00001_06,quest_raid_osh1_00001,MaxScore,40000,202512020
e,quest_raid_osh1_reward_group_00001_07,quest_raid_osh1_00001,MaxScore,50000,202512020
e,quest_raid_osh1_reward_group_00001_08,quest_raid_osh1_00001,MaxScore,75000,202512020
e,quest_raid_osh1_reward_group_00001_09,quest_raid_osh1_00001,MaxScore,100000,202512020
e,quest_raid_osh1_reward_group_00001_53,quest_raid_osh1_00001,MaxScore,150000,202512020
e,quest_raid_osh1_reward_group_00001_54,quest_raid_osh1_00001,MaxScore,200000,202512020
e,quest_raid_osh1_reward_group_00001_10,quest_raid_osh1_00001,RaidTotalScore,500,202512020
e,quest_raid_osh1_reward_group_00001_11,quest_raid_osh1_00001,RaidTotalScore,5000,202512020
e,quest_raid_osh1_reward_group_00001_12,quest_raid_osh1_00001,RaidTotalScore,15000,202512020
e,quest_raid_osh1_reward_group_00001_13,quest_raid_osh1_00001,RaidTotalScore,20000,202512020
e,quest_raid_osh1_reward_group_00001_14,quest_raid_osh1_00001,RaidTotalScore,30000,202512020
e,quest_raid_osh1_reward_group_00001_15,quest_raid_osh1_00001,RaidTotalScore,40000,202512020
e,quest_raid_osh1_reward_group_00001_16,quest_raid_osh1_00001,RaidTotalScore,50000,202512020
e,quest_raid_osh1_reward_group_00001_17,quest_raid_osh1_00001,RaidTotalScore,60000,202512020
e,quest_raid_osh1_reward_group_00001_18,quest_raid_osh1_00001,RaidTotalScore,70000,202512020
e,quest_raid_osh1_reward_group_00001_19,quest_raid_osh1_00001,RaidTotalScore,80000,202512020
e,quest_raid_osh1_reward_group_00001_20,quest_raid_osh1_00001,RaidTotalScore,90000,202512020
e,quest_raid_osh1_reward_group_00001_21,quest_raid_osh1_00001,RaidTotalScore,100000,202512020
e,quest_raid_osh1_reward_group_00001_22,quest_raid_osh1_00001,RaidTotalScore,110000,202512020
e,quest_raid_osh1_reward_group_00001_23,quest_raid_osh1_00001,RaidTotalScore,120000,202512020
e,quest_raid_osh1_reward_group_00001_24,quest_raid_osh1_00001,RaidTotalScore,130000,202512020
e,quest_raid_osh1_reward_group_00001_25,quest_raid_osh1_00001,RaidTotalScore,140000,202512020
e,quest_raid_osh1_reward_group_00001_26,quest_raid_osh1_00001,RaidTotalScore,150000,202512020
e,quest_raid_osh1_reward_group_00001_27,quest_raid_osh1_00001,RaidTotalScore,160000,202512020
e,quest_raid_osh1_reward_group_00001_28,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_01,202512020
e,quest_raid_osh1_reward_group_00001_29,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_02,202512020
e,quest_raid_osh1_reward_group_00001_30,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_03,202512020
e,quest_raid_osh1_reward_group_00001_31,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_04,202512020
e,quest_raid_osh1_reward_group_00001_32,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_05,202512020
e,quest_raid_osh1_reward_group_00001_33,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_06,202512020
e,quest_raid_osh1_reward_group_00001_34,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_07,202512020
e,quest_raid_osh1_reward_group_00001_35,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_08,202512020
e,quest_raid_osh1_reward_group_00001_36,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_09,202512020
e,quest_raid_osh1_reward_group_00001_37,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_10,202512020
e,quest_raid_osh1_reward_group_00001_38,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_11,202512020
e,quest_raid_osh1_reward_group_00001_39,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_12,202512020
e,quest_raid_osh1_reward_group_00001_40,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_13,202512020
e,quest_raid_osh1_reward_group_00001_41,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_14,202512020
e,quest_raid_osh1_reward_group_00001_42,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_15,202512020
e,quest_raid_osh1_reward_group_00001_43,quest_raid_osh1_00001,Rank,quest_raid_osh1_00001_rank_16,202512020
e,quest_raid_osh1_reward_group_00001_44,quest_raid_osh1_00001,Ranking,1,202512020
e,quest_raid_osh1_reward_group_00001_45,quest_raid_osh1_00001,Ranking,2,202512020
e,quest_raid_osh1_reward_group_00001_46,quest_raid_osh1_00001,Ranking,3,202512020
e,quest_raid_osh1_reward_group_00001_47,quest_raid_osh1_00001,Ranking,50,202512020
e,quest_raid_osh1_reward_group_00001_48,quest_raid_osh1_00001,Ranking,300,202512020
e,quest_raid_osh1_reward_group_00001_49,quest_raid_osh1_00001,Ranking,1000,202512020
e,quest_raid_osh1_reward_group_00001_50,quest_raid_osh1_00001,Ranking,5000,202512020
e,quest_raid_osh1_reward_group_00001_51,quest_raid_osh1_00001,Ranking,10000,202512020
e,quest_raid_osh1_reward_group_00001_52,quest_raid_osh1_00001,Ranking,Participation,202512020
e,quest_raid_jig1_reward_group_00001_01,quest_raid_jig1_00001,MaxScore,5000,202601010
e,quest_raid_jig1_reward_group_00001_02,quest_raid_jig1_00001,MaxScore,10000,202601010
e,quest_raid_jig1_reward_group_00001_03,quest_raid_jig1_00001,MaxScore,15000,202601010
e,quest_raid_jig1_reward_group_00001_04,quest_raid_jig1_00001,MaxScore,20000,202601010
e,quest_raid_jig1_reward_group_00001_05,quest_raid_jig1_00001,MaxScore,30000,202601010
e,quest_raid_jig1_reward_group_00001_06,quest_raid_jig1_00001,MaxScore,40000,202601010
e,quest_raid_jig1_reward_group_00001_07,quest_raid_jig1_00001,MaxScore,50000,202601010
e,quest_raid_jig1_reward_group_00001_08,quest_raid_jig1_00001,MaxScore,75000,202601010
e,quest_raid_jig1_reward_group_00001_09,quest_raid_jig1_00001,MaxScore,100000,202601010
e,quest_raid_jig1_reward_group_00001_53,quest_raid_jig1_00001,MaxScore,150000,202601010
e,quest_raid_jig1_reward_group_00001_54,quest_raid_jig1_00001,MaxScore,200000,202601010
e,quest_raid_jig1_reward_group_00001_55,quest_raid_jig1_00001,MaxScore,300000,202601010
e,quest_raid_jig1_reward_group_00001_10,quest_raid_jig1_00001,RaidTotalScore,500,202601010
e,quest_raid_jig1_reward_group_00001_11,quest_raid_jig1_00001,RaidTotalScore,5000,202601010
e,quest_raid_jig1_reward_group_00001_12,quest_raid_jig1_00001,RaidTotalScore,15000,202601010
e,quest_raid_jig1_reward_group_00001_13,quest_raid_jig1_00001,RaidTotalScore,20000,202601010
e,quest_raid_jig1_reward_group_00001_14,quest_raid_jig1_00001,RaidTotalScore,30000,202601010
e,quest_raid_jig1_reward_group_00001_15,quest_raid_jig1_00001,RaidTotalScore,40000,202601010
e,quest_raid_jig1_reward_group_00001_16,quest_raid_jig1_00001,RaidTotalScore,50000,202601010
e,quest_raid_jig1_reward_group_00001_17,quest_raid_jig1_00001,RaidTotalScore,60000,202601010
e,quest_raid_jig1_reward_group_00001_18,quest_raid_jig1_00001,RaidTotalScore,70000,202601010
e,quest_raid_jig1_reward_group_00001_19,quest_raid_jig1_00001,RaidTotalScore,80000,202601010
e,quest_raid_jig1_reward_group_00001_20,quest_raid_jig1_00001,RaidTotalScore,90000,202601010
e,quest_raid_jig1_reward_group_00001_21,quest_raid_jig1_00001,RaidTotalScore,100000,202601010
e,quest_raid_jig1_reward_group_00001_22,quest_raid_jig1_00001,RaidTotalScore,110000,202601010
e,quest_raid_jig1_reward_group_00001_23,quest_raid_jig1_00001,RaidTotalScore,120000,202601010
e,quest_raid_jig1_reward_group_00001_24,quest_raid_jig1_00001,RaidTotalScore,130000,202601010
e,quest_raid_jig1_reward_group_00001_25,quest_raid_jig1_00001,RaidTotalScore,140000,202601010
e,quest_raid_jig1_reward_group_00001_26,quest_raid_jig1_00001,RaidTotalScore,150000,202601010
e,quest_raid_jig1_reward_group_00001_27,quest_raid_jig1_00001,RaidTotalScore,160000,202601010
e,quest_raid_jig1_reward_group_00001_28,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_01,202601010
e,quest_raid_jig1_reward_group_00001_29,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_02,202601010
e,quest_raid_jig1_reward_group_00001_30,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_03,202601010
e,quest_raid_jig1_reward_group_00001_31,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_04,202601010
e,quest_raid_jig1_reward_group_00001_32,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_05,202601010
e,quest_raid_jig1_reward_group_00001_33,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_06,202601010
e,quest_raid_jig1_reward_group_00001_34,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_07,202601010
e,quest_raid_jig1_reward_group_00001_35,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_08,202601010
e,quest_raid_jig1_reward_group_00001_36,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_09,202601010
e,quest_raid_jig1_reward_group_00001_37,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_10,202601010
e,quest_raid_jig1_reward_group_00001_38,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_11,202601010
e,quest_raid_jig1_reward_group_00001_39,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_12,202601010
e,quest_raid_jig1_reward_group_00001_40,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_13,202601010
e,quest_raid_jig1_reward_group_00001_41,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_14,202601010
e,quest_raid_jig1_reward_group_00001_42,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_15,202601010
e,quest_raid_jig1_reward_group_00001_43,quest_raid_jig1_00001,Rank,quest_raid_jig1_00001_rank_16,202601010
e,quest_raid_jig1_reward_group_00001_44,quest_raid_jig1_00001,Ranking,1,202601010
e,quest_raid_jig1_reward_group_00001_45,quest_raid_jig1_00001,Ranking,2,202601010
e,quest_raid_jig1_reward_group_00001_46,quest_raid_jig1_00001,Ranking,3,202601010
e,quest_raid_jig1_reward_group_00001_47,quest_raid_jig1_00001,Ranking,50,202601010
e,quest_raid_jig1_reward_group_00001_48,quest_raid_jig1_00001,Ranking,300,202601010
e,quest_raid_jig1_reward_group_00001_49,quest_raid_jig1_00001,Ranking,1000,202601010
e,quest_raid_jig1_reward_group_00001_50,quest_raid_jig1_00001,Ranking,5000,202601010
e,quest_raid_jig1_reward_group_00001_51,quest_raid_jig1_00001,Ranking,10000,202601010
e,quest_raid_jig1_reward_group_00001_52,quest_raid_jig1_00001,Ranking,Participation,202601010
e,quest_raid_you1_reward_group_00001_01,quest_raid_you1_00001,MaxScore,5000,202602015
e,quest_raid_you1_reward_group_00001_02,quest_raid_you1_00001,MaxScore,10000,202602015
e,quest_raid_you1_reward_group_00001_03,quest_raid_you1_00001,MaxScore,15000,202602015
e,quest_raid_you1_reward_group_00001_04,quest_raid_you1_00001,MaxScore,20000,202602015
e,quest_raid_you1_reward_group_00001_05,quest_raid_you1_00001,MaxScore,30000,202602015
e,quest_raid_you1_reward_group_00001_06,quest_raid_you1_00001,MaxScore,40000,202602015
e,quest_raid_you1_reward_group_00001_07,quest_raid_you1_00001,MaxScore,50000,202602015
e,quest_raid_you1_reward_group_00001_08,quest_raid_you1_00001,MaxScore,75000,202602015
e,quest_raid_you1_reward_group_00001_09,quest_raid_you1_00001,MaxScore,100000,202602015
e,quest_raid_you1_reward_group_00001_53,quest_raid_you1_00001,MaxScore,150000,202602015
e,quest_raid_you1_reward_group_00001_54,quest_raid_you1_00001,MaxScore,200000,202602015
e,quest_raid_you1_reward_group_00001_55,quest_raid_you1_00001,MaxScore,300000,202602015
e,quest_raid_you1_reward_group_00001_10,quest_raid_you1_00001,RaidTotalScore,500,202602015
e,quest_raid_you1_reward_group_00001_11,quest_raid_you1_00001,RaidTotalScore,5000,202602015
e,quest_raid_you1_reward_group_00001_12,quest_raid_you1_00001,RaidTotalScore,15000,202602015
e,quest_raid_you1_reward_group_00001_13,quest_raid_you1_00001,RaidTotalScore,20000,202602015
e,quest_raid_you1_reward_group_00001_14,quest_raid_you1_00001,RaidTotalScore,30000,202602015
e,quest_raid_you1_reward_group_00001_15,quest_raid_you1_00001,RaidTotalScore,40000,202602015
e,quest_raid_you1_reward_group_00001_16,quest_raid_you1_00001,RaidTotalScore,50000,202602015
e,quest_raid_you1_reward_group_00001_17,quest_raid_you1_00001,RaidTotalScore,60000,202602015
e,quest_raid_you1_reward_group_00001_18,quest_raid_you1_00001,RaidTotalScore,70000,202602015
e,quest_raid_you1_reward_group_00001_19,quest_raid_you1_00001,RaidTotalScore,80000,202602015
e,quest_raid_you1_reward_group_00001_20,quest_raid_you1_00001,RaidTotalScore,90000,202602015
e,quest_raid_you1_reward_group_00001_21,quest_raid_you1_00001,RaidTotalScore,100000,202602015
e,quest_raid_you1_reward_group_00001_22,quest_raid_you1_00001,RaidTotalScore,110000,202602015
e,quest_raid_you1_reward_group_00001_23,quest_raid_you1_00001,RaidTotalScore,120000,202602015
e,quest_raid_you1_reward_group_00001_24,quest_raid_you1_00001,RaidTotalScore,130000,202602015
e,quest_raid_you1_reward_group_00001_25,quest_raid_you1_00001,RaidTotalScore,140000,202602015
e,quest_raid_you1_reward_group_00001_26,quest_raid_you1_00001,RaidTotalScore,150000,202602015
e,quest_raid_you1_reward_group_00001_27,quest_raid_you1_00001,RaidTotalScore,160000,202602015
e,quest_raid_you1_reward_group_00001_28,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_01,202602015
e,quest_raid_you1_reward_group_00001_29,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_02,202602015
e,quest_raid_you1_reward_group_00001_30,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_03,202602015
e,quest_raid_you1_reward_group_00001_31,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_04,202602015
e,quest_raid_you1_reward_group_00001_32,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_05,202602015
e,quest_raid_you1_reward_group_00001_33,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_06,202602015
e,quest_raid_you1_reward_group_00001_34,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_07,202602015
e,quest_raid_you1_reward_group_00001_35,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_08,202602015
e,quest_raid_you1_reward_group_00001_36,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_09,202602015
e,quest_raid_you1_reward_group_00001_37,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_10,202602015
e,quest_raid_you1_reward_group_00001_38,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_11,202602015
e,quest_raid_you1_reward_group_00001_39,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_12,202602015
e,quest_raid_you1_reward_group_00001_40,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_13,202602015
e,quest_raid_you1_reward_group_00001_41,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_14,202602015
e,quest_raid_you1_reward_group_00001_42,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_15,202602015
e,quest_raid_you1_reward_group_00001_43,quest_raid_you1_00001,Rank,quest_raid_you1_00001_rank_16,202602015
e,quest_raid_you1_reward_group_00001_44,quest_raid_you1_00001,Ranking,1,202602015
e,quest_raid_you1_reward_group_00001_45,quest_raid_you1_00001,Ranking,2,202602015
e,quest_raid_you1_reward_group_00001_46,quest_raid_you1_00001,Ranking,3,202602015
e,quest_raid_you1_reward_group_00001_47,quest_raid_you1_00001,Ranking,50,202602015
e,quest_raid_you1_reward_group_00001_48,quest_raid_you1_00001,Ranking,300,202602015
e,quest_raid_you1_reward_group_00001_49,quest_raid_you1_00001,Ranking,1000,202602015
e,quest_raid_you1_reward_group_00001_50,quest_raid_you1_00001,Ranking,5000,202602015
e,quest_raid_you1_reward_group_00001_51,quest_raid_you1_00001,Ranking,10000,202602015
e,quest_raid_you1_reward_group_00001_52,quest_raid_you1_00001,Ranking,Participation,202602015
e,quest_raid_kim1_reward_group_00001_01,quest_raid_kim1_00001,MaxScore,5000,202602020
