ENABLE,id,hp,is_damage_invalidation,outpost_asset_key,artwork_asset_key,release_key
e,event_kim1_charaget02_00006,45000,,kim_enemy_0001,,202602020
e,event_kim1_challenge_00001,30000,,kim_enemy_0001,,202602020
e,event_kim1_challenge_00002,40000,,kim_enemy_0001,,202602020
e,event_kim1_challenge_00003,60000,,kim_enemy_0001,,202602020
e,event_kim1_challenge_00004,80000,,kim_enemy_0001,,202602020
e,raid_kim1_00001,1000000,1,kim_enemy_0001,,202602020
e,event_hut1_1day_00001,500,,,event_hut_0001,202603010
e,event_hut1_charaget01_00001,15000,,,event_hut_0001,202603010
e,event_hut1_charaget01_00002,25000,,,event_hut_0001,202603010
e,event_hut1_charaget01_00003,30000,,,event_hut_0001,202603010
e,event_hut1_charaget01_00004,45000,,,event_hut_0001,202603010
e,event_hut1_charaget02_00001,25000,,,event_hut_0002,202603010
e,event_hut1_charaget02_00002,25000,,,event_hut_0002,202603010
e,event_hut1_charaget02_00003,30000,,,event_hut_0002,202603010
e,event_hut1_charaget02_00004,30000,,,event_hut_0002,202603010
e,event_hut1_charaget02_00005,40000,,,event_hut_0002,202603010
e,event_hut1_charaget02_00006,45000,,,event_hut_0002,202603010
e,event_hut1_challenge_00001,30000,,,event_hut_0001,202603010
e,event_hut1_challenge_00002,40000,,,event_hut_0001,202603010
e,event_hut1_challenge_00003,60000,,,event_hut_0001,202603010
e,event_hut1_challenge_00004,80000,,,event_hut_0001,202603010
e,event_hut1_savage_00001,120000,,,event_hut_0001,202603010
e,event_hut1_savage_00002,150000,,,event_hut_0001,202603010
e,event_hut1_savage_00003,200000,,,event_hut_0001,202603010
e,raid_hut1_00001,1000000,1,,event_hut_0002,202603010
e,event_f05anniv_charaget01_00001,15000,,,event_ara_0001,202603020
e,event_f05anniv_charaget01_00002,25000,,,event_ara_0001,202603020
e,event_f05anniv_charaget01_00003,30000,,,event_ara_0001,202603020
e,event_f05anniv_charaget01_00004,45000,,,event_ara_0001,202603020
e,event_f05anniv_1day_00001,500,,,tutorial_0002,202603020
e,event_f05anniv_charaget02_00001,25000,,,event_hyp_0001,202603020
e,event_f05anniv_charaget02_00002,25000,,,event_hyp_0001,202603020
e,event_f05anniv_charaget02_00003,45000,,,event_hyp_0001,202603020
e,event_f05anniv_challenge_00001,30000,,,event_gam_0001,202603020
e,event_f05anniv_challenge_00002,40000,,,event_gam_0001,202603020
e,event_f05anniv_challenge_00003,60000,,,event_gam_0001,202603020
e,event_f05anniv_challenge_00004,80000,,,event_gam_0001,202603020
e,event_f05anniv_savage_00001,120000,,,tutorial_0002,202603020
e,event_f05anniv_savage_00002,150000,,,tutorial_0002,202603020
e,event_f05anniv_savage_00003,200000,,,tutorial_0002,202603020
e,raid_glo2_00001,1000000,1,,tutorial_0002,202603020
e,event_l05anniv_1day_00001,500,,,tutorial_0002,202603025
e,raid_l05anniv_00001,1000000,1,,glo_0002,202603025
e,event_l05anniv_challenge01_00001,30000,,,event_gom_0001,202603025
e,event_l05anniv_challenge01_00002,40000,,,event_gam_0001,202603025
e,event_l05anniv_challenge01_00003,60000,,,event_gam_0001,202603025
e,event_l05anniv_challenge01_00004,80000,,,event_gam_0001,202603025
e,event_f05anniv_charaget01_00001,15000,,,event_osh_0003,202603025
e,event_f05anniv_charaget01_00002,25000,,,event_osh_0003,202603025
e,event_f05anniv_charaget01_00003,40000,,,event_osh_0003,202603025
