,chara_sur_00301,_general_as,c_sur_00301_general_as_Normal_Yellow,魔都精兵のスレイブ,駿河 朱々,駿河 朱々_general_as,Normal,Defense,Yellow,170000,1,40,0.11,100,0,0.3,1,10,1.56,0.66,60,1.91,0.73,範囲攻撃,7,,dageki_1
,chara_chi_00002,_general_as,c_chi_00002_general_as_Normal_Yellow,チェンソーマン,悪魔が恐れる悪魔 チェンソーマン,悪魔が恐れる悪魔 チェンソーマン_general_as,Normal,Technical,Yellow,100000,5,35,0.11,300,0,0.2,1,10,1.07,stop無:1回目 0.66,35,3.74,"stop無:1回目 0.53
stop無:2回目 0.70
stop無:3回目 0.90
stop無:4回目 1.03
stop無:5回目 1.23
stop有:6回目 2.62",小ノックバック攻撃+100%の確率で与えたダメージの100%HP回復,7,,zangeki_1
,chara_rik_00101,_general_as,c_rik_00101_general_as_Boss_Yellow,トマトイプーのリコピン,甘戸 めめ,甘戸 めめ_general_as,Boss,Support,Yellow,250000,2,35,0.5,500,0,0.6,100,10,1.57,0.87,75,2.67,stop無:1.00,200秒間、敵全体の攻撃5%UP+敵全体のHP5%回復,5,,dageki_2
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,,,none
,enemy_glo_00001,_general_as,e_glo_00001_general_as_Normal_Red,GLOW,ファントム,ファントム_general_as,Normal,Attack,Red,30000,2,40,0.28,500,0,0.3,1,10,1.00,0.50,75,,,,-,,dageki_1
,enemy_glo_00001,_general_as_h,e_glo_00001_general_as_h_Normal_Red,GLOW,ファントム,ファントム_general_as_h,Normal,Attack,Red,65000,2,40,0.28,1000,0,0.3,1,10,1.00,0.50,75,,,,-,,dageki_1
,enemy_glo_00101,_general_as,e_glo_00101_general_as_Boss_Red,GLOW,ボスファントム,中ボスエネミー_general_as,Boss,Attack,Red,500000,2,55,0.2,800,0,0.3,100,10,1.17,stop有:1回目 0.56,150,-,-,,-,,-
,enemy_glo_00101,_general_as_h,e_glo_00101_general_as_h_Boss_Red,GLOW,ボスファントム,中ボスエネミー_general_as_h,Boss,Attack,Red,1000000,2,55,0.2,1500,0,0.3,100,10,1.17,stop有:1回目 0.56,150,-,-,,-,,-
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,,,none
,enemy_glo_00001,_general_ori3_vh,e_glo_00001_general_ori3_vh_Normal_Colorless,GLOW,ファントム,ファントム_general_ori3_vh,Normal,Attack,Colorless,50000,2,65,0.11,900,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00001,_general_ori3_vh_big,e_glo_00001_general_ori3_vh_big_Normal_Colorless,GLOW,ファントム,ファントム_general_ori3_vh_big,Normal,Attack,Colorless,200000,2,55,0.2,1200,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00001,_general_ori3_vh,e_glo_00001_general_ori3_vh_Normal_Yellow,GLOW,ファントム,ファントム_general_ori3_vh,Normal,Attack,Yellow,100000,2,65,0.11,1500,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00001,_general_ori3_vh_big,e_glo_00001_general_ori3_vh_big_Normal_Yellow,GLOW,ファントム,ファントム_general_ori3_vh_big,Normal,Attack,Yellow,200000,2,55,0.2,1500,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,chara_rik_00001,_general_ori3_vh,c_rik_00001_general_ori3_vh_Normal_Colorless,トマトイプーのリコピン,リコピン,リコピン_general_ori3_vh,Normal,Defense,Colorless,500000,2,65,0.11,500,0,0.37,1,1,1.64,0.93,35,4.01,"1回目：0.83
2回目：1.84
3回目：2.67",連続攻撃,,,dageki_2
,chara_rik_00001,_general_ori3_vh,c_rik_00001_general_ori3_vh_Normal_Yellow,トマトイプーのリコピン,リコピン,リコピン_general_ori3_vh,Normal,Defense,Yellow,500000,2,65,0.11,500,0,0.37,1,1,1.64,0.93,35,4.01,"1回目：0.83
2回目：1.84
3回目：2.67",連続攻撃,,,dageki_2
,chara_sur_00101,_general_ori3_vh,c_sur_00101_general_ori3_vh_Normal_Yellow,魔都精兵のスレイブ,誇り高き魔都の剣姫 羽前 京香,誇り高き魔都の剣姫 羽前京香_general_ori3_vh,Normal,Attack,Yellow,700000,2,45,0.2,300,0,0.3,1,1,1.40,stop無:1回目 0.33,45,2.67,"stop無:1回目 0.40
stop無:2回目 0.60
stop無:3回目 0.80
stop無:4回目 0.90
stop無:5回目 1.03
stop有:6回目 1.57",連続攻撃,,,zangeki_1
,chara_chi_00201,_general_ori3_vh,c_chi_00201_general_ori3_vh_Normal_Yellow,チェンソーマン,早川 アキ,早川 アキ_general_ori3_vh,Normal,Attack,Yellow,650000,2,45,0.11,500,0,0.3,1,1,1.60,0.84,30,2.44,1.64,単体攻撃,,,dageki_1
,chara_chi_00301,_general_ori3_vh,c_chi_00301_general_ori3_vh_Normal_Yellow,チェンソーマン,パワー,パワー_general_ori3_vh,Normal,Attack,Yellow,500000,2,45,0.11,1000,0,0.3,100,1,1.50,0.58,45,2.67,1.00,範囲攻撃+100%の確率で3秒間スタン,,,dageki_1
,chara_chi_00001,_general_ori3_vh,c_chi_00001_general_ori3_vh_Boss_Yellow,チェンソーマン,デンジ,デンジ_general_ori3_vh,Boss,Attack,Yellow,500000,2,45,0.12,800,0,0.2,100,1,1.40,0.53,45,3.37,1.57,範囲攻撃+大ノックバック,,,zangeki_1
,chara_chi_00002,_general_ori3_vh,c_chi_00002_general_ori3_vh_Boss_Yellow,チェンソーマン,悪魔が恐れる悪魔 チェンソーマン,悪魔が恐れる悪魔 チェンソーマン_general_ori3_vh,Boss,Technical,Yellow,1500000,2,55,0.11,1500,0,0.2,100,1,1.07,stop無:1回目 0.66,35,3.74,"stop無:1回目 0.53
stop無:2回目 0.70
stop無:3回目 0.90
stop無:4回目 1.03
stop無:5回目 1.23
stop有:6回目 2.62",範囲連続攻撃+100%の確率で与えたダメージの100%回復+単体に大ノックバック,,,zangeki_1
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,,,none
,enemy_glo_00001,_general_ori3_vh2,e_glo_00001_general_ori3_vh2_Normal_Colorless,GLOW,ファントム,ファントム_general_ori3_vh2,Normal,Attack,Colorless,50000,2,65,0.11,900,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00001,_general_ori3_vh2_big,e_glo_00001_general_ori3_vh2_big_Normal_Colorless,GLOW,ファントム,ファントム_general_ori3_vh2_big,Normal,Defense,Colorless,500000,2,55,0.2,1200,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00001,_general_ori3_vh2,e_glo_00001_general_ori3_vh2_Normal_Blue,GLOW,ファントム,ファントム_general_ori3_vh2,Normal,Attack,Blue,100000,2,65,0.11,1500,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00001,_general_ori3_vh2_big,e_glo_00001_general_ori3_vh2_big_Normal_Blue,GLOW,ファントム,ファントム_general_ori3_vh2_big,Normal,Technical,Blue,350000,2,55,0.2,1000,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,chara_sur_00201,_general_ori3_vh2,c_sur_00201_general_ori3_vh2_Normal_Blue,魔都精兵のスレイブ,東 日万凛,東 日万凛_general_ori3_vh2,Normal,Attack,Blue,400000,2,55,0.11,600,0,0.3,1,1,1.47,stop無:1回目 0.37,45,2.67,"stop無:1回目 0.74
stop無:2回目 0.92
stop無:3回目 1.1
stop無:4回目 1.28
stop無:5回目 1.45
stop無:6回目 1.65
stop有:7回目 1.84",連続攻撃,,,shageki_1
,chara_sur_00301,_general_ori3_vh2,c_sur_00301_general_ori3_vh2_Normal_Blue,魔都精兵のスレイブ,駿河 朱々,駿河 朱々_general_ori3_vh2,Normal,Defense,Blue,500000,2,55,0.2,1200,0,0.3,1,1,1.56,0.66,45,1.91,0.73,単体攻撃+100%の確率で範囲に3秒間スタン攻撃,,,dageki_1
,chara_chi_00002,_general_ori3_vh2,c_chi_00002_general_ori3_vh2_Normal_Blue,チェンソーマン,悪魔が恐れる悪魔 チェンソーマン,悪魔が恐れる悪魔 チェンソーマン_general_ori3_vh2,Normal,Technical,Blue,1000000,2,65,0.15,1000,0,0.2,100,1,1.07,stop無:1回目 0.66,35,3.74,"stop無:1回目 0.53
stop無:2回目 0.70
stop無:3回目 0.90
stop無:4回目 1.03
stop無:5回目 1.23
stop有:6回目 2.62",範囲連続攻撃+各攻撃に与えたダメージの100%回復+小ノックバック,,,zangeki_1
,chara_rik_00101,_general_ori3_vh2,c_rik_00101_general_ori3_vh2_Boss_Blue,トマトイプーのリコピン,甘戸 めめ,甘戸 めめ_general_ori3_vh2,Boss,Support,Blue,650000,2,35,0.4,2500,0,0.6,1,1,1.57,0.87,175,2.67,stop無:1.00,199秒間、自身の攻撃35%up+敵ディフェンスタイプのHP5%回復+敵テクニカルタイプの敵のHP10%回復,,,dageki_2
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,,,none
,enemy_glo_00001,_general_ori3_vh3,e_glo_00001_general_ori3_vh3_Normal_Colorless,GLOW,ファントム,ファントム_general_ori3_vh3,Normal,Attack,Colorless,45000,2,65,0.11,800,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00001,_general_ori3_vh3_big,e_glo_00001_general_ori3_vh3_big_Normal_Colorless,GLOW,ファントム,ファントム_general_ori3_vh3_big,Normal,Attack,Colorless,150000,2,55,0.2,800,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00101,_general_ori3_vh3,e_glo_00101_general_ori3_vh3_Boss_Colorless,GLOW,ボスファントム,中ボスエネミー_general_ori3_vh3,Boss,Attack,Colorless,300000,2,45,0.3,1000,0,0.3,1,1,1.17,stop有:1回目 0.56,75,-,-,,,,-
,enemy_glo_00001,_general_ori3_vh3,e_glo_00001_general_ori3_vh3_Normal_Red,GLOW,ファントム,ファントム_general_ori3_vh3,Normal,Attack,Red,100000,2,65,0.11,1200,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00001,_general_ori3_vh3_big,e_glo_00001_general_ori3_vh3_big_Normal_Red,GLOW,ファントム,ファントム_general_ori3_vh3_big,Normal,Attack,Red,300000,2,55,0.2,1500,0,0.3,1,1,1.00,0.50,75,,,,,,dageki_1
,enemy_glo_00101,_general_ori3_vh3,e_glo_00101_general_ori3_vh3_Boss_Red,GLOW,ボスファントム,中ボスエネミー_general_ori3_vh3,Boss,Attack,Red,800000,2,45,0.3,1800,0,0.31,1,1,1.17,stop有:1回目 0.56,125,-,-,,,,-
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,,,none
,enemy_mag_00001,_general,e_mag_00001_general_Normal_Colorless,株式会社マジルミエ,冷却系怪異,冷却系の怪異_general,Normal,Attack,Colorless,70000,1,20,0.3,1200,0,0.4,1,10,1.50,0.80,150,-,-,,-,,shageki_1
,enemy_mag_00001,_general2,e_mag_00001_general2_Boss_Blue,株式会社マジルミエ,冷却系怪異,冷却系の怪異_general2,Boss,Attack,Blue,150000,1,20,0.3,2500,0,0.4,1,10,1.50,0.80,125,-,-,,-,,shageki_1
,enemy_mag_00001,_general,e_mag_00001_general_Boss_Blue,株式会社マジルミエ,冷却系怪異,冷却系の怪異_general,Boss,Attack,Blue,250000,1,35,0.3,3000,0,0.4,1,10,1.50,0.80,150,-,-,,-,,shageki_1
,enemy_mag_00101,_general,e_mag_00101_general_Normal_Blue,株式会社マジルミエ,つらら,つらら_general,Normal,Attack,Blue,10000,1,100,0.11,1500,0,0.3,1,10,0.37,stop有:1回目 0.20,0,-,-,,-,,zangeki_1
,enemy_mag_00101,_general,e_mag_00101_general_Normal_Colorless,株式会社マジルミエ,つらら,つらら_general,Normal,Attack,Colorless,20000,1,100,0.11,800,0,0.3,1,10,0.37,stop有:1回目 0.20,0,-,-,,-,,zangeki_1
,enemy_mag_00101,_general2,e_mag_00101_general2_Normal_Blue,株式会社マジルミエ,つらら,つらら_general2,Normal,Attack,Blue,30000,1,100,0.11,500,0,0.3,1,10,0.37,stop有:1回目 0.20,0,-,-,,-,,zangeki_1
,enemy_mag_00101,_general2,e_mag_00101_general2_Normal_Colorless,株式会社マジルミエ,つらら,つらら_general2,Normal,Attack,Colorless,80000,1,100,0.11,800,0,0.3,1,10,0.37,stop有:1回目 0.20,0,-,-,,-,,zangeki_1
,enemy_mag_00201,_general,e_mag_00201_general_Boss_Red,株式会社マジルミエ,建造物寄生型の怪異 (大),建造物寄生型の怪異（大）_general,Boss,Attack,Red,500000,2,35,0.2,1000,0,0.3,1,10,1.50,0.74,100,-,-,,7,,dageki_1
,enemy_mag_00301,_general,e_mag_00301_general_Normal_Colorless,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_general,Normal,Defense,Colorless,32000,1,45,0.11,300,0,0.1,1,10,1.50,0.74,65,-,-,,-,,dageki_2
,enemy_mag_00301,_general,e_mag_00301_general_Normal_Red,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_general,Normal,Defense,Red,280000,1,45,0.11,700,0,0.1,1,10,1.50,0.74,65,-,-,,-,,dageki_2
,enemy_mag_00301,_general,e_mag_00301_general_Normal_Blue,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_general,Normal,Defense,Blue,80000,1,45,0.11,500,0,0.1,1,10,1.50,0.74,65,-,-,,-,,dageki_2
,chara_mag_00001,_general,c_mag_00001_general_Boss_Blue,株式会社マジルミエ,新人魔法少女 桜木 カナ,新人魔法少女 桜木 カナ_general,Boss,Attack,Blue,500000,2,45,0.4,1200,0,0.5,1,10,1.77,stop有:1回目 0.92,50,2.33,"stop無:1回目 0.75
stop無:2回目 0.92
stop無:3回目 1.08
stop無:4回目 1.25
stop無:5回目 1.42
stop無:6回目 1.58",連続範囲攻撃+20秒間自身の攻撃50%UP+100%の確率で範囲小ノックバック,5,,shageki_1
,chara_mag_00101,_general,c_mag_00101_general_Normal_Blue,株式会社マジルミエ,越谷 仁美,越谷 仁美_general,Normal,Attack,Blue,80000,2,55,0.3,1000,0,0.32,1,10,1.90,0.84,50,2.67,1.50,範囲攻撃+20秒間自身の攻撃50%UP,5,,shageki_1
,enemy_mag_00101,_general_h,e_mag_00101_general_h_Normal_Blue,株式会社マジルミエ,つらら,つらら_general_h,Normal,Attack,Blue,8000,1,100,0.3,500,0,0.3,1,10,0.37,stop有:1回目 0.20,0,-,-,,-,,zangeki_1
,enemy_mag_00101,_general2_h,e_mag_00101_general2_h_Normal_Blue,株式会社マジルミエ,つらら,つらら_general2_h,Normal,Attack,Blue,8000,1,100,0.3,500,0,0.3,1,10,0.37,stop有:1回目 0.20,0,-,-,,-,,zangeki_1
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,,,
,enemy_glo_00001,_general_mag_vh,e_glo_00001_general_mag_vh_Normal_Red,GLOW,ファントム,ファントム_general_mag_vh,Normal,Attack,Red,30000,2,45,0.11,1000,0,0.2,1,1,1.00,0.50,75,,,,-,,
,enemy_glo_00001,_general_mag_vh,e_glo_00001_general_mag_vh_Normal_Blue,GLOW,ファントム,ファントム_general_mag_vh,Normal,Attack,Blue,30000,2,45,0.11,1000,0,0.2,1,1,1.00,0.50,75,,,,-,,
,enemy_glo_00001,_general_mag_vh,e_glo_00001_general_mag_vh_Normal_Green,GLOW,ファントム,ファントム_general_mag_vh,Normal,Support,Green,30000,2,45,0.11,1000,0,0.2,1,1,1.00,0.50,75,,,,-,,
,enemy_glo_00001,_general_mag_vh,e_glo_00001_general_mag_vh_Normal_Yellow,GLOW,ファントム,ファントム_general_mag_vh,Normal,Defense,Yellow,30000,2,45,0.11,1000,0,0.2,1,1,1.00,0.50,75,,,,-,,
,enemy_glo_00001,_general_mag_vh_big,e_glo_00001_general_mag_vh_big_Normal_Green,GLOW,ファントム,ファントム_general_mag_vh_big,Normal,Defense,Green,70000,2,50,0.2,3000,0,0.2,1,1,1.00,0.50,75,,,,-,,
,enemy_glo_00001,_general_mag_vh_big,e_glo_00001_general_mag_vh_big_Normal_Blue,GLOW,ファントム,ファントム_general_mag_vh_big,Normal,Attack,Blue,70000,2,50,0.2,3000,0,0.2,1,1,1.00,0.50,75,,,,-,,
,enemy_glo_00001,_general_mag_vh_big,e_glo_00001_general_mag_vh_big_Normal_Yellow,GLOW,ファントム,ファントム_general_mag_vh_big,Normal,Attack,Yellow,70000,2,50,0.2,3000,0,0.2,1,1,1.00,0.50,75,,,,-,,
,enemy_mag_00001,_general_vh,e_mag_00001_general_vh_Normal_Blue,株式会社マジルミエ,冷却系怪異,冷却系の怪異_general_vh,Normal,Attack,Blue,150000,1,20,0.3,2500,0,0.4,1,1,1.50,0.80,50,-,-,,-,,
,enemy_mag_00001,_general_vh,e_mag_00001_general_vh_Boss_Blue,株式会社マジルミエ,冷却系怪異,冷却系の怪異_general_vh,Boss,Attack,Blue,250000,1,35,0.3,3000,0,0.4,1,1,1.50,0.80,50,-,-,,-,,
,enemy_mag_00101,_general_f_vh,e_mag_00101_general_f_vh_Normal_Blue,株式会社マジルミエ,つらら,つらら_general_f_vh,Normal,Attack,Blue,30000,1,100,0.11,500,0,0.3,1,1,0.37,stop有:1回目 0.20,0,-,-,,-,,
,enemy_mag_00101,_general_vh,e_mag_00101_general_vh_Normal_Blue,株式会社マジルミエ,つらら,つらら_general_vh,Normal,Attack,Blue,80000,1,100,0.11,800,0,0.3,1,1,0.37,stop有:1回目 0.20,0,-,-,,-,,
,enemy_mag_00201,_general_vh,e_mag_00201_general_vh_Boss_Green,株式会社マジルミエ,建造物寄生型の怪異 (大),建造物寄生型の怪異（大）_general_vh,Boss,Attack,Green,500000,2,35,0.2,1000,0,0.3,1,1,1.50,0.74,100,-,-,,-,,
,enemy_mag_00201,_general_vh,e_mag_00201_general_vh_Normal_Green,株式会社マジルミエ,建造物寄生型の怪異 (大),建造物寄生型の怪異（大）_general_vh,Normal,Attack,Green,500000,2,35,0.2,1000,0,0.3,1,1,1.50,0.74,100,-,-,,-,,
,enemy_mag_00301,_general_vh,e_mag_00301_general_vh_Normal_Green,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_general_vh,Normal,Attack,Green,70000,1,45,0.11,700,0,0.2,1,1,1.50,0.74,65,-,-,,-,,
,enemy_mag_00301,_general_vh,e_mag_00301_general_vh_Normal_Yellow,株式会社マジルミエ,建造物寄生型の怪異,建造物寄生型の怪異（小）_general_vh,Normal,Attack,Yellow,20000,1,45,0.11,500,0,0.2,1,1,1.50,0.74,65,-,-,,-,,
,chara_mag_00001,_general_vh,c_mag_00001_general_vh_Boss_Yellow,株式会社マジルミエ,新人魔法少女 桜木 カナ,新人魔法少女 桜木 カナ_general_vh,Boss,Attack,Yellow,500000,2,45,0.4,1200,0,0.5,1,1,1.77,stop有:1回目 0.92,50,2.33,"stop無:1回目 0.75
stop無:2回目 0.92
stop無:3回目 1.08
stop無:4回目 1.25
stop無:5回目 1.42
stop無:6回目 1.58",合計1200%の範囲攻撃+中ノックバック+最後の攻撃がHitしたキャラの攻撃を20秒間20%DOWN,5,,
,chara_mag_00101,_general_vh,c_mag_00101_general_vh_Normal_Blue,株式会社マジルミエ,越谷 仁美,越谷 仁美_general_vh,Normal,Attack,Blue,80000,2,55,0.3,1000,0,0.32,1,1,1.90,0.84,50,2.67,1.50,範囲攻撃+自信の攻撃を10秒間50%Up,5,,
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,,,
,chara_sum_00201,_general,c_sum_00201_general_Normal_Colorless,サマータイムレンダ,小舟 澪,小舟 澪_general,Normal,Attack,Colorless,70000,4,50,0.11,490,0,0.3,1,10,2.37,stop有 :1回目 0.67,100,3.67,stop有 :1回目 1.70,範囲攻撃+小ノックバック,4,,dageki_1
,chara_sum_00201,_general,c_sum_00201_general_Normal_Yellow,サマータイムレンダ,小舟 澪,小舟 澪_general,Normal,Attack,Yellow,270000,2,50,0.11,1050,0,0.3,1,10,2.37,stop有 :1回目 0.67,100,3.67,stop有 :1回目 1.70,範囲攻撃+中ノックバック,4,,dageki_1
,chara_sum_00201,_general,c_sum_00201_general_Boss_Blue,サマータイムレンダ,小舟 澪,小舟 澪_general,Boss,Attack,Blue,400000,2,60,0.11,1400,0,0.3,1,10,2.37,stop有 :1回目 0.67,100,3.67,stop有 :1回目 1.70,範囲攻撃+大ノックバック,4,,dageki_1
,enemy_sum_00101,_general,e_sum_00101_general_Boss_Yellow,サマータイムレンダ,小舟 澪の影 (拳銃),小舟 澪(影)_拳銃_general,Boss,Attack,Yellow,200000,2,45,0.45,500,0,0.55,100,10,1.40,0.60,150,-,-,,-,,shageki_1
,enemy_sum_00201,_general,e_sum_00201_general_Boss_Blue,サマータイムレンダ,小舟 澪の影 (包丁),小舟 澪(影)_包丁_general,Boss,Attack,Blue,300000,2,45,0.11,800,0,0.3,1,10,1.40,0.66,100,-,-,,-,,zangeki_1
,enemy_sum_00001,_general,e_sum_00001_general_Normal_Colorless,サマータイムレンダ,影,影_general,Normal,Defense,Colorless,15000,1,40,0.2,200,0,0.3,1,10,1.50,0.66,100,-,-,,-,,dageki_1
,enemy_sum_00001,_general,e_sum_00001_general_Normal_Yellow,サマータイムレンダ,影,影_general,Normal,Defense,Yellow,26000,1,40,0.2,300,0,0.3,1,10,1.50,0.66,100,-,-,,-,,dageki_1
,enemy_sum_00001,_general,e_sum_00001_general_Normal_Blue,サマータイムレンダ,影,影_general,Normal,Defense,Blue,18000,1,40,0.2,400,0,0.3,1,10,1.50,0.66,100,-,-,,-,,dageki_1
,enemy_sum_00001,_general,e_sum_00001_general_Normal_Red,サマータイムレンダ,影,影_general,Normal,Defense,Red,80000,1,40,0.3,500,0,0.3,1,10,1.50,0.66,100,-,-,,-,,dageki_1
,enemy_sum_00001,_general,e_sum_00001_general_Boss_Red,サマータイムレンダ,影,影_general,Boss,Defense,Red,350000,1,40,0.2,600,0,0.3,1,10,1.50,0.66,50,-,-,,-,,dageki_1
,chara_sum_00001,_general,c_sum_00001_general_Normal_Red,サマータイムレンダ,網代 慎平,網代 慎平_general,Normal,Technical,Red,245000,2,45,0.11,500,0,0.3,1,10,1.40,stop無:1回目 0.65,100,2.33,"stop無:1回目 0.75
stop無:2回目 0.93
stop無:3回目 1.15",連続単体攻撃+20秒間20%攻撃DOWN,5,,shageki_1
,chara_sum_00101,_general,c_sum_00101_general_Boss_Red,サマータイムレンダ,影のウシオ 小舟 潮,影のウシオ 小舟 潮_general,Boss,Support,Red,190000,2,40,0.3,600,0,0.4,1,10,1.13,0.50,100,2.20,1.00,場面全体の敵のHPを20%回復+10秒間150%攻撃UP,7,,zangeki_1
,chara_sum_00201,_general2,c_sum_00201_general2_Normal_Colorless,サマータイムレンダ,小舟 澪,小舟 澪_general2,Normal,Attack,Colorless,70000,3,50,0.11,500,0,0.3,1,10,2.37,stop有 :1回目 0.67,100,3.67,stop有 :1回目 1.70,範囲攻撃+小ノックバック,7,,dageki_1
,chara_sum_00201,_general2,c_sum_00201_general2_Normal_Red,サマータイムレンダ,小舟 澪,小舟 澪_general2,Normal,Attack,Red,140000,3,50,0.11,700,0,0.3,1,10,2.37,stop有 :1回目 0.67,100,3.67,stop有 :1回目 1.70,範囲攻撃+中ノックバック,5,,dageki_1
,,,___,none,none,none,,none,,,,,,,,,,,none,none,,none,none,,,,none
,enemy_glo_00001,_general_sum_vh,e_glo_00001_general_sum_vh_Normal_Red,GLOW,ファントム,ファントム_general_sum_vh,Normal,Attack,Red,16000,2,65,0.11,1500,0,0.2,1,1,1.00,0.50,,,,,,,dageki_1
,enemy_glo_00001,_general_sum_vh,e_glo_00001_general_sum_vh_Normal_Blue,GLOW,ファントム,ファントム_general_sum_vh,Normal,Attack,Blue,13000,2,65,0.11,1600,0,0.2,1,1,1.00,0.50,,,,,,,dageki_1
,enemy_glo_00001,_general_sum_vh,e_glo_00001_general_sum_vh_Normal_Green,GLOW,ファントム,ファントム_general_sum_vh,Normal,Attack,Green,5000,1,35,0.11,800,0,0.2,1,1,1.00,0.50,,,,,,,dageki_1
,enemy_glo_00001,_general_sum_vh,e_glo_00001_general_sum_vh_Normal_Yellow,GLOW,ファントム,ファントム_general_sum_vh,Normal,Attack,Yellow,20000,2,65,0.11,1300,0,0.2,1,1,1.00,0.50,,,,,,,dageki_1
,enemy_glo_00001,_general_sum_vh_big,e_glo_00001_general_sum_vh_big_Normal_Red,GLOW,ファントム,ファントム_general_sum_vh_big,Normal,Attack,Red,120000,2,40,0.19,1500,0,0.2,1,1,1.00,0.50,,,,,,,dageki_1
,enemy_glo_00001,_general_sum_vh_big,e_glo_00001_general_sum_vh_big_Normal_Blue,GLOW,ファントム,ファントム_general_sum_vh_big,Normal,Attack,Blue,200000,2,45,0.19,2500,0,0.2,1,1,1.00,0.50,,,,,,,dageki_1
,enemy_glo_00001,_general_sum_vh_big,e_glo_00001_general_sum_vh_big_Normal_Green,GLOW,ファントム,ファントム_general_sum_vh_big,Normal,Attack,Green,120000,2,40,0.19,1500,0,0.2,1,1,1.00,0.50,,,,,,,dageki_1
,enemy_glo_00001,_general_sum_vh_big,e_glo_00001_general_sum_vh_big_Normal_Yellow,GLOW,ファントム,ファントム_general_sum_vh_big,Normal,Attack,Yellow,120000,2,40,0.19,1500,0,0.2,1,1,1.00,0.50,,,,,,,dageki_1
,chara_sum_00201,_general_sum_vh,c_sum_00201_general_sum_vh_Normal_Blue,サマータイムレンダ,小舟 澪,小舟 澪_general_sum_vh,Normal,Defense,Blue,200000,2,65,0.11,2000,0,0.2,1,1,2.37,stop有 :1回目 0.67,,3.67,stop有 :1回目 1.70,範囲攻撃+小ノックバック,4,,dageki_1
,chara_sum_00201,_general_sum_vh,c_sum_00201_general_sum_vh_Boss_Blue,サマータイムレンダ,小舟 澪,小舟 澪_general_sum_vh,Boss,Defense,Blue,1000000,2,65,0.11,2500,0,0.27,1,1,2.37,stop有 :1回目 0.67,,3.67,stop有 :1回目 1.70,範囲攻撃+小ノックバック,4,,dageki_1
,enemy_sum_00001,_general_sum_vh,e_sum_00001_general_sum_vh_Normal_Red,サマータイムレンダ,影,影_general_sum_vh,Normal,Attack,Red,30000,1,45,0.11,600,0,0.4,100,1,1.50,0.66,,-,-,,,,dageki_1
,enemy_sum_00001,_general_sum_vh,e_sum_00001_general_sum_vh_Normal_Blue,サマータイムレンダ,影,影_general_sum_vh,Normal,Attack,Blue,38000,1,45,0.11,500,0,0.4,100,1,1.50,0.66,,-,-,,,,dageki_1
,enemy_sum_00001,_general_sum_vh,e_sum_00001_general_sum_vh_Normal_Green,サマータイムレンダ,影,影_general_sum_vh,Normal,Attack,Green,21000,1,45,0.11,800,0,0.4,100,1,1.50,0.66,,-,-,,,,dageki_1
,enemy_sum_00001,_general_sum_vh,e_sum_00001_general_sum_vh_Normal_Yellow,サマータイムレンダ,影,影_general_sum_vh,Normal,Attack,Yellow,45000,1,45,0.11,400,0,0.4,100,1,1.50,0.66,,-,-,,,,dageki_1
,enemy_sum_00001,_general_sum_vh_big,e_sum_00001_general_sum_vh_big_Normal_Blue,サマータイムレンダ,影,影_general_sum_vh_big,Normal,Attack,Blue,150000,1,50,0.2,700,0,0.4,100,1,1.50,0.66,,-,-,,,,dageki_1
,enemy_sum_00001,_general_sum_vh_big,e_sum_00001_general_sum_vh_big_Normal_Yellow,サマータイムレンダ,影,影_general_sum_vh_big,Normal,Attack,Yellow,150000,1,50,0.2,700,0,0.4,100,1,1.50,0.66,,-,-,,,,dageki_1
